Parti,Nombre de sièges,Nombre de voix,canton,date,election
PSC/CVP,,9437,Aarschot,1965,chambre-des-représentants
BSP/PSB,,4646,Aarschot,1965,chambre-des-représentants
PVV/PLP,,6572,Aarschot,1965,chambre-des-représentants
KPB/PCB,,399,Aarschot,1965,chambre-des-représentants
Volksunie,,974,Aarschot,1965,chambre-des-représentants
Vlaamse Democraten,,100,Aarschot,1965,chambre-des-représentants
PSC/CVP,,18810,Alost,1965,chambre-des-représentants
BSP/PSB,,13974,Alost,1965,chambre-des-représentants
PVV/PLP,,16101,Alost,1965,chambre-des-représentants
Volksunie,,9583,Alost,1965,chambre-des-représentants
Communisten,,1638,Alost,1965,chambre-des-représentants
Union Travailliste Indép,,124,Andenne,1965,chambre-des-représentants
PSC/CVP,,3011,Andenne,1965,chambre-des-représentants
BSP/PSB,,4333,Andenne,1965,chambre-des-représentants
PVV/PLP,,2361,Andenne,1965,chambre-des-représentants
KPB/PCB,,1315,Andenne,1965,chambre-des-représentants
Parti National,,122,Anderlecht,1965,chambre-des-représentants
PSC/CVP,,16764,Anderlecht,1965,chambre-des-représentants
BSP/PSB,,30474,Anderlecht,1965,chambre-des-représentants
PVV/PLP,,19032,Anderlecht,1965,chambre-des-représentants
KPB/PCB,,3351,Anderlecht,1965,chambre-des-représentants
Volksunie,,2811,Anderlecht,1965,chambre-des-représentants
FDF,,4847,Anderlecht,1965,chambre-des-représentants
Parti Catholique/Katholi,,608,Anderlecht,1965,chambre-des-représentants
PCB/BKP,,1064,Anderlecht,1965,chambre-des-représentants
PSI/OSP,,130,Anderlecht,1965,chambre-des-représentants
Vlaamse Democraten,,691,Anderlecht,1965,chambre-des-représentants
Union Francophone,,223,Anderlecht,1965,chambre-des-représentants
Parti Travailliste belge,,360,Anderlecht,1965,chambre-des-représentants
Protection Animaux,,96,Anderlecht,1965,chambre-des-représentants
Front Wallon,,58,Antoing,1965,chambre-des-représentants
Parti Communiste Wallon,,33,Antoing,1965,chambre-des-représentants
PSI,,33,Antoing,1965,chambre-des-représentants
PSC/CVP,,3512,Antoing,1965,chambre-des-représentants
BSP/PSB,,5850,Antoing,1965,chambre-des-représentants
PVV/PLP,,2278,Antoing,1965,chambre-des-représentants
KPB/PCB,,2019,Antoing,1965,chambre-des-représentants
PSC/CVP,,45372,Anvers,1965,chambre-des-représentants
BSP/PSB,,61518,Anvers,1965,chambre-des-représentants
PVV/PLP,,29634,Anvers,1965,chambre-des-représentants
Volksunie,,23572,Anvers,1965,chambre-des-représentants
Communisten,,8979,Anvers,1965,chambre-des-représentants
Afzonderlijk,,246,Anvers,1965,chambre-des-représentants
De Socialist,,7425,Anvers,1965,chambre-des-représentants
KAGANOVEMUS,,371,Anvers,1965,chambre-des-représentants
PSC/CVP,,4750,Ardooie,1965,chambre-des-représentants
BSP/PSB,,1556,Ardooie,1965,chambre-des-représentants
PVV/PLP,,512,Ardooie,1965,chambre-des-représentants
Volksunie,,1174,Ardooie,1965,chambre-des-représentants
Vlaamse Democraten,,6,Ardooie,1965,chambre-des-représentants
Communisten,,41,Ardooie,1965,chambre-des-représentants
PSC/CVP,,10791,Arendonk,1965,chambre-des-représentants
BSP/PSB,,2601,Arendonk,1965,chambre-des-représentants
PVV/PLP,,650,Arendonk,1965,chambre-des-représentants
Volksunie,,1224,Arendonk,1965,chambre-des-représentants
Communisten,,73,Arendonk,1965,chambre-des-représentants
Nat Partij Zelfstandigen,,85,Arendonk,1965,chambre-des-représentants
PSC/CVP,,5134,Arlon,1965,chambre-des-représentants
BSP/PSB,,3729,Arlon,1965,chambre-des-représentants
PVV/PLP,,4654,Arlon,1965,chambre-des-représentants
Parti National,,72,Asse,1965,chambre-des-représentants
PSC/CVP,,16002,Asse,1965,chambre-des-représentants
BSP/PSB,,6142,Asse,1965,chambre-des-représentants
PVV/PLP,,5655,Asse,1965,chambre-des-représentants
KPB/PCB,,304,Asse,1965,chambre-des-représentants
Volksunie,,3725,Asse,1965,chambre-des-représentants
FDF,,57,Asse,1965,chambre-des-représentants
Parti Catholique/Katholi,,2642,Asse,1965,chambre-des-représentants
PCB/BKP,,72,Asse,1965,chambre-des-représentants
PSI/OSP,,39,Asse,1965,chambre-des-représentants
Vlaamse Democraten,,435,Asse,1965,chambre-des-représentants
Union Francophone,,57,Asse,1965,chambre-des-représentants
Parti Travailliste belge,,82,Asse,1965,chambre-des-représentants
Protection Animaux,,37,Asse,1965,chambre-des-représentants
PSC/CVP,,6954,Assenede,1965,chambre-des-représentants
BSP/PSB,,5407,Assenede,1965,chambre-des-représentants
PVV/PLP,,1560,Assenede,1965,chambre-des-représentants
Volksunie,,789,Assenede,1965,chambre-des-représentants
Communisten,,87,Assenede,1965,chambre-des-représentants
Front Wallon,,123,Ath,1965,chambre-des-représentants
Parti Communiste Wallon,,38,Ath,1965,chambre-des-représentants
PSI,,36,Ath,1965,chambre-des-représentants
PSC/CVP,,2162,Ath,1965,chambre-des-représentants
BSP/PSB,,4675,Ath,1965,chambre-des-représentants
PVV/PLP,,3731,Ath,1965,chambre-des-représentants
KPB/PCB,,860,Ath,1965,chambre-des-représentants
PSC/CVP,,5790,Aubel,1965,chambre-des-représentants
BSP/PSB,,1544,Aubel,1965,chambre-des-représentants
PVV/PLP,,1437,Aubel,1965,chambre-des-représentants
KPB/PCB,,207,Aubel,1965,chambre-des-représentants
Protection Animaux,,198,Aubel,1965,chambre-des-représentants
Front Wallon des Travail,,102,Aubel,1965,chambre-des-représentants
Union Nouv Résistance,,12,Aubel,1965,chambre-des-représentants
PSC/CVP,,10184,Audenarde,1965,chambre-des-représentants
BSP/PSB,,4869,Audenarde,1965,chambre-des-représentants
PVV/PLP,,6343,Audenarde,1965,chambre-des-représentants
Volksunie,,1629,Audenarde,1965,chambre-des-représentants
Communisten,,165,Audenarde,1965,chambre-des-représentants
PSC/CVP,,5136,Avelgem,1965,chambre-des-représentants
BSP/PSB,,3094,Avelgem,1965,chambre-des-représentants
PVV/PLP,,1383,Avelgem,1965,chambre-des-représentants
Communisten,,82,Avelgem,1965,chambre-des-représentants
Vlaamse Volkspartij,,643,Avelgem,1965,chambre-des-représentants
Unie der Zelfstandigen,,419,Avelgem,1965,chambre-des-représentants
PSC/CVP,,2879,Bastogne,1965,chambre-des-représentants
BSP/PSB,,525,Bastogne,1965,chambre-des-représentants
PVV/PLP,,2940,Bastogne,1965,chambre-des-représentants
Front Wallon,,98,Beaumont,1965,chambre-des-représentants
Parti Communiste Wallon,,66,Beaumont,1965,chambre-des-représentants
PSI,,46,Beaumont,1965,chambre-des-représentants
Union Travailliste Indép,,33,Beaumont,1965,chambre-des-représentants
Parti National,,3,Beaumont,1965,chambre-des-représentants
PSC/CVP,,1987,Beaumont,1965,chambre-des-représentants
BSP/PSB,,1536,Beaumont,1965,chambre-des-représentants
PVV/PLP,,2382,Beaumont,1965,chambre-des-représentants
KPB/PCB,,176,Beaumont,1965,chambre-des-représentants
Union Travailliste Indép,,75,Beauraing,1965,chambre-des-représentants
PSC/CVP,,2764,Beauraing,1965,chambre-des-représentants
BSP/PSB,,1974,Beauraing,1965,chambre-des-représentants
PVV/PLP,,1754,Beauraing,1965,chambre-des-représentants
KPB/PCB,,242,Beauraing,1965,chambre-des-représentants
PSC/CVP,,20973,Berchem,1965,chambre-des-représentants
BSP/PSB,,16038,Berchem,1965,chambre-des-représentants
PVV/PLP,,11387,Berchem,1965,chambre-des-représentants
Volksunie,,14109,Berchem,1965,chambre-des-représentants
Communisten,,1882,Berchem,1965,chambre-des-représentants
Afzonderlijk,,47,Berchem,1965,chambre-des-représentants
De Socialist,,2092,Berchem,1965,chambre-des-représentants
KAGANOVEMUS,,92,Berchem,1965,chambre-des-représentants
PSC/CVP,,18523,Beringen,1965,chambre-des-représentants
BSP/PSB,,4513,Beringen,1965,chambre-des-représentants
PVV/PLP,,10577,Beringen,1965,chambre-des-représentants
Volksunie,,1827,Beringen,1965,chambre-des-représentants
Vlaamse Democraten,,18,Beringen,1965,chambre-des-représentants
Nat Partij Zelfstandigen,,142,Beringen,1965,chambre-des-représentants
PSC/CVP,,8191,Beveren,1965,chambre-des-représentants
BSP/PSB,,2464,Beveren,1965,chambre-des-représentants
PVV/PLP,,1045,Beveren,1965,chambre-des-représentants
Volksunie,,5027,Beveren,1965,chambre-des-représentants
Communisten,,140,Beveren,1965,chambre-des-représentants
PSC/CVP,,9870,Bilzen,1965,chambre-des-représentants
BSP/PSB,,1395,Bilzen,1965,chambre-des-représentants
PVV/PLP,,2233,Bilzen,1965,chambre-des-représentants
Volksunie,,2576,Bilzen,1965,chambre-des-représentants
Vlaamse Democraten,,7,Bilzen,1965,chambre-des-représentants
Retour à Liège,,19,Bilzen,1965,chambre-des-représentants
Front Wallon,,914,Binche,1965,chambre-des-représentants
Parti Communiste Wallon,,832,Binche,1965,chambre-des-représentants
PSI,,252,Binche,1965,chambre-des-représentants
Union Travailliste Indép,,137,Binche,1965,chambre-des-représentants
Parti National,,168,Binche,1965,chambre-des-représentants
PSC/CVP,,6032,Binche,1965,chambre-des-représentants
BSP/PSB,,14745,Binche,1965,chambre-des-représentants
PVV/PLP,,7568,Binche,1965,chambre-des-représentants
KPB/PCB,,4762,Binche,1965,chambre-des-représentants
PSC/CVP,,10966,Boom,1965,chambre-des-représentants
BSP/PSB,,15304,Boom,1965,chambre-des-représentants
PVV/PLP,,4073,Boom,1965,chambre-des-représentants
Volksunie,,1940,Boom,1965,chambre-des-représentants
Communisten,,753,Boom,1965,chambre-des-représentants
Afzonderlijk,,12,Boom,1965,chambre-des-représentants
De Socialist,,390,Boom,1965,chambre-des-représentants
KAGANOVEMUS,,15,Boom,1965,chambre-des-représentants
PSC/CVP,,27929,Borgerhout,1965,chambre-des-représentants
BSP/PSB,,34818,Borgerhout,1965,chambre-des-représentants
PVV/PLP,,12259,Borgerhout,1965,chambre-des-représentants
Volksunie,,16324,Borgerhout,1965,chambre-des-représentants
Communisten,,3573,Borgerhout,1965,chambre-des-représentants
Afzonderlijk,,71,Borgerhout,1965,chambre-des-représentants
De Socialist,,2649,Borgerhout,1965,chambre-des-représentants
KAGANOVEMUS,,202,Borgerhout,1965,chambre-des-représentants
PSC/CVP,,1767,Bouillon,1965,chambre-des-représentants
BSP/PSB,,823,Bouillon,1965,chambre-des-représentants
PVV/PLP,,1156,Bouillon,1965,chambre-des-représentants
Isolé,,44,Bouillon,1965,chambre-des-représentants
Front Wallon,,362,Boussu,1965,chambre-des-représentants
Parti Communiste Wallon,,175,Boussu,1965,chambre-des-représentants
PSI,,700,Boussu,1965,chambre-des-représentants
Rassemblement Indépendan,,314,Boussu,1965,chambre-des-représentants
PSC/CVP,,4676,Boussu,1965,chambre-des-représentants
BSP/PSB,,17063,Boussu,1965,chambre-des-représentants
PVV/PLP,,5843,Boussu,1965,chambre-des-représentants
