Parti,Nombre de sièges,Nombre de voix,province,date,election
PSC/CVP,8.0,334797,Anvers,1965,sénat
BSP/PSB,5.0,240227,Anvers,1965,sénat
PVV/PLP,2.0,112681,Anvers,1965,sénat
Volksunie,2.0,108013,Anvers,1965,sénat
KAGANOVEMUS,,1739,Anvers,1965,sénat
Nationale Partij Zelfsta,,2128,Anvers,1965,sénat
PCB/KPB,,22689,Anvers,1965,sénat
PSC/CVP,7.0,298646,Brabant,1965,sénat
BSP/PSB,6.0,293586,Brabant,1965,sénat
PVV/PLP,8.0,364201,Brabant,1965,sénat
Volksunie,,40669,Brabant,1965,sénat
PCB/KPB,1.0,42944,Brabant,1965,sénat
FDF,1.0,68397,Brabant,1965,sénat
Parti Catholique/Katholi,,5226,Brabant,1965,sénat
PCB/BKP,,10701,Brabant,1965,sénat
Parti Social Indépendant,,1683,Brabant,1965,sénat
Union Francophone,,7656,Brabant,1965,sénat
Parti Travailliste belge,,4207,Brabant,1965,sénat
Parti National,,2295,Brabant,1965,sénat
Parti Communiste Wallon,,1498,Brabant,1965,sénat
Union Travailliste Indép,,1888,Brabant,1965,sénat
Front Démocratique Wallo,,2518,Brabant,1965,sénat
Rassemblement Indépendan,,5109,Brabant,1965,sénat
PSC/CVP,7.0,284744,Flandre occidentale,1965,sénat
BSP/PSB,3.0,134857,Flandre occidentale,1965,sénat
PVV/PLP,1.0,77360,Flandre occidentale,1965,sénat
Volksunie,,65368,Flandre occidentale,1965,sénat
Vlaamse Democraten,,151,Flandre occidentale,1965,sénat
PCB/KPB,,6269,Flandre occidentale,1965,sénat
PSC/CVP,7.0,318495,Flandre orientale,1965,sénat
BSP/PSB,3.0,181539,Flandre orientale,1965,sénat
PVV/PLP,2.0,130906,Flandre orientale,1965,sénat
Volksunie,2.0,102473,Flandre orientale,1965,sénat
PCB/KPB,,15250,Flandre orientale,1965,sénat
PSC/CVP,3.0,140353,Hainaut,1965,sénat
BSP/PSB,7.0,274625,Hainaut,1965,sénat
PVV/PLP,4.0,158531,Hainaut,1965,sénat
PCB/KPB,1.0,77286,Hainaut,1965,sénat
Parti Social Indépendant,,10497,Hainaut,1965,sénat
Parti National,,590,Hainaut,1965,sénat
Parti Communiste Wallon,,7193,Hainaut,1965,sénat
Union Travailliste Indép,,1747,Hainaut,1965,sénat
Front Démocratique Wallo,,24697,Hainaut,1965,sénat
Rassemblement Indépendan,,2347,Hainaut,1965,sénat
PSC/CVP,3.0,125887,Liège,1965,sénat
BSP/PSB,5.0,190916,Liège,1965,sénat
PVV/PLP,3.0,142429,Liège,1965,sénat
PCB/KPB,1.0,59759,Liège,1965,sénat
Parti Communiste Wallon,,2909,Liège,1965,sénat
Classes Moyennes Indépen,,831,Liège,1965,sénat
Parti Wallon des Travail,,21511,Liège,1965,sénat
PSC/CVP,5.0,160094,Limbourg,1965,sénat
BSP/PSB,1.0,44322,Limbourg,1965,sénat
PVV/PLP,1.0,39011,Limbourg,1965,sénat
Volksunie,,22247,Limbourg,1965,sénat
Nationale Partij Zelfsta,,1938,Limbourg,1965,sénat
Vlaamse Democraten,,324,Limbourg,1965,sénat
PSC/CVP,2.0,56097,Luxembourg,1965,sénat
BSP/PSB,,25189,Luxembourg,1965,sénat
PVV/PLP,1.0,33349,Luxembourg,1965,sénat
PSC/CVP,2.0,66078,Namur,1965,sénat
BSP/PSB,1.0,64221,Namur,1965,sénat
PVV/PLP,1.0,53426,Namur,1965,sénat
PCB/KPB,,14898,Namur,1965,sénat
Union Travailliste Indép,,2813,Namur,1965,sénat
