Parti,Nombre de sièges,Nombre de voix,province,date,election
PVV/PLP,1.0,68938,Anvers,1961,sénat
PSC/CVP,8.0,402495,Anvers,1961,sénat
BSP/PSB,6.0,285820,Anvers,1961,sénat
Volksunie,1.0,52692,Anvers,1961,sénat
KPB/PCB,,13163,Anvers,1961,sénat
Indépendants,,2509,Anvers,1961,sénat
Rassemblement national,,3244,Anvers,1961,sénat
PVV/PLP,4.0,201350,Brabant,1961,sénat
PSC/CVP,8.0,392392,Brabant,1961,sénat
BSP/PSB,10.0,442781,Brabant,1961,sénat
Volksunie,,21660,Brabant,1961,sénat
KPB/PCB,,33917,Brabant,1961,sénat
Nat Unie Onafh.,,12149,Brabant,1961,sénat
Nationale Beweging,,24231,Brabant,1961,sénat
Onafh. Partij,,21421,Brabant,1961,sénat
Nationale partij,,2885,Brabant,1961,sénat
Bloc Francoph,,1947,Brabant,1961,sénat
PVV/PLP,1.0,60040,Flandre occidentale,1961,sénat
PSC/CVP,7.0,342409,Flandre occidentale,1961,sénat
BSP/PSB,4.0,182929,Flandre occidentale,1961,sénat
Volksunie,,22292,Flandre occidentale,1961,sénat
Afgescheurde Liberalen,,3880,Flandre occidentale,1961,sénat
PVV/PLP,2.0,94589,Flandre orientale,1961,sénat
PSC/CVP,8.0,385207,Flandre orientale,1961,sénat
BSP/PSB,4.0,215470,Flandre orientale,1961,sénat
Volksunie,1.0,48689,Flandre orientale,1961,sénat
KPB/PCB,,11421,Flandre orientale,1961,sénat
Afgescheurde Liberalen,,3831,Flandre orientale,1961,sénat
PVV/PLP,2.0,74289,Hainaut,1961,sénat
PSC/CVP,4.0,175227,Hainaut,1961,sénat
BSP/PSB,9.0,352231,Hainaut,1961,sénat
KPB/PCB,1.0,63721,Hainaut,1961,sénat
Nationale Beweging,,1980,Hainaut,1961,sénat
Onafhankelijken,,34137,Hainaut,1961,sénat
PVV/PLP,1.0,63546,Liège,1961,sénat
PSC/CVP,4.0,179190,Liège,1961,sénat
BSP/PSB,7.0,271061,Liège,1961,sénat
KPB/PCB,,36002,Liège,1961,sénat
Nationale partij,,1572,Liège,1961,sénat
Parti dUnite Wallonne,,3478,Liège,1961,sénat
Indépendants,,18405,Liège,1961,sénat
PVV/PLP,,29698,Limbourg,1961,sénat
PSC/CVP,4.0,170661,Limbourg,1961,sénat
BSP/PSB,1.0,51948,Limbourg,1961,sénat
Volksunie,,13763,Limbourg,1961,sénat
PVV/PLP,,20652,Luxembourg,1961,sénat
PSC/CVP,2.0,65298,Luxembourg,1961,sénat
BSP/PSB,1.0,34335,Luxembourg,1961,sénat
PVV/PLP,,24820,Namur,1961,sénat
PSC/CVP,2.0,87444,Namur,1961,sénat
BSP/PSB,3.0,88030,Namur,1961,sénat
KPB/PCB,,5352,Namur,1961,sénat
Rassemblement national,,2181,Namur,1961,sénat
Nat Unie Onafh.,,1135,Namur,1961,sénat
