Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
PVV/PLP,,38534,Alost-Audenarde,1961,sénat
PSC/CVP,2.0,99027,Alost-Audenarde,1961,sénat
BSP/PSB,1.0,63303,Alost-Audenarde,1961,sénat
Volksunie,1.0,14368,Alost-Audenarde,1961,sénat
KPB/PCB,,4435,Alost-Audenarde,1961,sénat
Afgescheurde Liberalen,,3831,Alost-Audenarde,1961,sénat
PVV/PLP,1.0,47900,Anvers,1961,sénat
PSC/CVP,4.0,214193,Anvers,1961,sénat
BSP/PSB,4.0,198877,Anvers,1961,sénat
Volksunie,1.0,37024,Anvers,1961,sénat
KPB/PCB,,11173,Anvers,1961,sénat
Indépendants,,2509,Anvers,1961,sénat
Rassemblement national,,3244,Anvers,1961,sénat
PVV/PLP,,20652,Arlon,1961,sénat
PSC/CVP,2.0,65298,Arlon,1961,sénat
BSP/PSB,1.0,34335,Arlon,1961,sénat
PVV/PLP,,11910,Bruges,1961,sénat
PSC/CVP,2.0,66032,Bruges,1961,sénat
BSP/PSB,,41105,Bruges,1961,sénat
Volksunie,,5320,Bruges,1961,sénat
PVV/PLP,3.0,135284,Bruxelles,1961,sénat
PSC/CVP,6.0,274599,Bruxelles,1961,sénat
BSP/PSB,7.0,324121,Bruxelles,1961,sénat
Volksunie,,16587,Bruxelles,1961,sénat
KPB/PCB,,26432,Bruxelles,1961,sénat
Nat Unie Onafh.,,10199,Bruxelles,1961,sénat
Nationale Beweging,,21319,Bruxelles,1961,sénat
Onafh. Partij,,18375,Bruxelles,1961,sénat
Nationale partij,,2885,Bruxelles,1961,sénat
Bloc Francoph,,1947,Bruxelles,1961,sénat
PVV/PLP,1.0,29623,Charleroi-Thuin,1961,sénat
PSC/CVP,2.0,78263,Charleroi-Thuin,1961,sénat
BSP/PSB,4.0,173993,Charleroi-Thuin,1961,sénat
KPB/PCB,,27757,Charleroi-Thuin,1961,sénat
Onafhankelijken,,15017,Charleroi-Thuin,1961,sénat
PVV/PLP,1.0,26242,Courtrai-Ypres,1961,sénat
PSC/CVP,2.0,136731,Courtrai-Ypres,1961,sénat
BSP/PSB,2.0,76776,Courtrai-Ypres,1961,sénat
Volksunie,,6070,Courtrai-Ypres,1961,sénat
PVV/PLP,,17072,Furnes-Dixmude-Ostende,1961,sénat
PSC/CVP,1.0,56545,Furnes-Dixmude-Ostende,1961,sénat
BSP/PSB,1.0,37375,Furnes-Dixmude-Ostende,1961,sénat
Volksunie,,4817,Furnes-Dixmude-Ostende,1961,sénat
Afgescheurde Liberalen,,3880,Furnes-Dixmude-Ostende,1961,sénat
PVV/PLP,1.0,36688,Gand-Eeklo,1961,sénat
PSC/CVP,4.0,169152,Gand-Eeklo,1961,sénat
BSP/PSB,2.0,93286,Gand-Eeklo,1961,sénat
Volksunie,,21773,Gand-Eeklo,1961,sénat
KPB/PCB,,3835,Gand-Eeklo,1961,sénat
PVV/PLP,,29698,Hasselt,1961,sénat
PSC/CVP,4.0,170661,Hasselt,1961,sénat
BSP/PSB,1.0,51948,Hasselt,1961,sénat
Volksunie,,13763,Hasselt,1961,sénat
PVV/PLP,,10158,Huy-Waremme,1961,sénat
PSC/CVP,,30277,Huy-Waremme,1961,sénat
BSP/PSB,2.0,52284,Huy-Waremme,1961,sénat
KPB/PCB,,4457,Huy-Waremme,1961,sénat
Parti dUnite Wallonne,,464,Huy-Waremme,1961,sénat
Indépendants,,3791,Huy-Waremme,1961,sénat
PVV/PLP,1.0,39369,Liège,1961,sénat
PSC/CVP,2.0,85650,Liège,1961,sénat
BSP/PSB,4.0,173642,Liège,1961,sénat
KPB/PCB,,28020,Liège,1961,sénat
Nationale partij,,1572,Liège,1961,sénat
Parti dUnite Wallonne,,2341,Liège,1961,sénat
Indépendants,,8659,Liège,1961,sénat
PVV/PLP,1.0,46934,Louvain,1961,sénat
PSC/CVP,2.0,85831,Louvain,1961,sénat
BSP/PSB,1.0,63103,Louvain,1961,sénat
Volksunie,,5073,Louvain,1961,sénat
KPB/PCB,,1553,Louvain,1961,sénat
Nat Unie Onafh.,,320,Louvain,1961,sénat
Nationale Beweging,,1534,Louvain,1961,sénat
PVV/PLP,,21038,Malines-Turnhout,1961,sénat
PSC/CVP,4.0,188302,Malines-Turnhout,1961,sénat
BSP/PSB,2.0,86943,Malines-Turnhout,1961,sénat
Volksunie,,15668,Malines-Turnhout,1961,sénat
KPB/PCB,,1990,Malines-Turnhout,1961,sénat
PVV/PLP,,20840,Mons-Soignies,1961,sénat
PSC/CVP,1.0,54636,Mons-Soignies,1961,sénat
BSP/PSB,4.0,120847,Mons-Soignies,1961,sénat
KPB/PCB,1.0,25803,Mons-Soignies,1961,sénat
Onafhankelijken,,19120,Mons-Soignies,1961,sénat
PVV/PLP,,24820,Namur,1961,sénat
PSC/CVP,2.0,87444,Namur,1961,sénat
BSP/PSB,3.0,88030,Namur,1961,sénat
KPB/PCB,,5352,Namur,1961,sénat
Rassemblement national,,2181,Namur,1961,sénat
Nat Unie Onafh.,,1135,Namur,1961,sénat
PVV/PLP,,19132,Nivelles,1961,sénat
PSC/CVP,,31962,Nivelles,1961,sénat
BSP/PSB,2.0,55557,Nivelles,1961,sénat
KPB/PCB,,5932,Nivelles,1961,sénat
Nat Unie Onafh.,,1630,Nivelles,1961,sénat
Nationale Beweging,,1378,Nivelles,1961,sénat
Onafh. Partij,,3046,Nivelles,1961,sénat
PVV/PLP,,4816,Roulers-Tielt,1961,sénat
PSC/CVP,2.0,83101,Roulers-Tielt,1961,sénat
BSP/PSB,1.0,27673,Roulers-Tielt,1961,sénat
Volksunie,,6085,Roulers-Tielt,1961,sénat
PVV/PLP,1.0,19367,Termonde-Saint-Nicolas,1961,sénat
PSC/CVP,2.0,117028,Termonde-Saint-Nicolas,1961,sénat
BSP/PSB,1.0,58881,Termonde-Saint-Nicolas,1961,sénat
Volksunie,,12548,Termonde-Saint-Nicolas,1961,sénat
KPB/PCB,,3151,Termonde-Saint-Nicolas,1961,sénat
PVV/PLP,1.0,23826,Tournai-Ath-Mouscron,1961,sénat
PSC/CVP,1.0,42328,Tournai-Ath-Mouscron,1961,sénat
BSP/PSB,1.0,57391,Tournai-Ath-Mouscron,1961,sénat
KPB/PCB,,10161,Tournai-Ath-Mouscron,1961,sénat
Nationale Beweging,,1980,Tournai-Ath-Mouscron,1961,sénat
PVV/PLP,,14019,Verviers,1961,sénat
PSC/CVP,2.0,63263,Verviers,1961,sénat
BSP/PSB,1.0,45135,Verviers,1961,sénat
KPB/PCB,,3525,Verviers,1961,sénat
Parti dUnite Wallonne,,673,Verviers,1961,sénat
Indépendants,,5955,Verviers,1961,sénat
