Parti,Nombre de sièges,Nombre de voix,canton,date,election
PVV/PLP,,9235,Anderlecht,1961,sénat
PSC/CVP,,21957,Anderlecht,1961,sénat
BSP/PSB,,37759,Anderlecht,1961,sénat
Volksunie,,1788,Anderlecht,1961,sénat
KPB/PCB,,3120,Anderlecht,1961,sénat
Nat Unie Onafh.,,735,Anderlecht,1961,sénat
Nationale Beweging,,901,Anderlecht,1961,sénat
Onafh. Partij,,1774,Anderlecht,1961,sénat
Nationale partij,,301,Anderlecht,1961,sénat
Bloc Francoph,,156,Anderlecht,1961,sénat
PVV/PLP,,22432,Anvers,1961,sénat
PSC/CVP,,62876,Anvers,1961,sénat
BSP/PSB,,82692,Anvers,1961,sénat
Volksunie,,12130,Anvers,1961,sénat
KPB/PCB,,5739,Anvers,1961,sénat
Indépendants,,1311,Anvers,1961,sénat
Rassemblement national,,1431,Anvers,1961,sénat
PVV/PLP,,4131,Asse,1961,sénat
PSC/CVP,,20184,Asse,1961,sénat
BSP/PSB,,7893,Asse,1961,sénat
Volksunie,,2053,Asse,1961,sénat
KPB/PCB,,192,Asse,1961,sénat
Nat Unie Onafh.,,66,Asse,1961,sénat
Nationale Beweging,,121,Asse,1961,sénat
Onafh. Partij,,113,Asse,1961,sénat
Nationale partij,,65,Asse,1961,sénat
Bloc Francoph,,28,Asse,1961,sénat
PVV/PLP,,7105,Berchem,1961,sénat
PSC/CVP,,27732,Berchem,1961,sénat
BSP/PSB,,20442,Berchem,1961,sénat
Volksunie,,5820,Berchem,1961,sénat
KPB/PCB,,1101,Berchem,1961,sénat
Indépendants,,265,Berchem,1961,sénat
Rassemblement national,,689,Berchem,1961,sénat
PVV/PLP,,2601,Boom,1961,sénat
PSC/CVP,,13064,Boom,1961,sénat
BSP/PSB,,17346,Boom,1961,sénat
Volksunie,,724,Boom,1961,sénat
KPB/PCB,,458,Boom,1961,sénat
Indépendants,,55,Boom,1961,sénat
Rassemblement national,,60,Boom,1961,sénat
PVV/PLP,,7060,Borgerhout,1961,sénat
PSC/CVP,,37324,Borgerhout,1961,sénat
BSP/PSB,,41464,Borgerhout,1961,sénat
Volksunie,,7892,Borgerhout,1961,sénat
KPB/PCB,,2102,Borgerhout,1961,sénat
Indépendants,,491,Borgerhout,1961,sénat
Rassemblement national,,419,Borgerhout,1961,sénat
PVV/PLP,,929,Brecht,1961,sénat
PSC/CVP,,18391,Brecht,1961,sénat
BSP/PSB,,5126,Brecht,1961,sénat
Volksunie,,1078,Brecht,1961,sénat
KPB/PCB,,206,Brecht,1961,sénat
Indépendants,,33,Brecht,1961,sénat
Rassemblement national,,54,Brecht,1961,sénat
PVV/PLP,,18003,Bruxelles,1961,sénat
PSC/CVP,,25613,Bruxelles,1961,sénat
BSP/PSB,,40418,Bruxelles,1961,sénat
Volksunie,,1260,Bruxelles,1961,sénat
KPB/PCB,,4444,Bruxelles,1961,sénat
Nat Unie Onafh.,,1590,Bruxelles,1961,sénat
Nationale Beweging,,2505,Bruxelles,1961,sénat
Onafh. Partij,,3302,Bruxelles,1961,sénat
Nationale partij,,451,Bruxelles,1961,sénat
Bloc Francoph,,255,Bruxelles,1961,sénat
PVV/PLP,,4086,Ekeren,1961,sénat
PSC/CVP,,20971,Ekeren,1961,sénat
BSP/PSB,,17515,Ekeren,1961,sénat
Volksunie,,4621,Ekeren,1961,sénat
KPB/PCB,,931,Ekeren,1961,sénat
Indépendants,,192,Ekeren,1961,sénat
Rassemblement national,,308,Ekeren,1961,sénat
PVV/PLP,,2806,Hal,1961,sénat
PSC/CVP,,17184,Hal,1961,sénat
BSP/PSB,,14299,Hal,1961,sénat
Volksunie,,1337,Hal,1961,sénat
KPB/PCB,,573,Hal,1961,sénat
Nat Unie Onafh.,,182,Hal,1961,sénat
Nationale Beweging,,136,Hal,1961,sénat
Onafh. Partij,,142,Hal,1961,sénat
Nationale partij,,107,Hal,1961,sénat
Bloc Francoph,,43,Hal,1961,sénat
PVV/PLP,,21553,Ixelles,1961,sénat
