Parti,Nombre de sièges,Nombre de voix,province,date,election
Cath/Kath,11.0,120852,Anvers,1939,chambre-des-représentants
Liberal/Liberaal,3.0,34157,Anvers,1939,chambre-des-représentants
Social,10.0,103199,Anvers,1939,chambre-des-représentants
Vl. National.Fl,4.0,44510,Anvers,1939,chambre-des-représentants
Frenssen Technocrates,1.0,10843,Anvers,1939,chambre-des-représentants
Liste De Keyser (Tchno),,343,Anvers,1939,chambre-des-représentants
Comm,,4072,Anvers,1939,chambre-des-représentants
Rex,,6414,Anvers,1939,chambre-des-représentants
Afgescheurde Liberalen (,,4228,Anvers,1939,chambre-des-représentants
Verbist,,195,Anvers,1939,chambre-des-représentants
Cath/Kath,6.0,71611,Brabant,1939,chambre-des-représentants
Liberal/Liberaal,11.0,122196,Brabant,1939,chambre-des-représentants
Social,11.0,121189,Brabant,1939,chambre-des-représentants
Vl. National.Fl,2.0,26831,Brabant,1939,chambre-des-représentants
Comm,3.0,31583,Brabant,1939,chambre-des-représentants
Rex,2.0,32465,Brabant,1939,chambre-des-représentants
K.V.V. -,6.0,62548,Brabant,1939,chambre-des-représentants
Anc. Combat./Oudstrijder,1.0,10630,Brabant,1939,chambre-des-représentants
Parti Wallon,,3021,Brabant,1939,chambre-des-représentants
Liste Lahaut,,367,Brabant,1939,chambre-des-représentants
Parti Wallon dissident,,317,Brabant,1939,chambre-des-représentants
Cath/Kath,11.0,114672,Flandre occidentale,1939,chambre-des-représentants
Liberal/Liberaal,2.0,28583,Flandre occidentale,1939,chambre-des-représentants
Social,5.0,60983,Flandre occidentale,1939,chambre-des-représentants
Vl. National.Fl,4.0,42421,Flandre occidentale,1939,chambre-des-représentants
Comm,,4736,Flandre occidentale,1939,chambre-des-représentants
Rex,,7757,Flandre occidentale,1939,chambre-des-représentants
Cath/Kath,13.0,138227,Flandre orientale,1939,chambre-des-représentants
Liberal/Liberaal,4.0,50601,Flandre orientale,1939,chambre-des-représentants
Social,8.0,92235,Flandre orientale,1939,chambre-des-représentants
Vl. National.Fl,4.0,48156,Flandre orientale,1939,chambre-des-représentants
Comm,,8349,Flandre orientale,1939,chambre-des-représentants
Rex,,4870,Flandre orientale,1939,chambre-des-représentants
Cath/Kath,7.0,79609,Hainaut,1939,chambre-des-représentants
Liberal/Liberaal,6.0,68345,Hainaut,1939,chambre-des-représentants
Social,16.0,165999,Hainaut,1939,chambre-des-représentants
Comm,3.0,35700,Hainaut,1939,chambre-des-représentants
Rex,,14830,Hainaut,1939,chambre-des-représentants
Parti Wallon,,3747,Hainaut,1939,chambre-des-représentants
Action Soc. Rév. - Rev.,,2115,Hainaut,1939,chambre-des-représentants
Afgescheurde Socialisten,,5136,Hainaut,1939,chambre-des-représentants
Cath/Kath,5.0,61550,Liège,1939,chambre-des-représentants
Liberal/Liberaal,5.0,54070,Liège,1939,chambre-des-représentants
Social,9.0,103556,Liège,1939,chambre-des-représentants
Comm,3.0,37199,Liège,1939,chambre-des-représentants
Rex,2.0,21796,Liège,1939,chambre-des-représentants
Heimattreue Front,,8057,Liège,1939,chambre-des-représentants
Cath/Kath,6.0,47664,Limbourg,1939,chambre-des-représentants
Liberal/Liberaal,,9521,Limbourg,1939,chambre-des-représentants
Social,,12543,Limbourg,1939,chambre-des-représentants
Vl. National.Fl,3.0,23553,Limbourg,1939,chambre-des-représentants
Rex,,3015,Limbourg,1939,chambre-des-représentants
Cath/Kath,4.0,28563,Luxembourg,1939,chambre-des-représentants
Liberal/Liberaal,,12467,Luxembourg,1939,chambre-des-représentants
Social,2.0,13225,Luxembourg,1939,chambre-des-représentants
Rex,,8026,Luxembourg,1939,chambre-des-représentants
Parti Wallon,,602,Luxembourg,1939,chambre-des-représentants
Isolé,,91,Luxembourg,1939,chambre-des-représentants
Cath/Kath,4.0,38039,Namur,1939,chambre-des-représentants
Liberal/Liberaal,2.0,22050,Namur,1939,chambre-des-représentants
Social,3.0,33035,Namur,1939,chambre-des-représentants
Rex,,6612,Namur,1939,chambre-des-représentants
