Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,2.0,21429,Alost,1939,chambre-des-représentants
Liberal/Liberaal,1.0,10198,Alost,1939,chambre-des-représentants
Social,2.0,17051,Alost,1939,chambre-des-représentants
Vl. National.Fl,1.0,12791,Alost,1939,chambre-des-représentants
Comm,,3239,Alost,1939,chambre-des-représentants
Rex,,1830,Alost,1939,chambre-des-représentants
Cath/Kath,6.0,64964,Anvers,1939,chambre-des-représentants
Liberal/Liberaal,2.0,26222,Anvers,1939,chambre-des-représentants
Social,7.0,71475,Anvers,1939,chambre-des-représentants
Vl. National.Fl,2.0,21084,Anvers,1939,chambre-des-représentants
Frenssen Technocrates,1.0,10843,Anvers,1939,chambre-des-représentants
Liste De Keyser (Tchno),,343,Anvers,1939,chambre-des-représentants
Comm,,3040,Anvers,1939,chambre-des-représentants
Rex,,4911,Anvers,1939,chambre-des-représentants
Afgescheurde Liberalen (,,2392,Anvers,1939,chambre-des-représentants
Verbist,,195,Anvers,1939,chambre-des-représentants
Cath/Kath,2.0,15704,Arlon-Marche-Bastogne,1939,chambre-des-représentants
Liberal/Liberaal,,6929,Arlon-Marche-Bastogne,1939,chambre-des-représentants
Social,1.0,7058,Arlon-Marche-Bastogne,1939,chambre-des-représentants
Rex,,4899,Arlon-Marche-Bastogne,1939,chambre-des-représentants
Parti Wallon,,433,Arlon-Marche-Bastogne,1939,chambre-des-représentants
Cath/Kath,1.0,11452,Audenarde,1939,chambre-des-représentants
Liberal/Liberaal,1.0,8774,Audenarde,1939,chambre-des-représentants
Social,1.0,9105,Audenarde,1939,chambre-des-représentants
Vl. National.Fl,,3050,Audenarde,1939,chambre-des-représentants
Comm,,1016,Audenarde,1939,chambre-des-représentants
Cath/Kath,2.0,20396,Bruges,1939,chambre-des-représentants
Liberal/Liberaal,,6438,Bruges,1939,chambre-des-représentants
Social,1.0,14396,Bruges,1939,chambre-des-représentants
Vl. National.Fl,1.0,6744,Bruges,1939,chambre-des-représentants
Comm,,561,Bruges,1939,chambre-des-représentants
Rex,,1361,Bruges,1939,chambre-des-représentants
Cath/Kath,5.0,58615,Bruxelles,1939,chambre-des-représentants
Liberal/Liberaal,8.0,89388,Bruxelles,1939,chambre-des-représentants
Social,7.0,78399,Bruxelles,1939,chambre-des-représentants
Vl. National.Fl,2.0,17954,Bruxelles,1939,chambre-des-représentants
Comm,2.0,26568,Bruxelles,1939,chambre-des-représentants
Rex,2.0,26787,Bruxelles,1939,chambre-des-représentants
K.V.V. -,3.0,31636,Bruxelles,1939,chambre-des-représentants
Anc. Combat./Oudstrijder,1.0,10630,Bruxelles,1939,chambre-des-représentants
Parti Wallon,,2181,Bruxelles,1939,chambre-des-représentants
Liste Lahaut,,367,Bruxelles,1939,chambre-des-représentants
Cath/Kath,2.0,21342,Charleroi,1939,chambre-des-représentants
Liberal/Liberaal,2.0,23447,Charleroi,1939,chambre-des-représentants
Social,5.0,61582,Charleroi,1939,chambre-des-représentants
Comm,2.0,14803,Charleroi,1939,chambre-des-représentants
Rex,,4155,Charleroi,1939,chambre-des-représentants
Parti Wallon,,3472,Charleroi,1939,chambre-des-représentants
Action Soc. Rév. - Rev.,,2115,Charleroi,1939,chambre-des-représentants
Cath/Kath,3.0,35150,Courtrai,1939,chambre-des-représentants
Liberal/Liberaal,1.0,6627,Courtrai,1939,chambre-des-représentants
Social,2.0,21295,Courtrai,1939,chambre-des-représentants
Vl. National.Fl,,4835,Courtrai,1939,chambre-des-représentants
Comm,,2826,Courtrai,1939,chambre-des-représentants
Rex,,3402,Courtrai,1939,chambre-des-représentants
Cath/Kath,2.0,18076,Dinant-Philippeville,1939,chambre-des-représentants
Liberal/Liberaal,1.0,8481,Dinant-Philippeville,1939,chambre-des-représentants
Social,1.0,11826,Dinant-Philippeville,1939,chambre-des-représentants
Rex,,3186,Dinant-Philippeville,1939,chambre-des-représentants
Cath/Kath,2.0,19502,Furnes-Dixmude-Ostende,1939,chambre-des-représentants
Liberal/Liberaal,1.0,9335,Furnes-Dixmude-Ostende,1939,chambre-des-représentants
Social,1.0,11083,Furnes-Dixmude-Ostende,1939,chambre-des-représentants
Vl. National.Fl,1.0,9778,Furnes-Dixmude-Ostende,1939,chambre-des-représentants
Rex,,1375,Furnes-Dixmude-Ostende,1939,chambre-des-représentants
Cath/Kath,5.0,60729,Gand-Eeklo,1939,chambre-des-représentants
Liberal/Liberaal,2.0,19516,Gand-Eeklo,1939,chambre-des-représentants
Social,3.0,40371,Gand-Eeklo,1939,chambre-des-représentants
Vl. National.Fl,2.0,20027,Gand-Eeklo,1939,chambre-des-représentants
Comm,,4094,Gand-Eeklo,1939,chambre-des-représentants
Rex,,2156,Gand-Eeklo,1939,chambre-des-représentants
Cath/Kath,2.0,20612,Hasselt,1939,chambre-des-représentants
Liberal/Liberaal,,5039,Hasselt,1939,chambre-des-représentants
Social,,6243,Hasselt,1939,chambre-des-représentants
Vl. National.Fl,2.0,10237,Hasselt,1939,chambre-des-représentants
Rex,,1106,Hasselt,1939,chambre-des-représentants
Cath/Kath,1.0,11255,Huy-Waremme,1939,chambre-des-représentants
Liberal/Liberaal,1.0,13834,Huy-Waremme,1939,chambre-des-représentants
Social,2.0,21202,Huy-Waremme,1939,chambre-des-représentants
Comm,,3590,Huy-Waremme,1939,chambre-des-représentants
Rex,,3019,Huy-Waremme,1939,chambre-des-représentants
Cath/Kath,2.0,28594,Liège,1939,chambre-des-représentants
Liberal/Liberaal,2.0,28401,Liège,1939,chambre-des-représentants
Social,6.0,67575,Liège,1939,chambre-des-représentants
Comm,3.0,26661,Liège,1939,chambre-des-représentants
Rex,1.0,13971,Liège,1939,chambre-des-représentants
Liberal/Liberaal,2.0,18793,Louvain,1939,chambre-des-représentants
Social,2.0,22316,Louvain,1939,chambre-des-représentants
Vl. National.Fl,,8877,Louvain,1939,chambre-des-représentants
Comm,,1310,Louvain,1939,chambre-des-représentants
Rex,,2060,Louvain,1939,chambre-des-représentants
K.V.V. -,3.0,30912,Louvain,1939,chambre-des-représentants
Cath/Kath,2.0,27479,Malines,1939,chambre-des-représentants
Liberal/Liberaal,1.0,5769,Malines,1939,chambre-des-représentants
Social,2.0,22740,Malines,1939,chambre-des-représentants
Vl. National.Fl,1.0,8235,Malines,1939,chambre-des-représentants
Comm,,1032,Malines,1939,chambre-des-représentants
Rex,,1044,Malines,1939,chambre-des-représentants
Afgescheurde Liberalen (,,1836,Malines,1939,chambre-des-représentants
Cath/Kath,1.0,14509,Mons,1939,chambre-des-représentants
Liberal/Liberaal,1.0,9721,Mons,1939,chambre-des-représentants
Social,4.0,38966,Mons,1939,chambre-des-représentants
Comm,1.0,9235,Mons,1939,chambre-des-représentants
Rex,,2850,Mons,1939,chambre-des-représentants
Afgescheurde Socialisten,,5136,Mons,1939,chambre-des-représentants
Cath/Kath,2.0,19963,Namur,1939,chambre-des-représentants
Liberal/Liberaal,1.0,13569,Namur,1939,chambre-des-représentants
Social,2.0,21209,Namur,1939,chambre-des-représentants
Rex,,3426,Namur,1939,chambre-des-représentants
Cath/Kath,2.0,12859,Neufchâteau-Virton,1939,chambre-des-représentants
Liberal/Liberaal,,5538,Neufchâteau-Virton,1939,chambre-des-représentants
Social,1.0,6167,Neufchâteau-Virton,1939,chambre-des-représentants
Rex,,3127,Neufchâteau-Virton,1939,chambre-des-représentants
Parti Wallon,,169,Neufchâteau-Virton,1939,chambre-des-représentants
Isolé,,91,Neufchâteau-Virton,1939,chambre-des-représentants
Cath/Kath,1.0,12996,Nivelles,1939,chambre-des-représentants
Liberal/Liberaal,1.0,14015,Nivelles,1939,chambre-des-représentants
Social,2.0,20474,Nivelles,1939,chambre-des-représentants
Comm,1.0,3705,Nivelles,1939,chambre-des-représentants
Rex,,3618,Nivelles,1939,chambre-des-représentants
Parti Wallon,,840,Nivelles,1939,chambre-des-représentants
Parti Wallon dissident,,317,Nivelles,1939,chambre-des-représentants
Cath/Kath,2.0,27340,Roulers-Tielt,1939,chambre-des-représentants
Liberal/Liberaal,,885,Roulers-Tielt,1939,chambre-des-représentants
Social,1.0,9120,Roulers-Tielt,1939,chambre-des-représentants
Vl. National.Fl,1.0,11440,Roulers-Tielt,1939,chambre-des-représentants
Comm,,532,Roulers-Tielt,1939,chambre-des-représentants
Rex,,947,Roulers-Tielt,1939,chambre-des-représentants
Cath/Kath,2.0,24321,Saint-Nicolas,1939,chambre-des-représentants
Liberal/Liberaal,,5782,Saint-Nicolas,1939,chambre-des-représentants
Social,1.0,12987,Saint-Nicolas,1939,chambre-des-représentants
Vl. National.Fl,1.0,7504,Saint-Nicolas,1939,chambre-des-représentants
Rex,,341,Saint-Nicolas,1939,chambre-des-représentants
Cath/Kath,1.0,11554,Soignies,1939,chambre-des-représentants
Liberal/Liberaal,1.0,9671,Soignies,1939,chambre-des-représentants
Social,2.0,25114,Soignies,1939,chambre-des-représentants
Comm,,4084,Soignies,1939,chambre-des-représentants
Rex,,1591,Soignies,1939,chambre-des-représentants
Cath/Kath,3.0,20296,Termonde,1939,chambre-des-représentants
Liberal/Liberaal,,6331,Termonde,1939,chambre-des-représentants
Social,1.0,12721,Termonde,1939,chambre-des-représentants
Vl. National.Fl,,4784,Termonde,1939,chambre-des-représentants
Rex,,543,Termonde,1939,chambre-des-représentants
Cath/Kath,1.0,9213,Thuin,1939,chambre-des-représentants
Liberal/Liberaal,1.0,9031,Thuin,1939,chambre-des-représentants
Social,2.0,14423,Thuin,1939,chambre-des-représentants
Comm,,4417,Thuin,1939,chambre-des-représentants
Rex,,2517,Thuin,1939,chambre-des-représentants
Parti Wallon,,275,Thuin,1939,chambre-des-représentants
Cath/Kath,4.0,27052,Tongres-Maaseik,1939,chambre-des-représentants
Liberal/Liberaal,,4482,Tongres-Maaseik,1939,chambre-des-représentants
Social,,6300,Tongres-Maaseik,1939,chambre-des-représentants
Vl. National.Fl,1.0,13316,Tongres-Maaseik,1939,chambre-des-représentants
Rex,,1909,Tongres-Maaseik,1939,chambre-des-représentants
Cath/Kath,2.0,22991,Tournai-Ath-Mouscron,1939,chambre-des-représentants
