Parti,Nombre de sièges,Nombre de voix,province,date,election
Parti Liberale/Liberale,1.0,61068,Anvers,1954,sénat
KPB/PCB,,13151,Anvers,1954,sénat
Volksunie,,36564,Anvers,1954,sénat
BSP/PSB,6.0,278987,Anvers,1954,sénat
PSC/CVP,9.0,382269,Anvers,1954,sénat
A,,3910,Anvers,1954,sénat
c,,3478,Anvers,1954,sénat
Parti Liberale/Liberale,4.0,197953,Brabant,1954,sénat
KPB/PCB,,32223,Brabant,1954,sénat
Christelijke Vlaamse Vol,,16339,Brabant,1954,sénat
BSP/PSB,10.0,467481,Brabant,1954,sénat
PSC/CVP,8.0,365417,Brabant,1954,sénat
Rassemblement,,32333,Brabant,1954,sénat
b,,1764,Brabant,1954,sénat
c,,1240,Brabant,1954,sénat
D,,1057,Brabant,1954,sénat
Parti Liberale/Liberale,1.0,125092,Flandre occidentale,1954,sénat
KPB/PCB,,12645,Flandre occidentale,1954,sénat
Christelijke Vlaamse Vol,,28529,Flandre occidentale,1954,sénat
BSP/PSB,4.0,302007,Flandre occidentale,1954,sénat
PSC/CVP,7.0,582106,Flandre occidentale,1954,sénat
Parti Liberale/Liberale,2.0,108218,Flandre orientale,1954,sénat
KPB/PCB,,16479,Flandre orientale,1954,sénat
Christelijke Vlaamse Vol,,23745,Flandre orientale,1954,sénat
BSP/PSB,4.0,212981,Flandre orientale,1954,sénat
PSC/CVP,9.0,385015,Flandre orientale,1954,sénat
Parti Liberale/Liberale,2.0,85485,Hainaut,1954,sénat
KPB/PCB,1.0,63300,Hainaut,1954,sénat
BSP/PSB,9.0,407828,Hainaut,1954,sénat
PSC/CVP,4.0,176702,Hainaut,1954,sénat
Parti Liberale/Liberale,1.0,71894,Liège,1954,sénat
KPB/PCB,1.0,44614,Liège,1954,sénat
BSP/PSB,6.0,284952,Liège,1954,sénat
PSC/CVP,4.0,177897,Liège,1954,sénat
A,,3212,Liège,1954,sénat
KARTEL,1.0,58080,Limbourg,1954,sénat
Christelijke Vlaamse Vol,,14249,Limbourg,1954,sénat
PSC/CVP,4.0,161693,Limbourg,1954,sénat
KARTEL,1.0,50886,Luxembourg,1954,sénat
PSC/CVP,2.0,69567,Luxembourg,1954,sénat
Parti Liberale/Liberale,,26979,Namur,1954,sénat
KPB/PCB,,5428,Namur,1954,sénat
BSP/PSB,3.0,93029,Namur,1954,sénat
PSC/CVP,2.0,87162,Namur,1954,sénat
