Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Parti Liberale/Liberale,1.0,45125,Anvers,1954,sénat
KPB/PCB,,11486,Anvers,1954,sénat
Volksunie,,21643,Anvers,1954,sénat
BSP/PSB,4.0,195622,Anvers,1954,sénat
PSC/CVP,5.0,206956,Anvers,1954,sénat
A,,3910,Anvers,1954,sénat
c,,3478,Anvers,1954,sénat
KARTEL,1.0,50886,Arlon,1954,sénat
PSC/CVP,2.0,69567,Arlon,1954,sénat
Parti Liberale/Liberale,1.0,48736,Audenarde - Alost,1954,sénat
KPB/PCB,,8445,Audenarde - Alost,1954,sénat
Christelijke Vlaamse Vol,,9450,Audenarde - Alost,1954,sénat
BSP/PSB,1.0,55953,Audenarde - Alost,1954,sénat
PSC/CVP,2.0,97890,Audenarde - Alost,1954,sénat
Parti Liberale/Liberale,,20887,Bruges,1954,sénat
KPB/PCB,,1091,Bruges,1954,sénat
Christelijke Vlaamse Vol,,3194,Bruges,1954,sénat
BSP/PSB,,33102,Bruges,1954,sénat
PSC/CVP,2.0,54820,Bruges,1954,sénat
Parti Liberale/Liberale,4.0,146641,Bruxelles-Hal-Vilvorde,1954,sénat
KPB/PCB,,26701,Bruxelles-Hal-Vilvorde,1954,sénat
Christelijke Vlaamse Vol,,9513,Bruxelles-Hal-Vilvorde,1954,sénat
BSP/PSB,7.0,339093,Bruxelles-Hal-Vilvorde,1954,sénat
PSC/CVP,5.0,247109,Bruxelles-Hal-Vilvorde,1954,sénat
Rassemblement,,30879,Bruxelles-Hal-Vilvorde,1954,sénat
b,,1764,Bruxelles-Hal-Vilvorde,1954,sénat
c,,1240,Bruxelles-Hal-Vilvorde,1954,sénat
D,,1057,Bruxelles-Hal-Vilvorde,1954,sénat
Parti Liberale/Liberale,1.0,24739,Charleroi-Thuin,1954,sénat
KPB/PCB,,9881,Charleroi-Thuin,1954,sénat
BSP/PSB,1.0,63301,Charleroi-Thuin,1954,sénat
PSC/CVP,1.0,44385,Charleroi-Thuin,1954,sénat
Parti Liberale/Liberale,1.0,69382,Courtrai-Ypres,1954,sénat
KPB/PCB,,6648,Courtrai-Ypres,1954,sénat
Christelijke Vlaamse Vol,,16077,Courtrai-Ypres,1954,sénat
BSP/PSB,2.0,169955,Courtrai-Ypres,1954,sénat
PSC/CVP,2.0,321977,Courtrai-Ypres,1954,sénat
Parti Liberale/Liberale,,29763,Furnes-Dixmude-Ostende,1954,sénat
KPB/PCB,,4360,Furnes-Dixmude-Ostende,1954,sénat
Christelijke Vlaamse Vol,,4978,Furnes-Dixmude-Ostende,1954,sénat
BSP/PSB,1.0,71328,Furnes-Dixmude-Ostende,1954,sénat
PSC/CVP,1.0,127535,Furnes-Dixmude-Ostende,1954,sénat
Parti Liberale/Liberale,1.0,40335,Gand-Eeklo,1954,sénat
KPB/PCB,,4748,Gand-Eeklo,1954,sénat
Christelijke Vlaamse Vol,,8684,Gand-Eeklo,1954,sénat
BSP/PSB,2.0,94813,Gand-Eeklo,1954,sénat
PSC/CVP,4.0,171144,Gand-Eeklo,1954,sénat
KARTEL,1.0,58080,Hasselt,1954,sénat
Christelijke Vlaamse Vol,,14249,Hasselt,1954,sénat
PSC/CVP,4.0,161693,Hasselt,1954,sénat
Parti Liberale/Liberale,,12595,Huy-Waremme,1954,sénat
KPB/PCB,1.0,6076,Huy-Waremme,1954,sénat
BSP/PSB,1.0,55204,Huy-Waremme,1954,sénat
PSC/CVP,,31012,Huy-Waremme,1954,sénat
Parti Liberale/Liberale,1.0,43527,Liège,1954,sénat
KPB/PCB,,33905,Liège,1954,sénat
BSP/PSB,4.0,180225,Liège,1954,sénat
PSC/CVP,2.0,83579,Liège,1954,sénat
A,,3212,Liège,1954,sénat
Parti Liberale/Liberale,,29016,Louvain,1954,sénat
KPB/PCB,,1447,Louvain,1954,sénat
Christelijke Vlaamse Vol,,6383,Louvain,1954,sénat
BSP/PSB,2.0,68489,Louvain,1954,sénat
PSC/CVP,2.0,88650,Louvain,1954,sénat
Parti Liberale/Liberale,,15943,Malines-Turnhout,1954,sénat
KPB/PCB,,1665,Malines-Turnhout,1954,sénat
Volksunie,,14921,Malines-Turnhout,1954,sénat
BSP/PSB,2.0,83365,Malines-Turnhout,1954,sénat
PSC/CVP,4.0,175313,Malines-Turnhout,1954,sénat
Parti Liberale/Liberale,,24283,Mons-Soignies,1954,sénat
KPB/PCB,1.0,25403,Mons-Soignies,1954,sénat
BSP/PSB,4.0,149861,Mons-Soignies,1954,sénat
PSC/CVP,1.0,54616,Mons-Soignies,1954,sénat
Parti Liberale/Liberale,,26979,Namur,1954,sénat
KPB/PCB,,5428,Namur,1954,sénat
BSP/PSB,3.0,93029,Namur,1954,sénat
PSC/CVP,2.0,87162,Namur,1954,sénat
Parti Liberale/Liberale,,22296,Nivelles,1954,sénat
KPB/PCB,,4075,Nivelles,1954,sénat
Christelijke Vlaamse Vol,,443,Nivelles,1954,sénat
