Parti,Nombre de sièges,Nombre de voix,province,date,election
CVP,12.0,331477,Anvers,1981,chambre-des-représentants
SP,7.0,208971,Anvers,1981,chambre-des-représentants
PVV,6.0,182901,Anvers,1981,chambre-des-représentants
AGALEV,2.0,55032,Anvers,1981,chambre-des-représentants
VU,5.0,152354,Anvers,1981,chambre-des-représentants
VLAAMS BLOK,1.0,31845,Anvers,1981,chambre-des-représentants
RAL,,3073,Anvers,1981,chambre-des-représentants
RAD,,17410,Anvers,1981,chambre-des-représentants
KPB,,14355,Anvers,1981,chambre-des-représentants
PVDA,,19375,Anvers,1981,chambre-des-représentants
PCPA,,1785,Anvers,1981,chambre-des-représentants
CVP,7.0,187254,Brabant,1981,chambre-des-représentants
SP,4.0,112051,Brabant,1981,chambre-des-représentants
PVV,6.0,151374,Brabant,1981,chambre-des-représentants
AGALEV,,18689,Brabant,1981,chambre-des-représentants
VU,4.0,103178,Brabant,1981,chambre-des-représentants
VLAAMS BLOK,,10153,Brabant,1981,chambre-des-représentants
RAL,,585,Brabant,1981,chambre-des-représentants
PSC,3.0,86694,Brabant,1981,chambre-des-représentants
PS,5.0,130386,Brabant,1981,chambre-des-représentants
PRL,7.0,154884,Brabant,1981,chambre-des-représentants
ECOLO,1.0,33897,Brabant,1981,chambre-des-représentants
FDF-RW,7.0,167491,Brabant,1981,chambre-des-représentants
UDRT/RA,3.0,76153,Brabant,1981,chambre-des-représentants
RAD,,4207,Brabant,1981,chambre-des-représentants
KPB/PCB,1.0,24246,Brabant,1981,chambre-des-représentants
PVDA/PTB,,2697,Brabant,1981,chambre-des-représentants
PVDA,,1814,Brabant,1981,chambre-des-représentants
URD,,598,Brabant,1981,chambre-des-représentants
LRT-PLS,,1805,Brabant,1981,chambre-des-représentants
ECOLO-J,,7193,Brabant,1981,chambre-des-représentants
PFU,,856,Brabant,1981,chambre-des-représentants
PNB-BNP,,954,Brabant,1981,chambre-des-représentants
BLANCO.,,4118,Brabant,1981,chambre-des-représentants
ECO-BXL,,2710,Brabant,1981,chambre-des-représentants
ECOLOS,,5858,Brabant,1981,chambre-des-représentants
FNK,,5102,Brabant,1981,chambre-des-représentants
DD,,3545,Brabant,1981,chambre-des-représentants
UNF,,2914,Brabant,1981,chambre-des-représentants
FN,,486,Brabant,1981,chambre-des-représentants
CVP,9.0,233168,Flandre occidentale,1981,chambre-des-représentants
SP,5.0,148539,Flandre occidentale,1981,chambre-des-représentants
PVV,5.0,148595,Flandre occidentale,1981,chambre-des-représentants
AGALEV,,18830,Flandre occidentale,1981,chambre-des-représentants
VU,4.0,116082,Flandre occidentale,1981,chambre-des-représentants
VLAAMS BLOK,,7245,Flandre occidentale,1981,chambre-des-représentants
RAL,,491,Flandre occidentale,1981,chambre-des-représentants
RAD,,3458,Flandre occidentale,1981,chambre-des-représentants
KPB,,8910,Flandre occidentale,1981,chambre-des-représentants
PVDA,,5799,Flandre occidentale,1981,chambre-des-représentants
BNP,,2263,Flandre occidentale,1981,chambre-des-représentants
CVP,10.0,268922,Flandre orientale,1981,chambre-des-représentants
SP,6.0,175051,Flandre orientale,1981,chambre-des-représentants
PVV,8.0,219879,Flandre orientale,1981,chambre-des-représentants
AGALEV,,32064,Flandre orientale,1981,chambre-des-représentants
VU,5.0,144551,Flandre orientale,1981,chambre-des-représentants
VLAAMS BLOK,,13781,Flandre orientale,1981,chambre-des-représentants
RAL,,2136,Flandre orientale,1981,chambre-des-représentants
UDRT/RA,,2206,Flandre orientale,1981,chambre-des-représentants
RAD,,3586,Flandre orientale,1981,chambre-des-représentants
KPB,,13045,Flandre orientale,1981,chambre-des-représentants
PVDA,,6674,Flandre orientale,1981,chambre-des-représentants
PSC,7.0,131596,Hainaut,1981,chambre-des-représentants
PS,16.0,298709,Hainaut,1981,chambre-des-représentants
PRL,7.0,138803,Hainaut,1981,chambre-des-représentants
ECOLO,,36100,Hainaut,1981,chambre-des-représentants
FDF-RW,,27926,Hainaut,1981,chambre-des-représentants
UDRT/RA,,20103,Hainaut,1981,chambre-des-représentants
PCB,,46501,Hainaut,1981,chambre-des-représentants
PVDA/PTB,,201,Hainaut,1981,chambre-des-représentants
PTB,,1107,Hainaut,1981,chambre-des-représentants
LRT-PLS,,1583,Hainaut,1981,chambre-des-représentants
WALLON,,31061,Hainaut,1981,chambre-des-représentants
ECOLO-J,,1633,Hainaut,1981,chambre-des-représentants
FN,,1993,Hainaut,1981,chambre-des-représentants
SP/PS,,31784,Liège,1981,chambre-des-représentants
PSC/CSP,,39961,Liège,1981,chambre-des-représentants
PRL/PFF,,35925,Liège,1981,chambre-des-représentants
PSC,4.0,69504,Liège,1981,chambre-des-représentants
PS,10.0,196765,Liège,1981,chambre-des-représentants
PRL,5.0,90277,Liège,1981,chambre-des-représentants
ECOLO,1.0,36343,Liège,1981,chambre-des-représentants
FDF-RW,1.0,32076,Liège,1981,chambre-des-représentants
UDRT/RA,,11086,Liège,1981,chambre-des-représentants
UDRT,,4540,Liège,1981,chambre-des-représentants
KPB/PCB,1.0,3646,Liège,1981,chambre-des-représentants
PCB,,20381,Liège,1981,chambre-des-représentants
PTB,,1200,Liège,1981,chambre-des-représentants
LRT-PLS,,1466,Liège,1981,chambre-des-représentants
PDB,,8397,Liège,1981,chambre-des-représentants
LISTE-14,,372,Liège,1981,chambre-des-représentants
