Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
PSC,1.0,24915,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
PS,,18180,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
PRL,1.0,22793,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
ECOLO,,5058,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
FDF-RW,,1925,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
UDRT/RA,,4331,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
PTB,,153,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
LRT-PLS,,201,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
PNB,,140,Aarlen-Marche-en-Famenne-Bastogne,1981,chambre-des-représentants
CVP,2.0,47185,Alost,1981,chambre-des-représentants
SP,2.0,41849,Alost,1981,chambre-des-représentants
PVV,1.0,43521,Alost,1981,chambre-des-représentants
AGALEV,,4612,Alost,1981,chambre-des-représentants
VU,1.0,33667,Alost,1981,chambre-des-représentants
VLAAMS BLOK,,2627,Alost,1981,chambre-des-représentants
RAL,,644,Alost,1981,chambre-des-représentants
KPB,,3292,Alost,1981,chambre-des-représentants
PVDA,,679,Alost,1981,chambre-des-représentants
CVP,6.0,173994,Anvers,1981,chambre-des-représentants
SP,5.0,127029,Anvers,1981,chambre-des-représentants
PVV,4.0,106544,Anvers,1981,chambre-des-représentants
AGALEV,1.0,36799,Anvers,1981,chambre-des-représentants
VU,3.0,90224,Anvers,1981,chambre-des-représentants
VLAAMS BLOK,1.0,23897,Anvers,1981,chambre-des-représentants
RAL,,2390,Anvers,1981,chambre-des-représentants
RAD,,13444,Anvers,1981,chambre-des-représentants
KPB,,10068,Anvers,1981,chambre-des-représentants
PVDA,,13956,Anvers,1981,chambre-des-représentants
PCPA,,1785,Anvers,1981,chambre-des-représentants
CVP,2.0,24157,Audenarde,1981,chambre-des-représentants
SP,,15226,Audenarde,1981,chambre-des-représentants
PVV,1.0,26689,Audenarde,1981,chambre-des-représentants
AGALEV,,1649,Audenarde,1981,chambre-des-représentants
VU,,6269,Audenarde,1981,chambre-des-représentants
VLAAMS BLOK,,624,Audenarde,1981,chambre-des-représentants
UDRT/RA,,937,Audenarde,1981,chambre-des-représentants
KPB,,521,Audenarde,1981,chambre-des-représentants
PVDA,,211,Audenarde,1981,chambre-des-représentants
CVP,2.0,52403,Bruges,1981,chambre-des-représentants
SP,1.0,36629,Bruges,1981,chambre-des-représentants
PVV,1.0,31842,Bruges,1981,chambre-des-représentants
AGALEV,,6931,Bruges,1981,chambre-des-représentants
VU,1.0,26735,Bruges,1981,chambre-des-représentants
VLAAMS BLOK,,1767,Bruges,1981,chambre-des-représentants
RAL,,491,Bruges,1981,chambre-des-représentants
