Parti,Nombre de sièges,Nombre de voix,canton,date,election
ECOLO,,3214,Eupen,1999,parlement-de-la-communauté-germanophone
PFF,,4014,Eupen,1999,parlement-de-la-communauté-germanophone
SP,,3024,Eupen,1999,parlement-de-la-communauté-germanophone
CSP,,6834,Eupen,1999,parlement-de-la-communauté-germanophone
PJU-PDB,,1632,Eupen,1999,parlement-de-la-communauté-germanophone
VIVANT,,914,Eupen,1999,parlement-de-la-communauté-germanophone
ECOLO,,1480,Saint-Vith,1999,parlement-de-la-communauté-germanophone
PFF,,3846,Saint-Vith,1999,parlement-de-la-communauté-germanophone
SP,,2495,Saint-Vith,1999,parlement-de-la-communauté-germanophone
CSP,,5988,Saint-Vith,1999,parlement-de-la-communauté-germanophone
PJU-PDB,,3107,Saint-Vith,1999,parlement-de-la-communauté-germanophone
VIVANT,,314,Saint-Vith,1999,parlement-de-la-communauté-germanophone
