Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP-EVP,,11934,Aarschot,1979,parlement-européen
BSP,,4727,Aarschot,1979,parlement-européen
PVV-ELD,,6082,Aarschot,1979,parlement-européen
AGALEV,,440,Aarschot,1979,parlement-européen
VU,,1553,Aarschot,1979,parlement-européen
V.V.P.,,174,Aarschot,1979,parlement-européen
RAL,,66,Aarschot,1979,parlement-européen
AMADA,,238,Aarschot,1979,parlement-européen
KPB,,282,Aarschot,1979,parlement-européen
CVP-EVP,,27708,Alost,1979,parlement-européen
BSP,,15282,Alost,1979,parlement-européen
PVV-ELD,,13898,Alost,1979,parlement-européen
AGALEV,,1278,Alost,1979,parlement-européen
VU,,10324,Alost,1979,parlement-européen
V.V.P.,,734,Alost,1979,parlement-européen
RAL,,200,Alost,1979,parlement-européen
AMADA,,367,Alost,1979,parlement-européen
KPB,,1840,Alost,1979,parlement-européen
PSC-PPE,,3291,Andenne,1979,parlement-européen
PS-SP,,5498,Andenne,1979,parlement-européen
PRL,,2237,Andenne,1979,parlement-européen
ECOLO,,1237,Andenne,1979,parlement-européen
FDF-RW,,2262,Andenne,1979,parlement-européen
P.F.U,,48,Andenne,1979,parlement-européen
E-NON,,177,Andenne,1979,parlement-européen
T.P.O.,,42,Andenne,1979,parlement-européen
L.R.T.,,41,Andenne,1979,parlement-européen
PLW-PLE,,105,Andenne,1979,parlement-européen
P.P.B.,,115,Andenne,1979,parlement-européen
P.O.E.,,24,Andenne,1979,parlement-européen
PCB,,580,Andenne,1979,parlement-européen
CVP-EVP,,15797,Anderlecht,1979,parlement-européen
BSP,,4682,Anderlecht,1979,parlement-européen
PVV-ELD,,4841,Anderlecht,1979,parlement-européen
AGALEV,,916,Anderlecht,1979,parlement-européen
VU,,5249,Anderlecht,1979,parlement-européen
V.V.P.,,597,Anderlecht,1979,parlement-européen
RAL,,148,Anderlecht,1979,parlement-européen
AMADA,,300,Anderlecht,1979,parlement-européen
PSC-PPE,,3965,Anderlecht,1979,parlement-européen
PS-SP,,10610,Anderlecht,1979,parlement-européen
PRL,,8327,Anderlecht,1979,parlement-européen
ECOLO,,2678,Anderlecht,1979,parlement-européen
FDF-RW,,17452,Anderlecht,1979,parlement-européen
P.F.U,,229,Anderlecht,1979,parlement-européen
E-NON,,496,Anderlecht,1979,parlement-européen
T.P.O.,,310,Anderlecht,1979,parlement-européen
L.R.T.,,162,Anderlecht,1979,parlement-européen
PLW-PLE,,191,Anderlecht,1979,parlement-européen
P.P.B.,,170,Anderlecht,1979,parlement-européen
P.O.E.,,97,Anderlecht,1979,parlement-européen
KPB,,408,Anderlecht,1979,parlement-européen
PCB,,1923,Anderlecht,1979,parlement-européen
PSC-PPE,,2784,Antoing,1979,parlement-européen
PS-SP,,5022,Antoing,1979,parlement-européen
PRL,,1264,Antoing,1979,parlement-européen
ECOLO,,210,Antoing,1979,parlement-européen
FDF-RW,,810,Antoing,1979,parlement-européen
P.F.U,,35,Antoing,1979,parlement-européen
E-NON,,63,Antoing,1979,parlement-européen
T.P.O.,,28,Antoing,1979,parlement-européen
L.R.T.,,23,Antoing,1979,parlement-européen
PLW-PLE,,45,Antoing,1979,parlement-européen
P.P.B.,,50,Antoing,1979,parlement-européen
P.O.E.,,16,Antoing,1979,parlement-européen
PCB,,1082,Antoing,1979,parlement-européen
CVP-EVP,,53629,Anvers,1979,parlement-européen
BSP,,44987,Anvers,1979,parlement-européen
PVV-ELD,,18065,Anvers,1979,parlement-européen
AGALEV,,4361,Anvers,1979,parlement-européen
VU,,12649,Anvers,1979,parlement-européen
V.V.P.,,1937,Anvers,1979,parlement-européen
