Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
PVDA,,2912,Courtrai-Roulers-Tielt,1994,parlement-européen
B.E.B,,1063,Courtrai-Roulers-Tielt,1994,parlement-européen
N.W.P.,,1577,Courtrai-Roulers-Tielt,1994,parlement-européen
W.O.W.,,7303,Courtrai-Roulers-Tielt,1994,parlement-européen
R.G.B.,,919,Courtrai-Roulers-Tielt,1994,parlement-européen
CVP,,59924,Furnes-Dixmude-Ostende,1994,parlement-européen
SP,,41113,Furnes-Dixmude-Ostende,1994,parlement-européen
VLD,,46854,Furnes-Dixmude-Ostende,1994,parlement-européen
AGALEV,,18990,Furnes-Dixmude-Ostende,1994,parlement-européen
VU,,19664,Furnes-Dixmude-Ostende,1994,parlement-européen
VLAAMS BLOK,,18833,Furnes-Dixmude-Ostende,1994,parlement-européen
PVDA,,1686,Furnes-Dixmude-Ostende,1994,parlement-européen
B.E.B,,1357,Furnes-Dixmude-Ostende,1994,parlement-européen
N.W.P.,,1069,Furnes-Dixmude-Ostende,1994,parlement-européen
W.O.W.,,7598,Furnes-Dixmude-Ostende,1994,parlement-européen
R.G.B.,,577,Furnes-Dixmude-Ostende,1994,parlement-européen
CVP,,101872,Gand-Eeklo,1994,parlement-européen
SP,,52072,Gand-Eeklo,1994,parlement-européen
VLD,,76927,Gand-Eeklo,1994,parlement-européen
AGALEV,,45974,Gand-Eeklo,1994,parlement-européen
VU,,26680,Gand-Eeklo,1994,parlement-européen
VLAAMS BLOK,,39230,Gand-Eeklo,1994,parlement-européen
PVDA,,4981,Gand-Eeklo,1994,parlement-européen
B.E.B,,2991,Gand-Eeklo,1994,parlement-européen
N.W.P.,,2123,Gand-Eeklo,1994,parlement-européen
W.O.W.,,13215,Gand-Eeklo,1994,parlement-européen
R.G.B.,,2087,Gand-Eeklo,1994,parlement-européen
CVP,,138732,Hasselt,1994,parlement-européen
SP,,93924,Hasselt,1994,parlement-européen
VLD,,81069,Hasselt,1994,parlement-européen
AGALEV,,45229,Hasselt,1994,parlement-européen
VU,,30207,Hasselt,1994,parlement-européen
VLAAMS BLOK,,49652,Hasselt,1994,parlement-européen
PVDA,,5501,Hasselt,1994,parlement-européen
B.E.B,,1647,Hasselt,1994,parlement-européen
N.W.P.,,2643,Hasselt,1994,parlement-européen
W.O.W.,,13154,Hasselt,1994,parlement-européen
R.G.B.,,1079,Hasselt,1994,parlement-européen
PSC,,19188,Huy-Waremme,1994,parlement-européen
PS,,41266,Huy-Waremme,1994,parlement-européen
ECOLO,,11689,Huy-Waremme,1994,parlement-européen
PRL-FDF,,19884,Huy-Waremme,1994,parlement-européen
FN,,3737,Huy-Waremme,1994,parlement-européen
LETD,,320,Huy-Waremme,1994,parlement-européen
SUD,,392,Huy-Waremme,1994,parlement-européen
G.U.,,1142,Huy-Waremme,1994,parlement-européen
AGIR,,2312,Huy-Waremme,1994,parlement-européen
P.H.-H.P.,,197,Huy-Waremme,1994,parlement-européen
PVDA/PTB,,460,Huy-Waremme,1994,parlement-européen
PSC,,54448,Liège,1994,parlement-européen
PS,,125650,Liège,1994,parlement-européen
ECOLO,,40960,Liège,1994,parlement-européen
PRL-FDF,,60613,Liège,1994,parlement-européen
FN,,14438,Liège,1994,parlement-européen
LETD,,1448,Liège,1994,parlement-européen
SUD,,1545,Liège,1994,parlement-européen
G.U.,,5720,Liège,1994,parlement-européen
AGIR,,19300,Liège,1994,parlement-européen
P.H.-H.P.,,780,Liège,1994,parlement-européen
PVDA/PTB,,2850,Liège,1994,parlement-européen
CVP,,67132,Louvain,1994,parlement-européen
SP,,63894,Louvain,1994,parlement-européen
VLD,,53106,Louvain,1994,parlement-européen
AGALEV,,32215,Louvain,1994,parlement-européen
VU,,24792,Louvain,1994,parlement-européen
VLAAMS BLOK,,25396,Louvain,1994,parlement-européen
PVDA,,2763,Louvain,1994,parlement-européen
B.E.B,,2006,Louvain,1994,parlement-européen
N.W.P.,,1729,Louvain,1994,parlement-européen
W.O.W.,,8169,Louvain,1994,parlement-européen
R.G.B.,,1215,Louvain,1994,parlement-européen
CVP,,140980,Malines,1994,parlement-européen
SP,,72381,Malines,1994,parlement-européen
VLD,,68399,Malines,1994,parlement-européen
AGALEV,,50947,Malines,1994,parlement-européen
VU,,29752,Malines,1994,parlement-européen
VLAAMS BLOK,,58025,Malines,1994,parlement-européen
PVDA,,5500,Malines,1994,parlement-européen
B.E.B,,2453,Malines,1994,parlement-européen
N.W.P.,,2766,Malines,1994,parlement-européen
W.O.W.,,14277,Malines,1994,parlement-européen
R.G.B.,,1801,Malines,1994,parlement-européen
PSC,,44882,Mons-Soignies,1994,parlement-européen
PS,,87903,Mons-Soignies,1994,parlement-européen
ECOLO,,26538,Mons-Soignies,1994,parlement-européen
PRL-FDF,,36356,Mons-Soignies,1994,parlement-européen
FN,,21097,Mons-Soignies,1994,parlement-européen
LETD,,965,Mons-Soignies,1994,parlement-européen
SUD,,1252,Mons-Soignies,1994,parlement-européen
G.U.,,4201,Mons-Soignies,1994,parlement-européen
AGIR,,2158,Mons-Soignies,1994,parlement-européen
P.H.-H.P.,,799,Mons-Soignies,1994,parlement-européen
PVDA/PTB,,2123,Mons-Soignies,1994,parlement-européen
PSC,,60521,Namur-Dinant-Philippeville,1994,parlement-européen
PS,,75620,Namur-Dinant-Philippeville,1994,parlement-européen
ECOLO,,34804,Namur-Dinant-Philippeville,1994,parlement-européen
PRL-FDF,,53456,Namur-Dinant-Philippeville,1994,parlement-européen
FN,,21408,Namur-Dinant-Philippeville,1994,parlement-européen
LETD,,774,Namur-Dinant-Philippeville,1994,parlement-européen
SUD,,1616,Namur-Dinant-Philippeville,1994,parlement-européen
G.U.,,2051,Namur-Dinant-Philippeville,1994,parlement-européen
AGIR,,2405,Namur-Dinant-Philippeville,1994,parlement-européen
P.H.-H.P.,,637,Namur-Dinant-Philippeville,1994,parlement-européen
PVDA/PTB,,1498,Namur-Dinant-Philippeville,1994,parlement-européen
PSC,,33230,Nivelles,1994,parlement-européen
PS,,42324,Nivelles,1994,parlement-européen
ECOLO,,29476,Nivelles,1994,parlement-européen
PRL-FDF,,66063,Nivelles,1994,parlement-européen
FN,,12864,Nivelles,1994,parlement-européen
LETD,,688,Nivelles,1994,parlement-européen
SUD,,2499,Nivelles,1994,parlement-européen
G.U.,,3318,Nivelles,1994,parlement-européen
AGIR,,1129,Nivelles,1994,parlement-européen
P.H.-H.P.,,426,Nivelles,1994,parlement-européen
PVDA/PTB,,1019,Nivelles,1994,parlement-européen
CVP,,72955,Saint-Nicolas-Termonde,1994,parlement-européen
SP,,55525,Saint-Nicolas-Termonde,1994,parlement-européen
VLD,,46877,Saint-Nicolas-Termonde,1994,parlement-européen
AGALEV,,25078,Saint-Nicolas-Termonde,1994,parlement-européen
VU,,17222,Saint-Nicolas-Termonde,1994,parlement-européen
VLAAMS BLOK,,35557,Saint-Nicolas-Termonde,1994,parlement-européen
PVDA,,2902,Saint-Nicolas-Termonde,1994,parlement-européen
B.E.B,,1146,Saint-Nicolas-Termonde,1994,parlement-européen
N.W.P.,,1275,Saint-Nicolas-Termonde,1994,parlement-européen
W.O.W.,,6817,Saint-Nicolas-Termonde,1994,parlement-européen
R.G.B.,,835,Saint-Nicolas-Termonde,1994,parlement-européen
PSC,,34512,Tournai-Ath-Mouscron,1994,parlement-européen
PS,,55351,Tournai-Ath-Mouscron,1994,parlement-européen
ECOLO,,20804,Tournai-Ath-Mouscron,1994,parlement-européen
PRL-FDF,,35797,Tournai-Ath-Mouscron,1994,parlement-européen
FN,,11476,Tournai-Ath-Mouscron,1994,parlement-européen
LETD,,546,Tournai-Ath-Mouscron,1994,parlement-européen
SUD,,607,Tournai-Ath-Mouscron,1994,parlement-européen
G.U.,,1724,Tournai-Ath-Mouscron,1994,parlement-européen
AGIR,,2175,Tournai-Ath-Mouscron,1994,parlement-européen
P.H.-H.P.,,439,Tournai-Ath-Mouscron,1994,parlement-européen
PVDA/PTB,,721,Tournai-Ath-Mouscron,1994,parlement-européen
PSC,,30276,Verviers,1994,parlement-européen
PS,,30346,Verviers,1994,parlement-européen
ECOLO,,12523,Verviers,1994,parlement-européen
PRL-FDF,,23055,Verviers,1994,parlement-européen
FN,,6101,Verviers,1994,parlement-européen
LETD,,357,Verviers,1994,parlement-européen
SUD,,1185,Verviers,1994,parlement-européen
G.U.,,906,Verviers,1994,parlement-européen
AGIR,,5435,Verviers,1994,parlement-européen
P.H.-H.P.,,194,Verviers,1994,parlement-européen
PVDA/PTB,,442,Verviers,1994,parlement-européen
