Parti,Nombre de sièges,Nombre de voix,province,date,election
N-VA,,50394,Anvers,2003,sénat
sp.a-spirit,,261130,Anvers,2003,sénat
VLAAMS BLOK,,259850,Anvers,2003,sénat
CD&V,,207203,Anvers,2003,sénat
VLD,,243784,Anvers,2003,sénat
AGALEV,,48241,Anvers,2003,sénat
LIB. APPEL,,12495,Anvers,2003,sénat
LSP,,1646,Anvers,2003,sénat
RESIST,,9313,Anvers,2003,sénat
VIVANT,,16085,Anvers,2003,sénat
veilig blauw,,2293,Anvers,2003,sénat
SOLIDE,,1809,Anvers,2003,sénat
N-VA,,13899,Brabant flamand,2003,sénat
sp.a-spirit,,85305,Brabant flamand,2003,sénat
VLAAMS BLOK,,46726,Brabant flamand,2003,sénat
CD&V,,59708,Brabant flamand,2003,sénat
VLD,,85338,Brabant flamand,2003,sénat
AGALEV,,15698,Brabant flamand,2003,sénat
LIB. APPEL,,1842,Brabant flamand,2003,sénat
LSP,,579,Brabant flamand,2003,sénat
RESIST,,853,Brabant flamand,2003,sénat
VIVANT,,6213,Brabant flamand,2003,sénat
veilig blauw,,569,Brabant flamand,2003,sénat
SOLIDE,,591,Brabant flamand,2003,sénat
MR,,97634,Brabant wallon,2003,sénat
ECOLO,,21159,Brabant wallon,2003,sénat
CDH,,32128,Brabant wallon,2003,sénat
PS,,50536,Brabant wallon,2003,sénat
FN,,9029,Brabant wallon,2003,sénat
VIVANT,,3426,Brabant wallon,2003,sénat
RWF RBF,,2727,Brabant wallon,2003,sénat
CDF,,3961,Brabant wallon,2003,sénat
PTB,,706,Brabant wallon,2003,sénat
N-VA,,51113,Flandre occidentale,2003,sénat
sp.a-spirit,,203494,Flandre occidentale,2003,sénat
VLAAMS BLOK,,110742,Flandre occidentale,2003,sénat
CD&V,,197931,Flandre occidentale,2003,sénat
VLD,,183468,Flandre occidentale,2003,sénat
AGALEV,,26297,Flandre occidentale,2003,sénat
LIB. APPEL,,3174,Flandre occidentale,2003,sénat
LSP,,1895,Flandre occidentale,2003,sénat
RESIST,,1381,Flandre occidentale,2003,sénat
VIVANT,,7152,Flandre occidentale,2003,sénat
veilig blauw,,2141,Flandre occidentale,2003,sénat
SOLIDE,,1496,Flandre occidentale,2003,sénat
N-VA,,44609,Flandre orientale,2003,sénat
sp.a-spirit,,223717,Flandre orientale,2003,sénat
VLAAMS BLOK,,163246,Flandre orientale,2003,sénat
CD&V,,185418,Flandre orientale,2003,sénat
VLD,,278832,Flandre orientale,2003,sénat
AGALEV,,42150,Flandre orientale,2003,sénat
LIB. APPEL,,5463,Flandre orientale,2003,sénat
LSP,,2843,Flandre orientale,2003,sénat
RESIST,,3207,Flandre orientale,2003,sénat
VIVANT,,10725,Flandre orientale,2003,sénat
veilig blauw,,1368,Flandre orientale,2003,sénat
SOLIDE,,1576,Flandre orientale,2003,sénat
MR,,180323,Hainaut,2003,sénat
ECOLO,,49377,Hainaut,2003,sénat
CDH,,94630,Hainaut,2003,sénat
PS,,304193,Hainaut,2003,sénat
FN,,60767,Hainaut,2003,sénat
VIVANT,,10670,Hainaut,2003,sénat
RWF RBF,,11081,Hainaut,2003,sénat
CDF,,7923,Hainaut,2003,sénat
PTB,,7485,Hainaut,2003,sénat
MR,,185130,Liège,2003,sénat
ECOLO,,47021,Liège,2003,sénat
CDH,,92056,Liège,2003,sénat
PS,,220172,Liège,2003,sénat
FN,,29524,Liège,2003,sénat
VIVANT,,10635,Liège,2003,sénat
RWF RBF,,6014,Liège,2003,sénat
CDF,,7586,Liège,2003,sénat
PTB,,5654,Liège,2003,sénat
N-VA,,20447,Limbourg,2003,sénat
sp.a-spirit,,172414,Limbourg,2003,sénat
VLAAMS BLOK,,85978,Limbourg,2003,sénat
CD&V,,113143,Limbourg,2003,sénat
VLD,,113585,Limbourg,2003,sénat
AGALEV,,14037,Limbourg,2003,sénat
LIB. APPEL,,1871,Limbourg,2003,sénat
LSP,,720,Limbourg,2003,sénat
RESIST,,1776,Limbourg,2003,sénat
VIVANT,,6157,Limbourg,2003,sénat
veilig blauw,,755,Limbourg,2003,sénat
SOLIDE,,758,Limbourg,2003,sénat
MR,,51336,Luxembourg,2003,sénat
ECOLO,,11864,Luxembourg,2003,sénat
CDH,,38335,Luxembourg,2003,sénat
PS,,42191,Luxembourg,2003,sénat
FN,,5790,Luxembourg,2003,sénat
VIVANT,,1497,Luxembourg,2003,sénat
RWF RBF,,1697,Luxembourg,2003,sénat
CDF,,3654,Luxembourg,2003,sénat
PTB,,406,Luxembourg,2003,sénat
MR,,88267,Namur,2003,sénat
ECOLO,,23250,Namur,2003,sénat
CDH,,51815,Namur,2003,sénat
PS,,92261,Namur,2003,sénat
FN,,15363,Namur,2003,sénat
VIVANT,,3737,Namur,2003,sénat
RWF RBF,,2752,Namur,2003,sénat
CDF,,4001,Namur,2003,sénat
PTB,,1210,Namur,2003,sénat
