Parti,Nombre de sièges,Nombre de voix,canton,date,election
N-VA,,1209,Aarschot,2003,sénat
sp.a-spirit,,8726,Aarschot,2003,sénat
VLAAMS BLOK,,5752,Aarschot,2003,sénat
CD&V,,6665,Aarschot,2003,sénat
VLD,,9111,Aarschot,2003,sénat
AGALEV,,1028,Aarschot,2003,sénat
LIB. APPEL,,266,Aarschot,2003,sénat
LSP,,67,Aarschot,2003,sénat
RESIST,,33,Aarschot,2003,sénat
VIVANT,,614,Aarschot,2003,sénat
veilig blauw,,52,Aarschot,2003,sénat
SOLIDE,,85,Aarschot,2003,sénat
N-VA,,57,AEBruxelles-Hal-Vilvorde,2003,sénat
sp.a-spirit,,79,AEBruxelles-Hal-Vilvorde,2003,sénat
VLAAMS BLOK,,152,AEBruxelles-Hal-Vilvorde,2003,sénat
CD&V,,149,AEBruxelles-Hal-Vilvorde,2003,sénat
VLD,,296,AEBruxelles-Hal-Vilvorde,2003,sénat
AGALEV,,66,AEBruxelles-Hal-Vilvorde,2003,sénat
LIB. APPEL,,129,AEBruxelles-Hal-Vilvorde,2003,sénat
LSP,,15,AEBruxelles-Hal-Vilvorde,2003,sénat
RESIST,,26,AEBruxelles-Hal-Vilvorde,2003,sénat
VIVANT,,33,AEBruxelles-Hal-Vilvorde,2003,sénat
veilig blauw,,9,AEBruxelles-Hal-Vilvorde,2003,sénat
SOLIDE,,14,AEBruxelles-Hal-Vilvorde,2003,sénat
MR,,1349,AEBruxelles-Hal-Vilvorde,2003,sénat
ECOLO,,709,AEBruxelles-Hal-Vilvorde,2003,sénat
CDH,,396,AEBruxelles-Hal-Vilvorde,2003,sénat
PS,,630,AEBruxelles-Hal-Vilvorde,2003,sénat
FN,,80,AEBruxelles-Hal-Vilvorde,2003,sénat
RWF RBF,,44,AEBruxelles-Hal-Vilvorde,2003,sénat
CDF,,148,AEBruxelles-Hal-Vilvorde,2003,sénat
PTB,,24,AEBruxelles-Hal-Vilvorde,2003,sénat
VIVANT.,,28,AEBruxelles-Hal-Vilvorde,2003,sénat
N-VA,,179,AECirconscription flamande,2003,sénat
sp.a-spirit,,498,AECirconscription flamande,2003,sénat
VLAAMS BLOK,,662,AECirconscription flamande,2003,sénat
CD&V,,823,AECirconscription flamande,2003,sénat
VLD,,1265,AECirconscription flamande,2003,sénat
AGALEV,,358,AECirconscription flamande,2003,sénat
LIB. APPEL,,110,AECirconscription flamande,2003,sénat
LSP,,34,AECirconscription flamande,2003,sénat
RESIST,,35,AECirconscription flamande,2003,sénat
VIVANT,,67,AECirconscription flamande,2003,sénat
veilig blauw,,29,AECirconscription flamande,2003,sénat
SOLIDE,,19,AECirconscription flamande,2003,sénat
MR,,1578,AECirconscription Wallonie,2003,sénat
ECOLO,,692,AECirconscription Wallonie,2003,sénat
CDH,,439,AECirconscription Wallonie,2003,sénat
PS,,809,AECirconscription Wallonie,2003,sénat
FN,,111,AECirconscription Wallonie,2003,sénat
VIVANT,,77,AECirconscription Wallonie,2003,sénat
RWF RBF,,73,AECirconscription Wallonie,2003,sénat
CDF,,162,AECirconscription Wallonie,2003,sénat
PTB,,35,AECirconscription Wallonie,2003,sénat
N-VA,,4382,Alost,2003,sénat
sp.a-spirit,,18225,Alost,2003,sénat
VLAAMS BLOK,,16145,Alost,2003,sénat
CD&V,,14082,Alost,2003,sénat
VLD,,23892,Alost,2003,sénat
AGALEV,,2408,Alost,2003,sénat
LIB. APPEL,,280,Alost,2003,sénat
LSP,,310,Alost,2003,sénat
RESIST,,268,Alost,2003,sénat
VIVANT,,848,Alost,2003,sénat
veilig blauw,,118,Alost,2003,sénat
SOLIDE,,122,Alost,2003,sénat
MR,,5605,Andenne,2003,sénat
ECOLO,,1593,Andenne,2003,sénat
CDH,,2992,Andenne,2003,sénat
PS,,8782,Andenne,2003,sénat
FN,,1099,Andenne,2003,sénat
VIVANT,,259,Andenne,2003,sénat
RWF RBF,,155,Andenne,2003,sénat
CDF,,235,Andenne,2003,sénat
PTB,,71,Andenne,2003,sénat
N-VA,,256,Anderlecht,2003,sénat
