Parti,Nombre de sièges,Nombre de voix,district,date,election
VLAAMS BLOK,,1231,Mol,1981,conseils-provinciaux
KP,,645,Mol,1981,conseils-provinciaux
PVDA,,1235,Mol,1981,conseils-provinciaux
CVP,,4482,Molenbeek-Saint-Jean,1981,conseils-provinciaux
SP,,4132,Molenbeek-Saint-Jean,1981,conseils-provinciaux
PVV,,4520,Molenbeek-Saint-Jean,1981,conseils-provinciaux
VU,,3337,Molenbeek-Saint-Jean,1981,conseils-provinciaux
VLAAMS BLOK,,1060,Molenbeek-Saint-Jean,1981,conseils-provinciaux
PSC,1.0,9618,Molenbeek-Saint-Jean,1981,conseils-provinciaux
PS,1.0,9776,Molenbeek-Saint-Jean,1981,conseils-provinciaux
PRL,1.0,10942,Molenbeek-Saint-Jean,1981,conseils-provinciaux
ECOLO,,4693,Molenbeek-Saint-Jean,1981,conseils-provinciaux
FDF,2.0,18690,Molenbeek-Saint-Jean,1981,conseils-provinciaux
KPB/PCB,,1690,Molenbeek-Saint-Jean,1981,conseils-provinciaux
PVDA/PTB,,317,Molenbeek-Saint-Jean,1981,conseils-provinciaux
RAD/UDRT,1.0,7058,Molenbeek-Saint-Jean,1981,conseils-provinciaux
PSC,1.0,8505,Mons,1981,conseils-provinciaux
PS,4.0,19446,Mons,1981,conseils-provinciaux
PRL,1.0,9510,Mons,1981,conseils-provinciaux
FDF-RW,,1958,Mons,1981,conseils-provinciaux
PCB,,4353,Mons,1981,conseils-provinciaux
AUTRE,,6862,Mons,1981,conseils-provinciaux
PSC,2.0,12777,Mouscron,1981,conseils-provinciaux
PS,2.0,10385,Mouscron,1981,conseils-provinciaux
PRL,1.0,6830,Mouscron,1981,conseils-provinciaux
FDF-RW,,555,Mouscron,1981,conseils-provinciaux
PCB,,1681,Mouscron,1981,conseils-provinciaux
AUTRE,,6860,Mouscron,1981,conseils-provinciaux
PSC,4.0,15615,Namur,1981,conseils-provinciaux
PS,4.0,16860,Namur,1981,conseils-provinciaux
PRL,3.0,12002,Namur,1981,conseils-provinciaux
ECOLO,2.0,6627,Namur,1981,conseils-provinciaux
FDF-RW,2.0,8014,Namur,1981,conseils-provinciaux
UDRT,1.0,4334,Namur,1981,conseils-provinciaux
PCB,,1534,Namur,1981,conseils-provinciaux
ECOLO-J.,,447,Namur,1981,conseils-provinciaux
CVP,3.0,15065,Neerpelt,1981,conseils-provinciaux
SP,1.0,8215,Neerpelt,1981,conseils-provinciaux
PVV,1.0,3674,Neerpelt,1981,conseils-provinciaux
VU,1.0,6777,Neerpelt,1981,conseils-provinciaux
PVDA,,2174,Neerpelt,1981,conseils-provinciaux
PSC,3.0,6359,Neufchâteau,1981,conseils-provinciaux
PS,1.0,3801,Neufchâteau,1981,conseils-provinciaux
PRL,2.0,5548,Neufchâteau,1981,conseils-provinciaux
ECOLO,,825,Neufchâteau,1981,conseils-provinciaux
UDRT,,816,Neufchâteau,1981,conseils-provinciaux
VU,,625,Nivelles,1981,conseils-provinciaux
PSC,1.0,11414,Nivelles,1981,conseils-provinciaux
PS,2.0,21947,Nivelles,1981,conseils-provinciaux
PRL,2.0,19894,Nivelles,1981,conseils-provinciaux
ECOLO,,5737,Nivelles,1981,conseils-provinciaux
KPB/PCB,,2579,Nivelles,1981,conseils-provinciaux
PVDA/PTB,,186,Nivelles,1981,conseils-provinciaux
ECOLOS,,788,Nivelles,1981,conseils-provinciaux
RAD/UDRT,,8224,Nivelles,1981,conseils-provinciaux
FDF-RW,,8697,Nivelles,1981,conseils-provinciaux
U.R.D.,,379,Nivelles,1981,conseils-provinciaux
LRT-PLS,,145,Nivelles,1981,conseils-provinciaux
CVP,,23650,Ostende,1981,conseils-provinciaux
SP,,19944,Ostende,1981,conseils-provinciaux
PVV,,22913,Ostende,1981,conseils-provinciaux
VU,,13820,Ostende,1981,conseils-provinciaux
KPB,,2315,Ostende,1981,conseils-provinciaux
andere/autres,,2920,Ostende,1981,conseils-provinciaux
CVP,2.0,13225,Oudenaarde,1981,conseils-provinciaux
SP,,5396,Oudenaarde,1981,conseils-provinciaux
PVV,2.0,12707,Oudenaarde,1981,conseils-provinciaux
AGALEV,,1086,Oudenaarde,1981,conseils-provinciaux
VU,,3159,Oudenaarde,1981,conseils-provinciaux
VLAAMS BLOK,,280,Oudenaarde,1981,conseils-provinciaux
RAD,,319,Oudenaarde,1981,conseils-provinciaux
PSC,1.0,5850,Péruwelz,1981,conseils-provinciaux
PS,2.0,11974,Péruwelz,1981,conseils-provinciaux
PRL,1.0,7177,Péruwelz,1981,conseils-provinciaux
FDF-RW,,547,Péruwelz,1981,conseils-provinciaux
PCB,,1974,Péruwelz,1981,conseils-provinciaux
AUTRE,,3024,Péruwelz,1981,conseils-provinciaux
CVP,2.0,9858,Peer,1981,conseils-provinciaux
SP,1.0,4744,Peer,1981,conseils-provinciaux
PVV,,3144,Peer,1981,conseils-provinciaux
VU,1.0,6947,Peer,1981,conseils-provinciaux
PVDA,,627,Peer,1981,conseils-provinciaux
PSC,2.0,5970,Phillippeville,1981,conseils-provinciaux
PS,2.0,6305,Phillippeville,1981,conseils-provinciaux
PRL,1.0,4123,Phillippeville,1981,conseils-provinciaux
ECOLO,,1044,Phillippeville,1981,conseils-provinciaux
FDF-RW,,1686,Phillippeville,1981,conseils-provinciaux
UDRT,,648,Phillippeville,1981,conseils-provinciaux
PCB,,336,Phillippeville,1981,conseils-provinciaux
CVP,,7425,Poperinge,1981,conseils-provinciaux
SP,,3219,Poperinge,1981,conseils-provinciaux
PVV,,4036,Poperinge,1981,conseils-provinciaux
VU,,2668,Poperinge,1981,conseils-provinciaux
andere/autres,,1241,Poperinge,1981,conseils-provinciaux
CVP,1.0,11905,Renaix,1981,conseils-provinciaux
SP,2.0,10106,Renaix,1981,conseils-provinciaux
PVV,1.0,12385,Renaix,1981,conseils-provinciaux
AGALEV,,881,Renaix,1981,conseils-provinciaux
VU,,3108,Renaix,1981,conseils-provinciaux
VLAAMS BLOK,,356,Renaix,1981,conseils-provinciaux
RAD,,785,Renaix,1981,conseils-provinciaux
CVP,,15817,Roulers,1981,conseils-provinciaux
SP,,9162,Roulers,1981,conseils-provinciaux
PVV,,8241,Roulers,1981,conseils-provinciaux
VU,,11951,Roulers,1981,conseils-provinciaux
andere/autres,,1441,Roulers,1981,conseils-provinciaux
CVP,1.0,7497,Saint-Gilles,1981,conseils-provinciaux
SP,,3163,Saint-Gilles,1981,conseils-provinciaux
PVV,,4758,Saint-Gilles,1981,conseils-provinciaux
VU,,3227,Saint-Gilles,1981,conseils-provinciaux
VLAAMS BLOK,,504,Saint-Gilles,1981,conseils-provinciaux
PSC,1.0,9254,Saint-Gilles,1981,conseils-provinciaux
PNB-BNP,,210,Saint-Gilles,1981,conseils-provinciaux
PS,1.0,15461,Saint-Gilles,1981,conseils-provinciaux
PRL,2.0,21778,Saint-Gilles,1981,conseils-provinciaux
ECOLO,1.0,6552,Saint-Gilles,1981,conseils-provinciaux
FDF,2.0,26786,Saint-Gilles,1981,conseils-provinciaux
D2000,,134,Saint-Gilles,1981,conseils-provinciaux
KPB/PCB,,2594,Saint-Gilles,1981,conseils-provinciaux
PVDA/PTB,,242,Saint-Gilles,1981,conseils-provinciaux
RAD/UDRT,1.0,11262,Saint-Gilles,1981,conseils-provinciaux
DCA,,119,Saint-Gilles,1981,conseils-provinciaux
CVP,1.0,7018,Saint-Josse,1981,conseils-provinciaux
SP,,2156,Saint-Josse,1981,conseils-provinciaux
PVV,,4515,Saint-Josse,1981,conseils-provinciaux
VU,1.0,4549,Saint-Josse,1981,conseils-provinciaux
PSC,1.0,10517,Saint-Josse,1981,conseils-provinciaux
PS,1.0,8817,Saint-Josse,1981,conseils-provinciaux
PRL,1.0,17375,Saint-Josse,1981,conseils-provinciaux
ECOLO,,6437,Saint-Josse,1981,conseils-provinciaux
FDF,2.0,31250,Saint-Josse,1981,conseils-provinciaux
KPB/PCB,,1551,Saint-Josse,1981,conseils-provinciaux
PVDA/PTB,,240,Saint-Josse,1981,conseils-provinciaux
RAD/UDRT,1.0,10507,Saint-Josse,1981,conseils-provinciaux
UNF,,321,Saint-Josse,1981,conseils-provinciaux
CVP,2.0,20587,Saint-Nicolas,1981,conseils-provinciaux
SP,2.0,14557,Saint-Nicolas,1981,conseils-provinciaux
PVV,2.0,13764,Saint-Nicolas,1981,conseils-provinciaux
AGALEV,,3296,Saint-Nicolas,1981,conseils-provinciaux
VU,1.0,10382,Saint-Nicolas,1981,conseils-provinciaux
VLAAMS BLOK,,1955,Saint-Nicolas,1981,conseils-provinciaux
PVDA,,726,Saint-Nicolas,1981,conseils-provinciaux
KPB,,1085,Saint-Nicolas,1981,conseils-provinciaux
PSC,1.0,7658,Saint-Nicolas,1981,conseils-provinciaux
PS,5.0,32882,Saint-Nicolas,1981,conseils-provinciaux
PRL,1.0,7641,Saint-Nicolas,1981,conseils-provinciaux
ECOLO,1.0,4088,Saint-Nicolas,1981,conseils-provinciaux
FDF-RW,1.0,2849,Saint-Nicolas,1981,conseils-provinciaux
UDRT,,1213,Saint-Nicolas,1981,conseils-provinciaux
PCB,,3097,Saint-Nicolas,1981,conseils-provinciaux
PTB,,291,Saint-Nicolas,1981,conseils-provinciaux
CVP,2.0,12425,Saint-Trond,1981,conseils-provinciaux
SP,1.0,9601,Saint-Trond,1981,conseils-provinciaux
PVV,1.0,7565,Saint-Trond,1981,conseils-provinciaux
VU,1.0,3341,Saint-Trond,1981,conseils-provinciaux
VLAAMS BLOK,,362,Saint-Trond,1981,conseils-provinciaux
KPB,,287,Saint-Trond,1981,conseils-provinciaux
CVP,,5873,Schaerbeek,1981,conseils-provinciaux
SP,1.0,4572,Schaerbeek,1981,conseils-provinciaux
PVV,1.0,7420,Schaerbeek,1981,conseils-provinciaux
VU,1.0,4350,Schaerbeek,1981,conseils-provinciaux
VLAAMS BLOK,,1144,Schaerbeek,1981,conseils-provinciaux
PSC,,5764,Schaerbeek,1981,conseils-provinciaux
PNB-BNP,,202,Schaerbeek,1981,conseils-provinciaux
PS,1.0,9934,Schaerbeek,1981,conseils-provinciaux
PRL,1.0,9087,Schaerbeek,1981,conseils-provinciaux
ECOLO,,3380,Schaerbeek,1981,conseils-provinciaux
FDF,2.0,22703,Schaerbeek,1981,conseils-provinciaux
KPB/PCB,,1752,Schaerbeek,1981,conseils-provinciaux
PVDA/PTB,,284,Schaerbeek,1981,conseils-provinciaux
ECOLOS,,1272,Schaerbeek,1981,conseils-provinciaux
RAD/UDRT,,5482,Schaerbeek,1981,conseils-provinciaux
UNF,,950,Schaerbeek,1981,conseils-provinciaux
PSC,1.0,3572,Seraing,1981,conseils-provinciaux
PS,4.0,21457,Seraing,1981,conseils-provinciaux
PRL,1.0,5345,Seraing,1981,conseils-provinciaux
ECOLO,,2907,Seraing,1981,conseils-provinciaux
FDF-RW,,2646,Seraing,1981,conseils-provinciaux
UDRT,,788,Seraing,1981,conseils-provinciaux
PCB,1.0,3185,Seraing,1981,conseils-provinciaux
PTB,,209,Seraing,1981,conseils-provinciaux
PSC,1.0,11660,Soignies,1981,conseils-provinciaux
PS,3.0,18846,Soignies,1981,conseils-provinciaux
PRL,1.0,10121,Soignies,1981,conseils-provinciaux
FDF-RW,,2382,Soignies,1981,conseils-provinciaux
PCB,,1846,Soignies,1981,conseils-provinciaux
AUTRE,,6826,Soignies,1981,conseils-provinciaux
PSC,2.0,7768,Spa,1981,conseils-provinciaux
PS,1.0,8620,Spa,1981,conseils-provinciaux
PRL,2.0,12552,Spa,1981,conseils-provinciaux
ECOLO,,2253,Spa,1981,conseils-provinciaux
FDF-RW,,1745,Spa,1981,conseils-provinciaux
UDRT,,1279,Spa,1981,conseils-provinciaux
PDB,,226,Spa,1981,conseils-provinciaux
PCB,,1418,Spa,1981,conseils-provinciaux
CVP,3.0,24764,Tamise,1981,conseils-provinciaux
SP,1.0,13690,Tamise,1981,conseils-provinciaux
PVV,1.0,10624,Tamise,1981,conseils-provinciaux
VU,2.0,15480,Tamise,1981,conseils-provinciaux
VLAAMS BLOK,,2421,Tamise,1981,conseils-provinciaux
PVDA,,1833,Tamise,1981,conseils-provinciaux
KPB,,1004,Tamise,1981,conseils-provinciaux
CVP,4.0,24095,Termonde,1981,conseils-provinciaux
SP,1.0,16034,Termonde,1981,conseils-provinciaux
PVV,2.0,18591,Termonde,1981,conseils-provinciaux
AGALEV,,2668,Termonde,1981,conseils-provinciaux
VU,1.0,13929,Termonde,1981,conseils-provinciaux
VLAAMS BLOK,,1050,Termonde,1981,conseils-provinciaux
PVDA,,590,Termonde,1981,conseils-provinciaux
KPB,,1346,Termonde,1981,conseils-provinciaux
PSC,1.0,7707,Thuin,1981,conseils-provinciaux
PS,2.0,10072,Thuin,1981,conseils-provinciaux
PRL,1.0,8334,Thuin,1981,conseils-provinciaux
FDF-RW,,1634,Thuin,1981,conseils-provinciaux
PCB,,962,Thuin,1981,conseils-provinciaux
AUTRE,,7104,Thuin,1981,conseils-provinciaux
CVP,,24136,Tielt,1981,conseils-provinciaux
SP,,7307,Tielt,1981,conseils-provinciaux
PVV,,10570,Tielt,1981,conseils-provinciaux
AGALEV,,1535,Tielt,1981,conseils-provinciaux
VU,,10124,Tielt,1981,conseils-provinciaux
andere/autres,,684,Tielt,1981,conseils-provinciaux
CVP,1.0,16760,Tirlemont,1981,conseils-provinciaux
SP,1.0,14900,Tirlemont,1981,conseils-provinciaux
PVV,2.0,19936,Tirlemont,1981,conseils-provinciaux
AGALEV,,1743,Tirlemont,1981,conseils-provinciaux
VU,,6925,Tirlemont,1981,conseils-provinciaux
VLAAMS BLOK,,635,Tirlemont,1981,conseils-provinciaux
KPB/PCB,,631,Tirlemont,1981,conseils-provinciaux
PVDA/PTB,,424,Tirlemont,1981,conseils-provinciaux
ECOLOS,,1133,Tirlemont,1981,conseils-provinciaux
CVP,2.0,11252,Tongres,1981,conseils-provinciaux
SP,2.0,7453,Tongres,1981,conseils-provinciaux
PVV,1.0,7872,Tongres,1981,conseils-provinciaux
VU,,2801,Tongres,1981,conseils-provinciaux
VLAAMS BLOK,,419,Tongres,1981,conseils-provinciaux
KPB,,489,Tongres,1981,conseils-provinciaux
PSC,2.0,13968,Tournai,1981,conseils-provinciaux
PS,2.0,17900,Tournai,1981,conseils-provinciaux
PRL,2.0,11322,Tournai,1981,conseils-provinciaux
FDF-RW,,1014,Tournai,1981,conseils-provinciaux
PCB,,4538,Tournai,1981,conseils-provinciaux
AUTRE,,5943,Tournai,1981,conseils-provinciaux
CVP,3.0,24190,Turnhout,1981,conseils-provinciaux
SP,1.0,12531,Turnhout,1981,conseils-provinciaux
PVV,1.0,11679,Turnhout,1981,conseils-provinciaux
AGALEV,,3063,Turnhout,1981,conseils-provinciaux
VU,1.0,7498,Turnhout,1981,conseils-provinciaux
VLAAMS BLOK,,1043,Turnhout,1981,conseils-provinciaux
KP,,824,Turnhout,1981,conseils-provinciaux
RAD,,563,Turnhout,1981,conseils-provinciaux
PVDA,,804,Turnhout,1981,conseils-provinciaux
PSC,1.0,6773,Verviers,1981,conseils-provinciaux
PS,2.0,9380,Verviers,1981,conseils-provinciaux
PRL,2.0,8943,Verviers,1981,conseils-provinciaux
ECOLO,,2914,Verviers,1981,conseils-provinciaux
FDF-RW,,3167,Verviers,1981,conseils-provinciaux
UDRT,,1829,Verviers,1981,conseils-provinciaux
PDB,,88,Verviers,1981,conseils-provinciaux
PCB,,1127,Verviers,1981,conseils-provinciaux
PNB,,112,Verviers,1981,conseils-provinciaux
PSC,1.0,3108,Vielsalm,1981,conseils-provinciaux
PS,1.0,2214,Vielsalm,1981,conseils-provinciaux
PRL,1.0,3925,Vielsalm,1981,conseils-provinciaux
ECOLO,,429,Vielsalm,1981,conseils-provinciaux
FDF-RW,,167,Vielsalm,1981,conseils-provinciaux
CVP,3.0,40566,Vilvorde,1981,conseils-provinciaux
SP,2.0,21830,Vilvorde,1981,conseils-provinciaux
PVV,2.0,32226,Vilvorde,1981,conseils-provinciaux
AGALEV,,5885,Vilvorde,1981,conseils-provinciaux
VU,2.0,26591,Vilvorde,1981,conseils-provinciaux
VLAAMS BLOK,,3114,Vilvorde,1981,conseils-provinciaux
PSC,,1840,Vilvorde,1981,conseils-provinciaux
PS,,2046,Vilvorde,1981,conseils-provinciaux
PRL,,3571,Vilvorde,1981,conseils-provinciaux
FDF,,6273,Vilvorde,1981,conseils-provinciaux
KPB/PCB,,2516,Vilvorde,1981,conseils-provinciaux
PVDA/PTB,,1045,Vilvorde,1981,conseils-provinciaux
RAD/UDRT,,3455,Vilvorde,1981,conseils-provinciaux
PSC,2.0,4437,Virton,1981,conseils-provinciaux
PS,2.0,4245,Virton,1981,conseils-provinciaux
PRL,1.0,3234,Virton,1981,conseils-provinciaux
ECOLO,,768,Virton,1981,conseils-provinciaux
UDRT,,429,Virton,1981,conseils-provinciaux
PSC,1.0,7968,Waremme,1981,conseils-provinciaux
PS,3.0,19249,Waremme,1981,conseils-provinciaux
PRL,1.0,9341,Waremme,1981,conseils-provinciaux
ECOLO,,2270,Waremme,1981,conseils-provinciaux
FDF-RW,,1493,Waremme,1981,conseils-provinciaux
PCB,,892,Waremme,1981,conseils-provinciaux
VU,,486,Wavre,1981,conseils-provinciaux
PSC,1.0,17548,Wavre,1981,conseils-provinciaux
PS,2.0,23951,Wavre,1981,conseils-provinciaux
PRL,2.0,24964,Wavre,1981,conseils-provinciaux
ECOLO,,7979,Wavre,1981,conseils-provinciaux
KPB/PCB,,1534,Wavre,1981,conseils-provinciaux
PVDA/PTB,,172,Wavre,1981,conseils-provinciaux
RAD/UDRT,,8289,Wavre,1981,conseils-provinciaux
FDF-RW,,9847,Wavre,1981,conseils-provinciaux
U.R.D.,,422,Wavre,1981,conseils-provinciaux
CVP,1.0,15630,Zele,1981,conseils-provinciaux
SP,1.0,6504,Zele,1981,conseils-provinciaux
PVV,1.0,9303,Zele,1981,conseils-provinciaux
VU,1.0,8233,Zele,1981,conseils-provinciaux
PVDA,,910,Zele,1981,conseils-provinciaux
CVP,2.0,13529,Zottegem,1981,conseils-provinciaux
SP,1.0,8958,Zottegem,1981,conseils-provinciaux
PVV,2.0,12055,Zottegem,1981,conseils-provinciaux
AGALEV,,1279,Zottegem,1981,conseils-provinciaux
VU,,7835,Zottegem,1981,conseils-provinciaux
VLAAMS BLOK,,817,Zottegem,1981,conseils-provinciaux
KPB,,405,Zottegem,1981,conseils-provinciaux
