Parti,Nombre de sièges,Nombre de voix,province,date,election
UDRT,1.0,15549,Liège,1981,conseils-provinciaux
PDB,1.0,8765,Liège,1981,conseils-provinciaux
PCB,3.0,24720,Liège,1981,conseils-provinciaux
PNB,,273,Liège,1981,conseils-provinciaux
PTB,,922,Liège,1981,conseils-provinciaux
ECOLOS,,1147,Liège,1981,conseils-provinciaux
RTL,,236,Liège,1981,conseils-provinciaux
WALLON,,1025,Liège,1981,conseils-provinciaux
LRT-PLS,,463,Liège,1981,conseils-provinciaux
CVP,28.0,157211,Limbourg,1981,conseils-provinciaux
SP,17.0,98234,Limbourg,1981,conseils-provinciaux
PVV,12.0,74710,Limbourg,1981,conseils-provinciaux
VU,13.0,78059,Limbourg,1981,conseils-provinciaux
VLAAMS BLOK,,3179,Limbourg,1981,conseils-provinciaux
PVDA,,7774,Limbourg,1981,conseils-provinciaux
LLL,,856,Limbourg,1981,conseils-provinciaux
KPB,,1959,Limbourg,1981,conseils-provinciaux
PSC,19.0,47763,Luxembourg,1981,conseils-provinciaux
PS,14.0,35980,Luxembourg,1981,conseils-provinciaux
PRL,16.0,41484,Luxembourg,1981,conseils-provinciaux
ECOLO,1.0,7907,Luxembourg,1981,conseils-provinciaux
FDF-RW,,1104,Luxembourg,1981,conseils-provinciaux
UDRT,,6540,Luxembourg,1981,conseils-provinciaux
PNB,,72,Luxembourg,1981,conseils-provinciaux
PTB,,88,Luxembourg,1981,conseils-provinciaux
Lemaire,,187,Luxembourg,1981,conseils-provinciaux
PSC,17.0,65770,Namur,1981,conseils-provinciaux
PS,21.0,74874,Namur,1981,conseils-provinciaux
PRL,13.0,52074,Namur,1981,conseils-provinciaux
ECOLO,3.0,17698,Namur,1981,conseils-provinciaux
FDF-RW,4.0,23092,Namur,1981,conseils-provinciaux
UDRT,2.0,13837,Namur,1981,conseils-provinciaux
PCB,,4854,Namur,1981,conseils-provinciaux
WALLON,,253,Namur,1981,conseils-provinciaux
ECOLO-J.,,447,Namur,1981,conseils-provinciaux
RPR,,64,Namur,1981,conseils-provinciaux
