Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,8662,Aarschot,1981,conseils-provinciaux
SP,,5957,Aarschot,1981,conseils-provinciaux
PVV,,7301,Aarschot,1981,conseils-provinciaux
AGALEV,,1054,Aarschot,1981,conseils-provinciaux
VU,,3231,Aarschot,1981,conseils-provinciaux
KPB/PCB,,502,Aarschot,1981,conseils-provinciaux
PVDA/PTB,,240,Aarschot,1981,conseils-provinciaux
RAD/UDRT,,553,Aarschot,1981,conseils-provinciaux
CVP,,19668,Alost,1981,conseils-provinciaux
SP,,15541,Alost,1981,conseils-provinciaux
PVV,,18608,Alost,1981,conseils-provinciaux
AGALEV,,2776,Alost,1981,conseils-provinciaux
VU,,17703,Alost,1981,conseils-provinciaux
VLAAMS BLOK,,1565,Alost,1981,conseils-provinciaux
R.A.L.,,399,Alost,1981,conseils-provinciaux
KPB,,2127,Alost,1981,conseils-provinciaux
PSC,,3639,Andenne,1981,conseils-provinciaux
PS,,7052,Andenne,1981,conseils-provinciaux
PRL,,3010,Andenne,1981,conseils-provinciaux
ECOLO,,1460,Andenne,1981,conseils-provinciaux
FDF-RW,,1652,Andenne,1981,conseils-provinciaux
UDRT,,1019,Andenne,1981,conseils-provinciaux
PCB,,473,Andenne,1981,conseils-provinciaux
CVP,,9426,Anderlecht,1981,conseils-provinciaux
SP,,4464,Anderlecht,1981,conseils-provinciaux
PVV,,6950,Anderlecht,1981,conseils-provinciaux
AGALEV,,1188,Anderlecht,1981,conseils-provinciaux
VU,,7524,Anderlecht,1981,conseils-provinciaux
VLAAMS BLOK,,1207,Anderlecht,1981,conseils-provinciaux
PSC,,3795,Anderlecht,1981,conseils-provinciaux
PS,,14904,Anderlecht,1981,conseils-provinciaux
PRL,,10557,Anderlecht,1981,conseils-provinciaux
ECOLO,,4707,Anderlecht,1981,conseils-provinciaux
FDF,,14459,Anderlecht,1981,conseils-provinciaux
KPB/PCB,,2104,Anderlecht,1981,conseils-provinciaux
PVDA/PTB,,273,Anderlecht,1981,conseils-provinciaux
RAD/UDRT,,5906,Anderlecht,1981,conseils-provinciaux
CVP,,31993,Anvers,1981,conseils-provinciaux
SP,,42970,Anvers,1981,conseils-provinciaux
PVV,,26195,Anvers,1981,conseils-provinciaux
AGALEV,,9597,Anvers,1981,conseils-provinciaux
VU,,20883,Anvers,1981,conseils-provinciaux
VLAAMS BLOK,,7009,Anvers,1981,conseils-provinciaux
KP,,4184,Anvers,1981,conseils-provinciaux
RAD,,3777,Anvers,1981,conseils-provinciaux
PVDA,,5065,Anvers,1981,conseils-provinciaux
PVCM,,496,Anvers,1981,conseils-provinciaux
CVP,,9828,Arendonk,1981,conseils-provinciaux
SP,,3396,Arendonk,1981,conseils-provinciaux
PVV,,3847,Arendonk,1981,conseils-provinciaux
AGALEV,,782,Arendonk,1981,conseils-provinciaux
VU,,3503,Arendonk,1981,conseils-provinciaux
VLAAMS BLOK,,271,Arendonk,1981,conseils-provinciaux
KP,,173,Arendonk,1981,conseils-provinciaux
PVDA,,252,Arendonk,1981,conseils-provinciaux
PSC,,5196,Arlon,1981,conseils-provinciaux
PS,,4152,Arlon,1981,conseils-provinciaux
PRL,,4684,Arlon,1981,conseils-provinciaux
ECOLO,,1567,Arlon,1981,conseils-provinciaux
UDRT,,1085,Arlon,1981,conseils-provinciaux
PTB,,25,Arlon,1981,conseils-provinciaux
Lemaire,,81,Arlon,1981,conseils-provinciaux
CVP,,16246,Asse,1981,conseils-provinciaux
SP,,7669,Asse,1981,conseils-provinciaux
PVV,,12785,Asse,1981,conseils-provinciaux
AGALEV,,1909,Asse,1981,conseils-provinciaux
VU,,10146,Asse,1981,conseils-provinciaux
VLAAMS BLOK,,931,Asse,1981,conseils-provinciaux
PSC,,286,Asse,1981,conseils-provinciaux
PS,,293,Asse,1981,conseils-provinciaux
PRL,,352,Asse,1981,conseils-provinciaux
FDF,,283,Asse,1981,conseils-provinciaux
KPB/PCB,,486,Asse,1981,conseils-provinciaux
PVDA/PTB,,224,Asse,1981,conseils-provinciaux
RAD/UDRT,,459,Asse,1981,conseils-provinciaux
CVP,,5283,Assenede,1981,conseils-provinciaux
SP,,4141,Assenede,1981,conseils-provinciaux
PVV,,2991,Assenede,1981,conseils-provinciaux
