Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,3.0,26087,Alost,1894,chambre-des-représentants
Social,,2384,Alost,1894,chambre-des-représentants
christ democr,1.0,21849,Alost,1894,chambre-des-représentants
Cath/Kath,11.0,60832,Anvers,1894,chambre-des-représentants
Social,,4459,Anvers,1894,chambre-des-représentants
Liberal/Liberaal,,42678,Anvers,1894,chambre-des-représentants
ISOLE,,642,Anvers,1894,chambre-des-représentants
autres/andere,,1179,Anvers,1894,chambre-des-représentants
Cath/Kath,,5344,Arlon,1894,chambre-des-représentants
Liberal/Liberaal,1.0,5779,Arlon,1894,chambre-des-représentants
Cath/Kath,2.0,15345,Ath,1894,chambre-des-représentants
Social,,3036,Ath,1894,chambre-des-représentants
Liberal/Liberaal,,14158,Ath,1894,chambre-des-représentants
Cath/Kath,3.0,18450,Audenarde,1894,chambre-des-représentants
Liberal/Liberaal,,11018,Audenarde,1894,chambre-des-représentants
Cath/Kath,1.0,7564,Bastogne,1894,chambre-des-représentants
Liberal/Liberaal,,4519,Bastogne,1894,chambre-des-représentants
Cath/Kath,3.0,26739,Bruges,1894,chambre-des-représentants
Social,,502,Bruges,1894,chambre-des-représentants
Liberal/Liberaal,,12148,Bruges,1894,chambre-des-représentants
Cath/Kath,18.0,92749,Bruxelles,1894,chambre-des-représentants
Social,,38340,Bruxelles,1894,chambre-des-représentants
Liberal/Liberaal,,59994,Bruxelles,1894,chambre-des-représentants
christ democr,,4375,Bruxelles,1894,chambre-des-représentants
autres/andere,,684,Bruxelles,1894,chambre-des-représentants
Cath/Kath,,33851,Charleroi,1894,chambre-des-représentants
Social,8.0,57443,Charleroi,1894,chambre-des-représentants
Liberal/Liberaal,,22162,Charleroi,1894,chambre-des-représentants
Cath/Kath,4.0,34797,Courtrai,1894,chambre-des-représentants
Social,,3664,Courtrai,1894,chambre-des-représentants
Liberal/Liberaal,,10009,Courtrai,1894,chambre-des-représentants
Cath/Kath,2.0,17638,Dinant,1894,chambre-des-représentants
Liberal/Liberaal,,14866,Dinant,1894,chambre-des-représentants
Cath/Kath,1.0,11323,Dixsmude,1894,chambre-des-représentants
Liberal/Liberaal,,3536,Dixsmude,1894,chambre-des-représentants
Cath/Kath,1.0,1,Eeklo,1894,chambre-des-représentants
Cath/Kath,1.0,7431,Furnes,1894,chambre-des-représentants
Liberal/Liberaal,,3464,Furnes,1894,chambre-des-représentants
Cath/Kath,9.0,59491,Gand,1894,chambre-des-représentants
Social,,15502,Gand,1894,chambre-des-représentants
Liberal/Liberaal,,25165,Gand,1894,chambre-des-représentants
Cath/Kath,3.0,19161,Hasselt,1894,chambre-des-représentants
Liberal/Liberaal,,4818,Hasselt,1894,chambre-des-représentants
ISOLE,,6105,Hasselt,1894,chambre-des-représentants
autres/andere,,4109,Hasselt,1894,chambre-des-représentants
Cath/Kath,,11479,Huy,1894,chambre-des-représentants
Social,,7714,Huy,1894,chambre-des-représentants
Liberal/Liberaal,2.0,11342,Huy,1894,chambre-des-représentants
Cath/Kath,,29430,Liège,1894,chambre-des-représentants
Social,6.0,61215,Liège,1894,chambre-des-représentants
Liberal/Liberaal,5.0,29112,Liège,1894,chambre-des-représentants
autres/andere,,23598,Liège,1894,chambre-des-représentants
Cath/Kath,6.0,42179,Louvain,1894,chambre-des-représentants
Social,,5036,Louvain,1894,chambre-des-représentants
Liberal/Liberaal,,19853,Louvain,1894,chambre-des-représentants
Cath/Kath,1.0,10454,Maaseik,1894,chambre-des-représentants
Liberal/Liberaal,,2295,Maaseik,1894,chambre-des-représentants
