Parti,Nombre de sièges,Nombre de voix,province,date,election
Cath/Kath,18.0,118338,Anvers,1894,chambre-des-représentants
Social,,6397,Anvers,1894,chambre-des-représentants
Liberal/Liberaal,,68815,Anvers,1894,chambre-des-représentants
ISOLE,,642,Anvers,1894,chambre-des-représentants
autres/andere,,1179,Anvers,1894,chambre-des-représentants
Cath/Kath,25.0,160276,Brabant,1894,chambre-des-représentants
Social,,49880,Brabant,1894,chambre-des-représentants
Liberal/Liberaal,3.0,104711,Brabant,1894,chambre-des-représentants
christ democr,,4375,Brabant,1894,chambre-des-représentants
autres/andere,,684,Brabant,1894,chambre-des-représentants
Cath/Kath,18.0,153298,Flandre occidentale,1894,chambre-des-représentants
Social,,4166,Flandre occidentale,1894,chambre-des-représentants
Liberal/Liberaal,,55816,Flandre occidentale,1894,chambre-des-représentants
Cath/Kath,23.0,162656,Flandre orientale,1894,chambre-des-représentants
Social,,19803,Flandre orientale,1894,chambre-des-représentants
Liberal/Liberaal,,52202,Flandre orientale,1894,chambre-des-représentants
christ democr,1.0,21849,Flandre orientale,1894,chambre-des-représentants
Cath/Kath,6.0,126159,Hainaut,1894,chambre-des-représentants
Social,17.0,134067,Hainaut,1894,chambre-des-représentants
Liberal/Liberaal,3.0,107961,Hainaut,1894,chambre-des-représentants
Cath/Kath,2.0,69353,Liège,1894,chambre-des-représentants
Social,10.0,86528,Liège,1894,chambre-des-représentants
Liberal/Liberaal,7.0,59825,Liège,1894,chambre-des-représentants
autres/andere,,30827,Liège,1894,chambre-des-représentants
Cath/Kath,5.0,40180,Limbourg,1894,chambre-des-représentants
Social,,1099,Limbourg,1894,chambre-des-représentants
Liberal/Liberaal,,7113,Limbourg,1894,chambre-des-représentants
autres/andere,1.0,14739,Limbourg,1894,chambre-des-représentants
Cath/Kath,3.0,39013,Luxembourg,1894,chambre-des-représentants
Liberal/Liberaal,2.0,31280,Luxembourg,1894,chambre-des-représentants
Cath/Kath,2.0,57714,Namur,1894,chambre-des-représentants
Liberal/Liberaal,2.0,28085,Namur,1894,chambre-des-représentants
CARTEL LIB/ soc,4.0,32914,Namur,1894,chambre-des-représentants
autres/andere,,925,Namur,1894,chambre-des-représentants
