Parti,Nombre de sièges,Nombre de voix,canton,date,election
Liberal/Liberaal,,5219,Anderlecht,1902,sénat
Cath/Kath,,5643,Anderlecht,1902,sénat
Liberal/Liberaal,,29295,Anvers,1902,sénat
Cath/Kath,,27299,Anvers,1902,sénat
Liberal/Liberaal,,1730,Asse,1902,sénat
Cath/Kath,,9458,Asse,1902,sénat
Liberal/Liberaal,,3087,Boom,1902,sénat
Cath/Kath,,5084,Boom,1902,sénat
Liberal/Liberaal,,6015,Borgerhout,1902,sénat
Cath/Kath,,11345,Borgerhout,1902,sénat
Liberal/Liberaal,,766,Brecht,1902,sénat
Cath/Kath,,5274,Brecht,1902,sénat
Liberal/Liberaal,,23062,Bruxelles,1902,sénat
Cath/Kath,,14075,Bruxelles,1902,sénat
Liberal/Liberaal,,5315,Châtelet,1902,sénat
Cath/Kath,,12041,Châtelet,1902,sénat
Liberal/Liberaal,,9174,Charleroi,1902,sénat
Cath/Kath,,18818,Charleroi,1902,sénat
Liberal/Liberaal,,1481,Dalhem,1902,sénat
Cath/Kath,,932,Dalhem,1902,sénat
Socialist,,3461,Dalhem,1902,sénat
Liberal/Liberaal,,2294,Ekeren,1902,sénat
Cath/Kath,,5642,Ekeren,1902,sénat
Liberal/Liberaal,,2357,Fexhe-Slins,1902,sénat
Cath/Kath,,1318,Fexhe-Slins,1902,sénat
Socialist,,4181,Fexhe-Slins,1902,sénat
Liberal/Liberaal,,5099,Fléron,1902,sénat
Cath/Kath,,2242,Fléron,1902,sénat
Socialist,,4636,Fléron,1902,sénat
Liberal/Liberaal,,9205,Fontaine-l'Evêque,1902,sénat
Cath/Kath,,15791,Fontaine-l'Evêque,1902,sénat
Liberal/Liberaal,,4315,Gosselies,1902,sénat
Cath/Kath,,8544,Gosselies,1902,sénat
Liberal/Liberaal,,4126,Grivegnee,1902,sénat
Cath/Kath,,1701,Grivegnee,1902,sénat
Socialist,,2893,Grivegnee,1902,sénat
Liberal/Liberaal,,2938,Hal,1902,sénat
Cath/Kath,,7498,Hal,1902,sénat
Liberal/Liberaal,,3803,Herstal,1902,sénat
Cath/Kath,,1119,Herstal,1902,sénat
Socialist,,2201,Herstal,1902,sénat
Liberal/Liberaal,,7709,Hollogne-aux-Pierres,1902,sénat
Cath/Kath,,2390,Hollogne-aux-Pierres,1902,sénat
Socialist,,4723,Hollogne-aux-Pierres,1902,sénat
Liberal/Liberaal,,11333,Ixelles,1902,sénat
Cath/Kath,,8653,Ixelles,1902,sénat
Liberal/Liberaal,,2875,Jumet,1902,sénat
Cath/Kath,,7019,Jumet,1902,sénat
Liberal/Liberaal,,2086,Kontich,1902,sénat
Cath/Kath,,5989,Kontich,1902,sénat
Liberal/Liberaal,,4468,Laken,1902,sénat
Cath/Kath,,4089,Laken,1902,sénat
Liberal/Liberaal,,13858,Liège,1902,sénat
Cath/Kath,,10366,Liège,1902,sénat
Socialist,,12434,Liège,1902,sénat
Liberal/Liberaal,,3085,Louveigne,1902,sénat
Cath/Kath,,1103,Louveigne,1902,sénat
Socialist,,2877,Louveigne,1902,sénat
Liberal/Liberaal,,8208,Molenbeek-Saint-Jean,1902,sénat
Cath/Kath,,4887,Molenbeek-Saint-Jean,1902,sénat
Liberal/Liberaal,,7706,Saint-Gilles,1902,sénat
Cath/Kath,,3863,Saint-Gilles,1902,sénat
Liberal/Liberaal,,7446,Saint-Josse,1902,sénat
Cath/Kath,,7344,Saint-Josse,1902,sénat
Liberal/Liberaal,,3547,Saint-Nicolas,1902,sénat
Cath/Kath,,1256,Saint-Nicolas,1902,sénat
Socialist,,2216,Saint-Nicolas,1902,sénat
Liberal/Liberaal,,10151,Schaerbeek,1902,sénat
Cath/Kath,,8139,Schaerbeek,1902,sénat
Liberal/Liberaal,,4726,Seneffe,1902,sénat
Cath/Kath,,9425,Seneffe,1902,sénat
Liberal/Liberaal,,3858,Seraing,1902,sénat
Cath/Kath,,3338,Seraing,1902,sénat
Socialist,,3611,Seraing,1902,sénat
Liberal/Liberaal,,1766,Sint-Kwintens-Lennik,1902,sénat
Cath/Kath,,9345,Sint-Kwintens-Lennik,1902,sénat
Liberal/Liberaal,,4295,Uccle,1902,sénat
Cath/Kath,,5511,Uccle,1902,sénat
Liberal/Liberaal,,3441,Vilvorde,1902,sénat
Cath/Kath,,6489,Vilvorde,1902,sénat
Liberal/Liberaal,,884,Wolvertem,1902,sénat
Cath/Kath,,8756,Wolvertem,1902,sénat
Liberal/Liberaal,,792,Zandhoven,1902,sénat
Cath/Kath,,5168,Zandhoven,1902,sénat
