Parti,Nombre de sièges,Nombre de voix,province,date,election
Cath/Kath,8.0,160384,Anvers,1912,sénat
CARTEL LIB/ soc,4.0,102022,Anvers,1912,sénat
Cath/Kath,9.0,218745,Brabant,1912,sénat
Socialist,2.0,56250,Brabant,1912,sénat
Liberal/Liberaal,5.0,99461,Brabant,1912,sénat
CARTEL LIB/ soc,2.0,72864,Brabant,1912,sénat
Cath/Kath,9.0,177539,Flandre occidentale,1912,sénat
Liberal/Liberaal,2.0,71043,Flandre occidentale,1912,sénat
Cath/Kath,10.0,209289,Flandre orientale,1912,sénat
Socialist,1.0,19205,Flandre orientale,1912,sénat
Liberal/Liberaal,3.0,81241,Flandre orientale,1912,sénat
Dem Chrét,,8937,Flandre orientale,1912,sénat
Cath/Kath,5.0,164979,Hainaut,1912,sénat
Socialist,2.0,70621,Hainaut,1912,sénat
Liberal/Liberaal,1.0,37832,Hainaut,1912,sénat
CARTEL LIB/ soc,7.0,199840,Hainaut,1912,sénat
Cath/Kath,4.0,106135,Liège,1912,sénat
Socialist,4.0,77121,Liège,1912,sénat
Liberal/Liberaal,3.0,103826,Liège,1912,sénat
Cath/Kath,4.0,66399,Limbourg,1912,sénat
Liberal/Liberaal,,14640,Limbourg,1912,sénat
Cath/Kath,2.0,47064,Luxembourg,1912,sénat
CARTEL LIB/ soc,1.0,34585,Luxembourg,1912,sénat
Cath/Kath,3.0,74233,Namur,1912,sénat
CARTEL LIB/ soc,2.0,71146,Namur,1912,sénat
