Parti,Nombre de sièges,Nombre de voix,canton,date,election
FN,,90,Canton d'Aarschot,2004,parlement-flamand
VLD-VIVANT,,7146,Canton d'Aarschot,2004,parlement-flamand
sp.a-spirit,,6879,Canton d'Aarschot,2004,parlement-flamand
CD&V-N-VA,,8349,Canton d'Aarschot,2004,parlement-flamand
GROEN!,,2220,Canton d'Aarschot,2004,parlement-flamand
VLAAMS BLOK,,8182,Canton d'Aarschot,2004,parlement-flamand
PVDA+,,174,Canton d'Aarschot,2004,parlement-flamand
UF,,44,Canton d'Aarschot,2004,parlement-flamand
SOLIDE,,95,Canton d'Aarschot,2004,parlement-flamand
BELG.UNIE-BUB,,111,Canton d'Aarschot,2004,parlement-flamand
VLD-VIVANT,,19540,Canton d'Alost,2004,parlement-flamand
sp.a-spirit,,14714,Canton d'Alost,2004,parlement-flamand
CD&V-N-VA,,17651,Canton d'Alost,2004,parlement-flamand
GROEN!,,5214,Canton d'Alost,2004,parlement-flamand
VLAAMS BLOK,,21692,Canton d'Alost,2004,parlement-flamand
PVDA+,,390,Canton d'Alost,2004,parlement-flamand
RESPECT,,493,Canton d'Alost,2004,parlement-flamand
LSP,,246,Canton d'Alost,2004,parlement-flamand
MDP,,54,Canton d'Alost,2004,parlement-flamand
MRV,,61,Canton d'Alost,2004,parlement-flamand
B.U.B.,,150,Canton d'Alost,2004,parlement-flamand
VLD-VIVANT,,1698,Canton d'Anderlecht (MBPF),2004,parlement-flamand
sp.a-spirit,,1525,Canton d'Anderlecht (MBPF),2004,parlement-flamand
CD&V-N-VA,,1630,Canton d'Anderlecht (MBPF),2004,parlement-flamand
GROEN!,,605,Canton d'Anderlecht (MBPF),2004,parlement-flamand
VLAAMS BLOK,,4212,Canton d'Anderlecht (MBPF),2004,parlement-flamand
VDB,,60,Canton d'Anderlecht (MBPF),2004,parlement-flamand
BELG.UNIE-BUB,,84,Canton d'Anderlecht (MBPF),2004,parlement-flamand
FN,,620,Canton d'Anvers,2004,parlement-flamand
VLD-VIVANT,,43127,Canton d'Anvers,2004,parlement-flamand
sp.a-spirit,,69165,Canton d'Anvers,2004,parlement-flamand
CD&V-N-VA,,39974,Canton d'Anvers,2004,parlement-flamand
GROEN!,,24435,Canton d'Anvers,2004,parlement-flamand
VLAAMS BLOK,,99077,Canton d'Anvers,2004,parlement-flamand
PVDA+,,3526,Canton d'Anvers,2004,parlement-flamand
PvdD,,908,Canton d'Anvers,2004,parlement-flamand
BELG.UNIE-BUB,,850,Canton d'Anvers,2004,parlement-flamand
SOLIDE,,598,Canton d'Anvers,2004,parlement-flamand
MDP,,1753,Canton d'Anvers,2004,parlement-flamand
FN,,85,Canton d'Arendonk,2004,parlement-flamand
VLD-VIVANT,,4051,Canton d'Arendonk,2004,parlement-flamand
sp.a-spirit,,3374,Canton d'Arendonk,2004,parlement-flamand
CD&V-N-VA,,11880,Canton d'Arendonk,2004,parlement-flamand
GROEN!,,1433,Canton d'Arendonk,2004,parlement-flamand
VLAAMS BLOK,,5908,Canton d'Arendonk,2004,parlement-flamand
PVDA+,,120,Canton d'Arendonk,2004,parlement-flamand
PvdD,,39,Canton d'Arendonk,2004,parlement-flamand
BELG.UNIE-BUB,,46,Canton d'Arendonk,2004,parlement-flamand
SOLIDE,,23,Canton d'Arendonk,2004,parlement-flamand
MDP,,16,Canton d'Arendonk,2004,parlement-flamand
FN,,963,Canton d'Asse,2004,parlement-flamand
VLD-VIVANT,,23269,Canton d'Asse,2004,parlement-flamand
sp.a-spirit,,11060,Canton d'Asse,2004,parlement-flamand
