Parti,Nombre de sièges,Nombre de voix,commune,date,election
VCP,,19,Asse,2014,parlement-flamand
ROSSEM,,35,Asse,2014,parlement-flamand
ROEL,,17,Asse,2014,parlement-flamand
GENOEG,,46,Asse,2014,parlement-flamand
Piratenpartij,,108,Asse,2014,parlement-flamand
GROEN,,694,Assenede,2014,parlement-flamand
VLAAMS BELANG,,603,Assenede,2014,parlement-flamand
OpenVld,,1659,Assenede,2014,parlement-flamand
SP.A,,1352,Assenede,2014,parlement-flamand
N-VA,,2730,Assenede,2014,parlement-flamand
CD&V,,2065,Assenede,2014,parlement-flamand
PVDA+,,415,Assenede,2014,parlement-flamand
R.O.S.S.E.M.,,28,Assenede,2014,parlement-flamand
Piratenpartij,,40,Assenede,2014,parlement-flamand
SD&P,,6,Assenede,2014,parlement-flamand
GENOEG,,14,Assenede,2014,parlement-flamand
ROEL,,9,Assenede,2014,parlement-flamand
VCP,,8,Assenede,2014,parlement-flamand
GROEN,,2004,Audenarde,2014,parlement-flamand
VLAAMS BELANG,,704,Audenarde,2014,parlement-flamand
OpenVld,,5085,Audenarde,2014,parlement-flamand
SP.A,,2129,Audenarde,2014,parlement-flamand
N-VA,,5430,Audenarde,2014,parlement-flamand
CD&V,,4108,Audenarde,2014,parlement-flamand
PVDA+,,242,Audenarde,2014,parlement-flamand
R.O.S.S.E.M.,,33,Audenarde,2014,parlement-flamand
Piratenpartij,,96,Audenarde,2014,parlement-flamand
SD&P,,9,Audenarde,2014,parlement-flamand
GENOEG,,38,Audenarde,2014,parlement-flamand
ROEL,,21,Audenarde,2014,parlement-flamand
VCP,,21,Audenarde,2014,parlement-flamand
GROEN,,268,Auderghem,2014,parlement-flamand
VLAAMS BELANG,,54,Auderghem,2014,parlement-flamand
open vld,,364,Auderghem,2014,parlement-flamand
SP.A,,128,Auderghem,2014,parlement-flamand
NVA,,220,Auderghem,2014,parlement-flamand
CD&V,,224,Auderghem,2014,parlement-flamand
PENSIO(E)N PLUS,,9,Auderghem,2014,parlement-flamand
GROEN,,413,Avelgem,2014,parlement-flamand
VB,,296,Avelgem,2014,parlement-flamand
OpenVld,,1032,Avelgem,2014,parlement-flamand
SP.A,,1427,Avelgem,2014,parlement-flamand
N-VA,,1555,Avelgem,2014,parlement-flamand
CD&V,,1769,Avelgem,2014,parlement-flamand
PVDA+,,84,Avelgem,2014,parlement-flamand
R.O.S.S.E.M.,,21,Avelgem,2014,parlement-flamand
ROEL,,4,Avelgem,2014,parlement-flamand
GENOEG,,17,Avelgem,2014,parlement-flamand
VCP,,17,Avelgem,2014,parlement-flamand
Piratenpartij,,42,Avelgem,2014,parlement-flamand
V.I.T.A.L.,,3,Avelgem,2014,parlement-flamand
GROEN,,81,Baerle-Duc,2014,parlement-flamand
VLAAMS BELANG,,52,Baerle-Duc,2014,parlement-flamand
OpenVld,,92,Baerle-Duc,2014,parlement-flamand
SP.A,,42,Baerle-Duc,2014,parlement-flamand
N-VA,,287,Baerle-Duc,2014,parlement-flamand
CD&V,,327,Baerle-Duc,2014,parlement-flamand
PVDA+,,24,Baerle-Duc,2014,parlement-flamand
R.O.S.S.E.M.,,3,Baerle-Duc,2014,parlement-flamand
VCP,,0,Baerle-Duc,2014,parlement-flamand
ROEL,,5,Baerle-Duc,2014,parlement-flamand
MAMA,,3,Baerle-Duc,2014,parlement-flamand
Piratenpartij,,4,Baerle-Duc,2014,parlement-flamand
GENOEG,,1,Baerle-Duc,2014,parlement-flamand
GROEN,,729,Balen,2014,parlement-flamand
VLAAMS BELANG,,1172,Balen,2014,parlement-flamand
OpenVld,,1189,Balen,2014,parlement-flamand
SP.A,,1889,Balen,2014,parlement-flamand
N-VA,,5778,Balen,2014,parlement-flamand
CD&V,,3201,Balen,2014,parlement-flamand
PVDA+,,377,Balen,2014,parlement-flamand
R.O.S.S.E.M.,,46,Balen,2014,parlement-flamand
VCP,,3,Balen,2014,parlement-flamand
ROEL,,20,Balen,2014,parlement-flamand
MAMA,,32,Balen,2014,parlement-flamand
Piratenpartij,,78,Balen,2014,parlement-flamand
GENOEG,,79,Balen,2014,parlement-flamand
GROEN,,876,Beernem,2014,parlement-flamand
VB,,448,Beernem,2014,parlement-flamand
OpenVld,,1468,Beernem,2014,parlement-flamand
SP.A,,1360,Beernem,2014,parlement-flamand
N-VA,,3234,Beernem,2014,parlement-flamand
CD&V,,2970,Beernem,2014,parlement-flamand
PVDA+,,146,Beernem,2014,parlement-flamand
R.O.S.S.E.M.,,34,Beernem,2014,parlement-flamand
ROEL,,20,Beernem,2014,parlement-flamand
GENOEG,,11,Beernem,2014,parlement-flamand
VCP,,20,Beernem,2014,parlement-flamand
Piratenpartij,,79,Beernem,2014,parlement-flamand
V.I.T.A.L.,,5,Beernem,2014,parlement-flamand
GROEN,,766,Beerse,2014,parlement-flamand
VLAAMS BELANG,,936,Beerse,2014,parlement-flamand
OpenVld,,927,Beerse,2014,parlement-flamand
SP.A,,828,Beerse,2014,parlement-flamand
N-VA,,4940,Beerse,2014,parlement-flamand
CD&V,,2842,Beerse,2014,parlement-flamand
PVDA+,,233,Beerse,2014,parlement-flamand
R.O.S.S.E.M.,,34,Beerse,2014,parlement-flamand
VCP,,6,Beerse,2014,parlement-flamand
ROEL,,17,Beerse,2014,parlement-flamand
MAMA,,32,Beerse,2014,parlement-flamand
Piratenpartij,,67,Beerse,2014,parlement-flamand
GENOEG,,32,Beerse,2014,parlement-flamand
GROEN,,1321,Beersel,2014,parlement-flamand
VLAAMS BELANG,,485,Beersel,2014,parlement-flamand
OpenVld,,2447,Beersel,2014,parlement-flamand
U F,,2287,Beersel,2014,parlement-flamand
SP.A,,1273,Beersel,2014,parlement-flamand
N-VA,,4383,Beersel,2014,parlement-flamand
CD&V,,2248,Beersel,2014,parlement-flamand
PVDA+,,209,Beersel,2014,parlement-flamand
VCP,,26,Beersel,2014,parlement-flamand
ROSSEM,,7,Beersel,2014,parlement-flamand
ROEL,,13,Beersel,2014,parlement-flamand
GENOEG,,27,Beersel,2014,parlement-flamand
Piratenpartij,,124,Beersel,2014,parlement-flamand
GROEN,,493,Begijnendijk,2014,parlement-flamand
VLAAMS BELANG,,442,Begijnendijk,2014,parlement-flamand
OpenVld,,1225,Begijnendijk,2014,parlement-flamand
U F,,3,Begijnendijk,2014,parlement-flamand
SP.A,,884,Begijnendijk,2014,parlement-flamand
N-VA,,2365,Begijnendijk,2014,parlement-flamand
CD&V,,1381,Begijnendijk,2014,parlement-flamand
PVDA+,,156,Begijnendijk,2014,parlement-flamand
VCP,,13,Begijnendijk,2014,parlement-flamand
ROSSEM,,20,Begijnendijk,2014,parlement-flamand
ROEL,,12,Begijnendijk,2014,parlement-flamand
GENOEG,,12,Begijnendijk,2014,parlement-flamand
Piratenpartij,,55,Begijnendijk,2014,parlement-flamand
GROEN,,213,Bekkevoort,2014,parlement-flamand
VLAAMS BELANG,,230,Bekkevoort,2014,parlement-flamand
OpenVld,,763,Bekkevoort,2014,parlement-flamand
U F,,5,Bekkevoort,2014,parlement-flamand
SP.A,,562,Bekkevoort,2014,parlement-flamand
N-VA,,1305,Bekkevoort,2014,parlement-flamand
CD&V,,995,Bekkevoort,2014,parlement-flamand
PVDA+,,64,Bekkevoort,2014,parlement-flamand
VCP,,4,Bekkevoort,2014,parlement-flamand
ROSSEM,,15,Bekkevoort,2014,parlement-flamand
ROEL,,5,Bekkevoort,2014,parlement-flamand
GENOEG,,12,Bekkevoort,2014,parlement-flamand
Piratenpartij,,31,Bekkevoort,2014,parlement-flamand
GROEN,,211,Berchem-Sainte-Agathe,2014,parlement-flamand
VLAAMS BELANG,,154,Berchem-Sainte-Agathe,2014,parlement-flamand
open vld,,456,Berchem-Sainte-Agathe,2014,parlement-flamand
SP.A,,261,Berchem-Sainte-Agathe,2014,parlement-flamand
NVA,,547,Berchem-Sainte-Agathe,2014,parlement-flamand
CD&V,,378,Berchem-Sainte-Agathe,2014,parlement-flamand
PENSIO(E)N PLUS,,18,Berchem-Sainte-Agathe,2014,parlement-flamand
GROEN,,1557,Beringen,2014,parlement-flamand
VLAAMS BELANG,,2332,Beringen,2014,parlement-flamand
OpenVld,,2581,Beringen,2014,parlement-flamand
SP.A,,5898,Beringen,2014,parlement-flamand
N-VA,,9675,Beringen,2014,parlement-flamand
CD&V,,5668,Beringen,2014,parlement-flamand
PVDA+,,510,Beringen,2014,parlement-flamand
ROEL,,64,Beringen,2014,parlement-flamand
R.O.S.S.E.M.,,79,Beringen,2014,parlement-flamand
GENOEG,,81,Beringen,2014,parlement-flamand
VCP,,49,Beringen,2014,parlement-flamand
GROEN,,675,Berlaar,2014,parlement-flamand
VLAAMS BELANG,,544,Berlaar,2014,parlement-flamand
OpenVld,,709,Berlaar,2014,parlement-flamand
SP.A,,935,Berlaar,2014,parlement-flamand
N-VA,,2722,Berlaar,2014,parlement-flamand
CD&V,,1892,Berlaar,2014,parlement-flamand
PVDA+,,172,Berlaar,2014,parlement-flamand
R.O.S.S.E.M.,,28,Berlaar,2014,parlement-flamand
VCP,,2,Berlaar,2014,parlement-flamand
ROEL,,22,Berlaar,2014,parlement-flamand
MAMA,,22,Berlaar,2014,parlement-flamand
Piratenpartij,,55,Berlaar,2014,parlement-flamand
GENOEG,,24,Berlaar,2014,parlement-flamand
GROEN,,502,Berlare,2014,parlement-flamand
VLAAMS BELANG,,586,Berlare,2014,parlement-flamand
OpenVld,,2621,Berlare,2014,parlement-flamand
SP.A,,1057,Berlare,2014,parlement-flamand
N-VA,,3377,Berlare,2014,parlement-flamand
CD&V,,1678,Berlare,2014,parlement-flamand
PVDA+,,132,Berlare,2014,parlement-flamand
R.O.S.S.E.M.,,32,Berlare,2014,parlement-flamand
Piratenpartij,,43,Berlare,2014,parlement-flamand
SD&P,,15,Berlare,2014,parlement-flamand
GENOEG,,23,Berlare,2014,parlement-flamand
ROEL,,18,Berlare,2014,parlement-flamand
VCP,,7,Berlare,2014,parlement-flamand
GROEN,,621,Bertem,2014,parlement-flamand
VLAAMS BELANG,,211,Bertem,2014,parlement-flamand
OpenVld,,1389,Bertem,2014,parlement-flamand
U F,,21,Bertem,2014,parlement-flamand
SP.A,,755,Bertem,2014,parlement-flamand
N-VA,,1938,Bertem,2014,parlement-flamand
CD&V,,1178,Bertem,2014,parlement-flamand
PVDA+,,104,Bertem,2014,parlement-flamand
VCP,,14,Bertem,2014,parlement-flamand
ROSSEM,,4,Bertem,2014,parlement-flamand
ROEL,,7,Bertem,2014,parlement-flamand
GENOEG,,9,Bertem,2014,parlement-flamand
Piratenpartij,,53,Bertem,2014,parlement-flamand
GROEN,,2565,Beveren,2014,parlement-flamand
VLAAMS BELANG,,2658,Beveren,2014,parlement-flamand
OpenVld,,2696,Beveren,2014,parlement-flamand
SP.A,,3208,Beveren,2014,parlement-flamand
N-VA,,13087,Beveren,2014,parlement-flamand
CD&V,,7230,Beveren,2014,parlement-flamand
PVDA+,,742,Beveren,2014,parlement-flamand
R.O.S.S.E.M.,,77,Beveren,2014,parlement-flamand
Piratenpartij,,209,Beveren,2014,parlement-flamand
SD&P,,19,Beveren,2014,parlement-flamand
GENOEG,,80,Beveren,2014,parlement-flamand
ROEL,,39,Beveren,2014,parlement-flamand
VCP,,26,Beveren,2014,parlement-flamand
GROEN,,128,Biévène,2014,parlement-flamand
VLAAMS BELANG,,50,Biévène,2014,parlement-flamand
OpenVld,,344,Biévène,2014,parlement-flamand
U F,,74,Biévène,2014,parlement-flamand
SP.A,,156,Biévène,2014,parlement-flamand
N-VA,,314,Biévène,2014,parlement-flamand
CD&V,,328,Biévène,2014,parlement-flamand
PVDA+,,22,Biévène,2014,parlement-flamand
VCP,,3,Biévène,2014,parlement-flamand
ROSSEM,,1,Biévène,2014,parlement-flamand
ROEL,,1,Biévène,2014,parlement-flamand
GENOEG,,6,Biévène,2014,parlement-flamand
Piratenpartij,,14,Biévène,2014,parlement-flamand
GROEN,,766,Bierbeek,2014,parlement-flamand
VLAAMS BELANG,,162,Bierbeek,2014,parlement-flamand
OpenVld,,1088,Bierbeek,2014,parlement-flamand
U F,,11,Bierbeek,2014,parlement-flamand
SP.A,,813,Bierbeek,2014,parlement-flamand
N-VA,,1992,Bierbeek,2014,parlement-flamand
CD&V,,1465,Bierbeek,2014,parlement-flamand
PVDA+,,110,Bierbeek,2014,parlement-flamand
VCP,,21,Bierbeek,2014,parlement-flamand
ROSSEM,,12,Bierbeek,2014,parlement-flamand
ROEL,,6,Bierbeek,2014,parlement-flamand
GENOEG,,18,Bierbeek,2014,parlement-flamand
Piratenpartij,,65,Bierbeek,2014,parlement-flamand
GROEN,,1276,Bilzen,2014,parlement-flamand
VLAAMS BELANG,,1501,Bilzen,2014,parlement-flamand
OpenVld,,2749,Bilzen,2014,parlement-flamand
SP.A,,2681,Bilzen,2014,parlement-flamand
N-VA,,6874,Bilzen,2014,parlement-flamand
CD&V,,5769,Bilzen,2014,parlement-flamand
PVDA+,,376,Bilzen,2014,parlement-flamand
ROEL,,23,Bilzen,2014,parlement-flamand
R.O.S.S.E.M.,,33,Bilzen,2014,parlement-flamand
GENOEG,,58,Bilzen,2014,parlement-flamand
VCP,,36,Bilzen,2014,parlement-flamand
GROEN,,693,Blankenberge,2014,parlement-flamand
VB,,903,Blankenberge,2014,parlement-flamand
OpenVld,,2502,Blankenberge,2014,parlement-flamand
SP.A,,3108,Blankenberge,2014,parlement-flamand
N-VA,,4200,Blankenberge,2014,parlement-flamand
CD&V,,2033,Blankenberge,2014,parlement-flamand
PVDA+,,180,Blankenberge,2014,parlement-flamand
R.O.S.S.E.M.,,45,Blankenberge,2014,parlement-flamand
ROEL,,14,Blankenberge,2014,parlement-flamand
GENOEG,,35,Blankenberge,2014,parlement-flamand
VCP,,10,Blankenberge,2014,parlement-flamand
Piratenpartij,,114,Blankenberge,2014,parlement-flamand
V.I.T.A.L.,,7,Blankenberge,2014,parlement-flamand
GROEN,,361,Bocholt,2014,parlement-flamand
VLAAMS BELANG,,479,Bocholt,2014,parlement-flamand
OpenVld,,790,Bocholt,2014,parlement-flamand
SP.A,,901,Bocholt,2014,parlement-flamand
N-VA,,2897,Bocholt,2014,parlement-flamand
CD&V,,2631,Bocholt,2014,parlement-flamand
PVDA+,,120,Bocholt,2014,parlement-flamand
ROEL,,17,Bocholt,2014,parlement-flamand
R.O.S.S.E.M.,,17,Bocholt,2014,parlement-flamand
GENOEG,,20,Bocholt,2014,parlement-flamand
VCP,,11,Bocholt,2014,parlement-flamand
GROEN,,1200,Boechout,2014,parlement-flamand
VLAAMS BELANG,,438,Boechout,2014,parlement-flamand
OpenVld,,787,Boechout,2014,parlement-flamand
SP.A,,644,Boechout,2014,parlement-flamand
N-VA,,3639,Boechout,2014,parlement-flamand
CD&V,,1816,Boechout,2014,parlement-flamand
PVDA+,,203,Boechout,2014,parlement-flamand
R.O.S.S.E.M.,,14,Boechout,2014,parlement-flamand
VCP,,4,Boechout,2014,parlement-flamand
ROEL,,8,Boechout,2014,parlement-flamand
MAMA,,29,Boechout,2014,parlement-flamand
Piratenpartij,,65,Boechout,2014,parlement-flamand
GENOEG,,24,Boechout,2014,parlement-flamand
GROEN,,983,Bonheiden,2014,parlement-flamand
VLAAMS BELANG,,542,Bonheiden,2014,parlement-flamand
OpenVld,,1556,Bonheiden,2014,parlement-flamand
SP.A,,712,Bonheiden,2014,parlement-flamand
N-VA,,3928,Bonheiden,2014,parlement-flamand
CD&V,,2213,Bonheiden,2014,parlement-flamand
PVDA+,,193,Bonheiden,2014,parlement-flamand
R.O.S.S.E.M.,,23,Bonheiden,2014,parlement-flamand
VCP,,4,Bonheiden,2014,parlement-flamand
ROEL,,6,Bonheiden,2014,parlement-flamand
MAMA,,19,Bonheiden,2014,parlement-flamand
Piratenpartij,,55,Bonheiden,2014,parlement-flamand
GENOEG,,38,Bonheiden,2014,parlement-flamand
GROEN,,863,Boom,2014,parlement-flamand
VLAAMS BELANG,,832,Boom,2014,parlement-flamand
OpenVld,,813,Boom,2014,parlement-flamand
SP.A,,2048,Boom,2014,parlement-flamand
N-VA,,3645,Boom,2014,parlement-flamand
CD&V,,1829,Boom,2014,parlement-flamand
PVDA+,,393,Boom,2014,parlement-flamand
R.O.S.S.E.M.,,25,Boom,2014,parlement-flamand
VCP,,4,Boom,2014,parlement-flamand
ROEL,,15,Boom,2014,parlement-flamand
MAMA,,18,Boom,2014,parlement-flamand
Piratenpartij,,70,Boom,2014,parlement-flamand
GENOEG,,30,Boom,2014,parlement-flamand
GROEN,,672,Boortmeerbeek,2014,parlement-flamand
VLAAMS BELANG,,348,Boortmeerbeek,2014,parlement-flamand
OpenVld,,1681,Boortmeerbeek,2014,parlement-flamand
U F,,12,Boortmeerbeek,2014,parlement-flamand
SP.A,,932,Boortmeerbeek,2014,parlement-flamand
N-VA,,3004,Boortmeerbeek,2014,parlement-flamand
CD&V,,1228,Boortmeerbeek,2014,parlement-flamand
PVDA+,,124,Boortmeerbeek,2014,parlement-flamand
VCP,,6,Boortmeerbeek,2014,parlement-flamand
ROSSEM,,24,Boortmeerbeek,2014,parlement-flamand
ROEL,,2,Boortmeerbeek,2014,parlement-flamand
GENOEG,,19,Boortmeerbeek,2014,parlement-flamand
Piratenpartij,,58,Boortmeerbeek,2014,parlement-flamand
GROEN,,1061,Bornem,2014,parlement-flamand
VLAAMS BELANG,,887,Bornem,2014,parlement-flamand
OpenVld,,1191,Bornem,2014,parlement-flamand
SP.A,,1597,Bornem,2014,parlement-flamand
N-VA,,4380,Bornem,2014,parlement-flamand
CD&V,,4944,Bornem,2014,parlement-flamand
PVDA+,,482,Bornem,2014,parlement-flamand
R.O.S.S.E.M.,,27,Bornem,2014,parlement-flamand
VCP,,7,Bornem,2014,parlement-flamand
ROEL,,15,Bornem,2014,parlement-flamand
MAMA,,30,Bornem,2014,parlement-flamand
Piratenpartij,,84,Bornem,2014,parlement-flamand
GENOEG,,36,Bornem,2014,parlement-flamand
GROEN,,698,Borsbeek,2014,parlement-flamand
VLAAMS BELANG,,553,Borsbeek,2014,parlement-flamand
OpenVld,,449,Borsbeek,2014,parlement-flamand
SP.A,,555,Borsbeek,2014,parlement-flamand
N-VA,,3073,Borsbeek,2014,parlement-flamand
CD&V,,1058,Borsbeek,2014,parlement-flamand
PVDA+,,259,Borsbeek,2014,parlement-flamand
R.O.S.S.E.M.,,10,Borsbeek,2014,parlement-flamand
VCP,,3,Borsbeek,2014,parlement-flamand
ROEL,,7,Borsbeek,2014,parlement-flamand
MAMA,,23,Borsbeek,2014,parlement-flamand
Piratenpartij,,52,Borsbeek,2014,parlement-flamand
GENOEG,,18,Borsbeek,2014,parlement-flamand
GROEN,,541,Bourg-Léopold,2014,parlement-flamand
VLAAMS BELANG,,829,Bourg-Léopold,2014,parlement-flamand
OpenVld,,784,Bourg-Léopold,2014,parlement-flamand
SP.A,,1950,Bourg-Léopold,2014,parlement-flamand
N-VA,,3423,Bourg-Léopold,2014,parlement-flamand
CD&V,,2146,Bourg-Léopold,2014,parlement-flamand
PVDA+,,217,Bourg-Léopold,2014,parlement-flamand
ROEL,,20,Bourg-Léopold,2014,parlement-flamand
