Parti,Nombre de sièges,Nombre de voix,province,date,election
Vl. National.Fl,1.0,32408,Anvers,1929,sénat
Cath/Kath,5.0,117154,Anvers,1929,sénat
Socialist,4.0,92749,Anvers,1929,sénat
Liberal/Liberaal,2.0,43928,Anvers,1929,sénat
Comm,,2271,Anvers,1929,sénat
Vl. National.Fl,,17692,Brabant,1929,sénat
Cath/Kath,8.0,164855,Brabant,1929,sénat
Socialist,6.0,142686,Brabant,1929,sénat
Liberal/Liberaal,4.0,100321,Brabant,1929,sénat
Parti National Wallon,,3413,Brabant,1929,sénat
Rad. Social.,,775,Brabant,1929,sénat
Comm,,9957,Brabant,1929,sénat
Vl. National.Fl,,25758,Flandre occidentale,1929,sénat
Cath/Kath,4.0,61478,Flandre occidentale,1929,sénat
Socialist,4.0,56569,Flandre occidentale,1929,sénat
Liberal/Liberaal,,31505,Flandre occidentale,1929,sénat
Christ. Werklieden/Ouvri,3.0,55237,Flandre occidentale,1929,sénat
Vl. National.Fl,1.0,31240,Flandre orientale,1929,sénat
Cath/Kath,7.0,139148,Flandre orientale,1929,sénat
Socialist,4.0,95941,Flandre orientale,1929,sénat
Liberal/Liberaal,2.0,43339,Flandre orientale,1929,sénat
Comm,,2720,Flandre orientale,1929,sénat
Cath/Kath,4.0,99388,Hainaut,1929,sénat
Socialist,9.0,207100,Hainaut,1929,sénat
Liberal/Liberaal,2.0,61454,Hainaut,1929,sénat
Comm,,12864,Hainaut,1929,sénat
Cath/Kath,3.0,79494,Liège,1929,sénat
Socialist,6.0,140147,Liège,1929,sénat
Liberal/Liberaal,2.0,44647,Liège,1929,sénat
Comm,,9069,Liège,1929,sénat
Parti populaire chrétien,,6923,Liège,1929,sénat
Vl. National.Fl,1.0,12534,Limbourg,1929,sénat
Cath/Kath,3.0,45100,Limbourg,1929,sénat
Socialist,,10384,Limbourg,1929,sénat
Liberal/Liberaal,,12289,Limbourg,1929,sénat
Cath/Kath,2.0,32407,Luxembourg,1929,sénat
Socialist,1.0,16119,Luxembourg,1929,sénat
Liberal/Liberaal,,13714,Luxembourg,1929,sénat
Cath/Kath,2.0,46870,Namur,1929,sénat
Socialist,2.0,39930,Namur,1929,sénat
Liberal/Liberaal,1.0,17396,Namur,1929,sénat
