Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Liberal/Liberaal,1.0,18005,Gand-Eeklo,1929,sénat
Comm,,2720,Gand-Eeklo,1929,sénat
Vl. National.Fl,1.0,12534,Hasselt-Tongeren-Maaseik,1929,sénat
Cath/Kath,3.0,45100,Hasselt-Tongeren-Maaseik,1929,sénat
Socialist,,10384,Hasselt-Tongeren-Maaseik,1929,sénat
Liberal/Liberaal,,12289,Hasselt-Tongeren-Maaseik,1929,sénat
Cath/Kath,,14595,Huy-Waremme,1929,sénat
Socialist,1.0,26302,Huy-Waremme,1929,sénat
Liberal/Liberaal,1.0,10822,Huy-Waremme,1929,sénat
Comm,,1019,Huy-Waremme,1929,sénat
Cath/Kath,2.0,43728,Liège,1929,sénat
Socialist,4.0,90574,Liège,1929,sénat
Liberal/Liberaal,1.0,23153,Liège,1929,sénat
Comm,,6408,Liège,1929,sénat
Vl. National.Fl,,4400,Louvain,1929,sénat
Cath/Kath,2.0,33820,Louvain,1929,sénat
Socialist,1.0,21191,Louvain,1929,sénat
Liberal/Liberaal,,15678,Louvain,1929,sénat
Parti National Wallon,,1592,Louvain,1929,sénat
Rad. Social.,,286,Louvain,1929,sénat
Comm,,1517,Louvain,1929,sénat
Vl. National.Fl,1.0,17158,Malines-Turnhout,1929,sénat
Cath/Kath,2.0,52720,Malines-Turnhout,1929,sénat
Socialist,1.0,28553,Malines-Turnhout,1929,sénat
Liberal/Liberaal,1.0,8785,Malines-Turnhout,1929,sénat
Cath/Kath,1.0,31458,Mons-Soignies,1929,sénat
Socialist,3.0,80825,Mons-Soignies,1929,sénat
Liberal/Liberaal,1.0,17881,Mons-Soignies,1929,sénat
Comm,,4082,Mons-Soignies,1929,sénat
Cath/Kath,2.0,46870,Namur-Dinant-Philippeville,1929,sénat
Socialist,2.0,39930,Namur-Dinant-Philippeville,1929,sénat
Liberal/Liberaal,1.0,17396,Namur-Dinant-Philippeville,1929,sénat
Vl. National.Fl,,724,Nivelles,1929,sénat
Cath/Kath,1.0,16784,Nivelles,1929,sénat
Socialist,1.0,25596,Nivelles,1929,sénat
Liberal/Liberaal,,11208,Nivelles,1929,sénat
Vl. National.Fl,,6169,Roulers-Tielt,1929,sénat
Socialist,1.0,9168,Roulers-Tielt,1929,sénat
Liberal/Liberaal,,1321,Roulers-Tielt,1929,sénat
Christ. Werklieden/Ouvri,2.0,30313,Roulers-Tielt,1929,sénat
Vl. National.Fl,,5992,Termonde-Saint-Nicolas,1929,sénat
Cath/Kath,3.0,45538,Termonde-Saint-Nicolas,1929,sénat
Socialist,1.0,24906,Termonde-Saint-Nicolas,1929,sénat
Liberal/Liberaal,,9407,Termonde-Saint-Nicolas,1929,sénat
Cath/Kath,1.0,25329,Tournai-Ath,1929,sénat
Socialist,2.0,29575,Tournai-Ath,1929,sénat
Liberal/Liberaal,,15597,Tournai-Ath,1929,sénat
Comm,,1361,Tournai-Ath,1929,sénat
Cath/Kath,1.0,21171,Verviers,1929,sénat
Socialist,1.0,23271,Verviers,1929,sénat
Liberal/Liberaal,,10672,Verviers,1929,sénat
Comm,,1642,Verviers,1929,sénat
Parti populaire chrétien,,6923,Verviers,1929,sénat
