Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
CVP,2.0,73812,Alost-Audenarde,1987,sénat
SP,1.0,63519,Alost-Audenarde,1987,sénat
PVV,1.0,63629,Alost-Audenarde,1987,sénat
AGALEV,,15123,Alost-Audenarde,1987,sénat
VU,,30241,Alost-Audenarde,1987,sénat
VLAAMS BLOK,,4869,Alost-Audenarde,1987,sénat
KPB,,1837,Alost-Audenarde,1987,sénat
SAP,,896,Alost-Audenarde,1987,sénat
PVDA/PTB,,861,Alost-Audenarde,1987,sénat
CVP,2.0,155034,Anvers,1987,sénat
SP,3.0,144716,Anvers,1987,sénat
PVV,2.0,99892,Anvers,1987,sénat
AGALEV,1.0,64047,Anvers,1987,sénat
VU,1.0,70565,Anvers,1987,sénat
VLAAMS BLOK,1.0,47851,Anvers,1987,sénat
KPB,,3774,Anvers,1987,sénat
SAP,,4024,Anvers,1987,sénat
PVDA,,11031,Anvers,1987,sénat
PSC,1.0,47901,Arlon,1987,sénat
PS,1.0,41599,Arlon,1987,sénat
PRL,,40120,Arlon,1987,sénat
ECOLO,,8792,Arlon,1987,sénat
RW,,554,Arlon,1987,sénat
POS,,471,Arlon,1987,sénat
PVDA/PTB,,381,Arlon,1987,sénat
CVP,1.0,56946,Bruges,1987,sénat
SP,1.0,44782,Bruges,1987,sénat
PVV,1.0,29776,Bruges,1987,sénat
AGALEV,,15651,Bruges,1987,sénat
VU,,19964,Bruges,1987,sénat
VLAAMS BLOK,,2996,Bruges,1987,sénat
RAD/UDRT,,527,Bruges,1987,sénat
KPB,,948,Bruges,1987,sénat
PVDA/PTB,,951,Bruges,1987,sénat
CVP,3.0,116833,Bruxelles,1987,sénat
SP,2.0,66816,Bruxelles,1987,sénat
PVV,1.0,72204,Bruxelles,1987,sénat
AGALEV,,22559,Bruxelles,1987,sénat
VU,1.0,58514,Bruxelles,1987,sénat
VLAAMS BLOK,,13436,Bruxelles,1987,sénat
PSC-APB,,50089,Bruxelles,1987,sénat
PS,1.0,127074,Bruxelles,1987,sénat
PRL,3.0,149338,Bruxelles,1987,sénat
ECOLO,1.0,37415,Bruxelles,1987,sénat
FDF,1.0,72862,Bruxelles,1987,sénat
RW,,1081,Bruxelles,1987,sénat
FN-NF,,8186,Bruxelles,1987,sénat
KPB/PCB,,6976,Bruxelles,1987,sénat
SAP/POS,,3925,Bruxelles,1987,sénat
PVDA/PTB,,2215,Bruxelles,1987,sénat
PFN/PCN,,4677,Bruxelles,1987,sénat
PFU,,1127,Bruxelles,1987,sénat
PLC,,2771,Bruxelles,1987,sénat
PSC,1.0,58145,Charleroi-Thuin,1987,sénat
PS,3.0,155153,Charleroi-Thuin,1987,sénat
PRL,1.0,56964,Charleroi-Thuin,1987,sénat
ECOLO,,23027,Charleroi-Thuin,1987,sénat
RW,,3669,Charleroi-Thuin,1987,sénat
RAD/UDRT,,2165,Charleroi-Thuin,1987,sénat
PCB,,7226,Charleroi-Thuin,1987,sénat
POS,,2804,Charleroi-Thuin,1987,sénat
PVDA/PTB,,2410,Charleroi-Thuin,1987,sénat
PFN/PCN,,937,Charleroi-Thuin,1987,sénat
CVP,1.0,85968,Courtrai-Ypres,1987,sénat
SP,1.0,68301,Courtrai-Ypres,1987,sénat
PVV,1.0,40675,Courtrai-Ypres,1987,sénat
AGALEV,,19443,Courtrai-Ypres,1987,sénat
VU,1.0,28313,Courtrai-Ypres,1987,sénat
VLAAMS BLOK,,2709,Courtrai-Ypres,1987,sénat
KPB,,1153,Courtrai-Ypres,1987,sénat
SAP,,1142,Courtrai-Ypres,1987,sénat
PVDA/PTB,,1554,Courtrai-Ypres,1987,sénat
CVP,1.0,39341,Furnes-Dixmude-Ostende,1987,sénat
SP,1.0,42384,Furnes-Dixmude-Ostende,1987,sénat
PVV,,34784,Furnes-Dixmude-Ostende,1987,sénat
AGALEV,,11344,Furnes-Dixmude-Ostende,1987,sénat
VU,,19270,Furnes-Dixmude-Ostende,1987,sénat
VLAAMS BLOK,,3065,Furnes-Dixmude-Ostende,1987,sénat
KPB,,916,Furnes-Dixmude-Ostende,1987,sénat
SAP,,676,Furnes-Dixmude-Ostende,1987,sénat
PVDA/PTB,,694,Furnes-Dixmude-Ostende,1987,sénat
CVP,2.0,108845,Gand-Eeklo,1987,sénat
SP,1.0,83062,Gand-Eeklo,1987,sénat
PVV,1.0,84402,Gand-Eeklo,1987,sénat
AGALEV,1.0,29543,Gand-Eeklo,1987,sénat
VU,1.0,47066,Gand-Eeklo,1987,sénat
VLAAMS BLOK,,8118,Gand-Eeklo,1987,sénat
KPB,,2011,Gand-Eeklo,1987,sénat
SAP,,1903,Gand-Eeklo,1987,sénat
PVDA/PTB,,2600,Gand-Eeklo,1987,sénat
GROEN,,7648,Gand-Eeklo,1987,sénat
CVP,3.0,145363,Hasselt,1987,sénat
SP,3.0,117352,Hasselt,1987,sénat
PVV,1.0,65984,Hasselt,1987,sénat
AGALEV,,29177,Hasselt,1987,sénat
VU,1.0,75681,Hasselt,1987,sénat
VLAAMS BLOK,,6830,Hasselt,1987,sénat
SAP,,1893,Hasselt,1987,sénat
PVDA,,4770,Hasselt,1987,sénat
