Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,9078,Aarschot,1987,sénat
SP,,8098,Aarschot,1987,sénat
PVV,,6476,Aarschot,1987,sénat
AGALEV,,1998,Aarschot,1987,sénat
VU,,2928,Aarschot,1987,sénat
VLAAMS BLOK,,726,Aarschot,1987,sénat
SAP,,192,Aarschot,1987,sénat
PVDA,,173,Aarschot,1987,sénat
CVP,,21909,Alost,1987,sénat
SP,,18041,Alost,1987,sénat
PVV,,16731,Alost,1987,sénat
AGALEV,,5633,Alost,1987,sénat
VU,,12222,Alost,1987,sénat
VLAAMS BLOK,,2325,Alost,1987,sénat
KPB,,867,Alost,1987,sénat
SAP,,281,Alost,1987,sénat
PVDA,,262,Alost,1987,sénat
PSC,,4133,Andenne,1987,sénat
PS,,9697,Andenne,1987,sénat
PRL,,2994,Andenne,1987,sénat
ECOLO,,1380,Andenne,1987,sénat
RW,,163,Andenne,1987,sénat
RAD/UDRT,,137,Andenne,1987,sénat
PCB,,137,Andenne,1987,sénat
POS,,95,Andenne,1987,sénat
PTB,,51,Andenne,1987,sénat
CVP,,10118,Anderlecht,1987,sénat
SP,,5949,Anderlecht,1987,sénat
PVV,,6097,Anderlecht,1987,sénat
AGALEV,,1847,Anderlecht,1987,sénat
VU,,7721,Anderlecht,1987,sénat
VLAAMS BLOK,,1381,Anderlecht,1987,sénat
PSC-APB,,3327,Anderlecht,1987,sénat
PS,,16982,Anderlecht,1987,sénat
PRL,,14180,Anderlecht,1987,sénat
ECOLO,,4603,Anderlecht,1987,sénat
FDF,,6304,Anderlecht,1987,sénat
RW,,121,Anderlecht,1987,sénat
FN-NF,,1259,Anderlecht,1987,sénat
KPB/PCB,,873,Anderlecht,1987,sénat
SAP/POS,,504,Anderlecht,1987,sénat
PVDA/PTB,,279,Anderlecht,1987,sénat
PFN/PCN,,798,Anderlecht,1987,sénat
PFU,,165,Anderlecht,1987,sénat
PLC,,455,Anderlecht,1987,sénat
PSC,,2216,Antoing,1987,sénat
PS,,6792,Antoing,1987,sénat
PRL,,2695,Antoing,1987,sénat
ECOLO,,557,Antoing,1987,sénat
PCB,,513,Antoing,1987,sénat
POS,,53,Antoing,1987,sénat
PTB,,35,Antoing,1987,sénat
CVP,,66580,Anvers,1987,sénat
SP,,90910,Anvers,1987,sénat
PVV,,49718,Anvers,1987,sénat
AGALEV,,33500,Anvers,1987,sénat
VU,,35861,Anvers,1987,sénat
VLAAMS BLOK,,33078,Anvers,1987,sénat
KPB,,2527,Anvers,1987,sénat
SAP,,2496,Anvers,1987,sénat
PVDA,,7233,Anvers,1987,sénat
CVP,,11045,Arendonk,1987,sénat
SP,,4488,Arendonk,1987,sénat
PVV,,2914,Arendonk,1987,sénat
AGALEV,,1948,Arendonk,1987,sénat
VU,,2787,Arendonk,1987,sénat
VLAAMS BLOK,,378,Arendonk,1987,sénat
KPB,,68,Arendonk,1987,sénat
SAP,,108,Arendonk,1987,sénat
