Parti,Nombre de sièges,Nombre de voix,commune,date,election
N-VA,,1462,Halen,2019,parlement-flamand
VLAAMS BELANG,,1122,Halen,2019,parlement-flamand
CD&V,,1546,Halen,2019,parlement-flamand
PVDA,,296,Halen,2019,parlement-flamand
GROEN,,410,Halen,2019,parlement-flamand
SP.A,,759,Halen,2019,parlement-flamand
PRO,,5,Halen,2019,parlement-flamand
D-SA,,7,Halen,2019,parlement-flamand
RP,,15,Halen,2019,parlement-flamand
open vld,,851,Ham,2019,parlement-flamand
N-VA,,1603,Ham,2019,parlement-flamand
VLAAMS BELANG,,1907,Ham,2019,parlement-flamand
CD&V,,1045,Ham,2019,parlement-flamand
PVDA,,511,Ham,2019,parlement-flamand
GROEN,,412,Ham,2019,parlement-flamand
SP.A,,783,Ham,2019,parlement-flamand
PRO,,28,Ham,2019,parlement-flamand
D-SA,,12,Ham,2019,parlement-flamand
RP,,11,Ham,2019,parlement-flamand
open vld,,1682,Hamme,2019,parlement-flamand
N-VA,,3728,Hamme,2019,parlement-flamand
VLAAMS BELANG,,4192,Hamme,2019,parlement-flamand
CD&V,,3075,Hamme,2019,parlement-flamand
PVDA,,683,Hamme,2019,parlement-flamand
GROEN,,1297,Hamme,2019,parlement-flamand
SP.A,,1566,Hamme,2019,parlement-flamand
DierAnimal,,254,Hamme,2019,parlement-flamand
de coöperatie,,11,Hamme,2019,parlement-flamand
RP,,13,Hamme,2019,parlement-flamand
Be.One,,55,Hamme,2019,parlement-flamand
open vld,,515,Hamont-Achel,2019,parlement-flamand
N-VA,,1652,Hamont-Achel,2019,parlement-flamand
VLAAMS BELANG,,1518,Hamont-Achel,2019,parlement-flamand
CD&V,,1602,Hamont-Achel,2019,parlement-flamand
PVDA,,365,Hamont-Achel,2019,parlement-flamand
GROEN,,397,Hamont-Achel,2019,parlement-flamand
SP.A,,502,Hamont-Achel,2019,parlement-flamand
PRO,,97,Hamont-Achel,2019,parlement-flamand
D-SA,,13,Hamont-Achel,2019,parlement-flamand
RP,,6,Hamont-Achel,2019,parlement-flamand
open vld,,2438,Harelbeke,2019,parlement-flamand
N-VA,,3084,Harelbeke,2019,parlement-flamand
VLAAMS BELANG,,4383,Harelbeke,2019,parlement-flamand
CD&V,,3902,Harelbeke,2019,parlement-flamand
PVDA,,726,Harelbeke,2019,parlement-flamand
GROEN,,1282,Harelbeke,2019,parlement-flamand
SP.A,,3077,Harelbeke,2019,parlement-flamand
DierAnimal,,147,Harelbeke,2019,parlement-flamand
Piratenpartij,,75,Harelbeke,2019,parlement-flamand
open vld,,6110,Hasselt,2019,parlement-flamand
N-VA,,13609,Hasselt,2019,parlement-flamand
VLAAMS BELANG,,7444,Hasselt,2019,parlement-flamand
CD&V,,7808,Hasselt,2019,parlement-flamand
PVDA,,3858,Hasselt,2019,parlement-flamand
GROEN,,5553,Hasselt,2019,parlement-flamand
SP.A,,6896,Hasselt,2019,parlement-flamand
PRO,,138,Hasselt,2019,parlement-flamand
D-SA,,96,Hasselt,2019,parlement-flamand
RP,,65,Hasselt,2019,parlement-flamand
open vld,,1798,Hechtel-Eksel,2019,parlement-flamand
N-VA,,1587,Hechtel-Eksel,2019,parlement-flamand
VLAAMS BELANG,,1621,Hechtel-Eksel,2019,parlement-flamand
CD&V,,1239,Hechtel-Eksel,2019,parlement-flamand
PVDA,,399,Hechtel-Eksel,2019,parlement-flamand
GROEN,,542,Hechtel-Eksel,2019,parlement-flamand
SP.A,,620,Hechtel-Eksel,2019,parlement-flamand
PRO,,16,Hechtel-Eksel,2019,parlement-flamand
D-SA,,17,Hechtel-Eksel,2019,parlement-flamand
RP,,10,Hechtel-Eksel,2019,parlement-flamand
open vld,,1051,Heers,2019,parlement-flamand
N-VA,,821,Heers,2019,parlement-flamand
VLAAMS BELANG,,1070,Heers,2019,parlement-flamand
CD&V,,758,Heers,2019,parlement-flamand
PVDA,,205,Heers,2019,parlement-flamand
GROEN,,215,Heers,2019,parlement-flamand
SP.A,,983,Heers,2019,parlement-flamand
PRO,,2,Heers,2019,parlement-flamand
D-SA,,2,Heers,2019,parlement-flamand
RP,,6,Heers,2019,parlement-flamand
open vld,,3038,Heist-op-den-Berg,2019,parlement-flamand
N-VA,,8501,Heist-op-den-Berg,2019,parlement-flamand
VLAAMS BELANG,,6959,Heist-op-den-Berg,2019,parlement-flamand
CD&V,,3960,Heist-op-den-Berg,2019,parlement-flamand
PVDA,,1599,Heist-op-den-Berg,2019,parlement-flamand
GROEN,,2213,Heist-op-den-Berg,2019,parlement-flamand
SP.A,,2564,Heist-op-den-Berg,2019,parlement-flamand
DierAnimal,,287,Heist-op-den-Berg,2019,parlement-flamand
PV&S,,6,Heist-op-den-Berg,2019,parlement-flamand
D-SA,,11,Heist-op-den-Berg,2019,parlement-flamand
Piratenpartij,,72,Heist-op-den-Berg,2019,parlement-flamand
Genoeg vr iedereen,,96,Heist-op-den-Berg,2019,parlement-flamand
Be.One,,14,Heist-op-den-Berg,2019,parlement-flamand
Burgerlijst,,50,Heist-op-den-Berg,2019,parlement-flamand
open vld,,541,Hemiksem,2019,parlement-flamand
N-VA,,2092,Hemiksem,2019,parlement-flamand
VLAAMS BELANG,,1670,Hemiksem,2019,parlement-flamand
CD&V,,701,Hemiksem,2019,parlement-flamand
PVDA,,475,Hemiksem,2019,parlement-flamand
GROEN,,653,Hemiksem,2019,parlement-flamand
SP.A,,865,Hemiksem,2019,parlement-flamand
DierAnimal,,74,Hemiksem,2019,parlement-flamand
PV&S,,10,Hemiksem,2019,parlement-flamand
D-SA,,7,Hemiksem,2019,parlement-flamand
Piratenpartij,,35,Hemiksem,2019,parlement-flamand
Genoeg vr iedereen,,17,Hemiksem,2019,parlement-flamand
Be.One,,2,Hemiksem,2019,parlement-flamand
Burgerlijst,,7,Hemiksem,2019,parlement-flamand
open vld,,1145,Herck-la-Ville,2019,parlement-flamand
N-VA,,2083,Herck-la-Ville,2019,parlement-flamand
VLAAMS BELANG,,1392,Herck-la-Ville,2019,parlement-flamand
CD&V,,1503,Herck-la-Ville,2019,parlement-flamand
PVDA,,366,Herck-la-Ville,2019,parlement-flamand
GROEN,,639,Herck-la-Ville,2019,parlement-flamand
SP.A,,1609,Herck-la-Ville,2019,parlement-flamand
PRO,,27,Herck-la-Ville,2019,parlement-flamand
D-SA,,9,Herck-la-Ville,2019,parlement-flamand
RP,,19,Herck-la-Ville,2019,parlement-flamand
open vld,,2159,Herent,2019,parlement-flamand
N-VA,,4038,Herent,2019,parlement-flamand
VLAAMS BELANG,,1444,Herent,2019,parlement-flamand
CD&V,,2003,Herent,2019,parlement-flamand
PVDA,,686,Herent,2019,parlement-flamand
UF,,19,Herent,2019,parlement-flamand
GROEN,,2734,Herent,2019,parlement-flamand
SP.A,,1321,Herent,2019,parlement-flamand
DierAnimal,,90,Herent,2019,parlement-flamand
PRO,,39,Herent,2019,parlement-flamand
open vld,,1670,Herentals,2019,parlement-flamand
N-VA,,5354,Herentals,2019,parlement-flamand
VLAAMS BELANG,,3938,Herentals,2019,parlement-flamand
CD&V,,2339,Herentals,2019,parlement-flamand
PVDA,,937,Herentals,2019,parlement-flamand
GROEN,,1884,Herentals,2019,parlement-flamand
SP.A,,2369,Herentals,2019,parlement-flamand
DierAnimal,,191,Herentals,2019,parlement-flamand
PV&S,,9,Herentals,2019,parlement-flamand
D-SA,,6,Herentals,2019,parlement-flamand
Piratenpartij,,79,Herentals,2019,parlement-flamand
Genoeg vr iedereen,,58,Herentals,2019,parlement-flamand
Be.One,,5,Herentals,2019,parlement-flamand
Burgerlijst,,71,Herentals,2019,parlement-flamand
open vld,,720,Herenthout,2019,parlement-flamand
N-VA,,1762,Herenthout,2019,parlement-flamand
VLAAMS BELANG,,1247,Herenthout,2019,parlement-flamand
CD&V,,1017,Herenthout,2019,parlement-flamand
PVDA,,302,Herenthout,2019,parlement-flamand
GROEN,,431,Herenthout,2019,parlement-flamand
SP.A,,563,Herenthout,2019,parlement-flamand
DierAnimal,,69,Herenthout,2019,parlement-flamand
PV&S,,3,Herenthout,2019,parlement-flamand
D-SA,,5,Herenthout,2019,parlement-flamand
Piratenpartij,,28,Herenthout,2019,parlement-flamand
Genoeg vr iedereen,,10,Herenthout,2019,parlement-flamand
Be.One,,5,Herenthout,2019,parlement-flamand
Burgerlijst,,9,Herenthout,2019,parlement-flamand
open vld,,495,Herne,2019,parlement-flamand
N-VA,,821,Herne,2019,parlement-flamand
VLAAMS BELANG,,615,Herne,2019,parlement-flamand
CD&V,,1868,Herne,2019,parlement-flamand
PVDA,,111,Herne,2019,parlement-flamand
UF,,67,Herne,2019,parlement-flamand
GROEN,,292,Herne,2019,parlement-flamand
SP.A,,267,Herne,2019,parlement-flamand
DierAnimal,,41,Herne,2019,parlement-flamand
PRO,,18,Herne,2019,parlement-flamand
open vld,,829,Herselt,2019,parlement-flamand
N-VA,,2913,Herselt,2019,parlement-flamand
VLAAMS BELANG,,2616,Herselt,2019,parlement-flamand
CD&V,,1397,Herselt,2019,parlement-flamand
PVDA,,519,Herselt,2019,parlement-flamand
GROEN,,680,Herselt,2019,parlement-flamand
SP.A,,694,Herselt,2019,parlement-flamand
DierAnimal,,110,Herselt,2019,parlement-flamand
PV&S,,9,Herselt,2019,parlement-flamand
D-SA,,5,Herselt,2019,parlement-flamand
Piratenpartij,,40,Herselt,2019,parlement-flamand
Genoeg vr iedereen,,37,Herselt,2019,parlement-flamand
Be.One,,4,Herselt,2019,parlement-flamand
Burgerlijst,,14,Herselt,2019,parlement-flamand
open vld,,19,Herstappe,2019,parlement-flamand
N-VA,,9,Herstappe,2019,parlement-flamand
VLAAMS BELANG,,5,Herstappe,2019,parlement-flamand
CD&V,,13,Herstappe,2019,parlement-flamand
PVDA,,2,Herstappe,2019,parlement-flamand
GROEN,,3,Herstappe,2019,parlement-flamand
SP.A,,7,Herstappe,2019,parlement-flamand
PRO,,0,Herstappe,2019,parlement-flamand
D-SA,,0,Herstappe,2019,parlement-flamand
RP,,0,Herstappe,2019,parlement-flamand
open vld,,3661,Herzele,2019,parlement-flamand
N-VA,,2276,Herzele,2019,parlement-flamand
VLAAMS BELANG,,2958,Herzele,2019,parlement-flamand
CD&V,,1131,Herzele,2019,parlement-flamand
PVDA,,401,Herzele,2019,parlement-flamand
GROEN,,751,Herzele,2019,parlement-flamand
SP.A,,1344,Herzele,2019,parlement-flamand
DierAnimal,,104,Herzele,2019,parlement-flamand
de coöperatie,,8,Herzele,2019,parlement-flamand
RP,,8,Herzele,2019,parlement-flamand
Be.One,,11,Herzele,2019,parlement-flamand
open vld,,1699,Heusden-Zolder,2019,parlement-flamand
N-VA,,4724,Heusden-Zolder,2019,parlement-flamand
VLAAMS BELANG,,3980,Heusden-Zolder,2019,parlement-flamand
CD&V,,3768,Heusden-Zolder,2019,parlement-flamand
PVDA,,1069,Heusden-Zolder,2019,parlement-flamand
GROEN,,1420,Heusden-Zolder,2019,parlement-flamand
SP.A,,3754,Heusden-Zolder,2019,parlement-flamand
PRO,,45,Heusden-Zolder,2019,parlement-flamand
D-SA,,424,Heusden-Zolder,2019,parlement-flamand
RP,,22,Heusden-Zolder,2019,parlement-flamand
open vld,,794,Heuvelland,2019,parlement-flamand
N-VA,,785,Heuvelland,2019,parlement-flamand
VLAAMS BELANG,,1012,Heuvelland,2019,parlement-flamand
CD&V,,1375,Heuvelland,2019,parlement-flamand
PVDA,,220,Heuvelland,2019,parlement-flamand
GROEN,,359,Heuvelland,2019,parlement-flamand
SP.A,,531,Heuvelland,2019,parlement-flamand
DierAnimal,,41,Heuvelland,2019,parlement-flamand
Piratenpartij,,36,Heuvelland,2019,parlement-flamand
open vld,,740,Hoegaarden,2019,parlement-flamand
N-VA,,1090,Hoegaarden,2019,parlement-flamand
VLAAMS BELANG,,573,Hoegaarden,2019,parlement-flamand
CD&V,,805,Hoegaarden,2019,parlement-flamand
PVDA,,234,Hoegaarden,2019,parlement-flamand
UF,,11,Hoegaarden,2019,parlement-flamand
GROEN,,583,Hoegaarden,2019,parlement-flamand
SP.A,,484,Hoegaarden,2019,parlement-flamand
DierAnimal,,61,Hoegaarden,2019,parlement-flamand
PRO,,13,Hoegaarden,2019,parlement-flamand
open vld,,2132,Hoeilaart,2019,parlement-flamand
N-VA,,1222,Hoeilaart,2019,parlement-flamand
VLAAMS BELANG,,364,Hoeilaart,2019,parlement-flamand
CD&V,,620,Hoeilaart,2019,parlement-flamand
PVDA,,213,Hoeilaart,2019,parlement-flamand
UF,,305,Hoeilaart,2019,parlement-flamand
GROEN,,1048,Hoeilaart,2019,parlement-flamand
SP.A,,283,Hoeilaart,2019,parlement-flamand
DierAnimal,,92,Hoeilaart,2019,parlement-flamand
PRO,,27,Hoeilaart,2019,parlement-flamand
open vld,,906,Hoeselt,2019,parlement-flamand
N-VA,,1595,Hoeselt,2019,parlement-flamand
VLAAMS BELANG,,1495,Hoeselt,2019,parlement-flamand
CD&V,,1163,Hoeselt,2019,parlement-flamand
PVDA,,277,Hoeselt,2019,parlement-flamand
GROEN,,516,Hoeselt,2019,parlement-flamand
SP.A,,566,Hoeselt,2019,parlement-flamand
PRO,,7,Hoeselt,2019,parlement-flamand
D-SA,,7,Hoeselt,2019,parlement-flamand
RP,,15,Hoeselt,2019,parlement-flamand
open vld,,1022,Holsbeek,2019,parlement-flamand
N-VA,,1884,Holsbeek,2019,parlement-flamand
VLAAMS BELANG,,801,Holsbeek,2019,parlement-flamand
CD&V,,1114,Holsbeek,2019,parlement-flamand
PVDA,,304,Holsbeek,2019,parlement-flamand
UF,,6,Holsbeek,2019,parlement-flamand
GROEN,,1021,Holsbeek,2019,parlement-flamand
SP.A,,595,Holsbeek,2019,parlement-flamand
DierAnimal,,51,Holsbeek,2019,parlement-flamand
PRO,,8,Holsbeek,2019,parlement-flamand
open vld,,878,Hooglede,2019,parlement-flamand
N-VA,,1345,Hooglede,2019,parlement-flamand
VLAAMS BELANG,,1336,Hooglede,2019,parlement-flamand
CD&V,,1928,Hooglede,2019,parlement-flamand
PVDA,,174,Hooglede,2019,parlement-flamand
GROEN,,433,Hooglede,2019,parlement-flamand
SP.A,,579,Hooglede,2019,parlement-flamand
DierAnimal,,51,Hooglede,2019,parlement-flamand
Piratenpartij,,28,Hooglede,2019,parlement-flamand
open vld,,1993,Hoogstraten,2019,parlement-flamand
N-VA,,3388,Hoogstraten,2019,parlement-flamand
VLAAMS BELANG,,1738,Hoogstraten,2019,parlement-flamand
CD&V,,2069,Hoogstraten,2019,parlement-flamand
PVDA,,277,Hoogstraten,2019,parlement-flamand
GROEN,,1004,Hoogstraten,2019,parlement-flamand
SP.A,,388,Hoogstraten,2019,parlement-flamand
DierAnimal,,45,Hoogstraten,2019,parlement-flamand
PV&S,,7,Hoogstraten,2019,parlement-flamand
D-SA,,3,Hoogstraten,2019,parlement-flamand
Piratenpartij,,25,Hoogstraten,2019,parlement-flamand
Genoeg vr iedereen,,12,Hoogstraten,2019,parlement-flamand
Be.One,,1,Hoogstraten,2019,parlement-flamand
Burgerlijst,,10,Hoogstraten,2019,parlement-flamand
open vld,,389,Horebeke,2019,parlement-flamand
N-VA,,309,Horebeke,2019,parlement-flamand
VLAAMS BELANG,,217,Horebeke,2019,parlement-flamand
CD&V,,143,Horebeke,2019,parlement-flamand
PVDA,,40,Horebeke,2019,parlement-flamand
GROEN,,182,Horebeke,2019,parlement-flamand
SP.A,,85,Horebeke,2019,parlement-flamand
DierAnimal,,8,Horebeke,2019,parlement-flamand
de coöperatie,,1,Horebeke,2019,parlement-flamand
RP,,2,Horebeke,2019,parlement-flamand
Be.One,,2,Horebeke,2019,parlement-flamand
open vld,,1312,Houthalen-Helchteren,2019,parlement-flamand
N-VA,,3596,Houthalen-Helchteren,2019,parlement-flamand
VLAAMS BELANG,,4068,Houthalen-Helchteren,2019,parlement-flamand
CD&V,,2988,Houthalen-Helchteren,2019,parlement-flamand
PVDA,,1640,Houthalen-Helchteren,2019,parlement-flamand
GROEN,,1267,Houthalen-Helchteren,2019,parlement-flamand
SP.A,,3695,Houthalen-Helchteren,2019,parlement-flamand
PRO,,46,Houthalen-Helchteren,2019,parlement-flamand
D-SA,,82,Houthalen-Helchteren,2019,parlement-flamand
RP,,15,Houthalen-Helchteren,2019,parlement-flamand
open vld,,814,Houthulst,2019,parlement-flamand
N-VA,,907,Houthulst,2019,parlement-flamand
VLAAMS BELANG,,1962,Houthulst,2019,parlement-flamand
CD&V,,1755,Houthulst,2019,parlement-flamand
PVDA,,164,Houthulst,2019,parlement-flamand
GROEN,,184,Houthulst,2019,parlement-flamand
SP.A,,696,Houthulst,2019,parlement-flamand
DierAnimal,,41,Houthulst,2019,parlement-flamand
Piratenpartij,,34,Houthulst,2019,parlement-flamand
open vld,,889,Hove,2019,parlement-flamand
N-VA,,2359,Hove,2019,parlement-flamand
VLAAMS BELANG,,469,Hove,2019,parlement-flamand
CD&V,,576,Hove,2019,parlement-flamand
PVDA,,271,Hove,2019,parlement-flamand
GROEN,,841,Hove,2019,parlement-flamand
SP.A,,255,Hove,2019,parlement-flamand
DierAnimal,,46,Hove,2019,parlement-flamand
PV&S,,3,Hove,2019,parlement-flamand
D-SA,,2,Hove,2019,parlement-flamand
Piratenpartij,,34,Hove,2019,parlement-flamand
Genoeg vr iedereen,,2,Hove,2019,parlement-flamand
Be.One,,3,Hove,2019,parlement-flamand
Burgerlijst,,1,Hove,2019,parlement-flamand
open vld,,1521,Huldenberg,2019,parlement-flamand
N-VA,,1582,Huldenberg,2019,parlement-flamand
VLAAMS BELANG,,733,Huldenberg,2019,parlement-flamand
CD&V,,815,Huldenberg,2019,parlement-flamand
PVDA,,229,Huldenberg,2019,parlement-flamand
UF,,57,Huldenberg,2019,parlement-flamand
GROEN,,841,Huldenberg,2019,parlement-flamand
SP.A,,373,Huldenberg,2019,parlement-flamand
DierAnimal,,84,Huldenberg,2019,parlement-flamand
PRO,,19,Huldenberg,2019,parlement-flamand
open vld,,526,Hulshout,2019,parlement-flamand
N-VA,,1889,Hulshout,2019,parlement-flamand
VLAAMS BELANG,,1987,Hulshout,2019,parlement-flamand
CD&V,,1334,Hulshout,2019,parlement-flamand
PVDA,,393,Hulshout,2019,parlement-flamand
GROEN,,407,Hulshout,2019,parlement-flamand
SP.A,,493,Hulshout,2019,parlement-flamand
DierAnimal,,90,Hulshout,2019,parlement-flamand
PV&S,,5,Hulshout,2019,parlement-flamand
D-SA,,1,Hulshout,2019,parlement-flamand
Piratenpartij,,23,Hulshout,2019,parlement-flamand
Genoeg vr iedereen,,24,Hulshout,2019,parlement-flamand
Be.One,,7,Hulshout,2019,parlement-flamand
Burgerlijst,,11,Hulshout,2019,parlement-flamand
open vld,,1436,Ichtegem,2019,parlement-flamand
N-VA,,1228,Ichtegem,2019,parlement-flamand
VLAAMS BELANG,,2332,Ichtegem,2019,parlement-flamand
CD&V,,2483,Ichtegem,2019,parlement-flamand
PVDA,,258,Ichtegem,2019,parlement-flamand
GROEN,,446,Ichtegem,2019,parlement-flamand
SP.A,,1355,Ichtegem,2019,parlement-flamand
DierAnimal,,81,Ichtegem,2019,parlement-flamand
Piratenpartij,,51,Ichtegem,2019,parlement-flamand
open vld,,629,Ingelmunster,2019,parlement-flamand
N-VA,,1420,Ingelmunster,2019,parlement-flamand
VLAAMS BELANG,,1859,Ingelmunster,2019,parlement-flamand
CD&V,,1739,Ingelmunster,2019,parlement-flamand
PVDA,,270,Ingelmunster,2019,parlement-flamand
GROEN,,321,Ingelmunster,2019,parlement-flamand
SP.A,,1182,Ingelmunster,2019,parlement-flamand
DierAnimal,,48,Ingelmunster,2019,parlement-flamand
Piratenpartij,,35,Ingelmunster,2019,parlement-flamand
open vld,,778,Ixelles,2019,parlement-flamand
N-VA,,632,Ixelles,2019,parlement-flamand
VLAAMS BELANG,,164,Ixelles,2019,parlement-flamand
CD&V,,231,Ixelles,2019,parlement-flamand
PVDA,,221,Ixelles,2019,parlement-flamand
GROEN,,1583,Ixelles,2019,parlement-flamand
sp.a-one.brussels,,411,Ixelles,2019,parlement-flamand
open vld,,1282,Izegem,2019,parlement-flamand
N-VA,,4918,Izegem,2019,parlement-flamand
VLAAMS BELANG,,4551,Izegem,2019,parlement-flamand
CD&V,,3830,Izegem,2019,parlement-flamand
PVDA,,705,Izegem,2019,parlement-flamand
GROEN,,1217,Izegem,2019,parlement-flamand
SP.A,,2249,Izegem,2019,parlement-flamand
DierAnimal,,151,Izegem,2019,parlement-flamand
Piratenpartij,,75,Izegem,2019,parlement-flamand
open vld,,1079,Jabbeke,2019,parlement-flamand
N-VA,,2153,Jabbeke,2019,parlement-flamand
VLAAMS BELANG,,1762,Jabbeke,2019,parlement-flamand
CD&V,,2866,Jabbeke,2019,parlement-flamand
PVDA,,231,Jabbeke,2019,parlement-flamand
GROEN,,718,Jabbeke,2019,parlement-flamand
SP.A,,994,Jabbeke,2019,parlement-flamand
DierAnimal,,82,Jabbeke,2019,parlement-flamand
Piratenpartij,,45,Jabbeke,2019,parlement-flamand
open vld,,696,Jette,2019,parlement-flamand
N-VA,,995,Jette,2019,parlement-flamand
VLAAMS BELANG,,593,Jette,2019,parlement-flamand
CD&V,,460,Jette,2019,parlement-flamand
PVDA,,218,Jette,2019,parlement-flamand
GROEN,,1045,Jette,2019,parlement-flamand
sp.a-one.brussels,,612,Jette,2019,parlement-flamand
open vld,,1130,Kalmthout,2019,parlement-flamand
N-VA,,4177,Kalmthout,2019,parlement-flamand
VLAAMS BELANG,,1709,Kalmthout,2019,parlement-flamand
CD&V,,1726,Kalmthout,2019,parlement-flamand
PVDA,,626,Kalmthout,2019,parlement-flamand
GROEN,,1300,Kalmthout,2019,parlement-flamand
SP.A,,837,Kalmthout,2019,parlement-flamand
DierAnimal,,109,Kalmthout,2019,parlement-flamand
PV&S,,0,Kalmthout,2019,parlement-flamand
D-SA,,4,Kalmthout,2019,parlement-flamand
Piratenpartij,,57,Kalmthout,2019,parlement-flamand
Genoeg vr iedereen,,24,Kalmthout,2019,parlement-flamand
Be.One,,7,Kalmthout,2019,parlement-flamand
Burgerlijst,,22,Kalmthout,2019,parlement-flamand
open vld,,2094,Kampenhout,2019,parlement-flamand
N-VA,,2302,Kampenhout,2019,parlement-flamand
VLAAMS BELANG,,1223,Kampenhout,2019,parlement-flamand
CD&V,,864,Kampenhout,2019,parlement-flamand
PVDA,,287,Kampenhout,2019,parlement-flamand
UF,,48,Kampenhout,2019,parlement-flamand
GROEN,,802,Kampenhout,2019,parlement-flamand
SP.A,,412,Kampenhout,2019,parlement-flamand
DierAnimal,,78,Kampenhout,2019,parlement-flamand
PRO,,26,Kampenhout,2019,parlement-flamand
open vld,,667,Kapelle-op-den-Bos,2019,parlement-flamand
N-VA,,2277,Kapelle-op-den-Bos,2019,parlement-flamand
VLAAMS BELANG,,1136,Kapelle-op-den-Bos,2019,parlement-flamand
CD&V,,857,Kapelle-op-den-Bos,2019,parlement-flamand
PVDA,,226,Kapelle-op-den-Bos,2019,parlement-flamand
UF,,24,Kapelle-op-den-Bos,2019,parlement-flamand
GROEN,,583,Kapelle-op-den-Bos,2019,parlement-flamand
SP.A,,644,Kapelle-op-den-Bos,2019,parlement-flamand
DierAnimal,,51,Kapelle-op-den-Bos,2019,parlement-flamand
PRO,,20,Kapelle-op-den-Bos,2019,parlement-flamand
open vld,,2785,Kapellen,2019,parlement-flamand
N-VA,,6717,Kapellen,2019,parlement-flamand
VLAAMS BELANG,,2937,Kapellen,2019,parlement-flamand
CD&V,,1148,Kapellen,2019,parlement-flamand
PVDA,,829,Kapellen,2019,parlement-flamand
GROEN,,1504,Kapellen,2019,parlement-flamand
SP.A,,982,Kapellen,2019,parlement-flamand
DierAnimal,,177,Kapellen,2019,parlement-flamand
PV&S,,1,Kapellen,2019,parlement-flamand
D-SA,,7,Kapellen,2019,parlement-flamand
Piratenpartij,,74,Kapellen,2019,parlement-flamand
Genoeg vr iedereen,,32,Kapellen,2019,parlement-flamand
Be.One,,2,Kapellen,2019,parlement-flamand
Burgerlijst,,26,Kapellen,2019,parlement-flamand
open vld,,635,Kaprijke,2019,parlement-flamand
N-VA,,1007,Kaprijke,2019,parlement-flamand
VLAAMS BELANG,,848,Kaprijke,2019,parlement-flamand
CD&V,,991,Kaprijke,2019,parlement-flamand
PVDA,,199,Kaprijke,2019,parlement-flamand
GROEN,,311,Kaprijke,2019,parlement-flamand
SP.A,,342,Kaprijke,2019,parlement-flamand
DierAnimal,,40,Kaprijke,2019,parlement-flamand
de coöperatie,,4,Kaprijke,2019,parlement-flamand
RP,,3,Kaprijke,2019,parlement-flamand
Be.One,,5,Kaprijke,2019,parlement-flamand
open vld,,1135,Kasterlee,2019,parlement-flamand
N-VA,,4006,Kasterlee,2019,parlement-flamand
VLAAMS BELANG,,2543,Kasterlee,2019,parlement-flamand
CD&V,,3090,Kasterlee,2019,parlement-flamand
PVDA,,501,Kasterlee,2019,parlement-flamand
GROEN,,990,Kasterlee,2019,parlement-flamand
SP.A,,640,Kasterlee,2019,parlement-flamand
DierAnimal,,78,Kasterlee,2019,parlement-flamand
PV&S,,4,Kasterlee,2019,parlement-flamand
D-SA,,4,Kasterlee,2019,parlement-flamand
Piratenpartij,,47,Kasterlee,2019,parlement-flamand
Genoeg vr iedereen,,24,Kasterlee,2019,parlement-flamand
Be.One,,5,Kasterlee,2019,parlement-flamand
Burgerlijst,,21,Kasterlee,2019,parlement-flamand
open vld,,2024,Keerbergen,2019,parlement-flamand
N-VA,,2849,Keerbergen,2019,parlement-flamand
VLAAMS BELANG,,1202,Keerbergen,2019,parlement-flamand
CD&V,,888,Keerbergen,2019,parlement-flamand
PVDA,,275,Keerbergen,2019,parlement-flamand
UF,,9,Keerbergen,2019,parlement-flamand
GROEN,,667,Keerbergen,2019,parlement-flamand
SP.A,,602,Keerbergen,2019,parlement-flamand
DierAnimal,,86,Keerbergen,2019,parlement-flamand
PRO,,11,Keerbergen,2019,parlement-flamand
open vld,,512,Kinrooi,2019,parlement-flamand
N-VA,,1316,Kinrooi,2019,parlement-flamand
VLAAMS BELANG,,1376,Kinrooi,2019,parlement-flamand
CD&V,,2903,Kinrooi,2019,parlement-flamand
PVDA,,200,Kinrooi,2019,parlement-flamand
GROEN,,281,Kinrooi,2019,parlement-flamand
SP.A,,476,Kinrooi,2019,parlement-flamand
PRO,,7,Kinrooi,2019,parlement-flamand
D-SA,,9,Kinrooi,2019,parlement-flamand
RP,,0,Kinrooi,2019,parlement-flamand
open vld,,756,Kluisbergen,2019,parlement-flamand
N-VA,,850,Kluisbergen,2019,parlement-flamand
VLAAMS BELANG,,883,Kluisbergen,2019,parlement-flamand
CD&V,,886,Kluisbergen,2019,parlement-flamand
PVDA,,232,Kluisbergen,2019,parlement-flamand
GROEN,,302,Kluisbergen,2019,parlement-flamand
SP.A,,442,Kluisbergen,2019,parlement-flamand
DierAnimal,,38,Kluisbergen,2019,parlement-flamand
de coöperatie,,6,Kluisbergen,2019,parlement-flamand
RP,,12,Kluisbergen,2019,parlement-flamand
Be.One,,8,Kluisbergen,2019,parlement-flamand
open vld,,4271,Knokke-Heist,2019,parlement-flamand
N-VA,,8142,Knokke-Heist,2019,parlement-flamand
VLAAMS BELANG,,3217,Knokke-Heist,2019,parlement-flamand
CD&V,,3253,Knokke-Heist,2019,parlement-flamand
PVDA,,428,Knokke-Heist,2019,parlement-flamand
GROEN,,1013,Knokke-Heist,2019,parlement-flamand
SP.A,,1361,Knokke-Heist,2019,parlement-flamand
DierAnimal,,274,Knokke-Heist,2019,parlement-flamand
Piratenpartij,,101,Knokke-Heist,2019,parlement-flamand
open vld,,792,Koekelare,2019,parlement-flamand
N-VA,,759,Koekelare,2019,parlement-flamand
VLAAMS BELANG,,1425,Koekelare,2019,parlement-flamand
