Parti,Nombre de sièges,Nombre de voix,commune,date,election
PS,1.0,554,Anhee,1982,conseils-communaux
INT.COM,9.0,2137,Anhee,1982,conseils-communaux
UN.COM,7.0,1615,Anhee,1982,conseils-communaux
PS,19.0,9411,Ans,1982,conseils-communaux
UDRT,,454,Ans,1982,conseils-communaux
UCA,10.0,5257,Ans,1982,conseils-communaux
SDR,,220,Ans,1982,conseils-communaux
PS,4.0,735,Anthisnes,1982,conseils-communaux
IC,2.0,485,Anthisnes,1982,conseils-communaux
RC,7.0,1032,Anthisnes,1982,conseils-communaux
PS,13.0,3068,Antoing,1982,conseils-communaux
PCB,,264,Antoing,1982,conseils-communaux
IC,5.0,1411,Antoing,1982,conseils-communaux
UC,1.0,433,Antoing,1982,conseils-communaux
SP,19.0,95215,Anvers,1982,conseils-communaux
CVP,15.0,76724,Anvers,1982,conseils-communaux
VU,8.0,45511,Anvers,1982,conseils-communaux
AGALEV,4.0,23444,Anvers,1982,conseils-communaux
PVV,7.0,41487,Anvers,1982,conseils-communaux
RAD,,4832,Anvers,1982,conseils-communaux
ELA,,5662,Anvers,1982,conseils-communaux
VLAAMS BLOK,2.0,16528,Anvers,1982,conseils-communaux
PVDA,,8985,Anvers,1982,conseils-communaux
VLAM,,2390,Anvers,1982,conseils-communaux
SP,3.0,1384,Anzegem,1982,conseils-communaux
CVP,13.0,4536,Anzegem,1982,conseils-communaux
VU,1.0,861,Anzegem,1982,conseils-communaux
GB,6.0,2363,Anzegem,1982,conseils-communaux
SP,1.0,723,Ardooie,1982,conseils-communaux
CVP,13.0,3537,Ardooie,1982,conseils-communaux
GRTW,7.0,2206,Ardooie,1982,conseils-communaux
SP,7.0,2007,Arendonk,1982,conseils-communaux
CVP,9.0,2657,Arendonk,1982,conseils-communaux
PVV,2.0,736,Arendonk,1982,conseils-communaux
GOED,3.0,1042,Arendonk,1982,conseils-communaux
AGB,,327,Arendonk,1982,conseils-communaux
UDRT,,187,Arlon,1982,conseils-communaux
PS,7.0,3421,Arlon,1982,conseils-communaux
PRL,9.0,4373,Arlon,1982,conseils-communaux
ECOLO,,696,Arlon,1982,conseils-communaux
UC,11.0,5427,Arlon,1982,conseils-communaux
JEUNE,,288,Arlon,1982,conseils-communaux
SP,3.0,703,As,1982,conseils-communaux
CVP,8.0,1552,As,1982,conseils-communaux
PVV,,317,As,1982,conseils-communaux
TRUYEN,6.0,1327,As,1982,conseils-communaux
SP,4.0,2720,Asse,1982,conseils-communaux
CVP,12.0,6194,Asse,1982,conseils-communaux
VU,5.0,3267,Asse,1982,conseils-communaux
AGALEV,,889,Asse,1982,conseils-communaux
RL,2.0,1408,Asse,1982,conseils-communaux
GEMBEL,6.0,3608,Asse,1982,conseils-communaux
SP,3.0,1219,Assenede,1982,conseils-communaux
CVP,7.0,2433,Assenede,1982,conseils-communaux
VU,3.0,1302,Assenede,1982,conseils-communaux
AGALEV,,281,Assenede,1982,conseils-communaux
GB,3.0,1218,Assenede,1982,conseils-communaux
CVA,5.0,1971,Assenede,1982,conseils-communaux
AGB,2.0,852,Assenede,1982,conseils-communaux
UDRT,,273,Assesse,1982,conseils-communaux
UCA,14.0,2415,Assesse,1982,conseils-communaux
UDA,3.0,667,Assesse,1982,conseils-communaux
ECOLO,,516,Ath,1982,conseils-communaux
PCB,,361,Ath,1982,conseils-communaux
PS-RW,15.0,9015,Ath,1982,conseils-communaux
UGR,12.0,7068,Ath,1982,conseils-communaux
AP,1.0,273,Attert,1982,conseils-communaux
L.29,5.0,889,Attert,1982,conseils-communaux
IC,5.0,785,Attert,1982,conseils-communaux
PS,11.0,3806,Aubange,1982,conseils-communaux
IC,4.0,1660,Aubange,1982,conseils-communaux
PGN,8.0,2972,Aubange,1982,conseils-communaux
PTB,,52,Aubange,1982,conseils-communaux
INTCOM,8.0,1240,Aubel,1982,conseils-communaux
ALLCOM,5.0,918,Aubel,1982,conseils-communaux
SP,5.0,3545,Audenarde,1982,conseils-communaux
CVP,12.0,7126,Audenarde,1982,conseils-communaux
PVV,11.0,7046,Audenarde,1982,conseils-communaux
DA,1.0,1628,Audenarde,1982,conseils-communaux
FDF,17.0,8459,Auderghem,1982,conseils-communaux
UDRT-RAD,,642,Auderghem,1982,conseils-communaux
PRL,5.0,3038,Auderghem,1982,conseils-communaux
ECOLO,1.0,1171,Auderghem,1982,conseils-communaux
PSC,2.0,1576,Auderghem,1982,conseils-communaux
PS,4.0,2800,Auderghem,1982,conseils-communaux
KARTEL,2.0,1660,Auderghem,1982,conseils-communaux
UNF,,34,Auderghem,1982,conseils-communaux
URD,,66,Auderghem,1982,conseils-communaux
SP,6.0,1846,Avelgem,1982,conseils-communaux
CVP,9.0,2790,Avelgem,1982,conseils-communaux
PVV,4.0,1486,Avelgem,1982,conseils-communaux
PS,11.0,2513,Awans,1982,conseils-communaux
EC,7.0,1798,Awans,1982,conseils-communaux
PRL,1.0,540,Awans,1982,conseils-communaux
PS,5.0,1268,Aywaille,1982,conseils-communaux
ECOLO,,348,Aywaille,1982,conseils-communaux
PSC,4.0,1229,Aywaille,1982,conseils-communaux
UC-IC,10.0,2408,Aywaille,1982,conseils-communaux
ESPOIR,,205,Aywaille,1982,conseils-communaux
RC,4.0,789,Baelen,1982,conseils-communaux
UNION,7.0,1084,Baelen,1982,conseils-communaux
CDK,6.0,410,Baerle-Duc,1982,conseils-communaux
LEBCZ,4.0,324,Baerle-Duc,1982,conseils-communaux
PPB,1.0,132,Baerle-Duc,1982,conseils-communaux
LOOTS,,73,Baerle-Duc,1982,conseils-communaux
SP,5.0,2592,Balen,1982,conseils-communaux
CVP,10.0,4374,Balen,1982,conseils-communaux
CBD,7.0,3127,Balen,1982,conseils-communaux
SD,,441,Balen,1982,conseils-communaux
CDB,3.0,1537,Balen,1982,conseils-communaux
PS,6.0,1511,Bassenge,1982,conseils-communaux
IC,4.0,1167,Bassenge,1982,conseils-communaux
ECOLO,,307,Bassenge,1982,conseils-communaux
PSC,9.0,2292,Bassenge,1982,conseils-communaux
PS,,359,Bastogne,1982,conseils-communaux
PRL,8.0,2829,Bastogne,1982,conseils-communaux
ECOLO,,150,Bastogne,1982,conseils-communaux
PSC,13.0,4038,Bastogne,1982,conseils-communaux
MAS,,259,Beaumont,1982,conseils-communaux
PRL-PS,7.0,1471,Beaumont,1982,conseils-communaux
MIL,3.0,709,Beaumont,1982,conseils-communaux
ICI,7.0,1414,Beaumont,1982,conseils-communaux
ALY-COM,,143,Beaumont,1982,conseils-communaux
PSC,4.0,992,Beauraing,1982,conseils-communaux
PRL,5.0,1272,Beauraing,1982,conseils-communaux
ECOLO,,246,Beauraing,1982,conseils-communaux
BLN,6.0,1564,Beauraing,1982,conseils-communaux
UN,4.0,1049,Beauraing,1982,conseils-communaux
WALLON,,26,Beauvechain,1982,conseils-communaux
PSC,1.0,382,Beauvechain,1982,conseils-communaux
PS,3.0,680,Beauvechain,1982,conseils-communaux
SDC,2.0,476,Beauvechain,1982,conseils-communaux
EC,11.0,1939,Beauvechain,1982,conseils-communaux
OCI,,137,Beauvechain,1982,conseils-communaux
SP,3.0,1360,Beernem,1982,conseils-communaux
CVP,14.0,5012,Beernem,1982,conseils-communaux
DVP,5.0,1906,Beernem,1982,conseils-communaux
GB,1.0,725,Beernem,1982,conseils-communaux
SP,3.0,1275,Beerse,1982,conseils-communaux
CVP,10.0,3131,Beerse,1982,conseils-communaux
VP,2.0,1084,Beerse,1982,conseils-communaux
G,8.0,2706,Beerse,1982,conseils-communaux
SP,3.0,1714,Beersel,1982,conseils-communaux
CVP,13.0,4847,Beersel,1982,conseils-communaux
VU,3.0,1427,Beersel,1982,conseils-communaux
AGALEV,,527,Beersel,1982,conseils-communaux
PVV,5.0,2133,Beersel,1982,conseils-communaux
RAD,,153,Beersel,1982,conseils-communaux
EVA,,452,Beersel,1982,conseils-communaux
DEGR,1.0,997,Beersel,1982,conseils-communaux
CRP,,625,Beersel,1982,conseils-communaux
PRL-IC,2.0,1122,Beersel,1982,conseils-communaux
SP,2.0,893,Begijnendijk,1982,conseils-communaux
CVP,8.0,2303,Begijnendijk,1982,conseils-communaux
MGB,9.0,2438,Begijnendijk,1982,conseils-communaux
SP,3.0,773,Bekkevoort,1982,conseils-communaux
CVP,7.0,1442,Bekkevoort,1982,conseils-communaux
EL,6.0,1270,Bekkevoort,1982,conseils-communaux
V82,1.0,428,Bekkevoort,1982,conseils-communaux
PS,11.0,4255,Beloeil,1982,conseils-communaux
ECOLO,,246,Beloeil,1982,conseils-communaux
PCB,,342,Beloeil,1982,conseils-communaux
PRL-PSC,12.0,4277,Beloeil,1982,conseils-communaux
FDF,8.0,3056,Berchem-Sainte-Agathe,1982,conseils-communaux
UDRT-RAD,,568,Berchem-Sainte-Agathe,1982,conseils-communaux
PRL,3.0,1447,Berchem-Sainte-Agathe,1982,conseils-communaux
UDB,,166,Berchem-Sainte-Agathe,1982,conseils-communaux
PSC,1.0,784,Berchem-Sainte-Agathe,1982,conseils-communaux
PS,3.0,1628,Berchem-Sainte-Agathe,1982,conseils-communaux
VLAAMS,1.0,783,Berchem-Sainte-Agathe,1982,conseils-communaux
LBG,9.0,3320,Berchem-Sainte-Agathe,1982,conseils-communaux
PTB-PVA,,60,Berchem-Sainte-Agathe,1982,conseils-communaux
VLAAMS BLOK,,133,Berchem-Sainte-Agathe,1982,conseils-communaux
SP,9.0,5269,Beringen,1982,conseils-communaux
CVP,10.0,5836,Beringen,1982,conseils-communaux
VU,4.0,2712,Beringen,1982,conseils-communaux
PVV,4.0,3000,Beringen,1982,conseils-communaux
PVDA,,240,Beringen,1982,conseils-communaux
KA-LIJST,4.0,2540,Beringen,1982,conseils-communaux
SP,9.0,2427,Berlaar,1982,conseils-communaux
CVP,6.0,1808,Berlaar,1982,conseils-communaux
VU,2.0,888,Berlaar,1982,conseils-communaux
PVV,,473,Berlaar,1982,conseils-communaux
BVP,4.0,1292,Berlaar,1982,conseils-communaux
SP,3.0,1360,Berlare,1982,conseils-communaux
CVP,12.0,3782,Berlare,1982,conseils-communaux
VU,2.0,910,Berlare,1982,conseils-communaux
PVV,6.0,2049,Berlare,1982,conseils-communaux
GEMBEL,,453,Berlare,1982,conseils-communaux
PS,7.0,1039,Berloz,1982,conseils-communaux
IC,4.0,705,Berloz,1982,conseils-communaux
PSC,1.0,493,Bernissart,1982,conseils-communaux
PS,13.0,3480,Bernissart,1982,conseils-communaux
PCB,1.0,503,Bernissart,1982,conseils-communaux
PRL,6.0,1864,Bernissart,1982,conseils-communaux
SP,2.0,747,Bertem,1982,conseils-communaux
CVP,5.0,1379,Bertem,1982,conseils-communaux
VU,1.0,418,Bertem,1982,conseils-communaux
GB,8.0,1860,Bertem,1982,conseils-communaux
LCD,3.0,819,Bertem,1982,conseils-communaux
UC,3.0,447,Bertogne,1982,conseils-communaux
IC,7.0,877,Bertogne,1982,conseils-communaux
NGC,1.0,313,Bertogne,1982,conseils-communaux
UDRT,,18,Bertrix,1982,conseils-communaux
PS,5.0,1212,Bertrix,1982,conseils-communaux
ECOLO,,270,Bertrix,1982,conseils-communaux
RD,4.0,1048,Bertrix,1982,conseils-communaux
UNION,9.0,1905,Bertrix,1982,conseils-communaux
CDS,1.0,536,Bertrix,1982,conseils-communaux
SP,4.0,3511,Beveren,1982,conseils-communaux
CVP,20.0,12584,Beveren,1982,conseils-communaux
VU,6.0,4746,Beveren,1982,conseils-communaux
AGALEV,2.0,2032,Beveren,1982,conseils-communaux
PVV,2.0,2139,Beveren,1982,conseils-communaux
VLAAMS BLOK,,520,Beveren,1982,conseils-communaux
PVDA,,123,Beveren,1982,conseils-communaux
GEMBEL,1.0,1401,Beveren,1982,conseils-communaux
PS,15.0,4228,Beyne-Heusay,1982,conseils-communaux
AC,6.0,1748,Beyne-Heusay,1982,conseils-communaux
PCB,,401,Beyne-Heusay,1982,conseils-communaux
INT.COM,6.0,955,Bièvre,1982,conseils-communaux
REN.CONT,7.0,1052,Bièvre,1982,conseils-communaux
L.30,,9,Bièvre,1982,conseils-communaux
CVP,7.0,869,Biévène,1982,conseils-communaux
AGALEV,,52,Biévène,1982,conseils-communaux
PVV,2.0,346,Biévène,1982,conseils-communaux
SP,2.0,670,Bierbeek,1982,conseils-communaux
CVP,7.0,1587,Bierbeek,1982,conseils-communaux
VU,4.0,1112,Bierbeek,1982,conseils-communaux
PVV,5.0,1222,Bierbeek,1982,conseils-communaux
FGP,1.0,561,Bierbeek,1982,conseils-communaux
LOVO,,60,Bierbeek,1982,conseils-communaux
SP,3.0,2254,Bilzen,1982,conseils-communaux
CVP,12.0,6788,Bilzen,1982,conseils-communaux
PVV,5.0,3090,Bilzen,1982,conseils-communaux
NIEUW,9.0,5022,Bilzen,1982,conseils-communaux
PS,20.0,10994,Binche,1982,conseils-communaux
PCB,,893,Binche,1982,conseils-communaux
RC,10.0,5598,Binche,1982,conseils-communaux
UAC,1.0,1490,Binche,1982,conseils-communaux
SP,9.0,3360,Blankenberge,1982,conseils-communaux
CVP,6.0,2602,Blankenberge,1982,conseils-communaux
VU,,618,Blankenberge,1982,conseils-communaux
AGALEV,,583,Blankenberge,1982,conseils-communaux
PVV,8.0,3052,Blankenberge,1982,conseils-communaux
BP,,317,Blankenberge,1982,conseils-communaux
PS,11.0,3446,Blegny,1982,conseils-communaux
ARC,9.0,2696,Blegny,1982,conseils-communaux
L.29,1.0,681,Blegny,1982,conseils-communaux
SP,2.0,917,Bocholt,1982,conseils-communaux
CVP,12.0,3314,Bocholt,1982,conseils-communaux
PVV,,228,Bocholt,1982,conseils-communaux
Gem.Bel.,7.0,2121,Bocholt,1982,conseils-communaux
SP,1.0,629,Boechout,1982,conseils-communaux
CVP,8.0,2106,Boechout,1982,conseils-communaux
VU,4.0,1255,Boechout,1982,conseils-communaux
GEM.BEL,7.0,1913,Boechout,1982,conseils-communaux
TIJL,,406,Boechout,1982,conseils-communaux
GANGMA,1.0,564,Boechout,1982,conseils-communaux
SP,2.0,1026,Bonheiden,1982,conseils-communaux
CVP,12.0,3725,Bonheiden,1982,conseils-communaux
VU,2.0,925,Bonheiden,1982,conseils-communaux
PVV,2.0,926,Bonheiden,1982,conseils-communaux
GEM.BEL,5.0,1665,Bonheiden,1982,conseils-communaux
GROEN,,399,Bonheiden,1982,conseils-communaux
FVP,,32,Bonheiden,1982,conseils-communaux
SP,10.0,3964,Boom,1982,conseils-communaux
CVP,10.0,4318,Boom,1982,conseils-communaux
PVV,2.0,1417,Boom,1982,conseils-communaux
GRAS,1.0,1022,Boom,1982,conseils-communaux
SP,8.0,2416,Boortmeerbeek,1982,conseils-communaux
CVP,6.0,1724,Boortmeerbeek,1982,conseils-communaux
VU,2.0,964,Boortmeerbeek,1982,conseils-communaux
CENTRUM,5.0,1649,Boortmeerbeek,1982,conseils-communaux
SP,5.0,1681,Borgloon,1982,conseils-communaux
CVP,6.0,2031,Borgloon,1982,conseils-communaux
PVV,7.0,2230,Borgloon,1982,conseils-communaux
VCD,3.0,1245,Borgloon,1982,conseils-communaux
SP,5.0,2404,Bornem,1982,conseils-communaux
CVP,17.0,6941,Bornem,1982,conseils-communaux
VU,1.0,1080,Bornem,1982,conseils-communaux
PVV,1.0,835,Bornem,1982,conseils-communaux
VLAAMS BLOK,,81,Bornem,1982,conseils-communaux
GB,1.0,1101,Bornem,1982,conseils-communaux
SP,3.0,991,Borsbeek,1982,conseils-communaux
CVP,8.0,2202,Borsbeek,1982,conseils-communaux
VU,6.0,1866,Borsbeek,1982,conseils-communaux
VRIJBO,2.0,925,Borsbeek,1982,conseils-communaux
UDRT,,28,Bouillon,1982,conseils-communaux
PS,2.0,512,Bouillon,1982,conseils-communaux
PRL,4.0,809,Bouillon,1982,conseils-communaux
IC,7.0,1390,Bouillon,1982,conseils-communaux
BVV,4.0,942,Bouillon,1982,conseils-communaux
SP,10.0,3579,Bourg-Léopold,1982,conseils-communaux
CVP,9.0,3320,Bourg-Léopold,1982,conseils-communaux
PVV,4.0,1714,Bourg-Léopold,1982,conseils-communaux
PS,22.0,7911,Boussu,1982,conseils-communaux
PCB,2.0,1148,Boussu,1982,conseils-communaux
UC,1.0,842,Boussu,1982,conseils-communaux
SC,2.0,1126,Boussu,1982,conseils-communaux
W,,173,Boussu,1982,conseils-communaux
CASMAD,,219,Boussu,1982,conseils-communaux
SP,5.0,1325,Boutersem,1982,conseils-communaux
CVP,9.0,2242,Boutersem,1982,conseils-communaux
PVV,3.0,964,Boutersem,1982,conseils-communaux
PSC,8.0,4111,Braine-l' Alleud,1982,conseils-communaux
PS,8.0,4171,Braine-l' Alleud,1982,conseils-communaux
UDRT,1.0,1091,Braine-l' Alleud,1982,conseils-communaux
ECOLO,2.0,1608,Braine-l' Alleud,1982,conseils-communaux
RP-RPW,1.0,1109,Braine-l' Alleud,1982,conseils-communaux
RW-IC,3.0,2198,Braine-l' Alleud,1982,conseils-communaux
PRL-IB,8.0,4455,Braine-l' Alleud,1982,conseils-communaux
PS,6.0,1605,Braine-le-Château,1982,conseils-communaux
RB82,13.0,3336,Braine-le-Château,1982,conseils-communaux
PS,8.0,3251,Braine-le-Comte,1982,conseils-communaux
PCB,,179,Braine-le-Comte,1982,conseils-communaux
PRL,7.0,2670,Braine-le-Comte,1982,conseils-communaux
RB,2.0,1268,Braine-le-Comte,1982,conseils-communaux
IC,8.0,2953,Braine-le-Comte,1982,conseils-communaux
UDRT,,285,Braine-le-Comte,1982,conseils-communaux
PS,10.0,1911,Braives,1982,conseils-communaux
INTCOM,,77,Braives,1982,conseils-communaux
UNE,3.0,833,Braives,1982,conseils-communaux
AVENIR,2.0,692,Braives,1982,conseils-communaux
SP,5.0,2389,Brakel,1982,conseils-communaux
CVP,10.0,3829,Brakel,1982,conseils-communaux
VU,1.0,695,Brakel,1982,conseils-communaux
BB,,270,Brakel,1982,conseils-communaux
DECROO,7.0,3029,Brakel,1982,conseils-communaux
SP,2.0,2052,Brasschaat,1982,conseils-communaux
CVP,16.0,9184,Brasschaat,1982,conseils-communaux
VU,3.0,2422,Brasschaat,1982,conseils-communaux
AGALEV,2.0,1872,Brasschaat,1982,conseils-communaux
PVDA,,285,Brasschaat,1982,conseils-communaux
VGB-PVV,8.0,4780,Brasschaat,1982,conseils-communaux
SP,2.0,1125,Brecht,1982,conseils-communaux
CVP,12.0,4213,Brecht,1982,conseils-communaux
VU,1.0,741,Brecht,1982,conseils-communaux
AGALEV,,535,Brecht,1982,conseils-communaux
PVV,1.0,922,Brecht,1982,conseils-communaux
VBL,9.0,3323,Brecht,1982,conseils-communaux
SP,7.0,2314,Bredene,1982,conseils-communaux
CVP,6.0,2039,Bredene,1982,conseils-communaux
VLAAMS BLOK,,162,Bredene,1982,conseils-communaux
ACVB,8.0,2763,Bredene,1982,conseils-communaux
SP,,361,Bree,1982,conseils-communaux
CVP,7.0,2604,Bree,1982,conseils-communaux
PVV,,589,Bree,1982,conseils-communaux
JONG,16.0,5382,Bree,1982,conseils-communaux
VGP,,201,Bree,1982,conseils-communaux
PS,3.0,594,Brugelette,1982,conseils-communaux
RB,4.0,701,Brugelette,1982,conseils-communaux
ICB,6.0,852,Brugelette,1982,conseils-communaux
SP,18.0,25610,Bruges,1982,conseils-communaux
CVP,17.0,25068,Bruges,1982,conseils-communaux
VU,6.0,10644,Bruges,1982,conseils-communaux
AGALEV,1.0,3002,Bruges,1982,conseils-communaux
RAD,,215,Bruges,1982,conseils-communaux
VLAAMS BLOK,,347,Bruges,1982,conseils-communaux
PVDA,,226,Bruges,1982,conseils-communaux
BP,,584,Bruges,1982,conseils-communaux
BVV,2.0,5269,Bruges,1982,conseils-communaux
NORMAL,,1586,Bruges,1982,conseils-communaux
BD,3.0,6690,Bruges,1982,conseils-communaux
PS,8.0,2010,Brunehaut,1982,conseils-communaux
IC,11.0,2898,Brunehaut,1982,conseils-communaux
FDF,9.0,10914,Bruxelles,1982,conseils-communaux
PVV,1.0,2386,Bruxelles,1982,conseils-communaux
PCB-KP,,996,Bruxelles,1982,conseils-communaux
UDRT-RAD,1.0,2632,Bruxelles,1982,conseils-communaux
ECOLO,2.0,3735,Bruxelles,1982,conseils-communaux
FNK,,1058,Bruxelles,1982,conseils-communaux
UDB,,157,Bruxelles,1982,conseils-communaux
PS,5.0,6193,Bruxelles,1982,conseils-communaux
PTB-PVA,,118,Bruxelles,1982,conseils-communaux
SP,,2032,Bruxelles,1982,conseils-communaux
PRLIC,15.0,16945,Bruxelles,1982,conseils-communaux
VU-KD-LB,2.0,3447,Bruxelles,1982,conseils-communaux
AGALEV,,403,Bruxelles,1982,conseils-communaux
DEPHA,,204,Bruxelles,1982,conseils-communaux
PSC/CVP,12.0,13352,Bruxelles,1982,conseils-communaux
ECO-BXL,,340,Bruxelles,1982,conseils-communaux
RPR-KVV,,55,Bruxelles,1982,conseils-communaux
CVP,13.0,5288,Buggenhout,1982,conseils-communaux
GEMBEL,10.0,3912,Buggenhout,1982,conseils-communaux
GHC,7.0,1143,Bullange,1982,conseils-communaux
EG,8.0,1189,Bullange,1982,conseils-communaux
EVG,2.0,525,Bullange,1982,conseils-communaux
PS,1.0,270,Burdinne,1982,conseils-communaux
INTCOM,8.0,947,Burdinne,1982,conseils-communaux
UC,2.0,327,Burdinne,1982,conseils-communaux
UDP,,51,Burdinne,1982,conseils-communaux
GREVEN,11.0,1845,Burg-Reuland,1982,conseils-communaux
ZEYEN,2.0,551,Burg-Reuland,1982,conseils-communaux
GI,6.0,1298,Butgenbach,1982,conseils-communaux
UDG,9.0,1858,Butgenbach,1982,conseils-communaux
BENKER,,131,Butgenbach,1982,conseils-communaux
PSC,9.0,1763,Celles,1982,conseils-communaux
PS,5.0,1190,Celles,1982,conseils-communaux
PRL,3.0,798,Celles,1982,conseils-communaux
PS,4.0,845,Cerfontaine,1982,conseils-communaux
PSC,6.0,998,Cerfontaine,1982,conseils-communaux
PRL,3.0,604,Cerfontaine,1982,conseils-communaux
GERER,,265,Cerfontaine,1982,conseils-communaux
PROG,,84,Cerfontaine,1982,conseils-communaux
PSC,6.0,3556,Châtelet,1982,conseils-communaux
PS,22.0,11648,Châtelet,1982,conseils-communaux
PCB,1.0,975,Châtelet,1982,conseils-communaux
PRL,4.0,2626,Châtelet,1982,conseils-communaux
UDRT,,478,Châtelet,1982,conseils-communaux
MRW,,482,Châtelet,1982,conseils-communaux
PS,17.0,4360,Chapelle-lez-Herlaimont,1982,conseils-communaux
PCB,1.0,678,Chapelle-lez-Herlaimont,1982,conseils-communaux
UC,5.0,1590,Chapelle-lez-Herlaimont,1982,conseils-communaux
UDRT,,303,Chapelle-lez-Herlaimont,1982,conseils-communaux
PSC,6.0,13121,Charleroi,1982,conseils-communaux
PS,32.0,62343,Charleroi,1982,conseils-communaux
ECOLO,2.0,7047,Charleroi,1982,conseils-communaux
PCB,1.0,4463,Charleroi,1982,conseils-communaux
PRL,9.0,18687,Charleroi,1982,conseils-communaux
UDRT,,1981,Charleroi,1982,conseils-communaux
WALLON,1.0,5242,Charleroi,1982,conseils-communaux
RPW,,1923,Charleroi,1982,conseils-communaux
MRW,,248,Charleroi,1982,conseils-communaux
FN,,869,Charleroi,1982,conseils-communaux
PTB,,341,Charleroi,1982,conseils-communaux
FRNAT,,618,Charleroi,1982,conseils-communaux
PS,2.0,490,Chastre,1982,conseils-communaux
ICP,1.0,310,Chastre,1982,conseils-communaux
IC,12.0,2112,Chastre,1982,conseils-communaux
LDS,,134,Chastre,1982,conseils-communaux
PS,6.0,3233,Chaudfontaine,1982,conseils-communaux
UC,11.0,4865,Chaudfontaine,1982,conseils-communaux
ECOLO,,750,Chaudfontaine,1982,conseils-communaux
UDRT,,122,Chaudfontaine,1982,conseils-communaux
RW,,255,Chaudfontaine,1982,conseils-communaux
PPCH,8.0,3758,Chaudfontaine,1982,conseils-communaux
MRW,,15,Chaudfontaine,1982,conseils-communaux
UDRT,,134,Chaumont-Gistoux,1982,conseils-communaux
ECOLO,1.0,391,Chaumont-Gistoux,1982,conseils-communaux
DR,6.0,1399,Chaumont-Gistoux,1982,conseils-communaux
