Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,2.0,25071,Alost,1932,chambre-des-représentants
Liberal/Liberaal,1.0,6995,Alost,1932,chambre-des-représentants
Social,1.0,19229,Alost,1932,chambre-des-représentants
Vl. National.Fl,1.0,12160,Alost,1932,chambre-des-représentants
Comm,,684,Alost,1932,chambre-des-représentants
Cath/Kath,7.0,78657,Anvers,1932,chambre-des-représentants
Liberal/Liberaal,2.0,29205,Anvers,1932,chambre-des-représentants
Social,6.0,78320,Anvers,1932,chambre-des-représentants
Vl. National.Fl,,10314,Anvers,1932,chambre-des-représentants
Comm,,2526,Anvers,1932,chambre-des-représentants
Boeren en neringbel. (Pa,,184,Anvers,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,2129,Anvers,1932,chambre-des-représentants
Diss.Vl. National.Fl,,870,Anvers,1932,chambre-des-représentants
Cath/Kath,2.0,19583,Arlon-Marche-Bastogne,1932,chambre-des-représentants
Liberal/Liberaal,,5523,Arlon-Marche-Bastogne,1932,chambre-des-représentants
Social,1.0,10218,Arlon-Marche-Bastogne,1932,chambre-des-représentants
Cath/Kath,1.0,14163,Audenarde,1932,chambre-des-représentants
Liberal/Liberaal,1.0,7785,Audenarde,1932,chambre-des-représentants
Social,1.0,9189,Audenarde,1932,chambre-des-représentants
Vl. National.Fl,,1558,Audenarde,1932,chambre-des-représentants
Cath/Kath,2.0,22052,Bruges,1932,chambre-des-représentants
Liberal/Liberaal,1.0,6545,Bruges,1932,chambre-des-représentants
Social,1.0,14100,Bruges,1932,chambre-des-représentants
Vl. National.Fl,,5335,Bruges,1932,chambre-des-représentants
Comm,,224,Bruges,1932,chambre-des-représentants
Cath/Kath,9.0,114553,Bruxelles,1932,chambre-des-représentants
Liberal/Liberaal,7.0,79192,Bruxelles,1932,chambre-des-représentants
Social,8.0,107624,Bruxelles,1932,chambre-des-représentants
Vl. National.Fl,1.0,13693,Bruxelles,1932,chambre-des-représentants
Comm,1.0,12601,Bruxelles,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,3570,Bruxelles,1932,chambre-des-représentants
Comiteit openbaar heil e,,148,Bruxelles,1932,chambre-des-représentants
Algemeene belangen,,172,Bruxelles,1932,chambre-des-représentants
Partij verdediging Frans,,789,Bruxelles,1932,chambre-des-représentants
Parti nat. Rad. et rad.,,248,Bruxelles,1932,chambre-des-représentants
Parti rad. & rad. social,,380,Bruxelles,1932,chambre-des-représentants
Block der lastenbetalers,,915,Bruxelles,1932,chambre-des-représentants
Cath/Kath,2.0,28359,Charleroi,1932,chambre-des-représentants
Liberal/Liberaal,2.0,17915,Charleroi,1932,chambre-des-représentants
Social,6.0,76626,Charleroi,1932,chambre-des-représentants
Comm,1.0,12674,Charleroi,1932,chambre-des-représentants
Block der lastenbetalers,,311,Charleroi,1932,chambre-des-représentants
Rad. Socialisten,,469,Charleroi,1932,chambre-des-représentants
Socialistes indépendants,,838,Charleroi,1932,chambre-des-représentants
Chômeurs isolés,,206,Charleroi,1932,chambre-des-représentants
Cath/Kath,3.0,36651,Courtrai,1932,chambre-des-représentants
Liberal/Liberaal,,4842,Courtrai,1932,chambre-des-représentants
Social,2.0,25457,Courtrai,1932,chambre-des-représentants
Vl. National.Fl,,3688,Courtrai,1932,chambre-des-représentants
Comm,,1127,Courtrai,1932,chambre-des-représentants
Diss.Vl. National.Fl,,336,Courtrai,1932,chambre-des-représentants
Cath/Kath,2.0,21584,Dinant-Philippeville,1932,chambre-des-représentants
Liberal/Liberaal,,6888,Dinant-Philippeville,1932,chambre-des-représentants
Social,2.0,14542,Dinant-Philippeville,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,598,Dinant-Philippeville,1932,chambre-des-représentants
Cath/Kath,2.0,20969,Furnes-Dixmude-Ostende,1932,chambre-des-représentants
Liberal/Liberaal,1.0,8650,Furnes-Dixmude-Ostende,1932,chambre-des-représentants
Social,1.0,11436,Furnes-Dixmude-Ostende,1932,chambre-des-représentants
Vl. National.Fl,1.0,7742,Furnes-Dixmude-Ostende,1932,chambre-des-représentants
Diss. Social.,,257,Furnes-Dixmude-Ostende,1932,chambre-des-représentants
Cath/Kath,5.0,59557,Gand-Eeklo,1932,chambre-des-représentants
Liberal/Liberaal,1.0,14632,Gand-Eeklo,1932,chambre-des-représentants
Social,4.0,44866,Gand-Eeklo,1932,chambre-des-représentants
Vl. National.Fl,2.0,15254,Gand-Eeklo,1932,chambre-des-représentants
Comm,,5172,Gand-Eeklo,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,219,Gand-Eeklo,1932,chambre-des-représentants
Diss.Vl. National.Fl,,290,Gand-Eeklo,1932,chambre-des-représentants
Block der lastenbetalers,,1285,Gand-Eeklo,1932,chambre-des-représentants
Diss. Kath.,,4664,Gand-Eeklo,1932,chambre-des-représentants
Cath/Kath,3.0,23861,Hasselt,1932,chambre-des-représentants
Liberal/Liberaal,,4085,Hasselt,1932,chambre-des-représentants
Social,,6189,Hasselt,1932,chambre-des-représentants
Vl. National.Fl,,6577,Hasselt,1932,chambre-des-représentants
Onafhankelijke Communist,,211,Hasselt,1932,chambre-des-représentants
Cath/Kath,1.0,14976,Huy-Waremme,1932,chambre-des-représentants
Liberal/Liberaal,1.0,10557,Huy-Waremme,1932,chambre-des-représentants
Social,2.0,27269,Huy-Waremme,1932,chambre-des-représentants
Comm,,1216,Huy-Waremme,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,641,Huy-Waremme,1932,chambre-des-représentants
Cath/Kath,3.0,41372,Liège,1932,chambre-des-représentants
Liberal/Liberaal,2.0,20276,Liège,1932,chambre-des-représentants
Social,7.0,86792,Liège,1932,chambre-des-représentants
Comm,1.0,13616,Liège,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,6418,Liège,1932,chambre-des-représentants
Diss. Social.,,1574,Liège,1932,chambre-des-représentants
Cath/Kath,4.0,40398,Louvain,1932,chambre-des-représentants
Liberal/Liberaal,1.0,14030,Louvain,1932,chambre-des-représentants
Social,2.0,24925,Louvain,1932,chambre-des-représentants
Vl. National.Fl,,5083,Louvain,1932,chambre-des-représentants
Comm,,497,Louvain,1932,chambre-des-représentants
Stroobants,,130,Louvain,1932,chambre-des-représentants
Cath/Kath,2.0,32806,Malines,1932,chambre-des-représentants
Liberal/Liberaal,1.0,6238,Malines,1932,chambre-des-représentants
Social,2.0,24115,Malines,1932,chambre-des-représentants
Vl. National.Fl,,1497,Malines,1932,chambre-des-représentants
Comm,,471,Malines,1932,chambre-des-représentants
Diss.Vl. National.Fl,,2915,Malines,1932,chambre-des-représentants
Cath/Kath,1.0,17340,Mons,1932,chambre-des-représentants
Liberal/Liberaal,1.0,7863,Mons,1932,chambre-des-représentants
Social,5.0,52904,Mons,1932,chambre-des-représentants
Comm,,3728,Mons,1932,chambre-des-représentants
Agrariens,,1354,Mons,1932,chambre-des-représentants
Cath/Kath,2.0,22276,Namur,1932,chambre-des-représentants
Liberal/Liberaal,1.0,12957,Namur,1932,chambre-des-représentants
Social,2.0,27329,Namur,1932,chambre-des-représentants
Comm,,1142,Namur,1932,chambre-des-représentants
Cath/Kath,2.0,15596,Neufchâteau-Virton,1932,chambre-des-représentants
Liberal/Liberaal,,4826,Neufchâteau-Virton,1932,chambre-des-représentants
Social,1.0,8254,Neufchâteau-Virton,1932,chambre-des-représentants
Cath/Kath,1.0,17392,Nivelles,1932,chambre-des-représentants
Liberal/Liberaal,,8398,Nivelles,1932,chambre-des-représentants
Social,3.0,29650,Nivelles,1932,chambre-des-représentants
Vl. National.Fl,,230,Nivelles,1932,chambre-des-représentants
Comm,,1071,Nivelles,1932,chambre-des-représentants
Rad. Socialisten,,121,Nivelles,1932,chambre-des-représentants
Cath/Kath,4.0,32168,Roulers-Tielt,1932,chambre-des-représentants
Liberal/Liberaal,,1082,Roulers-Tielt,1932,chambre-des-représentants
Social,1.0,11026,Roulers-Tielt,1932,chambre-des-représentants
Vl. National.Fl,,5606,Roulers-Tielt,1932,chambre-des-représentants
Comm,,322,Roulers-Tielt,1932,chambre-des-représentants
Cath/Kath,3.0,27959,Saint-Nicolas,1932,chambre-des-représentants
Liberal/Liberaal,,3326,Saint-Nicolas,1932,chambre-des-représentants
Social,1.0,13778,Saint-Nicolas,1932,chambre-des-représentants
Vl. National.Fl,,5158,Saint-Nicolas,1932,chambre-des-représentants
Comm,,226,Saint-Nicolas,1932,chambre-des-représentants
Cath/Kath,2.0,13055,Soignies,1932,chambre-des-représentants
Liberal/Liberaal,,7040,Soignies,1932,chambre-des-représentants
Social,2.0,32170,Soignies,1932,chambre-des-représentants
Comm,,1626,Soignies,1932,chambre-des-représentants
Cath/Kath,2.0,22209,Termonde,1932,chambre-des-représentants
Liberal/Liberaal,,3716,Termonde,1932,chambre-des-représentants
Social,2.0,13621,Termonde,1932,chambre-des-représentants
Vl. National.Fl,,4435,Termonde,1932,chambre-des-représentants
Cath/Kath,1.0,12286,Thuin,1932,chambre-des-représentants
Liberal/Liberaal,,7627,Thuin,1932,chambre-des-représentants
Social,2.0,20108,Thuin,1932,chambre-des-représentants
Comm,,2000,Thuin,1932,chambre-des-représentants
Cath/Kath,3.0,28277,Tongres-Maaseik,1932,chambre-des-représentants
Liberal/Liberaal,,6931,Tongres-Maaseik,1932,chambre-des-représentants
Social,,6709,Tongres-Maaseik,1932,chambre-des-représentants
Vl. National.Fl,1.0,8758,Tongres-Maaseik,1932,chambre-des-représentants
Cath/Kath,2.0,24801,Tournai-Ath,1932,chambre-des-représentants
Liberal/Liberaal,1.0,12979,Tournai-Ath,1932,chambre-des-représentants
Social,3.0,31632,Tournai-Ath,1932,chambre-des-représentants
Comm,,936,Tournai-Ath,1932,chambre-des-représentants
Agrariens,,2940,Tournai-Ath,1932,chambre-des-représentants
Cath/Kath,2.0,31106,Turnhout,1932,chambre-des-représentants
Liberal/Liberaal,,1843,Turnhout,1932,chambre-des-représentants
Social,1.0,9404,Turnhout,1932,chambre-des-représentants
Vl. National.Fl,1.0,10255,Turnhout,1932,chambre-des-représentants
Diss.Vl. National.Fl,,231,Turnhout,1932,chambre-des-représentants
Cath/Kath,3.0,26631,Verviers,1932,chambre-des-représentants
Liberal/Liberaal,,8135,Verviers,1932,chambre-des-représentants
Social,3.0,22912,Verviers,1932,chambre-des-représentants
Comm,,3318,Verviers,1932,chambre-des-représentants
Parti pop. DEupen,,7701,Verviers,1932,chambre-des-représentants
Cath/Kath,1.0,14179,Ypres,1932,chambre-des-représentants
Liberal/Liberaal,,3486,Ypres,1932,chambre-des-représentants
Social,1.0,6423,Ypres,1932,chambre-des-représentants
Vl. National.Fl,1.0,8770,Ypres,1932,chambre-des-représentants
Comm,,517,Ypres,1932,chambre-des-représentants
