Parti,Nombre de sièges,Nombre de voix,canton,date,election
Cath/Kath,,4849,Aarschot,1932,chambre-des-représentants
Liberal/Liberaal,,1071,Aarschot,1932,chambre-des-représentants
Social,,1924,Aarschot,1932,chambre-des-représentants
Vl. National.Fl,,594,Aarschot,1932,chambre-des-représentants
Comm,,22,Aarschot,1932,chambre-des-représentants
Stroobants,,7,Aarschot,1932,chambre-des-représentants
Cath/Kath,,9234,Alost,1932,chambre-des-représentants
Liberal/Liberaal,,2561,Alost,1932,chambre-des-représentants
Social,,7725,Alost,1932,chambre-des-représentants
Vl. National.Fl,,5178,Alost,1932,chambre-des-représentants
Comm,,418,Alost,1932,chambre-des-représentants
Cath/Kath,,8312,Anderlecht,1932,chambre-des-représentants
Liberal/Liberaal,,4544,Anderlecht,1932,chambre-des-représentants
Social,,12701,Anderlecht,1932,chambre-des-représentants
Vl. National.Fl,,949,Anderlecht,1932,chambre-des-représentants
Comm,,1102,Anderlecht,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,194,Anderlecht,1932,chambre-des-représentants
Comiteit openbaar heil e,,5,Anderlecht,1932,chambre-des-représentants
Algemeene belangen,,10,Anderlecht,1932,chambre-des-représentants
Partij verdediging Frans,,53,Anderlecht,1932,chambre-des-représentants
Parti nat. Rad. et rad.,,16,Anderlecht,1932,chambre-des-représentants
Parti rad. & rad. social,,49,Anderlecht,1932,chambre-des-représentants
Block der lastenbetalers,,64,Anderlecht,1932,chambre-des-représentants
Cath/Kath,,2897,Antoing,1932,chambre-des-représentants
Liberal/Liberaal,,1135,Antoing,1932,chambre-des-représentants
Social,,3870,Antoing,1932,chambre-des-représentants
Comm,,63,Antoing,1932,chambre-des-représentants
Agrariens,,258,Antoing,1932,chambre-des-représentants
Cath/Kath,,27567,Anvers,1932,chambre-des-représentants
Liberal/Liberaal,,17675,Anvers,1932,chambre-des-représentants
Social,,35467,Anvers,1932,chambre-des-représentants
Vl. National.Fl,,4683,Anvers,1932,chambre-des-représentants
Comm,,1425,Anvers,1932,chambre-des-représentants
Boeren en neringbel. (Pa,,55,Anvers,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,1102,Anvers,1932,chambre-des-représentants
Diss.Vl. National.Fl,,199,Anvers,1932,chambre-des-représentants
Cath/Kath,,2371,Ardooie,1932,chambre-des-représentants
Liberal/Liberaal,,38,Ardooie,1932,chambre-des-représentants
Social,,661,Ardooie,1932,chambre-des-représentants
Vl. National.Fl,,361,Ardooie,1932,chambre-des-représentants
Comm,,20,Ardooie,1932,chambre-des-représentants
Cath/Kath,,3273,Arendonk,1932,chambre-des-représentants
Liberal/Liberaal,,24,Arendonk,1932,chambre-des-représentants
Social,,667,Arendonk,1932,chambre-des-représentants
Vl. National.Fl,,988,Arendonk,1932,chambre-des-représentants
Diss.Vl. National.Fl,,20,Arendonk,1932,chambre-des-représentants
Cath/Kath,,3088,Arlon,1932,chambre-des-représentants
Liberal/Liberaal,,1300,Arlon,1932,chambre-des-représentants
Social,,2596,Arlon,1932,chambre-des-représentants
Cath/Kath,,8351,Asse,1932,chambre-des-représentants
Liberal/Liberaal,,1355,Asse,1932,chambre-des-représentants
Social,,2494,Asse,1932,chambre-des-représentants
Vl. National.Fl,,2184,Asse,1932,chambre-des-représentants
Comm,,98,Asse,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,18,Asse,1932,chambre-des-représentants
Comiteit openbaar heil e,,9,Asse,1932,chambre-des-représentants
Algemeene belangen,,10,Asse,1932,chambre-des-représentants
Partij verdediging Frans,,17,Asse,1932,chambre-des-représentants
Parti nat. Rad. et rad.,,26,Asse,1932,chambre-des-représentants
Parti rad. & rad. social,,3,Asse,1932,chambre-des-représentants
Block der lastenbetalers,,7,Asse,1932,chambre-des-représentants
Cath/Kath,,3151,Assenede,1932,chambre-des-représentants
Liberal/Liberaal,,609,Assenede,1932,chambre-des-représentants
Social,,2591,Assenede,1932,chambre-des-représentants
Vl. National.Fl,,293,Assenede,1932,chambre-des-représentants
Comm,,55,Assenede,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,1,Assenede,1932,chambre-des-représentants
Diss.Vl. National.Fl,,5,Assenede,1932,chambre-des-représentants
Block der lastenbetalers,,19,Assenede,1932,chambre-des-représentants
Diss. Kath.,,86,Assenede,1932,chambre-des-représentants
Cath/Kath,,1500,Ath,1932,chambre-des-représentants
Liberal/Liberaal,,1166,Ath,1932,chambre-des-représentants
Social,,3049,Ath,1932,chambre-des-représentants
Comm,,95,Ath,1932,chambre-des-représentants
Agrariens,,197,Ath,1932,chambre-des-représentants
Cath/Kath,,3863,Aubel,1932,chambre-des-représentants
Liberal/Liberaal,,278,Aubel,1932,chambre-des-représentants
Social,,1050,Aubel,1932,chambre-des-représentants
Comm,,172,Aubel,1932,chambre-des-représentants
Parti pop. DEupen,,62,Aubel,1932,chambre-des-représentants
Cath/Kath,,4393,Audenarde,1932,chambre-des-représentants
Liberal/Liberaal,,3126,Audenarde,1932,chambre-des-représentants
Social,,2474,Audenarde,1932,chambre-des-représentants
Vl. National.Fl,,490,Audenarde,1932,chambre-des-représentants
Cath/Kath,,2116,Avelgem,1932,chambre-des-représentants
Liberal/Liberaal,,468,Avelgem,1932,chambre-des-représentants
Social,,1363,Avelgem,1932,chambre-des-représentants
Vl. National.Fl,,389,Avelgem,1932,chambre-des-représentants
Comm,,12,Avelgem,1932,chambre-des-représentants
Diss.Vl. National.Fl,,4,Avelgem,1932,chambre-des-représentants
Cath/Kath,,2279,Bastogne,1932,chambre-des-représentants
Liberal/Liberaal,,419,Bastogne,1932,chambre-des-représentants
Social,,518,Bastogne,1932,chambre-des-représentants
Cath/Kath,,1589,Beaumont,1932,chambre-des-représentants
Liberal/Liberaal,,1136,Beaumont,1932,chambre-des-représentants
Social,,1145,Beaumont,1932,chambre-des-représentants
Comm,,23,Beaumont,1932,chambre-des-représentants
Cath/Kath,,7989,Berchem,1932,chambre-des-représentants
Liberal/Liberaal,,3451,Berchem,1932,chambre-des-représentants
Social,,7017,Berchem,1932,chambre-des-représentants
Vl. National.Fl,,1288,Berchem,1932,chambre-des-représentants
Comm,,231,Berchem,1932,chambre-des-représentants
Boeren en neringbel. (Pa,,8,Berchem,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,355,Berchem,1932,chambre-des-représentants
Diss.Vl. National.Fl,,103,Berchem,1932,chambre-des-représentants
Cath/Kath,,5899,Beringen,1932,chambre-des-représentants
Liberal/Liberaal,,1149,Beringen,1932,chambre-des-représentants
Social,,753,Beringen,1932,chambre-des-représentants
Vl. National.Fl,,1755,Beringen,1932,chambre-des-représentants
Onafhankelijke Communist,,48,Beringen,1932,chambre-des-représentants
Cath/Kath,,3957,Beveren,1932,chambre-des-représentants
Liberal/Liberaal,,174,Beveren,1932,chambre-des-représentants
Social,,1499,Beveren,1932,chambre-des-représentants
Vl. National.Fl,,1879,Beveren,1932,chambre-des-représentants
Comm,,37,Beveren,1932,chambre-des-représentants
Cath/Kath,,3702,Bilzen,1932,chambre-des-représentants
Liberal/Liberaal,,368,Bilzen,1932,chambre-des-représentants
Social,,324,Bilzen,1932,chambre-des-représentants
Vl. National.Fl,,1660,Bilzen,1932,chambre-des-représentants
Cath/Kath,,4581,Binche,1932,chambre-des-représentants
Liberal/Liberaal,,2960,Binche,1932,chambre-des-représentants
Social,,12134,Binche,1932,chambre-des-représentants
Comm,,1631,Binche,1932,chambre-des-représentants
Cath/Kath,,5936,Boom,1932,chambre-des-représentants
Liberal/Liberaal,,1683,Boom,1932,chambre-des-représentants
Social,,7594,Boom,1932,chambre-des-représentants
Vl. National.Fl,,224,Boom,1932,chambre-des-représentants
Comm,,93,Boom,1932,chambre-des-représentants
Boeren en neringbel. (Pa,,5,Boom,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,19,Boom,1932,chambre-des-représentants
Diss.Vl. National.Fl,,75,Boom,1932,chambre-des-représentants
Cath/Kath,,12228,Borgerhout,1932,chambre-des-représentants
Liberal/Liberaal,,3202,Borgerhout,1932,chambre-des-représentants
Social,,15621,Borgerhout,1932,chambre-des-représentants
Vl. National.Fl,,2149,Borgerhout,1932,chambre-des-représentants
Comm,,424,Borgerhout,1932,chambre-des-représentants
Boeren en neringbel. (Pa,,21,Borgerhout,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,245,Borgerhout,1932,chambre-des-représentants
Diss.Vl. National.Fl,,108,Borgerhout,1932,chambre-des-représentants
Cath/Kath,,1223,Bouillon,1932,chambre-des-représentants
Liberal/Liberaal,,429,Bouillon,1932,chambre-des-représentants
Social,,535,Bouillon,1932,chambre-des-représentants
Cath/Kath,,4021,Boussu,1932,chambre-des-représentants
Liberal/Liberaal,,1577,Boussu,1932,chambre-des-représentants
Social,,16126,Boussu,1932,chambre-des-représentants
Comm,,1826,Boussu,1932,chambre-des-représentants
Agrariens,,197,Boussu,1932,chambre-des-représentants
Cath/Kath,,1781,Brakel,1932,chambre-des-représentants
Liberal/Liberaal,,621,Brakel,1932,chambre-des-représentants
Social,,1307,Brakel,1932,chambre-des-représentants
