Parti,Nombre de sièges,Nombre de voix,province,date,election
Cath/Kath,11.0,142569,Anvers,1932,chambre-des-représentants
Liberal/Liberaal,3.0,37286,Anvers,1932,chambre-des-représentants
Social,9.0,111839,Anvers,1932,chambre-des-représentants
Vl. National.Fl,1.0,22066,Anvers,1932,chambre-des-représentants
Comm,,2997,Anvers,1932,chambre-des-représentants
Boeren en neringbel. (Pa,,184,Anvers,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,2129,Anvers,1932,chambre-des-représentants
Diss.Vl. National.Fl,,4016,Anvers,1932,chambre-des-représentants
Cath/Kath,14.0,172343,Brabant,1932,chambre-des-représentants
Liberal/Liberaal,8.0,101620,Brabant,1932,chambre-des-représentants
Social,13.0,162199,Brabant,1932,chambre-des-représentants
Vl. National.Fl,1.0,19006,Brabant,1932,chambre-des-représentants
Comm,1.0,14169,Brabant,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,3570,Brabant,1932,chambre-des-représentants
Stroobants,,130,Brabant,1932,chambre-des-représentants
Comiteit openbaar heil e,,148,Brabant,1932,chambre-des-représentants
Algemeene belangen,,172,Brabant,1932,chambre-des-représentants
Partij verdediging Frans,,789,Brabant,1932,chambre-des-représentants
Parti nat. Rad. et rad.,,248,Brabant,1932,chambre-des-représentants
Parti rad. & rad. social,,380,Brabant,1932,chambre-des-représentants
Block der lastenbetalers,,915,Brabant,1932,chambre-des-représentants
Rad. Socialisten,,121,Brabant,1932,chambre-des-représentants
Cath/Kath,12.0,126019,Flandre occidentale,1932,chambre-des-représentants
Liberal/Liberaal,2.0,24605,Flandre occidentale,1932,chambre-des-représentants
Social,6.0,68442,Flandre occidentale,1932,chambre-des-représentants
Vl. National.Fl,2.0,31141,Flandre occidentale,1932,chambre-des-représentants
Comm,,2190,Flandre occidentale,1932,chambre-des-représentants
Diss.Vl. National.Fl,,336,Flandre occidentale,1932,chambre-des-représentants
Diss. Social.,,257,Flandre occidentale,1932,chambre-des-représentants
Cath/Kath,13.0,148959,Flandre orientale,1932,chambre-des-représentants
Liberal/Liberaal,3.0,36454,Flandre orientale,1932,chambre-des-représentants
Social,9.0,100683,Flandre orientale,1932,chambre-des-représentants
Vl. National.Fl,3.0,38565,Flandre orientale,1932,chambre-des-représentants
Comm,,6082,Flandre orientale,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,219,Flandre orientale,1932,chambre-des-représentants
Diss.Vl. National.Fl,,290,Flandre orientale,1932,chambre-des-représentants
Block der lastenbetalers,,1285,Flandre orientale,1932,chambre-des-représentants
Diss. Kath.,,4664,Flandre orientale,1932,chambre-des-représentants
Cath/Kath,8.0,95841,Hainaut,1932,chambre-des-représentants
Liberal/Liberaal,4.0,53424,Hainaut,1932,chambre-des-représentants
Social,18.0,213440,Hainaut,1932,chambre-des-représentants
Comm,1.0,20964,Hainaut,1932,chambre-des-représentants
Block der lastenbetalers,,311,Hainaut,1932,chambre-des-représentants
Rad. Socialisten,,469,Hainaut,1932,chambre-des-représentants
Socialistes indépendants,,838,Hainaut,1932,chambre-des-représentants
Chômeurs isolés,,206,Hainaut,1932,chambre-des-représentants
Agrariens,,4294,Hainaut,1932,chambre-des-représentants
Cath/Kath,7.0,82979,Liège,1932,chambre-des-représentants
Liberal/Liberaal,3.0,38968,Liège,1932,chambre-des-représentants
Social,12.0,136973,Liège,1932,chambre-des-représentants
Comm,1.0,18150,Liège,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,7059,Liège,1932,chambre-des-représentants
Diss. Social.,,1574,Liège,1932,chambre-des-représentants
Parti pop. DEupen,,7701,Liège,1932,chambre-des-représentants
Cath/Kath,6.0,52138,Limbourg,1932,chambre-des-représentants
Liberal/Liberaal,,11016,Limbourg,1932,chambre-des-représentants
Social,,12898,Limbourg,1932,chambre-des-représentants
Vl. National.Fl,1.0,15335,Limbourg,1932,chambre-des-représentants
Onafhankelijke Communist,,211,Limbourg,1932,chambre-des-représentants
Cath/Kath,4.0,35179,Luxembourg,1932,chambre-des-représentants
Liberal/Liberaal,,10349,Luxembourg,1932,chambre-des-représentants
Social,2.0,18472,Luxembourg,1932,chambre-des-représentants
Cath/Kath,4.0,43860,Namur,1932,chambre-des-représentants
Liberal/Liberaal,1.0,19845,Namur,1932,chambre-des-représentants
Social,4.0,41871,Namur,1932,chambre-des-représentants
Comm,,1142,Namur,1932,chambre-des-représentants
Nat. Belg. Partij/Parti,,598,Namur,1932,chambre-des-représentants
