Parti,Nombre de sièges,Nombre de voix,commune,date,election
ECOLO,4.0,3563,Anderlecht,1994,conseils-communaux
PRL,7.0,6210,Anderlecht,1994,conseils-communaux
VU,,592,Anderlecht,1994,conseils-communaux
VLAAMS BLOK,1.0,1898,Anderlecht,1994,conseils-communaux
FN,6.0,5607,Anderlecht,1994,conseils-communaux
PTB-PVA,,222,Anderlecht,1994,conseils-communaux
PSC,3.0,3361,Anderlecht,1994,conseils-communaux
AC-AK,,1349,Anderlecht,1994,conseils-communaux
LLD,,1099,Anderlecht,1994,conseils-communaux
LB,13.0,9907,Anderlecht,1994,conseils-communaux
ANDERL,4.0,3799,Anderlecht,1994,conseils-communaux
PCN-NCP,,134,Anderlecht,1994,conseils-communaux
AS,,307,Anderlues,1994,conseils-communaux
ECOLO,,434,Anderlues,1994,conseils-communaux
IC,1.0,601,Anderlues,1994,conseils-communaux
PS,18.0,4236,Anderlues,1994,conseils-communaux
PSC,2.0,693,Anderlues,1994,conseils-communaux
AVENIR,2.0,688,Anhee,1994,conseils-communaux
FN,,151,Anhee,1994,conseils-communaux
IC,11.0,2444,Anhee,1994,conseils-communaux
UET,4.0,1190,Anhee,1994,conseils-communaux
ECOLO,2.0,1294,Ans,1994,conseils-communaux
PPA,,282,Ans,1994,conseils-communaux
PRL,5.0,2869,Ans,1994,conseils-communaux
PS,16.0,7222,Ans,1994,conseils-communaux
PSC,3.0,2068,Ans,1994,conseils-communaux
PTB,,156,Ans,1994,conseils-communaux
RCA,3.0,1725,Ans,1994,conseils-communaux
UNIE,,175,Ans,1994,conseils-communaux
ECOLO,,242,Anthisnes,1994,conseils-communaux
PPN,,95,Anthisnes,1994,conseils-communaux
PS-IC,7.0,1140,Anthisnes,1994,conseils-communaux
RC,6.0,1044,Anthisnes,1994,conseils-communaux
GO,5.0,1455,Antoing,1994,conseils-communaux
PS,14.0,3407,Antoing,1994,conseils-communaux
SP,13.0,56123,Anvers,1994,conseils-communaux
AGALEV,7.0,35757,Anvers,1994,conseils-communaux
VLD,7.0,32873,Anvers,1994,conseils-communaux
WOW,1.0,10418,Anvers,1994,conseils-communaux
AOV,,866,Anvers,1994,conseils-communaux
VLAAMS BLOK,18.0,76877,Anvers,1994,conseils-communaux
PVDA,,5263,Anvers,1994,conseils-communaux
ANTW,9.0,41451,Anvers,1994,conseils-communaux
VVP,,568,Anvers,1994,conseils-communaux
ROSSEM,,2055,Anvers,1994,conseils-communaux
PAKLEM,,947,Anvers,1994,conseils-communaux
NWP,,576,Anvers,1994,conseils-communaux
PROVO,,859,Anvers,1994,conseils-communaux
UNIE,,822,Anvers,1994,conseils-communaux
PROVU,,1638,Anvers,1994,conseils-communaux
CVB,,5073,Anvers,1994,conseils-communaux
PSP,,966,Anvers,1994,conseils-communaux
BORIS,,1152,Anvers,1994,conseils-communaux
DIENEN,1.0,787,Anzegem,1994,conseils-communaux
GMB-CVP,15.0,5275,Anzegem,1994,conseils-communaux
RED,4.0,1604,Anzegem,1994,conseils-communaux
VHAP,,120,Anzegem,1994,conseils-communaux
VLAAMS BLOK,,305,Anzegem,1994,conseils-communaux
VLD,3.0,1253,Anzegem,1994,conseils-communaux
CVP,6.0,1989,Ardooie,1994,conseils-communaux
GR.TW,13.0,3854,Ardooie,1994,conseils-communaux
SP,2.0,889,Ardooie,1994,conseils-communaux
CVP,11.0,3404,Arendonk,1994,conseils-communaux
AGALEV,1.0,759,Arendonk,1994,conseils-communaux
VLAAMS BLOK,,511,Arendonk,1994,conseils-communaux
NIEUW,9.0,2873,Arendonk,1994,conseils-communaux
ECOLO,1.0,1019,Arlon,1994,conseils-communaux
GERONS,,780,Arlon,1994,conseils-communaux
PRL,7.0,3579,Arlon,1994,conseils-communaux
PS,8.0,4248,Arlon,1994,conseils-communaux
PSC,11.0,5172,Arlon,1994,conseils-communaux
KEERPT,,1247,As,1994,conseils-communaux
SP,,927,As,1994,conseils-communaux
TRUYEN,,2001,As,1994,conseils-communaux
VLD,,459,As,1994,conseils-communaux
AGALEV,,1329,Asse,1994,conseils-communaux
GVP,,7029,Asse,1994,conseils-communaux
KARTEL,,5045,Asse,1994,conseils-communaux
UNION,,573,Asse,1994,conseils-communaux
VLAAMS BLOK,,1896,Asse,1994,conseils-communaux
WOW,,414,Asse,1994,conseils-communaux
ZELLIK,,2453,Asse,1994,conseils-communaux
AGALEV,,565,Assenede,1994,conseils-communaux
CVP,12.0,4128,Assenede,1994,conseils-communaux
DORP,,888,Assenede,1994,conseils-communaux
ODA,,1268,Assenede,1994,conseils-communaux
SP,,1031,Assenede,1994,conseils-communaux
VLD,,1615,Assenede,1994,conseils-communaux
ECOLO,1.0,427,Assesse,1994,conseils-communaux
ICGA,5.0,1085,Assesse,1994,conseils-communaux
UCA,11.0,2211,Assesse,1994,conseils-communaux
IC-PSC,3.0,2177,Ath,1994,conseils-communaux
PRL,6.0,4125,Ath,1994,conseils-communaux
PS,18.0,10296,Ath,1994,conseils-communaux
PTB,,250,Ath,1994,conseils-communaux
RENOUV,9.0,1508,Attert,1994,conseils-communaux
UDRC,,91,Attert,1994,conseils-communaux
UNION,4.0,697,Attert,1994,conseils-communaux
ECOLO,,472,Aubange,1994,conseils-communaux
IC,4.0,1498,Aubange,1994,conseils-communaux
PS,10.0,3132,Aubange,1994,conseils-communaux
PSC,9.0,3081,Aubange,1994,conseils-communaux
AD,8.0,1405,Aubel,1994,conseils-communaux
IC,5.0,1091,Aubel,1994,conseils-communaux
AGALEV,,668,Audenarde,1994,conseils-communaux
AOV,,120,Audenarde,1994,conseils-communaux
CVP-VU,,6519,Audenarde,1994,conseils-communaux
OK,,2127,Audenarde,1994,conseils-communaux
PVDA,,88,Audenarde,1994,conseils-communaux
SP,,4091,Audenarde,1994,conseils-communaux
VLD,,5665,Audenarde,1994,conseils-communaux
FDF,17.0,7703,Auderghem,1994,conseils-communaux
ECOLO,1.0,1176,Auderghem,1994,conseils-communaux
PRL,4.0,2090,Auderghem,1994,conseils-communaux
PS,3.0,2003,Auderghem,1994,conseils-communaux
FN,1.0,971,Auderghem,1994,conseils-communaux
PTB-PVA,,61,Auderghem,1994,conseils-communaux
PCN-NCP,,32,Auderghem,1994,conseils-communaux
UNION,2.0,1474,Auderghem,1994,conseils-communaux
SAMEN,1.0,1109,Auderghem,1994,conseils-communaux
ICA,,43,Auderghem,1994,conseils-communaux
ANDERS,,400,Avelgem,1994,conseils-communaux
CVP,10.0,3035,Avelgem,1994,conseils-communaux
SP,5.0,1586,Avelgem,1994,conseils-communaux
VLD,4.0,1324,Avelgem,1994,conseils-communaux
EC,6.0,1796,Awans,1994,conseils-communaux
PRL,3.0,913,Awans,1994,conseils-communaux
PS,10.0,2538,Awans,1994,conseils-communaux
EC,15.0,3951,Aywaille,1994,conseils-communaux
ECOLO,1.0,565,Aywaille,1994,conseils-communaux
VISA,5.0,1472,Aywaille,1994,conseils-communaux
EBM,1.0,265,Baelen,1994,conseils-communaux
ECOLO,3.0,512,Baelen,1994,conseils-communaux
UNION,9.0,1375,Baelen,1994,conseils-communaux
CDK,9.0,560,Baerle-Duc,1994,conseils-communaux
DBB,1.0,147,Baerle-Duc,1994,conseils-communaux
PPB,,105,Baerle-Duc,1994,conseils-communaux
DORPS,1.0,114,Baerle-Duc,1994,conseils-communaux
CVP,14.0,6602,Balen,1994,conseils-communaux
VLD,4.0,2631,Balen,1994,conseils-communaux
INZET,7.0,3521,Balen,1994,conseils-communaux
IC-PRL,3.0,981,Bassenge,1994,conseils-communaux
PS,4.0,1036,Bassenge,1994,conseils-communaux
PSC,12.0,2851,Bassenge,1994,conseils-communaux
RCS,,298,Bassenge,1994,conseils-communaux
RDPA,,92,Bassenge,1994,conseils-communaux
ACTION,8.0,2953,Bastogne,1994,conseils-communaux
ECOLO,,263,Bastogne,1994,conseils-communaux
PSC,15.0,4836,Bastogne,1994,conseils-communaux
ICI,11.0,2294,Beaumont,1994,conseils-communaux
PCC,,64,Beaumont,1994,conseils-communaux
PSOB,,277,Beaumont,1994,conseils-communaux
RVV,1.0,424,Beaumont,1994,conseils-communaux
UNG,5.0,1247,Beaumont,1994,conseils-communaux
ECOLO,,258,Beauraing,1994,conseils-communaux
HN,6.0,1679,Beauraing,1994,conseils-communaux
PRL,5.0,1365,Beauraing,1994,conseils-communaux
PS,8.0,2019,Beauraing,1994,conseils-communaux
RRC,2.0,573,Beauvechain,1994,conseils-communaux
UC,6.0,1363,Beauvechain,1994,conseils-communaux
EC,9.0,2076,Beauvechain,1994,conseils-communaux
BEB,,64,Beauvechain,1994,conseils-communaux
AGALEV,1.0,869,Beernem,1994,conseils-communaux
CVP,15.0,5127,Beernem,1994,conseils-communaux
DVP,1.0,830,Beernem,1994,conseils-communaux
PVDA,,74,Beernem,1994,conseils-communaux
SP,1.0,915,Beernem,1994,conseils-communaux
VLD,5.0,1952,Beernem,1994,conseils-communaux
AGALEV,1.0,677,Beerse,1994,conseils-communaux
VLD,,533,Beerse,1994,conseils-communaux
VLAAMS BLOK,1.0,620,Beerse,1994,conseils-communaux
PVDA,,56,Beerse,1994,conseils-communaux
CDE,12.0,4245,Beerse,1994,conseils-communaux
VVP,,76,Beerse,1994,conseils-communaux
INZET,9.0,3324,Beerse,1994,conseils-communaux
TJGB,,291,Beerse,1994,conseils-communaux
CHRP,,850,Beersel,1994,conseils-communaux
CVP,,5263,Beersel,1994,conseils-communaux
FDF,,2063,Beersel,1994,conseils-communaux
PRL,,751,Beersel,1994,conseils-communaux
PS,,496,Beersel,1994,conseils-communaux
SP,,1249,Beersel,1994,conseils-communaux
VLD,,2383,Beersel,1994,conseils-communaux
VU,,1166,Beersel,1994,conseils-communaux
WOW,,287,Beersel,1994,conseils-communaux
CDB,,1240,Begijnendijk,1994,conseils-communaux
CVP,,1051,Begijnendijk,1994,conseils-communaux
MGB,,2671,Begijnendijk,1994,conseils-communaux
SP,,977,Begijnendijk,1994,conseils-communaux
VLD,,424,Begijnendijk,1994,conseils-communaux
CVP,,1197,Bekkevoort,1994,conseils-communaux
PVB,,626,Bekkevoort,1994,conseils-communaux
SP,,1392,Bekkevoort,1994,conseils-communaux
VLD,,813,Bekkevoort,1994,conseils-communaux
LIC,10.0,3938,Beloeil,1994,conseils-communaux
PS,13.0,4682,Beloeil,1994,conseils-communaux
FDF,5.0,1780,Berchem-Sainte-Agathe,1994,conseils-communaux
ECOLO,1.0,777,Berchem-Sainte-Agathe,1994,conseils-communaux
VLAAMS BLOK,,529,Berchem-Sainte-Agathe,1994,conseils-communaux
PS,4.0,1559,Berchem-Sainte-Agathe,1994,conseils-communaux
FN,2.0,974,Berchem-Sainte-Agathe,1994,conseils-communaux
PTB-PVA,,55,Berchem-Sainte-Agathe,1994,conseils-communaux
LIB,3.0,1446,Berchem-Sainte-Agathe,1994,conseils-communaux
BERCHM,1.0,733,Berchem-Sainte-Agathe,1994,conseils-communaux
LBG,9.0,3034,Berchem-Sainte-Agathe,1994,conseils-communaux
PLUS,,214,Berchem-Sainte-Agathe,1994,conseils-communaux
AGALEV,,995,Beringen,1994,conseils-communaux
BVO,1.0,1310,Beringen,1994,conseils-communaux
CVP,13.0,7450,Beringen,1994,conseils-communaux
NIEUW,,1023,Beringen,1994,conseils-communaux
PVDA,,134,Beringen,1994,conseils-communaux
SP,,5186,Beringen,1994,conseils-communaux
VLAAMS BLOK,,3140,Beringen,1994,conseils-communaux
VLD,,3395,Beringen,1994,conseils-communaux
SP,6.0,1842,Berlaar,1994,conseils-communaux
CVP,8.0,2162,Berlaar,1994,conseils-communaux
VU,5.0,1509,Berlaar,1994,conseils-communaux
VLD,2.0,957,Berlaar,1994,conseils-communaux
WOW,,196,Berlaar,1994,conseils-communaux
VLAAMS BLOK,,380,Berlaar,1994,conseils-communaux
ANDERS,10.0,4159,Berlare,1994,conseils-communaux
CVP,13.0,5087,Berlare,1994,conseils-communaux
IC,4.0,683,Berloz,1994,conseils-communaux
PS,7.0,1025,Berloz,1994,conseils-communaux
ECOLO,1.0,494,Bernissart,1994,conseils-communaux
IC,5.0,1711,Bernissart,1994,conseils-communaux
PS,15.0,4108,Bernissart,1994,conseils-communaux
AGALEV,,485,Bertem,1994,conseils-communaux
CVP,,1349,Bertem,1994,conseils-communaux
GB-VLD,,2098,Bertem,1994,conseils-communaux
LCD,,542,Bertem,1994,conseils-communaux
SP,,630,Bertem,1994,conseils-communaux
VLAAMS BLOK,,184,Bertem,1994,conseils-communaux
VU,,367,Bertem,1994,conseils-communaux
ECOLO,,76,Bertogne,1994,conseils-communaux
GC,6.0,887,Bertogne,1994,conseils-communaux
IC,5.0,684,Bertogne,1994,conseils-communaux
UC,,115,Bertogne,1994,conseils-communaux
AVEC,,291,Bertrix,1994,conseils-communaux
ETE,6.0,1444,Bertrix,1994,conseils-communaux
PRL,5.0,1314,Bertrix,1994,conseils-communaux
PS,1.0,446,Bertrix,1994,conseils-communaux
UNION,7.0,1733,Bertrix,1994,conseils-communaux
AGALEV,2.0,2634,Beveren,1994,conseils-communaux
CVP,19.0,13576,Beveren,1994,conseils-communaux
SP,,3549,Beveren,1994,conseils-communaux
VLAAMS BLOK,,3056,Beveren,1994,conseils-communaux
VLD,,3640,Beveren,1994,conseils-communaux
VU,,3378,Beveren,1994,conseils-communaux
WOW,,505,Beveren,1994,conseils-communaux
AC,4.0,1403,Beyne-Heusay,1994,conseils-communaux
PRL,3.0,1028,Beyne-Heusay,1994,conseils-communaux
PS,14.0,3902,Beyne-Heusay,1994,conseils-communaux
ESPOIR,4.0,615,Bièvre,1994,conseils-communaux
HOR-NOU,6.0,890,Bièvre,1994,conseils-communaux
INT.COM.,3.0,598,Bièvre,1994,conseils-communaux
AGALEV,,96,Biévène,1994,conseils-communaux
CVP,,918,Biévène,1994,conseils-communaux
VLD,,335,Biévène,1994,conseils-communaux
AGALEV,,703,Bierbeek,1994,conseils-communaux
CVP,,2198,Bierbeek,1994,conseils-communaux
SP,,746,Bierbeek,1994,conseils-communaux
VLD,,1415,Bierbeek,1994,conseils-communaux
VU,,908,Bierbeek,1994,conseils-communaux
BOK,,605,Bilzen,1994,conseils-communaux
CVP,7.0,4255,Bilzen,1994,conseils-communaux
PVDA,,55,Bilzen,1994,conseils-communaux
SP,,2962,Bilzen,1994,conseils-communaux
VLAAMS BLOK,,795,Bilzen,1994,conseils-communaux
VLD,,2692,Bilzen,1994,conseils-communaux
VU,,8044,Bilzen,1994,conseils-communaux
WOW,,117,Bilzen,1994,conseils-communaux
ECOLO,1.0,1394,Binche,1994,conseils-communaux
GU,1.0,1160,Binche,1994,conseils-communaux
NG,5.0,2952,Binche,1994,conseils-communaux
OSER,3.0,2214,Binche,1994,conseils-communaux
PS,21.0,10350,Binche,1994,conseils-communaux
PTB,,216,Binche,1994,conseils-communaux
CVP,6.0,2557,Blankenberge,1994,conseils-communaux
EW,,144,Blankenberge,1994,conseils-communaux
J-DWARS,1.0,977,Blankenberge,1994,conseils-communaux
SP,6.0,2840,Blankenberge,1994,conseils-communaux
VLAAMS BLOK,1.0,786,Blankenberge,1994,conseils-communaux
VLD,11.0,4341,Blankenberge,1994,conseils-communaux
ARC,10.0,3372,Blegny,1994,conseils-communaux
ECOLO,,426,Blegny,1994,conseils-communaux
PS,11.0,3682,Blegny,1994,conseils-communaux
CVP,11.0,3503,Bocholt,1994,conseils-communaux
JOOSTE,,434,Bocholt,1994,conseils-communaux
NU,,2605,Bocholt,1994,conseils-communaux
SP,,884,Bocholt,1994,conseils-communaux
SP,,474,Boechout,1994,conseils-communaux
CVP,7.0,1965,Boechout,1994,conseils-communaux
AGALEV,4.0,1404,Boechout,1994,conseils-communaux
VLD,3.0,1154,Boechout,1994,conseils-communaux
VLAAMS BLOK,1.0,703,Boechout,1994,conseils-communaux
BV2000,6.0,1891,Boechout,1994,conseils-communaux
SP,2.0,970,Bonheiden,1994,conseils-communaux
CVP,9.0,3516,Bonheiden,1994,conseils-communaux
VLD,1.0,803,Bonheiden,1994,conseils-communaux
BR,11.0,3872,Bonheiden,1994,conseils-communaux
SP,8.0,3108,Boom,1994,conseils-communaux
CVP,7.0,2649,Boom,1994,conseils-communaux
AGALEV,1.0,697,Boom,1994,conseils-communaux
VLD,4.0,1741,Boom,1994,conseils-communaux
VLAAMS BLOK,3.0,1430,Boom,1994,conseils-communaux
CVP,,1842,Boortmeerbeek,1994,conseils-communaux
DOEN,,1108,Boortmeerbeek,1994,conseils-communaux
SP,,1874,Boortmeerbeek,1994,conseils-communaux
VLD,,2706,Boortmeerbeek,1994,conseils-communaux
DOEN,,2066,Borgloon,1994,conseils-communaux
SP,,1824,Borgloon,1994,conseils-communaux
VLD,,3481,Borgloon,1994,conseils-communaux
SP,5.0,2563,Bornem,1994,conseils-communaux
CVP,18.0,8036,Bornem,1994,conseils-communaux
VU,,518,Bornem,1994,conseils-communaux
AGALEV,1.0,972,Bornem,1994,conseils-communaux
VLAAMS BLOK,1.0,973,Bornem,1994,conseils-communaux
BLAUW,,573,Bornem,1994,conseils-communaux
SP,1.0,630,Borsbeek,1994,conseils-communaux
CVP,10.0,2505,Borsbeek,1994,conseils-communaux
VU,2.0,728,Borsbeek,1994,conseils-communaux
AGALEV,2.0,906,Borsbeek,1994,conseils-communaux
VLD,2.0,761,Borsbeek,1994,conseils-communaux
VLAAMS BLOK,4.0,1134,Borsbeek,1994,conseils-communaux
PROBO,,227,Borsbeek,1994,conseils-communaux
EDM,7.0,1354,Bouillon,1994,conseils-communaux
PR,6.0,1352,Bouillon,1994,conseils-communaux
UNION,4.0,949,Bouillon,1994,conseils-communaux
AOV,1.0,683,Bourg-Léopold,1994,conseils-communaux
CVP,10.0,3631,Bourg-Léopold,1994,conseils-communaux
SP,,2857,Bourg-Léopold,1994,conseils-communaux
VLD,,1599,Bourg-Léopold,1994,conseils-communaux
ECOLO,3.0,1582,Boussu,1994,conseils-communaux
PRL,2.0,978,Boussu,1994,conseils-communaux
PS,20.0,6988,Boussu,1994,conseils-communaux
PSC,2.0,1275,Boussu,1994,conseils-communaux
AGALEV,,345,Boutersem,1994,conseils-communaux
B.TWEED,,1709,Boutersem,1994,conseils-communaux
NWP,,38,Boutersem,1994,conseils-communaux
SP,,1710,Boutersem,1994,conseils-communaux
VLD,,1086,Boutersem,1994,conseils-communaux
PS,8.0,5408,Braine-l' Alleud,1994,conseils-communaux
PSC,6.0,3800,Braine-l' Alleud,1994,conseils-communaux
ECOLO,4.0,2986,Braine-l' Alleud,1994,conseils-communaux
IC,,491,Braine-l' Alleud,1994,conseils-communaux
PRL-IB,13.0,7896,Braine-l' Alleud,1994,conseils-communaux
UNIE,,177,Braine-l' Alleud,1994,conseils-communaux
PS,5.0,1469,Braine-le-Château,1994,conseils-communaux
ECOLO,2.0,670,Braine-le-Château,1994,conseils-communaux
UNIE,,251,Braine-le-Château,1994,conseils-communaux
RB,12.0,2952,Braine-le-Château,1994,conseils-communaux
ECOLO,1.0,883,Braine-le-Comte,1994,conseils-communaux
IC,11.0,4487,Braine-le-Comte,1994,conseils-communaux
PRL,6.0,2730,Braine-le-Comte,1994,conseils-communaux
PS,7.0,3144,Braine-le-Comte,1994,conseils-communaux
EC,6.0,1455,Braives,1994,conseils-communaux
PS,9.0,2071,Braives,1994,conseils-communaux
CVP,8.0,3348,Brakel,1994,conseils-communaux
PTZ,,157,Brakel,1994,conseils-communaux
SP,,1974,Brakel,1994,conseils-communaux
VLD,,3820,Brakel,1994,conseils-communaux
VU,,716,Brakel,1994,conseils-communaux
SP,1.0,1225,Brasschaat,1994,conseils-communaux
CVP,14.0,7796,Brasschaat,1994,conseils-communaux
AGALEV,4.0,2816,Brasschaat,1994,conseils-communaux
VLD,6.0,3877,Brasschaat,1994,conseils-communaux
WOW,,705,Brasschaat,1994,conseils-communaux
AOV,,76,Brasschaat,1994,conseils-communaux
VLAAMS BLOK,6.0,3501,Brasschaat,1994,conseils-communaux
IDEE,2.0,1681,Brasschaat,1994,conseils-communaux
BURGER,,841,Brasschaat,1994,conseils-communaux
SP,3.0,1447,Brecht,1994,conseils-communaux
CVP,5.0,2197,Brecht,1994,conseils-communaux
VU,,373,Brecht,1994,conseils-communaux
AGALEV,3.0,1533,Brecht,1994,conseils-communaux
VLD,4.0,1762,Brecht,1994,conseils-communaux
WOW,,292,Brecht,1994,conseils-communaux
AOV,,131,Brecht,1994,conseils-communaux
CDB,8.0,3099,Brecht,1994,conseils-communaux
BA,1.0,856,Brecht,1994,conseils-communaux
VBL,3.0,1422,Brecht,1994,conseils-communaux
GBSE,,629,Brecht,1994,conseils-communaux
BELANG,,418,Brecht,1994,conseils-communaux
AGALEV,,319,Bredene,1994,conseils-communaux
CVP,6.0,1957,Bredene,1994,conseils-communaux
SP,13.0,4083,Bredene,1994,conseils-communaux
vital,,64,Bredene,1994,conseils-communaux
VLAAMS BLOK,1.0,630,Bredene,1994,conseils-communaux
VLD-VOB,3.0,1394,Bredene,1994,conseils-communaux
BREEK,8.0,3009,Bree,1994,conseils-communaux
JONG,,4935,Bree,1994,conseils-communaux
NWP,,149,Bree,1994,conseils-communaux
PVDA,,76,Bree,1994,conseils-communaux
SP,,607,Bree,1994,conseils-communaux
VLAAMS BLOK,,510,Bree,1994,conseils-communaux
BR,5.0,697,Brugelette,1994,conseils-communaux
ENT.D.M.,4.0,653,Brugelette,1994,conseils-communaux
ICB,1.0,330,Brugelette,1994,conseils-communaux
PS,3.0,498,Brugelette,1994,conseils-communaux
AGALEV,3.0,5981,Bruges,1994,conseils-communaux
CVP,18.0,26507,Bruges,1994,conseils-communaux
LIEFDE,,423,Bruges,1994,conseils-communaux
NWP,,147,Bruges,1994,conseils-communaux
PAIX,,187,Bruges,1994,conseils-communaux
PVDA,,328,Bruges,1994,conseils-communaux
ROBINH,,724,Bruges,1994,conseils-communaux
ROSSEM,,744,Bruges,1994,conseils-communaux
SP,15.0,21331,Bruges,1994,conseils-communaux
VLAAMS BLOK,3.0,6214,Bruges,1994,conseils-communaux
VLD,7.0,11429,Bruges,1994,conseils-communaux
VU,1.0,3324,Bruges,1994,conseils-communaux
WOW,,1679,Bruges,1994,conseils-communaux
ICL,6.0,1414,Brunehaut,1994,conseils-communaux
PS,9.0,2153,Brunehaut,1994,conseils-communaux
UCC,4.0,1075,Brunehaut,1994,conseils-communaux
FDF,5.0,5606,Bruxelles,1994,conseils-communaux
ECOLO,3.0,4106,Bruxelles,1994,conseils-communaux
PRL,10.0,9804,Bruxelles,1994,conseils-communaux
VU,,1590,Bruxelles,1994,conseils-communaux
VLAAMS BLOK,1.0,1767,Bruxelles,1994,conseils-communaux
PS,9.0,8770,Bruxelles,1994,conseils-communaux
FN,4.0,5046,Bruxelles,1994,conseils-communaux
CVP-VLD,2.0,3013,Bruxelles,1994,conseils-communaux
BSC-CVB,13.0,12708,Bruxelles,1994,conseils-communaux
PLUS,,278,Bruxelles,1994,conseils-communaux
PTB-PVA,,380,Bruxelles,1994,conseils-communaux
RDB,,102,Bruxelles,1994,conseils-communaux
MERCI,,338,Bruxelles,1994,conseils-communaux
DEMARE,,843,Bruxelles,1994,conseils-communaux
BAL,3.0,1394,Buggenhout,1994,conseils-communaux
CVP,14.0,4772,Buggenhout,1994,conseils-communaux
SP,,1442,Buggenhout,1994,conseils-communaux
VLAAMS BLOK,,607,Buggenhout,1994,conseils-communaux
VLD,,1496,Buggenhout,1994,conseils-communaux
BLB,1.0,404,Bullange,1994,conseils-communaux
EG,7.0,1221,Bullange,1994,conseils-communaux
EVG,5.0,1018,Bullange,1994,conseils-communaux
MIT.UNS,4.0,811,Bullange,1994,conseils-communaux
ECOLO,,76,Burdinne,1994,conseils-communaux
INTCOM,11.0,1457,Burdinne,1994,conseils-communaux
PS,,124,Burdinne,1994,conseils-communaux
TCI,,73,Burdinne,1994,conseils-communaux
GI,10.0,1618,Burg-Reuland,1994,conseils-communaux
ZOK,3.0,699,Burg-Reuland,1994,conseils-communaux
PJA,2.0,552,Butgenbach,1994,conseils-communaux
REUTER,9.0,1595,Butgenbach,1994,conseils-communaux
UNION,4.0,831,Butgenbach,1994,conseils-communaux
WFE,2.0,474,Butgenbach,1994,conseils-communaux
CEL.DM,9.0,1918,Celles,1994,conseils-communaux
ICSC,8.0,1776,Celles,1994,conseils-communaux
ECOLO,,83,Cerfontaine,1994,conseils-communaux
FN,,41,Cerfontaine,1994,conseils-communaux
PRES,6.0,998,Cerfontaine,1994,conseils-communaux
PRL,5.0,898,Cerfontaine,1994,conseils-communaux
PS,2.0,495,Cerfontaine,1994,conseils-communaux
RC,2.0,393,Cerfontaine,1994,conseils-communaux
ECOLO,2.0,1407,Châtelet,1994,conseils-communaux
PRL,2.0,1675,Châtelet,1994,conseils-communaux
