Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
AOV,,1046,Hasselt,1994,conseils-provinciaux
ECOLO,1.0,6530,Huy,1994,conseils-provinciaux
PRL,1.0,11806,Huy,1994,conseils-provinciaux
PSC,2.0,12597,Huy,1994,conseils-provinciaux
PS,3.0,24832,Huy,1994,conseils-provinciaux
PTB,,677,Huy,1994,conseils-provinciaux
UNIE,,305,Huy,1994,conseils-provinciaux
AGIR,,3135,Huy,1994,conseils-provinciaux
MSD,,334,Huy,1994,conseils-provinciaux
ECOLO,5.0,34738,Liège,1994,conseils-provinciaux
PRL,10.0,60835,Liège,1994,conseils-provinciaux
PSC,9.0,56840,Liège,1994,conseils-provinciaux
PS,20.0,114391,Liège,1994,conseils-provinciaux
FN,1.0,9194,Liège,1994,conseils-provinciaux
PTB,,4117,Liège,1994,conseils-provinciaux
LIGUE,,580,Liège,1994,conseils-provinciaux
PC,,5436,Liège,1994,conseils-provinciaux
SUD,,360,Liège,1994,conseils-provinciaux
UNIE,,1244,Liège,1994,conseils-provinciaux
UCD,,497,Liège,1994,conseils-provinciaux
AGIR,3.0,17870,Liège,1994,conseils-provinciaux
PCN,,293,Liège,1994,conseils-provinciaux
DLP,,101,Liège,1994,conseils-provinciaux
VU,,8647,Maaseik,1994,conseils-provinciaux
VLAAMS BLOK,,8247,Maaseik,1994,conseils-provinciaux
VLD,5.0,25116,Maaseik,1994,conseils-provinciaux
CVP,10.0,47907,Maaseik,1994,conseils-provinciaux
SP,6.0,27196,Maaseik,1994,conseils-provinciaux
AGALEV,,8085,Maaseik,1994,conseils-provinciaux
PVDA,,1527,Maaseik,1994,conseils-provinciaux
NWP,,219,Maaseik,1994,conseils-provinciaux
WOW,,970,Maaseik,1994,conseils-provinciaux
AOV,,519,Maaseik,1994,conseils-provinciaux
VU,,13287,Malines,1994,conseils-provinciaux
VLAAMS BLOK,3.0,29828,Malines,1994,conseils-provinciaux
VLD,2.0,28257,Malines,1994,conseils-provinciaux
CVP,6.0,65989,Malines,1994,conseils-provinciaux
SP,3.0,33602,Malines,1994,conseils-provinciaux
AGALEV,1.0,19090,Malines,1994,conseils-provinciaux
PVDA,,1615,Malines,1994,conseils-provinciaux
WOW,,4893,Malines,1994,conseils-provinciaux
PAKLEM,,275,Malines,1994,conseils-provinciaux
ROSSEM,,1009,Malines,1994,conseils-provinciaux
PROVO,,129,Malines,1994,conseils-provinciaux
VVP,,566,Malines,1994,conseils-provinciaux
RGB,,310,Malines,1994,conseils-provinciaux
CDV,,2301,Malines,1994,conseils-provinciaux
ECOLO,,2482,Marche-en-Famenne,1994,conseils-provinciaux
PRL,3.0,9960,Marche-en-Famenne,1994,conseils-provinciaux
PSC,4.0,11136,Marche-en-Famenne,1994,conseils-provinciaux
PS,3.0,6842,Marche-en-Famenne,1994,conseils-provinciaux
ECOLO,2.0,14866,Mons,1994,conseils-provinciaux
PRL,2.0,17630,Mons,1994,conseils-provinciaux
PSC,4.0,28750,Mons,1994,conseils-provinciaux
PS,8.0,56568,Mons,1994,conseils-provinciaux
FN,,11321,Mons,1994,conseils-provinciaux
PTB,,2231,Mons,1994,conseils-provinciaux
ARL,,2089,Mons,1994,conseils-provinciaux
JEUNES,,2921,Mons,1994,conseils-provinciaux
FRW,,644,Mons,1994,conseils-provinciaux
ECOLO,1.0,5877,Mouscron,1994,conseils-provinciaux
PRL,1.0,5389,Mouscron,1994,conseils-provinciaux
PSC,2.0,11606,Mouscron,1994,conseils-provinciaux
PS,1.0,9551,Mouscron,1994,conseils-provinciaux
PTB,,538,Mouscron,1994,conseils-provinciaux
AGIR,,2130,Mouscron,1994,conseils-provinciaux
GU,,576,Mouscron,1994,conseils-provinciaux
ADM,,1911,Mouscron,1994,conseils-provinciaux
ECOLO,4.0,17895,Namur,1994,conseils-provinciaux
PRL,7.0,32598,Namur,1994,conseils-provinciaux
PSC,11.0,48037,Namur,1994,conseils-provinciaux
PS,12.0,56675,Namur,1994,conseils-provinciaux
FN,2.0,11789,Namur,1994,conseils-provinciaux
PTB,,1488,Namur,1994,conseils-provinciaux
SUD,,390,Namur,1994,conseils-provinciaux
PCN,,200,Namur,1994,conseils-provinciaux
AGIR,,447,Namur,1994,conseils-provinciaux
ECOLO,,2043,Neufchâteau,1994,conseils-provinciaux
PRL,4.0,11902,Neufchâteau,1994,conseils-provinciaux
PSC,4.0,11887,Neufchâteau,1994,conseils-provinciaux
PS,3.0,9864,Neufchâteau,1994,conseils-provinciaux
PLETS,,119,Neufchâteau,1994,conseils-provinciaux
ECOLO,7.0,26600,Nivelles,1994,conseils-provinciaux
PRL,20.0,67519,Nivelles,1994,conseils-provinciaux
PSC,12.0,41309,Nivelles,1994,conseils-provinciaux
PS,14.0,47699,Nivelles,1994,conseils-provinciaux
FN,3.0,11078,Nivelles,1994,conseils-provinciaux
UNIE,,2279,Nivelles,1994,conseils-provinciaux
PTB,,1252,Nivelles,1994,conseils-provinciaux
BRA,,1016,Nivelles,1994,conseils-provinciaux
SUD,,1738,Nivelles,1994,conseils-provinciaux
ECOLO,,2892,Phillippeville,1994,conseils-provinciaux
PRL,2.0,9634,Phillippeville,1994,conseils-provinciaux
PSC,3.0,10676,Phillippeville,1994,conseils-provinciaux
PS,3.0,12885,Phillippeville,1994,conseils-provinciaux
FN,,1788,Phillippeville,1994,conseils-provinciaux
VU,,11281,Saint-Nicolas,1994,conseils-provinciaux
VLAAMS BLOK,2.0,20808,Saint-Nicolas,1994,conseils-provinciaux
VLD,2.0,21999,Saint-Nicolas,1994,conseils-provinciaux
CVP,6.0,47374,Saint-Nicolas,1994,conseils-provinciaux
SP,3.0,22255,Saint-Nicolas,1994,conseils-provinciaux
AGALEV,1.0,13299,Saint-Nicolas,1994,conseils-provinciaux
PVDA,,1654,Saint-Nicolas,1994,conseils-provinciaux
WOW,,3427,Saint-Nicolas,1994,conseils-provinciaux
VVP,,193,Saint-Nicolas,1994,conseils-provinciaux
ROSSEM,,581,Saint-Nicolas,1994,conseils-provinciaux
BEB,,685,Saint-Nicolas,1994,conseils-provinciaux
NWP,,220,Saint-Nicolas,1994,conseils-provinciaux
JONG,,1121,Saint-Nicolas,1994,conseils-provinciaux
ECOLO,,9388,Soignies,1994,conseils-provinciaux
PRL,3.0,18780,Soignies,1994,conseils-provinciaux
PSC,3.0,21750,Soignies,1994,conseils-provinciaux
PS,5.0,32313,Soignies,1994,conseils-provinciaux
FN,1.0,9653,Soignies,1994,conseils-provinciaux
PTB,,1732,Soignies,1994,conseils-provinciaux
VU,,8782,Termonde,1994,conseils-provinciaux
VLAAMS BLOK,,12255,Termonde,1994,conseils-provinciaux
VLD,3.0,25800,Termonde,1994,conseils-provinciaux
CVP,6.0,42152,Termonde,1994,conseils-provinciaux
SP,2.0,20624,Termonde,1994,conseils-provinciaux
AGALEV,,10111,Termonde,1994,conseils-provinciaux
PVDA,,1026,Termonde,1994,conseils-provinciaux
WOW,,2167,Termonde,1994,conseils-provinciaux
VVP,,735,Termonde,1994,conseils-provinciaux
NF,,347,Termonde,1994,conseils-provinciaux
ECOLO,,7783,Thuin,1994,conseils-provinciaux
PRL,3.0,19420,Thuin,1994,conseils-provinciaux
PSC,2.0,17041,Thuin,1994,conseils-provinciaux
PS,4.0,30694,Thuin,1994,conseils-provinciaux
FN,,3615,Thuin,1994,conseils-provinciaux
PTB,,2046,Thuin,1994,conseils-provinciaux
AGIR,,1671,Thuin,1994,conseils-provinciaux
PLC,,323,Thuin,1994,conseils-provinciaux
VU,2.0,14439,Tongres,1994,conseils-provinciaux
VLAAMS BLOK,,6988,Tongres,1994,conseils-provinciaux
VLD,6.0,30563,Tongres,1994,conseils-provinciaux
CVP,6.0,34816,Tongres,1994,conseils-provinciaux
SP,4.0,23428,Tongres,1994,conseils-provinciaux
AGALEV,,5570,Tongres,1994,conseils-provinciaux
PVDA,,488,Tongres,1994,conseils-provinciaux
NWP,,48,Tongres,1994,conseils-provinciaux
WOW,,993,Tongres,1994,conseils-provinciaux
AOV,,140,Tongres,1994,conseils-provinciaux
ECOLO,,6919,Tournai,1994,conseils-provinciaux
PRL,2.0,17193,Tournai,1994,conseils-provinciaux
PSC,2.0,20193,Tournai,1994,conseils-provinciaux
PS,5.0,33855,Tournai,1994,conseils-provinciaux
FN,,1387,Tournai,1994,conseils-provinciaux
PTB,,792,Tournai,1994,conseils-provinciaux
AGIR,,1596,Tournai,1994,conseils-provinciaux
BEB,,1431,Tournai,1994,conseils-provinciaux
NEUTRE,,717,Tournai,1994,conseils-provinciaux
VU,,13793,Turnhout,1994,conseils-provinciaux
VLAAMS BLOK,2.0,25106,Turnhout,1994,conseils-provinciaux
VLD,3.0,38147,Turnhout,1994,conseils-provinciaux
CVP,10.0,97439,Turnhout,1994,conseils-provinciaux
SP,4.0,42989,Turnhout,1994,conseils-provinciaux
AGALEV,2.0,28351,Turnhout,1994,conseils-provinciaux
PVDA,,2260,Turnhout,1994,conseils-provinciaux
WOW,,4214,Turnhout,1994,conseils-provinciaux
PROVO,,580,Turnhout,1994,conseils-provinciaux
VVP,,1025,Turnhout,1994,conseils-provinciaux
ECOLO,2.0,16675,Verviers,1994,conseils-provinciaux
PRL,4.0,27233,Verviers,1994,conseils-provinciaux
PS,4.0,28459,Verviers,1994,conseils-provinciaux
FN,,7046,Verviers,1994,conseils-provinciaux
PTB,,1348,Verviers,1994,conseils-provinciaux
SUD,,1028,Verviers,1994,conseils-provinciaux
AGIR,,3953,Verviers,1994,conseils-provinciaux
PSC-CSP,6.0,32116,Verviers,1994,conseils-provinciaux
PPF,1.0,9344,Verviers,1994,conseils-provinciaux
CSP,1.0,10672,Verviers,1994,conseils-provinciaux
SP,1.0,5656,Verviers,1994,conseils-provinciaux
PDB,1.0,6214,Verviers,1994,conseils-provinciaux
ECOLO,,2370,Virton,1994,conseils-provinciaux
PRL,4.0,9351,Virton,1994,conseils-provinciaux
PSC,3.0,8920,Virton,1994,conseils-provinciaux
PS,2.0,6829,Virton,1994,conseils-provinciaux
FN,,652,Virton,1994,conseils-provinciaux
DEUMIL,,453,Virton,1994,conseils-provinciaux
ECOLO,,3529,Waremme,1994,conseils-provinciaux
PRL,1.0,8933,Waremme,1994,conseils-provinciaux
PSC,1.0,9377,Waremme,1994,conseils-provinciaux
PS,3.0,19261,Waremme,1994,conseils-provinciaux
PTB,,430,Waremme,1994,conseils-provinciaux
AGIR,,1541,Waremme,1994,conseils-provinciaux
