Parti,Nombre de sièges,Nombre de voix,province,date,election
Volksunie,3.0,154029,Anvers,1968,sénat
PSC/CVP,7.0,292837,Anvers,1968,sénat
BSP/PSB,5.0,250135,Anvers,1968,sénat
KP,,19291,Anvers,1968,sénat
PVV/PLP,2.0,105128,Anvers,1968,sénat
KAGANOVEMUS,,2694,Anvers,1968,sénat
Volksunie,1.0,82926,Brabant,1968,sénat
PSC/CVP,,39058,Brabant,1968,sénat
CARTEL VDB-CV,6.0,252331,Brabant,1968,sénat
BSP/PSB,5.0,230198,Brabant,1968,sénat
KP,,28680,Brabant,1968,sénat
PVV/PLP,7.0,317027,Brabant,1968,sénat
FDF-RW,3.0,160636,Brabant,1968,sénat
RODE LEEUW,,45097,Brabant,1968,sénat
KOM (PRO-PEKING),,3452,Brabant,1968,sénat
UGS/ULS,,2364,Brabant,1968,sénat
VL.KOM,,801,Brabant,1968,sénat
TRAV.WAL,,357,Brabant,1968,sénat
Volksunie,2.0,97041,Flandre occidentale,1968,sénat
PSC/CVP,5.0,244798,Flandre occidentale,1968,sénat
BSP/PSB,3.0,151242,Flandre occidentale,1968,sénat
KP,,1570,Flandre occidentale,1968,sénat
PVV/PLP,1.0,75336,Flandre occidentale,1968,sénat
Volksunie,2.0,135305,Flandre orientale,1968,sénat
PSC/CVP,6.0,276727,Flandre orientale,1968,sénat
BSP/PSB,4.0,183776,Flandre orientale,1968,sénat
KP,,13372,Flandre orientale,1968,sénat
PVV/PLP,2.0,131035,Flandre orientale,1968,sénat
PSC/CVP,3.0,121543,Hainaut,1968,sénat
BSP/PSB,6.0,273782,Hainaut,1968,sénat
PVV/PLP,4.0,163416,Hainaut,1968,sénat
FDF-RW,1.0,50156,Hainaut,1968,sénat
TRAV.WAL,,2099,Hainaut,1968,sénat
PC,,68039,Hainaut,1968,sénat
Communistes Wallon,1.0,520,Hainaut,1968,sénat
PSC/CVP,2.0,110052,Liège,1968,sénat
BSP/PSB,5.0,186981,Liège,1968,sénat
PVV/PLP,3.0,146561,Liège,1968,sénat
FDF-RW,1.0,48457,Liège,1968,sénat
TRAV.WAL,,1321,Liège,1968,sénat
PC,,44055,Liège,1968,sénat
F.U.POP,,495,Liège,1968,sénat
Volksunie,1.0,44041,Limbourg,1968,sénat
PSC/CVP,4.0,142672,Limbourg,1968,sénat
BSP/PSB,1.0,49962,Limbourg,1968,sénat
PVV/PLP,1.0,41437,Limbourg,1968,sénat
PSC/CVP,1.0,45539,Luxembourg,1968,sénat
BSP/PSB,1.0,25503,Luxembourg,1968,sénat
PVV/PLP,1.0,36433,Luxembourg,1968,sénat
FDF-RW,,8277,Luxembourg,1968,sénat
PSC/CVP,1.0,96579,Namur,1968,sénat
BSP/PSB,3.0,103300,Namur,1968,sénat
PVV/PLP,1.0,98055,Namur,1968,sénat
FDF-RW,,41333,Namur,1968,sénat
PC,,96579,Namur,1968,sénat
