Parti,Nombre de sièges,Nombre de voix,canton,date,election
ECOLO,,3457,Andenne,1999,parlement-wallon
PRL-FDF,,4428,Andenne,1999,parlement-wallon
PS,,7955,Andenne,1999,parlement-wallon
PSC,,2642,Andenne,1999,parlement-wallon
VIVANT,,372,Andenne,1999,parlement-wallon
A,,17,Andenne,1999,parlement-wallon
FN,,646,Andenne,1999,parlement-wallon
PNPB,,41,Andenne,1999,parlement-wallon
PC,,86,Andenne,1999,parlement-wallon
FNB,,104,Andenne,1999,parlement-wallon
PTB-UA,,46,Andenne,1999,parlement-wallon
CTV,,45,Andenne,1999,parlement-wallon
FRANCE,,83,Andenne,1999,parlement-wallon
ECOLO,,1859,Antoing,1999,parlement-wallon
PRL-FDF,,2345,Antoing,1999,parlement-wallon
PS,,4640,Antoing,1999,parlement-wallon
PSC,,1680,Antoing,1999,parlement-wallon
VIVANT,,230,Antoing,1999,parlement-wallon
A,,22,Antoing,1999,parlement-wallon
FN,,407,Antoing,1999,parlement-wallon
PNPB,,30,Antoing,1999,parlement-wallon
PC,,142,Antoing,1999,parlement-wallon
FNB,,51,Antoing,1999,parlement-wallon
PTB-UA,,20,Antoing,1999,parlement-wallon
WALLON,,115,Antoing,1999,parlement-wallon
ECOLO,,3951,Arlon,1999,parlement-wallon
PRL-FDF,,4893,Arlon,1999,parlement-wallon
PS,,3552,Arlon,1999,parlement-wallon
PSC,,3878,Arlon,1999,parlement-wallon
VIVANT,,342,Arlon,1999,parlement-wallon
FN,,467,Arlon,1999,parlement-wallon
PNPB,,62,Arlon,1999,parlement-wallon
PC,,81,Arlon,1999,parlement-wallon
PTB-UA,,31,Arlon,1999,parlement-wallon
UDDU,,104,Arlon,1999,parlement-wallon
ECOLO,,2045,Ath,1999,parlement-wallon
PRL-FDF,,3982,Ath,1999,parlement-wallon
PS,,7117,Ath,1999,parlement-wallon
PSC,,1619,Ath,1999,parlement-wallon
VIVANT,,384,Ath,1999,parlement-wallon
A,,36,Ath,1999,parlement-wallon
FN,,636,Ath,1999,parlement-wallon
PNPB,,69,Ath,1999,parlement-wallon
PC,,122,Ath,1999,parlement-wallon
FNB,,64,Ath,1999,parlement-wallon
PTB-UA,,70,Ath,1999,parlement-wallon
WALLON,,267,Ath,1999,parlement-wallon
ECOLO,,1171,Aubel,1999,parlement-wallon
PRL-FDF,,1602,Aubel,1999,parlement-wallon
PS,,1285,Aubel,1999,parlement-wallon
PSC,,2239,Aubel,1999,parlement-wallon
VIVANT,,168,Aubel,1999,parlement-wallon
FN,,166,Aubel,1999,parlement-wallon
PNPB,,15,Aubel,1999,parlement-wallon
PC,,40,Aubel,1999,parlement-wallon
FNB,,20,Aubel,1999,parlement-wallon
PTB-UA,,19,Aubel,1999,parlement-wallon
REF,,7,Aubel,1999,parlement-wallon
PJU-PDB,,10,Aubel,1999,parlement-wallon
FRANCE,,27,Aubel,1999,parlement-wallon
ECOLO,,5272,Aywaille,1999,parlement-wallon
PRL-FDF,,8047,Aywaille,1999,parlement-wallon
PS,,6287,Aywaille,1999,parlement-wallon
PSC,,3622,Aywaille,1999,parlement-wallon
VIVANT,,528,Aywaille,1999,parlement-wallon
FN,,625,Aywaille,1999,parlement-wallon
PNPB,,299,Aywaille,1999,parlement-wallon
PC,,235,Aywaille,1999,parlement-wallon
FNB,,92,Aywaille,1999,parlement-wallon
PTB-UA,,87,Aywaille,1999,parlement-wallon
PMTJ,,33,Aywaille,1999,parlement-wallon
FRANCE,,183,Aywaille,1999,parlement-wallon
-,,24,Aywaille,1999,parlement-wallon
ECOLO,,3999,Bassenge,1999,parlement-wallon
PRL-FDF,,5149,Bassenge,1999,parlement-wallon
PS,,6931,Bassenge,1999,parlement-wallon
PSC,,6245,Bassenge,1999,parlement-wallon
VIVANT,,519,Bassenge,1999,parlement-wallon
