Parti,Nombre de sièges,Nombre de voix,province,date,election
PSC/CVP,16.0,184097,Anvers,1946,chambre-des-représentants
Socialistische Partij/ P,10.0,115895,Anvers,1946,chambre-des-représentants
UDB,,2568,Anvers,1946,chambre-des-représentants
Parti Liberale/Liberale,2.0,22070,Anvers,1946,chambre-des-représentants
KPB/PCB,1.0,12722,Anvers,1946,chambre-des-représentants
Classes Moyennes,,274,Anvers,1946,chambre-des-représentants
FRENSSEN,,2480,Anvers,1946,chambre-des-représentants
MOUVEMENT POP BELGE,,865,Anvers,1946,chambre-des-représentants
RESISTANTS,,676,Anvers,1946,chambre-des-représentants
BELG LIBRE INDEPENDANT,,212,Anvers,1946,chambre-des-représentants
PSC/CVP,16.0,183375,Brabant,1946,chambre-des-représentants
Socialistische Partij/ P,14.0,169944,Brabant,1946,chambre-des-représentants
UDB,1.0,11650,Brabant,1946,chambre-des-représentants
Parti Liberale/Liberale,5.0,58937,Brabant,1946,chambre-des-représentants
KPB/PCB,6.0,71930,Brabant,1946,chambre-des-représentants
onafh/isolés,,413,Brabant,1946,chambre-des-représentants
Union des métiers,,3360,Brabant,1946,chambre-des-représentants
PSC/CVP,14.0,152668,Flandre occidentale,1946,chambre-des-représentants
Socialistische Partij/ P,6.0,75811,Flandre occidentale,1946,chambre-des-représentants
UDB,,2905,Flandre occidentale,1946,chambre-des-représentants
Parti Liberale/Liberale,2.0,23135,Flandre occidentale,1946,chambre-des-représentants
KPB/PCB,,14369,Flandre occidentale,1946,chambre-des-représentants
PSC/CVP,17.0,190581,Flandre orientale,1946,chambre-des-représentants
Socialistische Partij/ P,8.0,95441,Flandre orientale,1946,chambre-des-représentants
UDB,,3284,Flandre orientale,1946,chambre-des-représentants
Parti Liberale/Liberale,2.0,33284,Flandre orientale,1946,chambre-des-représentants
KPB/PCB,2.0,25175,Flandre orientale,1946,chambre-des-représentants
onafh/isolés,,891,Flandre orientale,1946,chambre-des-représentants
PSC/CVP,7.0,72556,Hainaut,1946,chambre-des-représentants
Socialistische Partij/ P,14.0,151012,Hainaut,1946,chambre-des-représentants
UDB,,10293,Hainaut,1946,chambre-des-représentants
Parti Liberale/Liberale,3.0,36421,Hainaut,1946,chambre-des-représentants
KPB/PCB,8.0,90844,Hainaut,1946,chambre-des-représentants
onafh/isolés,,1103,Hainaut,1946,chambre-des-représentants
PSC/CVP,7.0,69412,Liège,1946,chambre-des-représentants
Socialistische Partij/ P,10.0,102259,Liège,1946,chambre-des-représentants
UDB,,12065,Liège,1946,chambre-des-représentants
Parti Liberale/Liberale,2.0,27370,Liège,1946,chambre-des-représentants
KPB/PCB,5.0,59149,Liège,1946,chambre-des-représentants
Parti dUnite Wallonne,,1774,Liège,1946,chambre-des-représentants
Indépendants,,378,Liège,1946,chambre-des-représentants
PSC/CVP,7.0,77495,Limbourg,1946,chambre-des-représentants
UDB,,2970,Limbourg,1946,chambre-des-représentants
KPB/PCB,,3912,Limbourg,1946,chambre-des-représentants
Kartel Lib Soc,2.0,20244,Limbourg,1946,chambre-des-représentants
PSC/CVP,4.0,35361,Luxembourg,1946,chambre-des-représentants
UDB,,2408,Luxembourg,1946,chambre-des-représentants
KPB/PCB,,7658,Luxembourg,1946,chambre-des-représentants
Kartel Lib Soc,2.0,17600,Luxembourg,1946,chambre-des-représentants
PSC/CVP,4.0,40748,Namur,1946,chambre-des-représentants
Socialistische Partij/ P,4.0,36376,Namur,1946,chambre-des-représentants
UDB,,2952,Namur,1946,chambre-des-représentants
Parti Liberale/Liberale,,9926,Namur,1946,chambre-des-représentants
KPB/PCB,1.0,14340,Namur,1946,chambre-des-représentants
