Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
PSC/CVP,3.0,33483,Alost,1946,chambre-des-représentants
Socialistische Partij/ P,1.0,16953,Alost,1946,chambre-des-représentants
Parti Liberale/Liberale,,6890,Alost,1946,chambre-des-représentants
KPB/PCB,2.0,10108,Alost,1946,chambre-des-représentants
onafh/isolés,,543,Alost,1946,chambre-des-représentants
PSC/CVP,9.0,97793,Anvers,1946,chambre-des-représentants
Socialistische Partij/ P,7.0,78983,Anvers,1946,chambre-des-représentants
UDB,,1144,Anvers,1946,chambre-des-représentants
Parti Liberale/Liberale,1.0,15882,Anvers,1946,chambre-des-représentants
KPB/PCB,1.0,9385,Anvers,1946,chambre-des-représentants
Classes Moyennes,,274,Anvers,1946,chambre-des-représentants
FRENSSEN,,2480,Anvers,1946,chambre-des-représentants
MOUVEMENT POP BELGE,,865,Anvers,1946,chambre-des-représentants
RESISTANTS,,676,Anvers,1946,chambre-des-représentants
BELG LIBRE INDEPENDANT,,212,Anvers,1946,chambre-des-représentants
PSC/CVP,2.0,19597,Arlon-Marche-Bastogne,1946,chambre-des-représentants
UDB,,1554,Arlon-Marche-Bastogne,1946,chambre-des-représentants
KPB/PCB,,4452,Arlon-Marche-Bastogne,1946,chambre-des-représentants
Kartel Lib Soc,1.0,9249,Arlon-Marche-Bastogne,1946,chambre-des-représentants
PSC/CVP,1.0,15044,Audenarde,1946,chambre-des-représentants
Socialistische Partij/ P,1.0,8840,Audenarde,1946,chambre-des-représentants
UDB,,474,Audenarde,1946,chambre-des-représentants
Parti Liberale/Liberale,1.0,7194,Audenarde,1946,chambre-des-représentants
KPB/PCB,,2978,Audenarde,1946,chambre-des-représentants
onafh/isolés,,180,Audenarde,1946,chambre-des-représentants
PSC/CVP,2.0,27372,Bruges,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,19374,Bruges,1946,chambre-des-représentants
UDB,,345,Bruges,1946,chambre-des-représentants
Parti Liberale/Liberale,,4810,Bruges,1946,chambre-des-représentants
KPB/PCB,,1350,Bruges,1946,chambre-des-représentants
PSC/CVP,11.0,125010,Bruxelles,1946,chambre-des-représentants
Socialistische Partij/ P,10.0,117581,Bruxelles,1946,chambre-des-représentants
UDB,,8985,Bruxelles,1946,chambre-des-représentants
Parti Liberale/Liberale,4.0,42737,Bruxelles,1946,chambre-des-représentants
KPB/PCB,5.0,55683,Bruxelles,1946,chambre-des-représentants
onafh/isolés,,413,Bruxelles,1946,chambre-des-représentants
Union des métiers,,2275,Bruxelles,1946,chambre-des-représentants
PSC/CVP,1.0,10178,Charleroi,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,14120,Charleroi,1946,chambre-des-représentants
UDB,,1501,Charleroi,1946,chambre-des-représentants
Parti Liberale/Liberale,,4008,Charleroi,1946,chambre-des-représentants
KPB/PCB,1.0,8652,Charleroi,1946,chambre-des-représentants
PSC/CVP,4.0,39907,Courtrai,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,23526,Courtrai,1946,chambre-des-représentants
UDB,,1268,Courtrai,1946,chambre-des-représentants
Parti Liberale/Liberale,,4234,Courtrai,1946,chambre-des-représentants
KPB/PCB,,7715,Courtrai,1946,chambre-des-représentants
PSC/CVP,2.0,19040,Dinant-Philippeville,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,12735,Dinant-Philippeville,1946,chambre-des-représentants
UDB,,1010,Dinant-Philippeville,1946,chambre-des-représentants
Parti Liberale/Liberale,,4543,Dinant-Philippeville,1946,chambre-des-représentants
KPB/PCB,,4321,Dinant-Philippeville,1946,chambre-des-représentants
PSC/CVP,,26384,Furnes-Dixmude-Ostende,1946,chambre-des-représentants
Socialistische Partij/ P,,13350,Furnes-Dixmude-Ostende,1946,chambre-des-représentants
UDB,,646,Furnes-Dixmude-Ostende,1946,chambre-des-représentants
Parti Liberale/Liberale,,8933,Furnes-Dixmude-Ostende,1946,chambre-des-représentants
KPB/PCB,,2084,Furnes-Dixmude-Ostende,1946,chambre-des-représentants
PSC/CVP,7.0,81020,Gand-Eeklo,1946,chambre-des-représentants
Socialistische Partij/ P,4.0,44017,Gand-Eeklo,1946,chambre-des-représentants
UDB,,1983,Gand-Eeklo,1946,chambre-des-représentants
Parti Liberale/Liberale,1.0,13343,Gand-Eeklo,1946,chambre-des-représentants
KPB/PCB,,7397,Gand-Eeklo,1946,chambre-des-représentants
PSC/CVP,3.0,33466,Hasselt,1946,chambre-des-représentants
UDB,,2970,Hasselt,1946,chambre-des-représentants
KPB/PCB,,1471,Hasselt,1946,chambre-des-représentants
Kartel Lib Soc,1.0,10175,Hasselt,1946,chambre-des-représentants
PSC/CVP,1.0,12683,Huy-Waremme,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,20552,Huy-Waremme,1946,chambre-des-représentants
UDB,,1529,Huy-Waremme,1946,chambre-des-représentants
Parti Liberale/Liberale,1.0,8608,Huy-Waremme,1946,chambre-des-représentants
KPB/PCB,,9664,Huy-Waremme,1946,chambre-des-représentants
PSC/CVP,3.0,30796,Liège,1946,chambre-des-représentants
Socialistische Partij/ P,1.0,65901,Liège,1946,chambre-des-représentants
UDB,,7347,Liège,1946,chambre-des-représentants
Parti Liberale/Liberale,1.0,13346,Liège,1946,chambre-des-représentants
KPB/PCB,4.0,40947,Liège,1946,chambre-des-représentants
Parti dUnite Wallonne,,1774,Liège,1946,chambre-des-représentants
Indépendants,,378,Liège,1946,chambre-des-représentants
PSC/CVP,4.0,44582,Louvain,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,30128,Louvain,1946,chambre-des-représentants
UDB,,510,Louvain,1946,chambre-des-représentants
Parti Liberale/Liberale,1.0,10490,Louvain,1946,chambre-des-représentants
KPB/PCB,,3929,Louvain,1946,chambre-des-représentants
Union des métiers,,1085,Louvain,1946,chambre-des-représentants
PSC/CVP,3.0,39508,Malines,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,25349,Malines,1946,chambre-des-représentants
UDB,,453,Malines,1946,chambre-des-représentants
Parti Liberale/Liberale,1.0,4637,Malines,1946,chambre-des-représentants
KPB/PCB,,2364,Malines,1946,chambre-des-représentants
PSC/CVP,1.0,12703,Mons,1946,chambre-des-représentants
Socialistische Partij/ P,4.0,34371,Mons,1946,chambre-des-représentants
UDB,,2044,Mons,1946,chambre-des-représentants
Parti Liberale/Liberale,,5643,Mons,1946,chambre-des-représentants
KPB/PCB,2.0,22338,Mons,1946,chambre-des-représentants
PSC/CVP,2.0,21708,Namur,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,23641,Namur,1946,chambre-des-représentants
UDB,,1942,Namur,1946,chambre-des-représentants
Parti Liberale/Liberale,,5383,Namur,1946,chambre-des-représentants
KPB/PCB,1.0,10019,Namur,1946,chambre-des-représentants
PSC/CVP,2.0,15764,Neufchâteau-Virton,1946,chambre-des-représentants
UDB,,854,Neufchâteau-Virton,1946,chambre-des-représentants
KPB/PCB,,3206,Neufchâteau-Virton,1946,chambre-des-représentants
Kartel Lib Soc,1.0,8351,Neufchâteau-Virton,1946,chambre-des-représentants
PSC/CVP,1.0,13783,Nivelles,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,22235,Nivelles,1946,chambre-des-représentants
UDB,1.0,2155,Nivelles,1946,chambre-des-représentants
Parti Liberale/Liberale,,5710,Nivelles,1946,chambre-des-représentants
KPB/PCB,1.0,12318,Nivelles,1946,chambre-des-représentants
PSC/CVP,3.0,39194,Roulers-Tielt,1946,chambre-des-représentants
Socialistische Partij/ P,1.0,11483,Roulers-Tielt,1946,chambre-des-représentants
UDB,,365,Roulers-Tielt,1946,chambre-des-représentants
Parti Liberale/Liberale,,931,Roulers-Tielt,1946,chambre-des-représentants
KPB/PCB,,1389,Roulers-Tielt,1946,chambre-des-représentants
PSC/CVP,3.0,34519,Saint-Nicolas,1946,chambre-des-représentants
Socialistische Partij/ P,1.0,13002,Saint-Nicolas,1946,chambre-des-représentants
UDB,,827,Saint-Nicolas,1946,chambre-des-représentants
Parti Liberale/Liberale,,2097,Saint-Nicolas,1946,chambre-des-représentants
KPB/PCB,,1847,Saint-Nicolas,1946,chambre-des-représentants
onafh/isolés,,168,Saint-Nicolas,1946,chambre-des-représentants
PSC/CVP,1.0,9541,Soignies,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,23950,Soignies,1946,chambre-des-représentants
UDB,,1360,Soignies,1946,chambre-des-représentants
Parti Liberale/Liberale,,4924,Soignies,1946,chambre-des-représentants
KPB/PCB,1.0,10422,Soignies,1946,chambre-des-représentants
PSC/CVP,3.0,26515,Termonde,1946,chambre-des-représentants
Socialistische Partij/ P,1.0,12629,Termonde,1946,chambre-des-représentants
Parti Liberale/Liberale,,3760,Termonde,1946,chambre-des-représentants
KPB/PCB,,2845,Termonde,1946,chambre-des-représentants
PSC/CVP,2.0,19436,Thuin,1946,chambre-des-représentants
Socialistische Partij/ P,1.0,19704,Thuin,1946,chambre-des-représentants
UDB,,1335,Thuin,1946,chambre-des-représentants
Parti Liberale/Liberale,2.0,12857,Thuin,1946,chambre-des-représentants
KPB/PCB,1.0,17477,Thuin,1946,chambre-des-représentants
PSC/CVP,4.0,44029,Tongres-Maaseik,1946,chambre-des-représentants
KPB/PCB,,2441,Tongres-Maaseik,1946,chambre-des-représentants
Kartel Lib Soc,1.0,10069,Tongres-Maaseik,1946,chambre-des-représentants
PSC/CVP,2.0,20698,Tournai-Ath,1946,chambre-des-représentants
Socialistische Partij/ P,5.0,58867,Tournai-Ath,1946,chambre-des-représentants
UDB,,4053,Tournai-Ath,1946,chambre-des-représentants
Parti Liberale/Liberale,1.0,8989,Tournai-Ath,1946,chambre-des-représentants
KPB/PCB,3.0,31955,Tournai-Ath,1946,chambre-des-représentants
onafh/isolés,,1103,Tournai-Ath,1946,chambre-des-représentants
PSC/CVP,4.0,46796,Turnhout,1946,chambre-des-représentants
Socialistische Partij/ P,1.0,11563,Turnhout,1946,chambre-des-représentants
UDB,,971,Turnhout,1946,chambre-des-représentants
Parti Liberale/Liberale,,1551,Turnhout,1946,chambre-des-représentants
KPB/PCB,,973,Turnhout,1946,chambre-des-représentants
PSC/CVP,3.0,25933,Verviers,1946,chambre-des-représentants
Socialistische Partij/ P,2.0,15806,Verviers,1946,chambre-des-représentants
UDB,,3189,Verviers,1946,chambre-des-représentants
Parti Liberale/Liberale,,5416,Verviers,1946,chambre-des-représentants
KPB/PCB,1.0,8538,Verviers,1946,chambre-des-représentants
PSC/CVP,2.0,19811,Ypres,1946,chambre-des-représentants
Socialistische Partij/ P,,8078,Ypres,1946,chambre-des-représentants
