Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Socialist,1.0,24915,Alost-Audenarde,1939,sénat
Communist,,4145,Alost-Audenarde,1939,sénat
Cath/Kath,1.0,32888,Alost-Audenarde,1939,sénat
Liberal/Liberaal,1.0,19272,Alost-Audenarde,1939,sénat
Vl. National.Fl,1.0,16483,Alost-Audenarde,1939,sénat
Socialist,4.0,72845,Anvers,1939,sénat
Communist,,3184,Anvers,1939,sénat
Cath/Kath,3.0,64779,Anvers,1939,sénat
Liberal/Liberaal,1.0,27840,Anvers,1939,sénat
onafh/isol1,,4944,Anvers,1939,sénat
onafh/isol2,,994,Anvers,1939,sénat
Rex,,5221,Anvers,1939,sénat
Vl. National.Fl,1.0,18207,Anvers,1939,sénat
Socialist,1.0,13075,Arlon-Marche-en-Famenne-Bastogne-Neufchâteau-Virton,1939,sénat
Cath/Kath,2.0,28605,Arlon-Marche-en-Famenne-Bastogne-Neufchâteau-Virton,1939,sénat
Liberal/Liberaal,,12378,Arlon-Marche-en-Famenne-Bastogne-Neufchâteau-Virton,1939,sénat
Rex,,7810,Arlon-Marche-en-Famenne-Bastogne-Neufchâteau-Virton,1939,sénat
Socialist,1.0,13484,Bruges,1939,sénat
Cath/Kath,1.0,21687,Bruges,1939,sénat
Liberal/Liberaal,,5894,Bruges,1939,sénat
Rex,,1374,Bruges,1939,sénat
Vl. National.Fl,,6315,Bruges,1939,sénat
Socialist,4.0,74738,Bruxelles,1939,sénat
Communist,1.0,24144,Bruxelles,1939,sénat
Cath/Kath,3.0,59689,Bruxelles,1939,sénat
Liberal/Liberaal,4.0,88796,Bruxelles,1939,sénat
onafh/isol1,,1664,Bruxelles,1939,sénat
onafh/isol2,,10083,Bruxelles,1939,sénat
Rex,1.0,23419,Bruxelles,1939,sénat
Vl. National.Fl,1.0,17748,Bruxelles,1939,sénat
K.V.V. -,1.0,32808,Bruxelles,1939,sénat
Socialist,4.0,77097,Charleroi-Thuin,1939,sénat
Communist,1.0,18688,Charleroi-Thuin,1939,sénat
Cath/Kath,1.0,33174,Charleroi-Thuin,1939,sénat
Liberal/Liberaal,1.0,31305,Charleroi-Thuin,1939,sénat
