Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Liberal/Liberaal,1,263,Arlon,1850,chambre-des-représentants
Cath/Kath,,229,Bastogne,1850,chambre-des-représentants
Liberal/Liberaal,1.0,235,Bastogne,1850,chambre-des-représentants
Cath/Kath,2.0,1151,Dinant,1850,chambre-des-représentants
Liberal/Liberaal,,336,Dinant,1850,chambre-des-représentants
Cath/Kath,,191,Marche,1850,chambre-des-représentants
Liberal/Liberaal,1.0,207,Marche,1850,chambre-des-représentants
Cath/Kath,1,2250,Namur,1850,chambre-des-représentants
Liberal/Liberaal,1,3164,Namur,1850,chambre-des-représentants
Liberal/Liberaal,1,200,Neufchâteau,1850,chambre-des-représentants
Cath/Kath,2.0,1522,Nivelles,1850,chambre-des-représentants
Liberal/Liberaal,2.0,1302,Nivelles,1850,chambre-des-représentants
de Rabiano,,83,Nivelles,1850,chambre-des-représentants
Liberal/Liberaal,1,355,Philippeville,1850,chambre-des-représentants
Cath/Kath,,232,Virton,1850,chambre-des-représentants
Liberal/Liberaal,,286,Virton,1850,chambre-des-représentants
Hauman,,57,Virton,1850,chambre-des-représentants
