Parti,Nombre de sièges,Nombre de voix,province,date,election
KP,,21190,Anvers,1971,chambre-des-représentants
Volksunie,7.0,180731,Anvers,1971,chambre-des-représentants
PVV,4.0,107894,Anvers,1971,chambre-des-représentants
CVP,13.0,309799,Anvers,1971,chambre-des-représentants
BSP,9.0,228670,Anvers,1971,chambre-des-représentants
KAGANOVEMUS,,2580,Anvers,1971,chambre-des-représentants
Z.KLEUR,,1547,Anvers,1971,chambre-des-représentants
LVV,,2740,Anvers,1971,chambre-des-représentants
NIEUWE PAR,,899,Anvers,1971,chambre-des-représentants
FDF-RW,12.0,286639,Brabant,1971,chambre-des-représentants
PVV/PLP,4.0,107615,Brabant,1971,chambre-des-représentants
KP,1.0,28874,Brabant,1971,chambre-des-représentants
Volksunie,3.0,97712,Brabant,1971,chambre-des-représentants
PLP(BRUX).,3.0,90134,Brabant,1971,chambre-des-représentants
PSC/CVP,12.0,292101,Brabant,1971,chambre-des-représentants
PSB(BRUX),7.0,162852,Brabant,1971,chambre-des-représentants
RODE LEEUW,4.0,102896,Brabant,1971,chambre-des-représentants
LOB/LIB,,21919,Brabant,1971,chambre-des-représentants
U.VERBRUIK,,640,Brabant,1971,chambre-des-représentants
P.FRANCOPH,,1471,Brabant,1971,chambre-des-représentants
DE KEYZER,,565,Brabant,1971,chambre-des-représentants
KP,,2106,Flandre occidentale,1971,chambre-des-représentants
Volksunie,4.0,115939,Flandre occidentale,1971,chambre-des-représentants
RODE LEEUW,,1144,Flandre occidentale,1971,chambre-des-représentants
PVV,3.0,75777,Flandre occidentale,1971,chambre-des-représentants
CVP,10.0,242925,Flandre occidentale,1971,chambre-des-représentants
BSP,6.0,152189,Flandre occidentale,1971,chambre-des-représentants
DPU,,1534,Flandre occidentale,1971,chambre-des-représentants
KP,,13787,Flandre orientale,1971,chambre-des-représentants
Volksunie,5.0,139122,Flandre orientale,1971,chambre-des-représentants
PVV,7.0,166938,Flandre orientale,1971,chambre-des-représentants
CVP,11.0,272891,Flandre orientale,1971,chambre-des-représentants
BSP,7.0,178675,Flandre orientale,1971,chambre-des-représentants
Van Meerhage,,2004,Flandre orientale,1971,chambre-des-représentants
PLP,5.0,106650,Hainaut,1971,chambre-des-représentants
PC,3.0,62642,Hainaut,1971,chambre-des-représentants
PSC,5.0,121479,Hainaut,1971,chambre-des-représentants
RW,6.0,136269,Hainaut,1971,chambre-des-représentants
PSB,12.0,260980,Hainaut,1971,chambre-des-représentants
TROTSKYST.,,2660,Hainaut,1971,chambre-des-représentants
PLP,4.0,97533,Liège,1971,chambre-des-représentants
PC,1.0,29084,Liège,1971,chambre-des-représentants
PSC,5.0,110251,Liège,1971,chambre-des-représentants
RW,4.0,99713,Liège,1971,chambre-des-représentants
PSB,9.0,199804,Liège,1971,chambre-des-représentants
ONAF.CHRIS,,7801,Liège,1971,chambre-des-représentants
DIERENBES.,,633,Liège,1971,chambre-des-représentants
KP,,1530,Limbourg,1971,chambre-des-représentants
Volksunie,2.0,53413,Limbourg,1971,chambre-des-représentants
PVV,2.0,41521,Limbourg,1971,chambre-des-représentants
CVP,6.0,142086,Limbourg,1971,chambre-des-représentants
BSP,3.0,63861,Limbourg,1971,chambre-des-représentants
PLP,1.0,30855,Luxembourg,1971,chambre-des-représentants
PSC,3.0,47977,Luxembourg,1971,chambre-des-représentants
RW,,14182,Luxembourg,1971,chambre-des-représentants
PSB,1.0,25960,Luxembourg,1971,chambre-des-représentants
PLP,1.0,40738,Namur,1971,chambre-des-représentants
PSC,2.0,47686,Namur,1971,chambre-des-représentants
RW,2.0,56442,Namur,1971,chambre-des-représentants
PSB,3.0,62739,Namur,1971,chambre-des-représentants
PCB,,2304,Namur,1971,chambre-des-représentants
R.D.WAL,,339,Namur,1971,chambre-des-représentants
