Parti,Nombre de sièges,Nombre de voix,canton,date,election
BSP/PSB,,5544,Aarschot,1954,chambre-des-représentants
PSC/CVP,,11085,Aarschot,1954,chambre-des-représentants
Parti Liberale/Liberale,,2911,Aarschot,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,565,Aarschot,1954,chambre-des-représentants
KPB/PCB,,236,Aarschot,1954,chambre-des-représentants
BSP/PSB,,12842,Alost,1954,chambre-des-représentants
PSC/CVP,,22283,Alost,1954,chambre-des-représentants
Parti Liberale/Liberale,,15524,Alost,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,3975,Alost,1954,chambre-des-représentants
KPB/PCB,,3688,Alost,1954,chambre-des-représentants
BSP/PSB,,6747,Andenne,1954,chambre-des-représentants
PSC/CVP,,3505,Andenne,1954,chambre-des-représentants
Parti Liberale/Liberale,,1095,Andenne,1954,chambre-des-représentants
KPB/PCB,,362,Andenne,1954,chambre-des-représentants
Middenstand/Classes Moye,,736,Andenne,1954,chambre-des-représentants
Médiateur,,23,Andenne,1954,chambre-des-représentants
BSP/PSB,,40536,Anderlecht,1954,chambre-des-représentants
PSC/CVP,,17902,Anderlecht,1954,chambre-des-représentants
Parti Liberale/Liberale,,9082,Anderlecht,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,1099,Anderlecht,1954,chambre-des-représentants
KPB/PCB,,3007,Anderlecht,1954,chambre-des-représentants
Rassemblement Social Chr,,2337,Anderlecht,1954,chambre-des-représentants
Parti Social Indépendant,,82,Anderlecht,1954,chambre-des-représentants
Mouvement Européen,,55,Anderlecht,1954,chambre-des-représentants
union indépendant,,77,Anderlecht,1954,chambre-des-représentants
ancien combattants,,153,Anderlecht,1954,chambre-des-représentants
BSP/PSB,,7292,Antoing,1954,chambre-des-représentants
PSC/CVP,,4784,Antoing,1954,chambre-des-représentants
Parti Liberale/Liberale,,1818,Antoing,1954,chambre-des-représentants
KPB/PCB,,1502,Antoing,1954,chambre-des-représentants
BSP/PSB,,81716,Anvers,1954,chambre-des-représentants
PSC/CVP,,64414,Anvers,1954,chambre-des-représentants
Parti Liberale/Liberale,,22486,Anvers,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,8226,Anvers,1954,chambre-des-représentants
KPB/PCB,,6492,Anvers,1954,chambre-des-représentants
Radio AnTWERP,,4322,Anvers,1954,chambre-des-représentants
Middenstand/Classes Moye,,1495,Anvers,1954,chambre-des-représentants
BSP/PSB,,1685,Ardooie,1954,chambre-des-représentants
PSC/CVP,,5864,Ardooie,1954,chambre-des-représentants
Parti Liberale/Liberale,,268,Ardooie,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,199,Ardooie,1954,chambre-des-représentants
KPB/PCB,,12,Ardooie,1954,chambre-des-représentants
BSP/PSB,,2492,Arendonk,1954,chambre-des-représentants
PSC/CVP,,10234,Arendonk,1954,chambre-des-représentants
Parti Liberale/Liberale,,91,Arendonk,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,253,Arendonk,1954,chambre-des-représentants
KPB/PCB,,25,Arendonk,1954,chambre-des-représentants
VLAAMS BLOK,,32,Arendonk,1954,chambre-des-représentants
PSC/CVP,,6308,Arlon,1954,chambre-des-représentants
Kartel Lib Soc,,6648,Arlon,1954,chambre-des-représentants
BSP/PSB,,7342,Asse,1954,chambre-des-représentants
PSC/CVP,,18261,Asse,1954,chambre-des-représentants
Parti Liberale/Liberale,,4648,Asse,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,1586,Asse,1954,chambre-des-représentants
KPB/PCB,,228,Asse,1954,chambre-des-représentants
Rassemblement Social Chr,,816,Asse,1954,chambre-des-représentants
Parti Social Indépendant,,55,Asse,1954,chambre-des-représentants
Mouvement Européen,,22,Asse,1954,chambre-des-représentants
union indépendant,,30,Asse,1954,chambre-des-représentants
ancien combattants,,66,Asse,1954,chambre-des-représentants
BSP/PSB,,6108,Assenede,1954,chambre-des-représentants
PSC/CVP,,7198,Assenede,1954,chambre-des-représentants
Parti Liberale/Liberale,,1209,Assenede,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,101,Assenede,1954,chambre-des-représentants
KPB/PCB,,96,Assenede,1954,chambre-des-représentants
Universeel volk,,36,Assenede,1954,chambre-des-représentants
BSP/PSB,,6409,Ath,1954,chambre-des-représentants
PSC/CVP,,3223,Ath,1954,chambre-des-représentants
Parti Liberale/Liberale,,2161,Ath,1954,chambre-des-représentants
KPB/PCB,,670,Ath,1954,chambre-des-représentants
BSP/PSB,,2449,Aubel,1954,chambre-des-représentants
PSC/CVP,,7585,Aubel,1954,chambre-des-représentants
Parti Liberale/Liberale,,473,Aubel,1954,chambre-des-représentants
KPB/PCB,,72,Aubel,1954,chambre-des-représentants
BSP/PSB,,5664,Audenarde,1954,chambre-des-représentants
PSC/CVP,,12045,Audenarde,1954,chambre-des-représentants
Parti Liberale/Liberale,,5422,Audenarde,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,381,Audenarde,1954,chambre-des-représentants
KPB/PCB,,173,Audenarde,1954,chambre-des-représentants
BSP/PSB,,3043,Avelgem,1954,chambre-des-représentants
PSC/CVP,,5296,Avelgem,1954,chambre-des-représentants
Parti Liberale/Liberale,,1121,Avelgem,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,84,Avelgem,1954,chambre-des-représentants
KPB/PCB,,111,Avelgem,1954,chambre-des-représentants
Van Wonterghem,,58,Avelgem,1954,chambre-des-représentants
PSC/CVP,,4221,Bastogne,1954,chambre-des-représentants
Kartel Lib Soc,,2105,Bastogne,1954,chambre-des-représentants
BSP/PSB,,2288,Beaumont,1954,chambre-des-représentants
PSC/CVP,,3086,Beaumont,1954,chambre-des-représentants
Parti Liberale/Liberale,,1587,Beaumont,1954,chambre-des-représentants
KPB/PCB,,146,Beaumont,1954,chambre-des-représentants
BSP/PSB,,2181,Beauraing,1954,chambre-des-représentants
PSC/CVP,,3573,Beauraing,1954,chambre-des-représentants
Parti Liberale/Liberale,,1669,Beauraing,1954,chambre-des-représentants
KPB/PCB,,82,Beauraing,1954,chambre-des-représentants
BSP/PSB,,19782,Berchem,1954,chambre-des-représentants
PSC/CVP,,25677,Berchem,1954,chambre-des-représentants
Parti Liberale/Liberale,,6256,Berchem,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,2863,Berchem,1954,chambre-des-représentants
