Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
BSP/PSB,2.0,181049,Liège,1954,chambre-des-représentants
PSC/CVP,2.0,83738,Liège,1954,chambre-des-représentants
Parti Liberale/Liberale,1.0,43434,Liège,1954,chambre-des-représentants
KPB/PCB,1.0,34130,Liège,1954,chambre-des-représentants
Middenstand/Classes Moye,,3433,Liège,1954,chambre-des-représentants
BSP/PSB,2.0,68300,Louvain,1954,chambre-des-représentants
PSC/CVP,4.0,88145,Louvain,1954,chambre-des-représentants
Parti Liberale/Liberale,1.0,29952,Louvain,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,6850,Louvain,1954,chambre-des-représentants
KPB/PCB,,1464,Louvain,1954,chambre-des-représentants
BSP/PSB,3.0,53626,Malines,1954,chambre-des-représentants
PSC/CVP,3.0,78118,Malines,1954,chambre-des-représentants
Parti Liberale/Liberale,,13261,Malines,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,10995,Malines,1954,chambre-des-représentants
KPB/PCB,,1218,Malines,1954,chambre-des-représentants
BSP/PSB,5.0,92633,Mons,1954,chambre-des-représentants
PSC/CVP,1.0,31288,Mons,1954,chambre-des-représentants
Parti Liberale/Liberale,,11892,Mons,1954,chambre-des-représentants
KPB/PCB,1.0,18560,Mons,1954,chambre-des-représentants
Universeel volk,,246,Mons,1954,chambre-des-représentants
Parti Social Indépendant,,538,Mons,1954,chambre-des-représentants
onafh/isolés,,246,Mons,1954,chambre-des-représentants
BSP/PSB,3.0,63982,Namur,1954,chambre-des-représentants
PSC/CVP,2.0,45802,Namur,1954,chambre-des-représentants
Parti Liberale/Liberale,,15847,Namur,1954,chambre-des-représentants
KPB/PCB,,3055,Namur,1954,chambre-des-représentants
Middenstand/Classes Moye,,2862,Namur,1954,chambre-des-représentants
Universeel volk,,191,Namur,1954,chambre-des-représentants
Médiateur,,191,Namur,1954,chambre-des-représentants
PSC/CVP,2.0,31747,Neufchâteau-Virton,1954,chambre-des-représentants
Kartel Lib Soc,1.0,21323,Neufchâteau-Virton,1954,chambre-des-représentants
Liste Hubert,,1143,Neufchâteau-Virton,1954,chambre-des-représentants
Liste Camus,,1001,Neufchâteau-Virton,1954,chambre-des-représentants
BSP/PSB,3.0,61444,Nivelles,1954,chambre-des-représentants
PSC/CVP,1.0,29995,Nivelles,1954,chambre-des-représentants
Parti Liberale/Liberale,1.0,19749,Nivelles,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,597,Nivelles,1954,chambre-des-représentants
KPB/PCB,,4370,Nivelles,1954,chambre-des-représentants
Rassemblement Social Chr,,2357,Nivelles,1954,chambre-des-représentants
BSP/PSB,1.0,27408,Roulers-Tielt,1954,chambre-des-représentants
PSC/CVP,4.0,78962,Roulers-Tielt,1954,chambre-des-représentants
Parti Liberale/Liberale,,5123,Roulers-Tielt,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,4340,Roulers-Tielt,1954,chambre-des-représentants
KPB/PCB,,549,Roulers-Tielt,1954,chambre-des-représentants
BSP/PSB,1.0,33523,Saint-Nicolas,1954,chambre-des-représentants
PSC/CVP,3.0,63712,Saint-Nicolas,1954,chambre-des-représentants
Parti Liberale/Liberale,,6539,Saint-Nicolas,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,5021,Saint-Nicolas,1954,chambre-des-représentants
KPB/PCB,,1118,Saint-Nicolas,1954,chambre-des-représentants
BSP/PSB,2.0,57293,Soignies,1954,chambre-des-représentants
PSC/CVP,1.0,22961,Soignies,1954,chambre-des-représentants
Parti Liberale/Liberale,1.0,13083,Soignies,1954,chambre-des-représentants
KPB/PCB,,6789,Soignies,1954,chambre-des-représentants
BSP/PSB,2.0,30115,Termonde,1954,chambre-des-représentants
PSC/CVP,2.0,50853,Termonde,1954,chambre-des-représentants
Parti Liberale/Liberale,,12853,Termonde,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,2108,Termonde,1954,chambre-des-représentants
KPB/PCB,,1855,Termonde,1954,chambre-des-représentants
BSP/PSB,2.0,38078,Thuin,1954,chambre-des-représentants
PSC/CVP,2.0,23976,Thuin,1954,chambre-des-représentants
Parti Liberale/Liberale,,10709,Thuin,1954,chambre-des-représentants
KPB/PCB,,5782,Thuin,1954,chambre-des-représentants
PSC/CVP,5.0,89502,Tongres-Maaseik,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,9108,Tongres-Maaseik,1954,chambre-des-représentants
Kartel Lib Soc,1.0,28267,Tongres-Maaseik,1954,chambre-des-représentants
BSP/PSB,,62507,Tournai-Ath-Mouscron,1954,chambre-des-représentants
PSC/CVP,,44056,Tournai-Ath-Mouscron,1954,chambre-des-représentants
Parti Liberale/Liberale,,26507,Tournai-Ath-Mouscron,1954,chambre-des-représentants
KPB/PCB,,9956,Tournai-Ath-Mouscron,1954,chambre-des-représentants
BSP/PSB,1.0,30595,Turnhout,1954,chambre-des-représentants
PSC/CVP,5.0,96651,Turnhout,1954,chambre-des-représentants
Parti Liberale/Liberale,,3942,Turnhout,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,4368,Turnhout,1954,chambre-des-représentants
KPB/PCB,,511,Turnhout,1954,chambre-des-représentants
VLAAMS BLOK,,456,Turnhout,1954,chambre-des-représentants
BSP/PSB,2.0,49257,Verviers,1954,chambre-des-représentants
PSC/CVP,3.0,64725,Verviers,1954,chambre-des-représentants
Parti Liberale/Liberale,1.0,16033,Verviers,1954,chambre-des-représentants
KPB/PCB,,4786,Verviers,1954,chambre-des-représentants
BSP/PSB,,15442,Ypres,1954,chambre-des-représentants
PSC/CVP,2.0,35109,Ypres,1954,chambre-des-représentants
Parti Liberale/Liberale,1.0,17197,Ypres,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,3307,Ypres,1954,chambre-des-représentants
KPB/PCB,,789,Ypres,1954,chambre-des-représentants
