Parti,Nombre de sièges,Nombre de voix,province,date,election
BSP/PSB,12.0,278812,Anvers,1954,chambre-des-représentants
PSC/CVP,17.0,382515,Anvers,1954,chambre-des-représentants
Parti Liberale/Liberale,2.0,60572,Anvers,1954,chambre-des-représentants
Christelijke Vlaamse Vol,1.0,36446,Anvers,1954,chambre-des-représentants
KPB/PCB,,13730,Anvers,1954,chambre-des-représentants
Radio AnTWERP,,10177,Anvers,1954,chambre-des-représentants
VLAAMS BLOK,,456,Anvers,1954,chambre-des-représentants
Middenstand/Classes Moye,,3434,Anvers,1954,chambre-des-représentants
BSP/PSB,19.0,473879,Brabant,1954,chambre-des-représentants
PSC/CVP,15.0,358872,Brabant,1954,chambre-des-représentants
Parti Liberale/Liberale,8.0,196295,Brabant,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,18338,Brabant,1954,chambre-des-représentants
KPB/PCB,1.0,32916,Brabant,1954,chambre-des-représentants
Rassemblement Social Chr,1.0,42979,Brabant,1954,chambre-des-représentants
Parti Social Indépendant,,1075,Brabant,1954,chambre-des-représentants
Mouvement Européen,,581,Brabant,1954,chambre-des-représentants
union indépendant,,884,Brabant,1954,chambre-des-représentants
ancien combattants,,1839,Brabant,1954,chambre-des-représentants
BSP/PSB,7.0,173124,Flandre occidentale,1954,chambre-des-représentants
PSC/CVP,14.0,322943,Flandre occidentale,1954,chambre-des-représentants
Parti Liberale/Liberale,3.0,71194,Flandre occidentale,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,15885,Flandre occidentale,1954,chambre-des-représentants
KPB/PCB,,6474,Flandre occidentale,1954,chambre-des-représentants
Dissidence lib,,1807,Flandre occidentale,1954,chambre-des-représentants
Van Wonterghem,,1817,Flandre occidentale,1954,chambre-des-représentants
BSP/PSB,9.0,214458,Flandre orientale,1954,chambre-des-représentants
PSC/CVP,17.0,382882,Flandre orientale,1954,chambre-des-représentants
Parti Liberale/Liberale,4.0,111491,Flandre orientale,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,26363,Flandre orientale,1954,chambre-des-représentants
KPB/PCB,,16663,Flandre orientale,1954,chambre-des-représentants
Universeel volk,,2377,Flandre orientale,1954,chambre-des-représentants
BSP/PSB,18.0,407394,Hainaut,1954,chambre-des-représentants
PSC/CVP,8.0,177718,Hainaut,1954,chambre-des-représentants
Parti Liberale/Liberale,4.0,88613,Hainaut,1954,chambre-des-représentants
KPB/PCB,2.0,62891,Hainaut,1954,chambre-des-représentants
Universeel volk,,246,Hainaut,1954,chambre-des-représentants
Parti Social Indépendant,,538,Hainaut,1954,chambre-des-représentants
onafh/isolés,,246,Hainaut,1954,chambre-des-représentants
BSP/PSB,12.0,286717,Liège,1954,chambre-des-représentants
PSC/CVP,8.0,179915,Liège,1954,chambre-des-représentants
Parti Liberale/Liberale,3.0,71767,Liège,1954,chambre-des-représentants
KPB/PCB,1.0,44966,Liège,1954,chambre-des-représentants
Middenstand/Classes Moye,,3433,Liège,1954,chambre-des-représentants
PSC/CVP,8.0,163380,Limbourg,1954,chambre-des-représentants
Christelijke Vlaamse Vol,,16600,Limbourg,1954,chambre-des-représentants
Universeel volk,,325,Limbourg,1954,chambre-des-représentants
Kartel Lib Soc,3.0,58048,Limbourg,1954,chambre-des-représentants
PSC/CVP,4.0,69416,Luxembourg,1954,chambre-des-représentants
Kartel Lib Soc,2.0,50127,Luxembourg,1954,chambre-des-représentants
Liste Hubert,,1143,Luxembourg,1954,chambre-des-représentants
Liste Camus,,1001,Luxembourg,1954,chambre-des-représentants
BSP/PSB,5.0,92631,Namur,1954,chambre-des-représentants
PSC/CVP,4.0,85767,Namur,1954,chambre-des-représentants
Parti Liberale/Liberale,,27051,Namur,1954,chambre-des-représentants
KPB/PCB,,6468,Namur,1954,chambre-des-représentants
Middenstand/Classes Moye,,2862,Namur,1954,chambre-des-représentants
Universeel volk,,191,Namur,1954,chambre-des-représentants
Médiateur,,191,Namur,1954,chambre-des-représentants
