Parti,Nombre de sièges,Nombre de voix,canton,date,election
PSC/CVP,,10226,Aarschot,1961,chambre-des-représentants
BSP/PSB,,4829,Aarschot,1961,chambre-des-représentants
PVV/PLP,,6073,Aarschot,1961,chambre-des-représentants
KPB/PCB,,216,Aarschot,1961,chambre-des-représentants
Volksunie,,551,Aarschot,1961,chambre-des-représentants
Rassemblement national,,34,Aarschot,1961,chambre-des-représentants
Nat Unie Onafh.,,20,Aarschot,1961,chambre-des-représentants
PSC/CVP,,21828,Alost,1961,chambre-des-représentants
BSP/PSB,,16000,Alost,1961,chambre-des-représentants
PVV/PLP,,13507,Alost,1961,chambre-des-représentants
KPB/PCB,,1560,Alost,1961,chambre-des-représentants
Volksunie,,7233,Alost,1961,chambre-des-représentants
PSC/CVP,,3717,Andenne,1961,chambre-des-représentants
BSP/PSB,,5774,Andenne,1961,chambre-des-représentants
PVV/PLP,,1373,Andenne,1961,chambre-des-représentants
KPB/PCB,,444,Andenne,1961,chambre-des-représentants
Rassemblement national,,65,Andenne,1961,chambre-des-représentants
Nat Unie Onafh.,,60,Andenne,1961,chambre-des-représentants
onafh/isolés,,124,Andenne,1961,chambre-des-représentants
PSC/CVP,,22229,Anderlecht,1961,chambre-des-représentants
BSP/PSB,,38874,Anderlecht,1961,chambre-des-représentants
PVV/PLP,,8939,Anderlecht,1961,chambre-des-représentants
KPB/PCB,,3068,Anderlecht,1961,chambre-des-représentants
Volksunie,,1959,Anderlecht,1961,chambre-des-représentants
Bloc Francoph,,119,Anderlecht,1961,chambre-des-représentants
Onafh. Partij,,1581,Anderlecht,1961,chambre-des-représentants
Nationale partij,,247,Anderlecht,1961,chambre-des-représentants
Rassemblement national,,1030,Anderlecht,1961,chambre-des-représentants
Nat Unie Onafh.,,672,Anderlecht,1961,chambre-des-représentants
PSC/CVP,,4637,Antoing,1961,chambre-des-représentants
BSP/PSB,,6720,Antoing,1961,chambre-des-représentants
PVV/PLP,,1676,Antoing,1961,chambre-des-représentants
KPB/PCB,,1415,Antoing,1961,chambre-des-représentants
Rassemblement national,,139,Antoing,1961,chambre-des-représentants
Onafh. Travailleurs,,46,Antoing,1961,chambre-des-représentants
PSC/CVP,,61458,Anvers,1961,chambre-des-représentants
BSP/PSB,,82244,Anvers,1961,chambre-des-représentants
PVV/PLP,,22882,Anvers,1961,chambre-des-représentants
KPB/PCB,,5994,Anvers,1961,chambre-des-représentants
Volksunie,,13799,Anvers,1961,chambre-des-représentants
Rassemblement national,,1360,Anvers,1961,chambre-des-représentants
Gekavemus,,300,Anvers,1961,chambre-des-représentants
Zelfstandig,,1241,Anvers,1961,chambre-des-représentants
PSC/CVP,,5739,Ardooie,1961,chambre-des-représentants
BSP/PSB,,1707,Ardooie,1961,chambre-des-représentants
PVV/PLP,,405,Ardooie,1961,chambre-des-représentants
Volksunie,,393,Ardooie,1961,chambre-des-représentants
PSC/CVP,,11683,Arendonk,1961,chambre-des-représentants
BSP/PSB,,2506,Arendonk,1961,chambre-des-représentants
PVV/PLP,,450,Arendonk,1961,chambre-des-représentants
KPB/PCB,,30,Arendonk,1961,chambre-des-représentants
Volksunie,,356,Arendonk,1961,chambre-des-représentants
Rassemblement national,,15,Arendonk,1961,chambre-des-représentants
PSC/CVP,,6338,Arlon,1961,chambre-des-représentants
BSP/PSB,,5598,Arlon,1961,chambre-des-représentants
PVV/PLP,,1957,Arlon,1961,chambre-des-représentants
PSC/CVP,,19929,Asse,1961,chambre-des-représentants
BSP/PSB,,7642,Asse,1961,chambre-des-représentants
PVV/PLP,,4609,Asse,1961,chambre-des-représentants
KPB/PCB,,185,Asse,1961,chambre-des-représentants
Volksunie,,2811,Asse,1961,chambre-des-représentants
Bloc Francoph,,28,Asse,1961,chambre-des-représentants
Onafh. Partij,,58,Asse,1961,chambre-des-représentants
Nationale partij,,48,Asse,1961,chambre-des-représentants
