Parti,Nombre de sièges,Nombre de voix,canton,date,election
SP,,3745,Canton d'Eupen,2009,parlement-de-la-communauté-germanophone
CSP,,5960,Canton d'Eupen,2009,parlement-de-la-communauté-germanophone
PFF,,3662,Canton d'Eupen,2009,parlement-de-la-communauté-germanophone
ECOLO,,2991,Canton d'Eupen,2009,parlement-de-la-communauté-germanophone
ProDG,,2884,Canton d'Eupen,2009,parlement-de-la-communauté-germanophone
VIVANT,,972,Canton d'Eupen,2009,parlement-de-la-communauté-germanophone
SP,,3486,Canton de Saint-Vith,2009,parlement-de-la-communauté-germanophone
CSP,,4162,Canton de Saint-Vith,2009,parlement-de-la-communauté-germanophone
PFF,,2900,Canton de Saint-Vith,2009,parlement-de-la-communauté-germanophone
ECOLO,,1319,Canton de Saint-Vith,2009,parlement-de-la-communauté-germanophone
ProDG,,3669,Canton de Saint-Vith,2009,parlement-de-la-communauté-germanophone
VIVANT,,1712,Canton de Saint-Vith,2009,parlement-de-la-communauté-germanophone
