Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
BSP/PSB,2.0,42918,Alost,1958,chambre-des-représentants
Parti Liberale/Liberale,1.0,34383,Alost,1958,chambre-des-représentants
Volksunie,,8394,Alost,1958,chambre-des-représentants
PSC/CVP,3.0,68848,Alost,1958,chambre-des-représentants
BSP/PSB,8.0,206804,Anvers,1958,chambre-des-représentants
Parti Liberale/Liberale,2.0,45192,Anvers,1958,chambre-des-représentants
Volksunie,1.0,22981,Anvers,1958,chambre-des-représentants
PSC/CVP,9.0,238020,Anvers,1958,chambre-des-représentants
Onafhankelijken,,1150,Anvers,1958,chambre-des-représentants
PSC/CVP,1.0,41900,Arlon-Marche-Bastogne,1958,chambre-des-représentants
Onafhankelijken,,588,Arlon-Marche-Bastogne,1958,chambre-des-représentants
BSP/PSB,,18829,Audenarde,1958,chambre-des-représentants
Parti Liberale/Liberale,1.0,14952,Audenarde,1958,chambre-des-représentants
Volksunie,,1288,Audenarde,1958,chambre-des-représentants
PSC/CVP,2.0,38399,Audenarde,1958,chambre-des-représentants
BSP/PSB,2.0,44694,Bruges,1958,chambre-des-représentants
Parti Liberale/Liberale,,10242,Bruges,1958,chambre-des-représentants
Volksunie,,2832,Bruges,1958,chambre-des-représentants
PSC/CVP,3.0,68810,Bruges,1958,chambre-des-représentants
Onafhankelijken,,320,Bruges,1958,chambre-des-représentants
KPB/PCB,,20340,Bruxelles,1958,chambre-des-représentants
BSP/PSB,13.0,336667,Bruxelles,1958,chambre-des-représentants
Parti Liberale/Liberale,6.0,139573,Bruxelles,1958,chambre-des-représentants
Parti dém trav.ind.,,5438,Bruxelles,1958,chambre-des-représentants
Volksunie,,12097,Bruxelles,1958,chambre-des-représentants
PSC/CVP,13.0,321196,Bruxelles,1958,chambre-des-représentants
Onafhankelijken,,6012,Bruxelles,1958,chambre-des-représentants
KPB/PCB,,14279,Charleroi,1958,chambre-des-représentants
BSP/PSB,7.0,151520,Charleroi,1958,chambre-des-représentants
Parti Liberale/Liberale,1.0,21956,Charleroi,1958,chambre-des-représentants
Parti dém trav.ind.,,3634,Charleroi,1958,chambre-des-représentants
Union nat.des ind.,,656,Charleroi,1958,chambre-des-représentants
PSC/CVP,3.0,63362,Charleroi,1958,chambre-des-représentants
BSP/PSB,2.0,55796,Courtrai,1958,chambre-des-représentants
Parti Liberale/Liberale,,14094,Courtrai,1958,chambre-des-représentants
Volksunie,,3092,Courtrai,1958,chambre-des-représentants
PSC/CVP,4.0,104372,Courtrai,1958,chambre-des-représentants
BSP/PSB,1.0,29223,Dinant-Philippeville,1958,chambre-des-représentants
Parti Liberale/Liberale,,9427,Dinant-Philippeville,1958,chambre-des-représentants
PSC/CVP,3.0,44760,Dinant-Philippeville,1958,chambre-des-représentants
BSP/PSB,,35692,Furnes-Dixmude-Ostende,1958,chambre-des-représentants
Parti Liberale/Liberale,,20410,Furnes-Dixmude-Ostende,1958,chambre-des-représentants
Volksunie,,3722,Furnes-Dixmude-Ostende,1958,chambre-des-représentants
PSC/CVP,,61704,Furnes-Dixmude-Ostende,1958,chambre-des-représentants
BSP/PSB,4.0,94555,Gand-Eeklo,1958,chambre-des-représentants
Parti Liberale/Liberale,2.0,36798,Gand-Eeklo,1958,chambre-des-représentants
Volksunie,,15125,Gand-Eeklo,1958,chambre-des-représentants
PSC/CVP,7.0,185421,Gand-Eeklo,1958,chambre-des-représentants
peuple universel,,1324,Gand-Eeklo,1958,chambre-des-représentants
Volksunie,,3329,Hasselt,1958,chambre-des-représentants
PSC/CVP,2.0,88457,Hasselt,1958,chambre-des-représentants
Onafhankelijken,,148,Hasselt,1958,chambre-des-représentants
BSP/PSB,3.0,3702,Huy-Waremme,1958,chambre-des-représentants
Parti Liberale/Liberale,,54798,Huy-Waremme,1958,chambre-des-représentants
Kartel Lib Soc,1.0,9301,Huy-Waremme,1958,chambre-des-représentants
Union nat.des ind.,,1575,Huy-Waremme,1958,chambre-des-représentants
Unité walonne,,142,Huy-Waremme,1958,chambre-des-représentants
