Parti,Nombre de sièges,Nombre de voix,canton,date,election
SP,,3342,Eupen,1995,parlement-de-la-communauté-germanophone
ECOLO,,3430,Eupen,1995,parlement-de-la-communauté-germanophone
PFF,,4202,Eupen,1995,parlement-de-la-communauté-germanophone
CSP,,7027,Eupen,1995,parlement-de-la-communauté-germanophone
P.J.U.,,1681,Eupen,1995,parlement-de-la-communauté-germanophone
P.A.B.-A.E.,,177,Eupen,1995,parlement-de-la-communauté-germanophone
SP,,2616,Saint-Vith,1995,parlement-de-la-communauté-germanophone
ECOLO,,1698,Saint-Vith,1995,parlement-de-la-communauté-germanophone
PFF,,3165,Saint-Vith,1995,parlement-de-la-communauté-germanophone
CSP,,6280,Saint-Vith,1995,parlement-de-la-communauté-germanophone
P.J.U.,,3370,Saint-Vith,1995,parlement-de-la-communauté-germanophone
P.A.B.-A.E.,,49,Saint-Vith,1995,parlement-de-la-communauté-germanophone
