Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Social,1.0,12396,Alost,1921,chambre-des-représentants
Liberal/Liberaal,1.0,6323,Alost,1921,chambre-des-représentants
Cath/Kath,3.0,24267,Alost,1921,chambre-des-représentants
Frontpartij,,1314,Alost,1921,chambre-des-représentants
Ouvr Chrét,,7226,Alost,1921,chambre-des-représentants
Social,6.0,54295,Anvers,1921,chambre-des-représentants
Liberal/Liberaal,3.0,31296,Anvers,1921,chambre-des-représentants
Cath. Diss,1.0,14067,Anvers,1921,chambre-des-représentants
onafh/indép,,2175,Anvers,1921,chambre-des-représentants
Cath/Kath,4.0,43207,Anvers,1921,chambre-des-représentants
Frontpartij,1.0,9047,Anvers,1921,chambre-des-représentants
Social,,6572,Arlon-Marche-Bastogne,1921,chambre-des-représentants
Liberal/Liberaal,1.0,8247,Arlon-Marche-Bastogne,1921,chambre-des-représentants
Cath/Kath,2.0,17818,Arlon-Marche-Bastogne,1921,chambre-des-représentants
Social,1.0,5907,Audenarde,1921,chambre-des-représentants
Liberal/Liberaal,1.0,5334,Audenarde,1921,chambre-des-représentants
Cath/Kath,1.0,10376,Audenarde,1921,chambre-des-représentants
Frontpartij,,905,Audenarde,1921,chambre-des-représentants
Ouvr Chrét,,311,Audenarde,1921,chambre-des-représentants
Diss Cath Natio,,4693,Audenarde,1921,chambre-des-représentants
Social,1.0,9119,Bruges,1921,chambre-des-représentants
Liberal/Liberaal,1.0,7021,Bruges,1921,chambre-des-représentants
Cath/Kath,2.0,19700,Bruges,1921,chambre-des-représentants
Frontpartij,,2251,Bruges,1921,chambre-des-représentants
Parti Pop Chrét Libre,,698,Bruges,1921,chambre-des-représentants
Social,8.0,72562,Bruxelles,1921,chambre-des-représentants
Liberal/Liberaal,6.0,63508,Bruxelles,1921,chambre-des-représentants
Cath/Kath,7.0,63152,Bruxelles,1921,chambre-des-représentants
Frontpartij,1.0,8655,Bruxelles,1921,chambre-des-représentants
Combattants,1.0,15511,Bruxelles,1921,chambre-des-représentants
Christene Volkspartij,3.0,25250,Bruxelles,1921,chambre-des-représentants
Union Nationale,,3899,Bruxelles,1921,chambre-des-représentants
soc rad,,1418,Bruxelles,1921,chambre-des-représentants
Lib Volksbond,,3497,Bruxelles,1921,chambre-des-représentants
Middenstand,,4703,Bruxelles,1921,chambre-des-représentants
Kath pop,,1006,Bruxelles,1921,chambre-des-représentants
Commercants,,2226,Bruxelles,1921,chambre-des-représentants
Reformist,,343,Bruxelles,1921,chambre-des-représentants
Dém indep,,128,Bruxelles,1921,chambre-des-représentants
Social,7.0,79157,Charleroi,1921,chambre-des-représentants
Liberal/Liberaal,2.0,17888,Charleroi,1921,chambre-des-représentants
Cath/Kath,2.0,23633,Charleroi,1921,chambre-des-représentants
Parti Natio Pop,,1551,Charleroi,1921,chambre-des-représentants
Social,2.0,17775,Courtrai,1921,chambre-des-représentants
Liberal/Liberaal,,4457,Courtrai,1921,chambre-des-représentants
Cath/Kath,2.0,15170,Courtrai,1921,chambre-des-représentants
Frontpartij,,1187,Courtrai,1921,chambre-des-représentants
Dem Chrét,,583,Courtrai,1921,chambre-des-représentants
Ouvr Chrét,1.0,15841,Courtrai,1921,chambre-des-représentants
Social,1.0,11449,Dinant-Philippeville,1921,chambre-des-représentants
Liberal/Liberaal,,7145,Dinant-Philippeville,1921,chambre-des-représentants
Cath/Kath,3.0,21657,Dinant-Philippeville,1921,chambre-des-représentants
Union Nationale,,930,Dinant-Philippeville,1921,chambre-des-représentants
Social,,5469,Furnes-Dixmude-Ostende,1921,chambre-des-représentants
Liberal/Liberaal,2.0,11433,Furnes-Dixmude-Ostende,1921,chambre-des-représentants
Cath/Kath,3.0,19912,Furnes-Dixmude-Ostende,1921,chambre-des-représentants
Frontpartij,,3070,Furnes-Dixmude-Ostende,1921,chambre-des-représentants
Sinistrés,,542,Furnes-Dixmude-Ostende,1921,chambre-des-représentants
Social,4.0,36784,Gand-Eeklo,1921,chambre-des-représentants
Liberal/Liberaal,2.0,16643,Gand-Eeklo,1921,chambre-des-représentants
Cath/Kath,6.0,56202,Gand-Eeklo,1921,chambre-des-représentants
Frontpartij,,6091,Gand-Eeklo,1921,chambre-des-représentants
Diss Cath Natio,,3211,Gand-Eeklo,1921,chambre-des-représentants
Comm de Justice,,1586,Gand-Eeklo,1921,chambre-des-représentants
Help U Zelf,,2291,Gand-Eeklo,1921,chambre-des-représentants
Social,,1759,Hasselt,1921,chambre-des-représentants
Liberal/Liberaal,,3451,Hasselt,1921,chambre-des-représentants
Cath/Kath,3.0,17292,Hasselt,1921,chambre-des-représentants
Frontpartij,,463,Hasselt,1921,chambre-des-représentants
Dissid Cath,,239,Hasselt,1921,chambre-des-représentants
Cath National,,3841,Hasselt,1921,chambre-des-représentants
Dissid libérales,,2460,Hasselt,1921,chambre-des-représentants
Sans Couleur,,131,Hasselt,1921,chambre-des-représentants
Social,2.0,23916,Huy-Waremme,1921,chambre-des-représentants
Liberal/Liberaal,1.0,11264,Huy-Waremme,1921,chambre-des-représentants
Cath/Kath,1.0,14843,Huy-Waremme,1921,chambre-des-représentants
Social,8.0,84039,Liège,1921,chambre-des-représentants
Liberal/Liberaal,2.0,28019,Liège,1921,chambre-des-représentants
Cath/Kath,3.0,32860,Liège,1921,chambre-des-représentants
Parti National,,2286,Liège,1921,chambre-des-représentants
Social,2.0,17196,Louvain,1921,chambre-des-représentants
Liberal/Liberaal,2.0,11623,Louvain,1921,chambre-des-représentants
Frontpartij,,4057,Louvain,1921,chambre-des-représentants
Combattants,,1914,Louvain,1921,chambre-des-représentants
Christene Volkspartij,3.0,31933,Louvain,1921,chambre-des-représentants
Union Nationale,,1470,Louvain,1921,chambre-des-représentants
Agriculteur,,241,Louvain,1921,chambre-des-représentants
Agriculteurs (2),,353,Louvain,1921,chambre-des-représentants
Social,2.0,15805,Malines,1921,chambre-des-représentants
Liberal/Liberaal,1.0,6390,Malines,1921,chambre-des-représentants
Cath. Diss,,2906,Malines,1921,chambre-des-représentants
onafh/indép,,1582,Malines,1921,chambre-des-représentants
Cath/Kath,2.0,22191,Malines,1921,chambre-des-représentants
Frontpartij,,3443,Malines,1921,chambre-des-représentants
Social,5.0,46832,Mons,1921,chambre-des-représentants
Liberal/Liberaal,1.0,11525,Mons,1921,chambre-des-représentants
Cath/Kath,1.0,16123,Mons,1921,chambre-des-représentants
Social,2.0,19622,Namur,1921,chambre-des-représentants
Liberal/Liberaal,1.0,10254,Namur,1921,chambre-des-représentants
Cath/Kath,2.0,23659,Namur,1921,chambre-des-représentants
Soc diss,,3917,Namur,1921,chambre-des-représentants
Social,1.0,5921,Neufchâteau-Virton,1921,chambre-des-représentants
Liberal/Liberaal,,6285,Neufchâteau-Virton,1921,chambre-des-représentants
Cath/Kath,2.0,14118,Neufchâteau-Virton,1921,chambre-des-représentants
Social,2.0,21861,Nivelles,1921,chambre-des-représentants
Liberal/Liberaal,1.0,9474,Nivelles,1921,chambre-des-représentants
Cath/Kath,1.0,15956,Nivelles,1921,chambre-des-représentants
Combattants,,1976,Nivelles,1921,chambre-des-représentants
Social,1.0,6069,Roulers-Tielt,1921,chambre-des-représentants
Liberal/Liberaal,,1045,Roulers-Tielt,1921,chambre-des-représentants
Cath/Kath,3.0,29017,Roulers-Tielt,1921,chambre-des-représentants
Frontpartij,1.0,5730,Roulers-Tielt,1921,chambre-des-représentants
Middenstand,,544,Roulers-Tielt,1921,chambre-des-représentants
Social,2.0,10134,Saint-Nicolas,1921,chambre-des-représentants
Liberal/Liberaal,,3519,Saint-Nicolas,1921,chambre-des-représentants
Cath/Kath,2.0,19509,Saint-Nicolas,1921,chambre-des-représentants
Frontpartij,,2044,Saint-Nicolas,1921,chambre-des-représentants
Dissid Cath,,7243,Saint-Nicolas,1921,chambre-des-représentants
Int comm (1),,520,Saint-Nicolas,1921,chambre-des-représentants
Int comm (2),,313,Saint-Nicolas,1921,chambre-des-représentants
Social,3.0,27501,Soignies,1921,chambre-des-représentants
