Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP-EVP,,8220,Aarschot,1984,parlement-européen
SP,,7882,Aarschot,1984,parlement-européen
PVV-ELD,,6273,Aarschot,1984,parlement-européen
AGALEV,,1671,Aarschot,1984,parlement-européen
VU-EVA,,2868,Aarschot,1984,parlement-européen
VLAAMS BLOK,,290,Aarschot,1984,parlement-européen
KPB,,172,Aarschot,1984,parlement-européen
PVDA,,164,Aarschot,1984,parlement-européen
SAP-RAL,,103,Aarschot,1984,parlement-européen
CVP-EVP,,22316,Alost,1984,parlement-européen
SP,,18815,Alost,1984,parlement-européen
PVV-ELD,,12365,Alost,1984,parlement-européen
AGALEV,,4572,Alost,1984,parlement-européen
VU-EVA,,12177,Alost,1984,parlement-européen
VLAAMS BLOK,,1530,Alost,1984,parlement-européen
KPB,,1309,Alost,1984,parlement-européen
PVDA,,277,Alost,1984,parlement-européen
SAP-RAL,,333,Alost,1984,parlement-européen
PSC,,3120,Andenne,1984,parlement-européen
PS,,8193,Andenne,1984,parlement-européen
PRL,,3165,Andenne,1984,parlement-européen
ECOLO,,1563,Andenne,1984,parlement-européen
FDF-CFE,,520,Andenne,1984,parlement-européen
PWE,,500,Andenne,1984,parlement-européen
PCB,,289,Andenne,1984,parlement-européen
POS-LRT,,70,Andenne,1984,parlement-européen
PTB,,97,Andenne,1984,parlement-européen
CVP-EVP,,8900,Anderlecht,1984,parlement-européen
SP,,6791,Anderlecht,1984,parlement-européen
PVV-ELD,,4067,Anderlecht,1984,parlement-européen
AGALEV,,1823,Anderlecht,1984,parlement-européen
VU-EVA,,6787,Anderlecht,1984,parlement-européen
VLAAMS BLOK,,1027,Anderlecht,1984,parlement-européen
PSC,,4089,Anderlecht,1984,parlement-européen
PS,,11028,Anderlecht,1984,parlement-européen
PRL,,15252,Anderlecht,1984,parlement-européen
ECOLO,,6142,Anderlecht,1984,parlement-européen
FDF-CFE,,9542,Anderlecht,1984,parlement-européen
PWE,,423,Anderlecht,1984,parlement-européen
PCB,,1028,Anderlecht,1984,parlement-européen
KPB,,343,Anderlecht,1984,parlement-européen
POS-LRT,,312,Anderlecht,1984,parlement-européen
PVDA,,255,Anderlecht,1984,parlement-européen
PTB,,446,Anderlecht,1984,parlement-européen
SAP-RAL,,182,Anderlecht,1984,parlement-européen
PSC,,3261,Antoing,1984,parlement-européen
PS,,5362,Antoing,1984,parlement-européen
PRL,,1892,Antoing,1984,parlement-européen
ECOLO,,700,Antoing,1984,parlement-européen
FDF-CFE,,144,Antoing,1984,parlement-européen
PWE,,107,Antoing,1984,parlement-européen
PCB,,697,Antoing,1984,parlement-européen
POS-LRT,,42,Antoing,1984,parlement-européen
PTB,,37,Antoing,1984,parlement-européen
CVP-EVP,,74957,Anvers,1984,parlement-européen
SP,,99726,Anvers,1984,parlement-européen
PVV-ELD,,35520,Anvers,1984,parlement-européen
AGALEV,,31946,Anvers,1984,parlement-européen
VU-EVA,,38298,Anvers,1984,parlement-européen
VLAAMS BLOK,,16890,Anvers,1984,parlement-européen
KPB,,3737,Anvers,1984,parlement-européen
PVDA,,6190,Anvers,1984,parlement-européen
SAP-RAL,,2643,Anvers,1984,parlement-européen
CVP-EVP,,10228,Arendonk,1984,parlement-européen
SP,,6287,Arendonk,1984,parlement-européen
PVV-ELD,,1938,Arendonk,1984,parlement-européen
AGALEV,,1145,Arendonk,1984,parlement-européen
VU-EVA,,2268,Arendonk,1984,parlement-européen
VLAAMS BLOK,,225,Arendonk,1984,parlement-européen
KPB,,73,Arendonk,1984,parlement-européen
PVDA,,149,Arendonk,1984,parlement-européen
SAP-RAL,,74,Arendonk,1984,parlement-européen
PSC,,4840,Arlon,1984,parlement-européen
PS,,3733,Arlon,1984,parlement-européen
PRL,,4002,Arlon,1984,parlement-européen
ECOLO,,1567,Arlon,1984,parlement-européen
FDF-CFE,,302,Arlon,1984,parlement-européen
PWE,,152,Arlon,1984,parlement-européen
PCB,,359,Arlon,1984,parlement-européen
POS-LRT,,53,Arlon,1984,parlement-européen
PTB,,71,Arlon,1984,parlement-européen
CVP-EVP,,16104,Asse,1984,parlement-européen
SP,,9710,Asse,1984,parlement-européen
PVV-ELD,,8742,Asse,1984,parlement-européen
AGALEV,,2761,Asse,1984,parlement-européen
VU-EVA,,9172,Asse,1984,parlement-européen
VLAAMS BLOK,,999,Asse,1984,parlement-européen
PSC,,236,Asse,1984,parlement-européen
PS,,310,Asse,1984,parlement-européen
PRL,,592,Asse,1984,parlement-européen
ECOLO,,348,Asse,1984,parlement-européen
FDF-CFE,,197,Asse,1984,parlement-européen
PWE,,46,Asse,1984,parlement-européen
PCB,,80,Asse,1984,parlement-européen
KPB,,233,Asse,1984,parlement-européen
POS-LRT,,81,Asse,1984,parlement-européen
PVDA,,177,Asse,1984,parlement-européen
PTB,,70,Asse,1984,parlement-européen
SAP-RAL,,93,Asse,1984,parlement-européen
CVP-EVP,,4906,Assenede,1984,parlement-européen
SP,,5338,Assenede,1984,parlement-européen
PVV-ELD,,1914,Assenede,1984,parlement-européen
AGALEV,,827,Assenede,1984,parlement-européen
VU-EVA,,2319,Assenede,1984,parlement-européen
VLAAMS BLOK,,143,Assenede,1984,parlement-européen
KPB,,110,Assenede,1984,parlement-européen
PVDA,,778,Assenede,1984,parlement-européen
SAP-RAL,,49,Assenede,1984,parlement-européen
PSC,,2148,Ath,1984,parlement-européen
PS,,7046,Ath,1984,parlement-européen
PRL,,3995,Ath,1984,parlement-européen
ECOLO,,1073,Ath,1984,parlement-européen
FDF-CFE,,331,Ath,1984,parlement-européen
PWE,,217,Ath,1984,parlement-européen
PCB,,363,Ath,1984,parlement-européen
POS-LRT,,56,Ath,1984,parlement-européen
PTB,,41,Ath,1984,parlement-européen
PSC,,2837,Aubel,1984,parlement-européen
PS,,1865,Aubel,1984,parlement-européen
PRL,,812,Aubel,1984,parlement-européen
ECOLO,,538,Aubel,1984,parlement-européen
FDF-CFE,,72,Aubel,1984,parlement-européen
PWE,,51,Aubel,1984,parlement-européen
PCB,,57,Aubel,1984,parlement-européen
POS-LRT,,20,Aubel,1984,parlement-européen
PTB,,35,Aubel,1984,parlement-européen
CVP-EVP,,8738,Audenarde,1984,parlement-européen
SP,,5809,Audenarde,1984,parlement-européen
PVV-ELD,,7023,Audenarde,1984,parlement-européen
AGALEV,,1091,Audenarde,1984,parlement-européen
VU-EVA,,1964,Audenarde,1984,parlement-européen
VLAAMS BLOK,,282,Audenarde,1984,parlement-européen
KPB,,107,Audenarde,1984,parlement-européen
PVDA,,88,Audenarde,1984,parlement-européen
SAP-RAL,,64,Audenarde,1984,parlement-européen
CVP-EVP,,2235,Avelgem,1984,parlement-européen
SP,,2345,Avelgem,1984,parlement-européen
PVV-ELD,,1209,Avelgem,1984,parlement-européen
AGALEV,,297,Avelgem,1984,parlement-européen
VU-EVA,,337,Avelgem,1984,parlement-européen
VLAAMS BLOK,,50,Avelgem,1984,parlement-européen
KPB,,51,Avelgem,1984,parlement-européen
PVDA,,39,Avelgem,1984,parlement-européen
SAP-RAL,,20,Avelgem,1984,parlement-européen
PSC,,4001,Aywaille,1984,parlement-européen
PS,,8204,Aywaille,1984,parlement-européen
PRL,,5514,Aywaille,1984,parlement-européen
ECOLO,,2123,Aywaille,1984,parlement-européen
FDF-CFE,,384,Aywaille,1984,parlement-européen
PWE,,586,Aywaille,1984,parlement-européen
PCB,,756,Aywaille,1984,parlement-européen
POS-LRT,,90,Aywaille,1984,parlement-européen
PTB,,78,Aywaille,1984,parlement-européen
PSC,,5416,Bassenge,1984,parlement-européen
PS,,9522,Bassenge,1984,parlement-européen
PRL,,3733,Bassenge,1984,parlement-européen
ECOLO,,1811,Bassenge,1984,parlement-européen
FDF-CFE,,386,Bassenge,1984,parlement-européen
PWE,,495,Bassenge,1984,parlement-européen
PCB,,474,Bassenge,1984,parlement-européen
POS-LRT,,70,Bassenge,1984,parlement-européen
PTB,,161,Bassenge,1984,parlement-européen
PSC,,3608,Bastogne,1984,parlement-européen
PS,,837,Bastogne,1984,parlement-européen
PRL,,3464,Bastogne,1984,parlement-européen
ECOLO,,326,Bastogne,1984,parlement-européen
FDF-CFE,,69,Bastogne,1984,parlement-européen
PWE,,60,Bastogne,1984,parlement-européen
PCB,,50,Bastogne,1984,parlement-européen
POS-LRT,,11,Bastogne,1984,parlement-européen
PTB,,17,Bastogne,1984,parlement-européen
PSC,,1749,Beaumont,1984,parlement-européen
PS,,1974,Beaumont,1984,parlement-européen
PRL,,2542,Beaumont,1984,parlement-européen
ECOLO,,536,Beaumont,1984,parlement-européen
FDF-CFE,,98,Beaumont,1984,parlement-européen
PWE,,680,Beaumont,1984,parlement-européen
PCB,,111,Beaumont,1984,parlement-européen
POS-LRT,,29,Beaumont,1984,parlement-européen
PTB,,38,Beaumont,1984,parlement-européen
PSC,,2423,Beauraing,1984,parlement-européen
PS,,1954,Beauraing,1984,parlement-européen
PRL,,1729,Beauraing,1984,parlement-européen
ECOLO,,482,Beauraing,1984,parlement-européen
FDF-CFE,,192,Beauraing,1984,parlement-européen
PWE,,110,Beauraing,1984,parlement-européen
PCB,,73,Beauraing,1984,parlement-européen
POS-LRT,,18,Beauraing,1984,parlement-européen
PTB,,29,Beauraing,1984,parlement-européen
PSC,,1542,Beloeil,1984,parlement-européen
PS,,6660,Beloeil,1984,parlement-européen
PRL,,4052,Beloeil,1984,parlement-européen
