Parti,Nombre de sièges,Nombre de voix,canton,date,election
FN,,305,Canton d'Étalle,2007,chambre-des-représentants
CDH,,3422,Canton d'Étalle,2007,chambre-des-représentants
MR,,3224,Canton d'Étalle,2007,chambre-des-représentants
PS,,1784,Canton d'Étalle,2007,chambre-des-représentants
ECOLO,,1322,Canton d'Étalle,2007,chambre-des-représentants
PC,,64,Canton d'Étalle,2007,chambre-des-représentants
R.W.F.,,163,Canton d'Étalle,2007,chambre-des-représentants
CDF,,32,Canton d'Étalle,2007,chambre-des-représentants
UMP-B,,21,Canton d'Étalle,2007,chambre-des-représentants
FN B,,65,Canton d'Étalle,2007,chambre-des-représentants
CD&V NVA,,9430,Canton d'Aarschot,2007,chambre-des-représentants
VLAAMS BELANG,,6339,Canton d'Aarschot,2007,chambre-des-représentants
open vld,,7699,Canton d'Aarschot,2007,chambre-des-représentants
GROEN!,,2096,Canton d'Aarschot,2007,chambre-des-représentants
sp.a-spirit,,5677,Canton d'Aarschot,2007,chambre-des-représentants
Lijst Dedecker,,2571,Canton d'Aarschot,2007,chambre-des-représentants
CAP,,142,Canton d'Aarschot,2007,chambre-des-représentants
PVDA+,,245,Canton d'Aarschot,2007,chambre-des-représentants
BELG.UNIE-BUB,,106,Canton d'Aarschot,2007,chambre-des-représentants
CD&V NVA,,19934,Canton d'Alost,2007,chambre-des-représentants
VLAAMS BELANG,,19553,Canton d'Alost,2007,chambre-des-représentants
open vld,,18618,Canton d'Alost,2007,chambre-des-représentants
GROEN!,,4042,Canton d'Alost,2007,chambre-des-représentants
sp.a-spirit,,12432,Canton d'Alost,2007,chambre-des-représentants
Lijst Dedecker,,5711,Canton d'Alost,2007,chambre-des-représentants
CAP,,330,Canton d'Alost,2007,chambre-des-représentants
PVDA+,,630,Canton d'Alost,2007,chambre-des-représentants
FN,,2541,Canton d'Anderlecht,2007,chambre-des-représentants
CDH,,7450,Canton d'Anderlecht,2007,chambre-des-représentants
CD&V NVA,,1502,Canton d'Anderlecht,2007,chambre-des-représentants
VLAAMS BELANG,,3226,Canton d'Anderlecht,2007,chambre-des-représentants
MR,,15132,Canton d'Anderlecht,2007,chambre-des-représentants
open vld,,1564,Canton d'Anderlecht,2007,chambre-des-représentants
PS,,13359,Canton d'Anderlecht,2007,chambre-des-représentants
GROEN!,,514,Canton d'Anderlecht,2007,chambre-des-représentants
sp.a-spirit,,1380,Canton d'Anderlecht,2007,chambre-des-représentants
ECOLO,,5529,Canton d'Anderlecht,2007,chambre-des-représentants
Lijst Dedecker,,283,Canton d'Anderlecht,2007,chambre-des-représentants
PC,,220,Canton d'Anderlecht,2007,chambre-des-représentants
R.W.F.,,211,Canton d'Anderlecht,2007,chambre-des-représentants
PTB+PVDA+,,241,Canton d'Anderlecht,2007,chambre-des-représentants
CDF,,282,Canton d'Anderlecht,2007,chambre-des-représentants
FDB,,61,Canton d'Anderlecht,2007,chambre-des-représentants
CAP,,127,Canton d'Anderlecht,2007,chambre-des-représentants
VÉLORUTION,,108,Canton d'Anderlecht,2007,chambre-des-représentants
PJM,,813,Canton d'Anderlecht,2007,chambre-des-représentants
TREFLE,,73,Canton d'Anderlecht,2007,chambre-des-représentants
FN B,,157,Canton d'Anderlecht,2007,chambre-des-représentants
BELG.UNIE-BUB,,178,Canton d'Anderlecht,2007,chambre-des-représentants
FN,,642,Canton d'Antoing,2007,chambre-des-représentants
CDH,,1584,Canton d'Antoing,2007,chambre-des-représentants
MR,,3192,Canton d'Antoing,2007,chambre-des-représentants
PS,,5010,Canton d'Antoing,2007,chambre-des-représentants
ECOLO,,1302,Canton d'Antoing,2007,chambre-des-représentants
PC,,212,Canton d'Antoing,2007,chambre-des-représentants
R.W.F.,,118,Canton d'Antoing,2007,chambre-des-représentants
PTB+,,25,Canton d'Antoing,2007,chambre-des-représentants
FORCE NATIONALE,,35,Canton d'Antoing,2007,chambre-des-représentants
CDF,,33,Canton d'Antoing,2007,chambre-des-représentants
CAP,,24,Canton d'Antoing,2007,chambre-des-représentants
VIVANT,,42,Canton d'Antoing,2007,chambre-des-représentants
WALLON,,46,Canton d'Antoing,2007,chambre-des-représentants
FN B,,27,Canton d'Antoing,2007,chambre-des-représentants
DLC,,3,Canton d'Antoing,2007,chambre-des-représentants
UNIE,,9,Canton d'Antoing,2007,chambre-des-représentants
Parti Wallon,,45,Canton d'Antoing,2007,chambre-des-représentants
CD&V NVA,,49397,Canton d'Anvers,2007,chambre-des-représentants
VLAAMS BELANG,,81629,Canton d'Anvers,2007,chambre-des-représentants
open vld,,42361,Canton d'Anvers,2007,chambre-des-représentants
GROEN!,,25002,Canton d'Anvers,2007,chambre-des-représentants
sp.a-spirit,,67623,Canton d'Anvers,2007,chambre-des-représentants
Lijst Dedecker,,12090,Canton d'Anvers,2007,chambre-des-représentants
CAP,,1219,Canton d'Anvers,2007,chambre-des-représentants
PVDA+,,7308,Canton d'Anvers,2007,chambre-des-représentants
NP-FN,,493,Canton d'Anvers,2007,chambre-des-représentants
CD&V NVA,,13554,Canton d'Arendonk,2007,chambre-des-représentants
VLAAMS BELANG,,4972,Canton d'Arendonk,2007,chambre-des-représentants
open vld,,3254,Canton d'Arendonk,2007,chambre-des-représentants
GROEN!,,1206,Canton d'Arendonk,2007,chambre-des-représentants
sp.a-spirit,,3152,Canton d'Arendonk,2007,chambre-des-représentants
Lijst Dedecker,,1278,Canton d'Arendonk,2007,chambre-des-représentants
CAP,,104,Canton d'Arendonk,2007,chambre-des-représentants
PVDA+,,210,Canton d'Arendonk,2007,chambre-des-représentants
NP-FN,,41,Canton d'Arendonk,2007,chambre-des-représentants
FN,,811,Canton d'Arlon,2007,chambre-des-représentants
CDH,,7904,Canton d'Arlon,2007,chambre-des-représentants
MR,,5853,Canton d'Arlon,2007,chambre-des-représentants
PS,,3956,Canton d'Arlon,2007,chambre-des-représentants
ECOLO,,3236,Canton d'Arlon,2007,chambre-des-représentants
PC,,149,Canton d'Arlon,2007,chambre-des-représentants
R.W.F.,,267,Canton d'Arlon,2007,chambre-des-représentants
CDF,,131,Canton d'Arlon,2007,chambre-des-représentants
UMP-B,,64,Canton d'Arlon,2007,chambre-des-représentants
FN B,,202,Canton d'Arlon,2007,chambre-des-représentants
FN,,638,Canton d'Asse,2007,chambre-des-représentants
CDH,,1497,Canton d'Asse,2007,chambre-des-représentants
CD&V NVA,,26635,Canton d'Asse,2007,chambre-des-représentants
VLAAMS BELANG,,17333,Canton d'Asse,2007,chambre-des-représentants
MR,,4886,Canton d'Asse,2007,chambre-des-représentants
open vld,,20086,Canton d'Asse,2007,chambre-des-représentants
PS,,2542,Canton d'Asse,2007,chambre-des-représentants
GROEN!,,4384,Canton d'Asse,2007,chambre-des-représentants
sp.a-spirit,,8100,Canton d'Asse,2007,chambre-des-représentants
ECOLO,,1371,Canton d'Asse,2007,chambre-des-représentants
Lijst Dedecker,,3802,Canton d'Asse,2007,chambre-des-représentants
PC,,115,Canton d'Asse,2007,chambre-des-représentants
R.W.F.,,76,Canton d'Asse,2007,chambre-des-représentants
PTB+PVDA+,,161,Canton d'Asse,2007,chambre-des-représentants
CDF,,238,Canton d'Asse,2007,chambre-des-représentants
FDB,,97,Canton d'Asse,2007,chambre-des-représentants
CAP,,159,Canton d'Asse,2007,chambre-des-représentants
VÉLORUTION,,56,Canton d'Asse,2007,chambre-des-représentants
PJM,,31,Canton d'Asse,2007,chambre-des-représentants
TREFLE,,37,Canton d'Asse,2007,chambre-des-représentants
FN B,,43,Canton d'Asse,2007,chambre-des-représentants
BELG.UNIE-BUB,,193,Canton d'Asse,2007,chambre-des-représentants
CD&V NVA,,4377,Canton d'Assenede,2007,chambre-des-représentants
VLAAMS BELANG,,2956,Canton d'Assenede,2007,chambre-des-représentants
open vld,,4014,Canton d'Assenede,2007,chambre-des-représentants
GROEN!,,894,Canton d'Assenede,2007,chambre-des-représentants
sp.a-spirit,,3196,Canton d'Assenede,2007,chambre-des-représentants
Lijst Dedecker,,1222,Canton d'Assenede,2007,chambre-des-représentants
CAP,,68,Canton d'Assenede,2007,chambre-des-représentants
PVDA+,,1313,Canton d'Assenede,2007,chambre-des-représentants
