Parti,Nombre de sièges,Nombre de voix,canton,date,election
VIVANT,,1918,Canton d'Eupen,2019,parlement-de-la-communauté-germanophone
ECOLO,,3220,Canton d'Eupen,2019,parlement-de-la-communauté-germanophone
ProDG,,4707,Canton d'Eupen,2019,parlement-de-la-communauté-germanophone
CSP,,5132,Canton d'Eupen,2019,parlement-de-la-communauté-germanophone
PFF-MR,,2590,Canton d'Eupen,2019,parlement-de-la-communauté-germanophone
SP,,3534,Canton d'Eupen,2019,parlement-de-la-communauté-germanophone
VIVANT,,3889,Canton de Saint-Vith,2019,parlement-de-la-communauté-germanophone
ECOLO,,1682,Canton de Saint-Vith,2019,parlement-de-la-communauté-germanophone
ProDG,,4439,Canton de Saint-Vith,2019,parlement-de-la-communauté-germanophone
CSP,,3937,Canton de Saint-Vith,2019,parlement-de-la-communauté-germanophone
PFF-MR,,1864,Canton de Saint-Vith,2019,parlement-de-la-communauté-germanophone
SP,,2286,Canton de Saint-Vith,2019,parlement-de-la-communauté-germanophone
