Parti,Nombre de sièges,Nombre de voix,canton,date,election
BSP,,3806,Aarschot,1977,sénat
VU,,2382,Aarschot,1977,sénat
KPB-PCB,,340,Aarschot,1977,sénat
CVP,,10422,Aarschot,1977,sénat
PVV,,8280,Aarschot,1977,sénat
AMADA/tpo,,62,Aarschot,1977,sénat
PL,,21,Aarschot,1977,sénat
FDF,,15,Aarschot,1977,sénat
BSP,,15511,Alost,1977,sénat
VU,,15068,Alost,1977,sénat
KPB-PCB,,1864,Alost,1977,sénat
CVP,,24579,Alost,1977,sénat
PVV,,14733,Alost,1977,sénat
RW,,115,Alost,1977,sénat
KPB-PCB,,412,Andenne,1977,sénat
RW,,1261,Andenne,1977,sénat
PSB,,7917,Andenne,1977,sénat
PSC,,3817,Andenne,1977,sénat
PRLW,,2417,Andenne,1977,sénat
ECOLO,,297,Andenne,1977,sénat
BSP,,2673,Anderlecht,1977,sénat
VU,,8771,Anderlecht,1977,sénat
KPB-PCB,,3066,Anderlecht,1977,sénat
CVP,,14115,Anderlecht,1977,sénat
PVV,,3280,Anderlecht,1977,sénat
AMADA/tpo,,444,Anderlecht,1977,sénat
VFP-PFU,,194,Anderlecht,1977,sénat
PL,,6836,Anderlecht,1977,sénat
FDF,,21320,Anderlecht,1977,sénat
UB,,115,Anderlecht,1977,sénat
PSB,,19116,Anderlecht,1977,sénat
PSC,,6206,Anderlecht,1977,sénat
RW,,620,Antoing,1977,sénat
PSB,,5881,Antoing,1977,sénat
PSC,,2978,Antoing,1977,sénat
PRLW,,1249,Antoing,1977,sénat
PCB-UDP,,1188,Antoing,1977,sénat
LRT-RAL,,14,Antoing,1977,sénat
BSP,,53388,Anvers,1977,sénat
VU,,25273,Anvers,1977,sénat
KPB-PCB,,4625,Anvers,1977,sénat
CVP,,48704,Anvers,1977,sénat
PVV,,18425,Anvers,1977,sénat
AMADA/tpo,,3569,Anvers,1977,sénat
VFP-PFU,,433,Anvers,1977,sénat
AGALEV,,794,Anvers,1977,sénat
VOP,,284,Anvers,1977,sénat
BSP,,2891,Arendonk,1977,sénat
VU,,2498,Arendonk,1977,sénat
KPB-PCB,,103,Arendonk,1977,sénat
CVP,,11670,Arendonk,1977,sénat
PVV,,1414,Arendonk,1977,sénat
AMADA/tpo,,68,Arendonk,1977,sénat
RW,,39,Arendonk,1977,sénat
PSC,,6738,Arlon,1977,sénat
PRLW,,3593,Arlon,1977,sénat
PSB-RW,,4182,Arlon,1977,sénat
BSP,,6274,Asse,1977,sénat
VU,,9601,Asse,1977,sénat
KPB-PCB,,404,Asse,1977,sénat
CVP,,20893,Asse,1977,sénat
PVV,,7293,Asse,1977,sénat
AMADA/tpo,,127,Asse,1977,sénat
VFP-PFU,,29,Asse,1977,sénat
PL,,189,Asse,1977,sénat
FDF,,253,Asse,1977,sénat
UB,,17,Asse,1977,sénat
PSB,,319,Asse,1977,sénat
PSC,,490,Asse,1977,sénat
BSP,,4726,Assenede,1977,sénat
VU,,1809,Assenede,1977,sénat
KPB-PCB,,143,Assenede,1977,sénat
CVP,,6607,Assenede,1977,sénat
PVV,,2155,Assenede,1977,sénat
AMADA/tpo,,145,Assenede,1977,sénat
RW,,918,Ath,1977,sénat
PSB,,6942,Ath,1977,sénat
PSC,,1948,Ath,1977,sénat
PRLW,,4871,Ath,1977,sénat
PCB-UDP,,510,Ath,1977,sénat
LRT-RAL,,19,Ath,1977,sénat
KPB-PCB,,74,Aubel,1977,sénat
RW,,164,Aubel,1977,sénat
PSB-SPB,,1398,Aubel,1977,sénat
PSC-CSP,,3388,Aubel,1977,sénat
PRLW-PRF,,608,Aubel,1977,sénat
PDB,,50,Aubel,1977,sénat
BSP,,4335,Audenarde,1977,sénat
VU,,2806,Audenarde,1977,sénat
KPB-PCB,,216,Audenarde,1977,sénat
CVP,,9878,Audenarde,1977,sénat
PVV,,7181,Audenarde,1977,sénat
RW,,33,Audenarde,1977,sénat
BSP,,2204,Avelgem,1977,sénat
VU,,300,Avelgem,1977,sénat
KPB-PCB,,53,Avelgem,1977,sénat
CVP,,2717,Avelgem,1977,sénat
PVV,,1267,Avelgem,1977,sénat
AMADA/tpo,,27,Avelgem,1977,sénat
KPB-PCB,,1373,Aywaille,1977,sénat
AMADA/tpo,,46,Aywaille,1977,sénat
RW,,1307,Aywaille,1977,sénat
PSB,,6891,Aywaille,1977,sénat
PSC,,6429,Aywaille,1977,sénat
PRLW,,3901,Aywaille,1977,sénat
PSC,,3250,Bastogne,1977,sénat
PRLW,,3022,Bastogne,1977,sénat
PSB-RW,,830,Bastogne,1977,sénat
KPB-PCB,,205,Beaumont,1977,sénat
AMADA/tpo,,15,Beaumont,1977,sénat
RW,,1279,Beaumont,1977,sénat
PSB,,1709,Beaumont,1977,sénat
PSC,,2100,Beaumont,1977,sénat
PRLW,,1588,Beaumont,1977,sénat
PLPW,,43,Beaumont,1977,sénat
KPB-PCB,,50,Beauraing,1977,sénat
RW,,365,Beauraing,1977,sénat
PSB,,2228,Beauraing,1977,sénat
PSC,,2348,Beauraing,1977,sénat
PRLW,,1628,Beauraing,1977,sénat
ECOLO,,43,Beauraing,1977,sénat
RW,,681,Beloeil,1977,sénat
PSB,,7391,Beloeil,1977,sénat
PSC,,1378,Beloeil,1977,sénat
PRLW,,3580,Beloeil,1977,sénat
PCB-UDP,,1081,Beloeil,1977,sénat
LRT-RAL,,27,Beloeil,1977,sénat
BSP,,14664,Berchem,1977,sénat
VU,,16803,Berchem,1977,sénat
KPB-PCB,,1403,Berchem,1977,sénat
CVP,,30134,Berchem,1977,sénat
PVV,,9410,Berchem,1977,sénat
AMADA/tpo,,983,Berchem,1977,sénat
VFP-PFU,,334,Berchem,1977,sénat
AGALEV,,487,Berchem,1977,sénat
VOP,,109,Berchem,1977,sénat
BSP,,9462,Beringen,1977,sénat
VU,,6536,Beringen,1977,sénat
KPB-PCB,,283,Beringen,1977,sénat
CVP,,21017,Beringen,1977,sénat
PVV,,6067,Beringen,1977,sénat
AMADA/tpo,,409,Beringen,1977,sénat
KPB-PCB,,955,Bessenge,1977,sénat
AMADA/tpo,,79,Bessenge,1977,sénat
RW,,1486,Bessenge,1977,sénat
PSB,,8341,Bessenge,1977,sénat
PSC,,5810,Bessenge,1977,sénat
PRLW,,3478,Bessenge,1977,sénat
BSP,,3377,Beveren,1977,sénat
VU,,6212,Beveren,1977,sénat
KPB-PCB,,231,Beveren,1977,sénat
CVP,,12327,Beveren,1977,sénat
PVV,,1453,Beveren,1977,sénat
