Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,2436,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
SP,,2685,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
VLD,,1649,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
AGALEV,,555,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
VU,,840,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,2611,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
PSC,,3017,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
PS,,11428,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,3956,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
PRL-FDF,,12703,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
FN,,5297,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
PLN,,83,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
UNIE,,225,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
BANANE,,383,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
PFH/PFU,,54,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
PCN,,29,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
A.R.,,78,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
PLUS,,172,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
LETD,,58,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
PTB-UA,,207,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
RLB,,211,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
RALBOL,,651,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
GU,,217,Anderlecht,1995,parlement-de-la-région-de-bruxelles-capitale
CVP,,2193,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
SP,,1306,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
VLD,,1963,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
AGALEV,,743,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
VU,,1490,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,2080,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
PSC,,5885,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
PS,,10127,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,4535,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
PRL-FDF,,14461,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
FN,,4513,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
PLN,,90,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
UNIE,,242,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
BANANE,,370,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
PFH/PFU,,24,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
PCN,,46,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
A.R.,,59,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
PLUS,,149,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
LETD,,23,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
PTB-UA,,389,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
RLB,,162,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
RALBOL,,412,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
GU,,242,Bruxelles,1995,parlement-de-la-région-de-bruxelles-capitale
CVP,,1284,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
SP,,738,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
VLD,,915,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
AGALEV,,419,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
VU,,554,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,680,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
PSC,,4871,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
PS,,11593,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,6276,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
PRL-FDF,,24552,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
FN,,3012,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
PLN,,45,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
UNIE,,259,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
BANANE,,389,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
PFH/PFU,,31,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
PCN,,23,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
A.R.,,35,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
PLUS,,149,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
LETD,,26,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
PTB-UA,,231,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
RLB,,354,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
RALBOL,,468,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
GU,,445,Ixelles,1995,parlement-de-la-région-de-bruxelles-capitale
CVP,,2741,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
SP,,2445,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
VLD,,2501,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
AGALEV,,774,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
VU,,1207,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,3160,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
PSC,,5542,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
PS,,14879,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,5016,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
PRL-FDF,,19048,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
FN,,6532,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
PLN,,91,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
UNIE,,235,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
BANANE,,363,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
PFH/PFU,,31,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
PCN,,51,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
A.R.,,54,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
PLUS,,179,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
LETD,,35,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
PTB-UA,,353,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
RLB,,199,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
RALBOL,,686,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
GU,,173,Molenbeek-Saint-Jean,1995,parlement-de-la-région-de-bruxelles-capitale
CVP,,166,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
SP,,181,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
VLD,,192,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
AGALEV,,145,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
VU,,99,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BLOK,,253,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
PSC,,808,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
PS,,5616,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,1542,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
PRL-FDF,,2833,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
FN,,815,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
PLN,,20,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
UNIE,,52,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
BANANE,,123,Saint-Gilles,1995,parlement-de-la-région-de-bruxelles-capitale
