Parti,Nombre de sièges,Nombre de voix,canton,date,election
ECOLO,,7011,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
open vld,,1280,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
CDH,,3211,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
MR,,7133,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,1034,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
N-VA,,2063,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,1251,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
CD&V,,754,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
DéFI,,4039,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
PTB,,8723,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
LISTES DESTEXHE,,997,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
GROEN,,1152,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
PS,,12293,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
PVDA,,403,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
Agora,,194,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
one.brussels-sp.a,,1497,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
act-SALEM,,231,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
DierAnimal,,613,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
PLAN B,,145,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
Hé,,125,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
Be.One,,531,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
COLLECTIF CITOYEN,,222,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
DIERANIMAL - NL,,127,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
be@eu,,81,Canton d'Anderlecht,2019,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,13606,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
open vld,,1271,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
CDH,,2754,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
MR,,10213,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,820,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
N-VA,,1142,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,384,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
CD&V,,444,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
DéFI,,9157,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
PTB,,4186,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
LISTES DESTEXHE,,1463,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
GROEN,,1999,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
PS,,6633,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
PVDA,,243,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
Agora,,717,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
one.brussels-sp.a,,909,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
act-SALEM,,57,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
DierAnimal,,734,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
PLAN B,,105,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
Hé,,50,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
Be.One,,170,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
COLLECTIF CITOYEN,,298,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
DIERANIMAL - NL,,81,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
be@eu,,40,Canton d'Ixelles,2019,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,11725,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
open vld,,1055,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
CDH,,2967,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
MR,,12450,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,773,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
N-VA,,1084,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,356,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
CD&V,,374,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
DéFI,,7807,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
PTB,,4783,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
LISTES DESTEXHE,,1910,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
GROEN,,1404,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
PS,,7721,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
PVDA,,211,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
Agora,,507,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
one.brussels-sp.a,,788,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
act-SALEM,,89,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
DierAnimal,,886,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
PLAN B,,119,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
Hé,,54,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
Be.One,,200,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
COLLECTIF CITOYEN,,261,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
DIERANIMAL - NL,,55,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
be@eu,,52,Canton d'Uccle,2019,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,8374,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
open vld,,1797,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
CDH,,4233,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
MR,,6274,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
Parti Populaire,,836,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
N-VA,,2145,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,946,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
CD&V,,1001,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
DéFI,,4880,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
PTB,,8830,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
LISTES DESTEXHE,,1001,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
GROEN,,2755,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
PS,,14754,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
PVDA,,603,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
Agora,,366,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
one.brussels-sp.a,,2217,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
act-SALEM,,379,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
DierAnimal,,597,Canton de Bruxelles,2019,parlement-de-la-région-de-bruxelles-capitale
