Parti,Nombre de sièges,Nombre de voix,canton,date,election
SP.A,,1731,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
PS,,14503,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
CDH,,7197,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
SLP,,60,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
N-VA,,383,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
GROEN!,,569,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,1986,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
MR,,11567,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
CD&V,,1447,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,7944,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
open vld,,1403,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
Lijst Dedecker,,374,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
R.W.F.-R.B.F.,,174,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
FN,,1515,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
PVDA+,,69,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
PTB+,,391,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
CAP D'ORAZIO,,69,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
PRO BRUXSEL (N),,111,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
PRO BRUXSEL (F),,709,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
UNIE,,52,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
Egalité,,831,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
TREFLE,,43,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
B.U.B. (BELG.UNIE),,86,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
P.S.H,,24,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
FNB,,124,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
NATION,,79,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
musulmans.be,,762,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
PC-PSL-LCR-PH,,192,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
Vélorution !,,80,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
D.P.,,71,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
CDF,,210,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
FDB,,107,Canton d'Anderlecht,2009,parlement-de-la-région-de-bruxelles-capitale
SP.A,,800,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
PS,,9776,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
CDH,,5794,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
SLP,,34,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
N-VA,,248,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
GROEN!,,620,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,551,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
MR,,20041,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
CD&V,,741,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,14237,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
open vld,,1057,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
Lijst Dedecker,,139,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
R.W.F.-R.B.F.,,198,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
FN,,672,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
PVDA+,,43,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
PTB+,,414,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
CAP D'ORAZIO,,61,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
PRO BRUXSEL (N),,289,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
PRO BRUXSEL (F),,1105,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
UNIE,,73,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
Egalité,,216,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
TREFLE,,32,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
B.U.B. (BELG.UNIE),,40,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
P.S.H,,11,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
FNB,,53,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
NATION,,57,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
musulmans.be,,135,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
PC-PSL-LCR-PH,,386,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
Vélorution !,,299,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
D.P.,,25,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
CDF,,224,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
FDB,,29,Canton d'Ixelles,2009,parlement-de-la-région-de-bruxelles-capitale
SP.A,,527,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
PS,,11335,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
CDH,,6516,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
SLP,,18,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
N-VA,,170,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
GROEN!,,429,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,558,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
MR,,20758,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
CD&V,,472,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,12161,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
open vld,,1108,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
Lijst Dedecker,,154,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
R.W.F.-R.B.F.,,209,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
FN,,786,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
PVDA+,,30,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
PTB+,,322,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
CAP D'ORAZIO,,68,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
PRO BRUXSEL (N),,86,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
PRO BRUXSEL (F),,802,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
UNIE,,50,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
Egalité,,297,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
TREFLE,,33,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
B.U.B. (BELG.UNIE),,46,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
P.S.H,,16,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
FNB,,52,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
NATION,,42,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
musulmans.be,,247,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
PC-PSL-LCR-PH,,294,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
Vélorution !,,223,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
D.P.,,27,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
CDF,,190,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
FDB,,44,Canton d'Uccle,2009,parlement-de-la-région-de-bruxelles-capitale
SP.A,,2172,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
PS,,16325,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
CDH,,8982,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
SLP,,77,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
N-VA,,523,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
GROEN!,,1364,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
VLAAMS BELANG,,1463,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
MR,,11501,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
CD&V,,1283,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
ECOLO,,9198,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
open vld,,1983,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
Lijst Dedecker,,392,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
R.W.F.-R.B.F.,,139,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
FN,,1030,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
PVDA+,,175,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
PTB+,,452,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
CAP D'ORAZIO,,68,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
PRO BRUXSEL (N),,198,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
PRO BRUXSEL (F),,955,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
UNIE,,55,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
Egalité,,832,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
TREFLE,,45,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
B.U.B. (BELG.UNIE),,76,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
P.S.H,,19,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
FNB,,82,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
NATION,,70,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
musulmans.be,,686,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
PC-PSL-LCR-PH,,262,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
Vélorution !,,162,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
D.P.,,44,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
CDF,,240,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
FDB,,57,Canton de Bruxelles,2009,parlement-de-la-région-de-bruxelles-capitale
SP.A,,2489,Canton de Molenbeek-Saint-Jean,2009,parlement-de-la-région-de-bruxelles-capitale
PS,,20663,Canton de Molenbeek-Saint-Jean,2009,parlement-de-la-région-de-bruxelles-capitale
CDH,,11645,Canton de Molenbeek-Saint-Jean,2009,parlement-de-la-région-de-bruxelles-capitale
