Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
PVV/PLP,1.0,65225,Anvers,1974,sénat
BSP/PSB,3.0,137453,Anvers,1974,sénat
VU,2.0,104626,Anvers,1974,sénat
KPB/PCB,,14841,Anvers,1974,sénat
CVP,4.0,174421,Anvers,1974,sénat
PMO,,3130,Anvers,1974,sénat
AMADA,,12195,Anvers,1974,sénat
KAGANOVEMUS,,1903,Anvers,1974,sénat
VFP,,5903,Anvers,1974,sénat
PVV/PLP,1.0,28666,Arlon,1974,sénat
BSP/PSB,,28249,Arlon,1974,sénat
PSC,1.0,44542,Arlon,1974,sénat
FDFRW-PLDP,,16269,Arlon,1974,sénat
PVV/PLP,1.0,53820,Audenarde - Alost,1974,sénat
BSP/PSB,1.0,52775,Audenarde - Alost,1974,sénat
VU,,32922,Audenarde - Alost,1974,sénat
KPB/PCB,,4175,Audenarde - Alost,1974,sénat
CVP,2.0,74187,Audenarde - Alost,1974,sénat
IEPENDAEL,,2784,Audenarde - Alost,1974,sénat
PVV/PLP,,17961,Bruges,1974,sénat
BSP/PSB,1.0,33311,Bruges,1974,sénat
VU,,23609,Bruges,1974,sénat
KPB/PCB,,1864,Bruges,1974,sénat
CVP,2.0,56779,Bruges,1974,sénat
A74,,942,Bruges,1974,sénat
PVV/PLP,2.0,53109,Bruxelles-Hal-Vilvorde,1974,sénat
BSP/PSB,2.0,127332,Bruxelles-Hal-Vilvorde,1974,sénat
VU,2.0,76810,Bruxelles-Hal-Vilvorde,1974,sénat
KPB/PCB,,29232,Bruxelles-Hal-Vilvorde,1974,sénat
CVP,3.0,123512,Bruxelles-Hal-Vilvorde,1974,sénat
VFP,,5655,Bruxelles-Hal-Vilvorde,1974,sénat
PSC,2.0,71760,Bruxelles-Hal-Vilvorde,1974,sénat
FDFRW-PLDP,6.0,273426,Bruxelles-Hal-Vilvorde,1974,sénat
BSP RODE LEEUWEN,,34203,Bruxelles-Hal-Vilvorde,1974,sénat
PLP,,21782,Bruxelles-Hal-Vilvorde,1974,sénat
PVV/PLP,1.0,29694,Charleroi-Thuin,1974,sénat
BSP/PSB,3.0,122837,Charleroi-Thuin,1974,sénat
PSC,1.0,48375,Charleroi-Thuin,1974,sénat
FDFRW-PLDP,2.0,69888,Charleroi-Thuin,1974,sénat
UDP,,17722,Charleroi-Thuin,1974,sénat
PDB,,3187,Charleroi-Thuin,1974,sénat
PVV/PLP,1.0,30828,Courtrai-Ypres,1974,sénat
BSP/PSB,1.0,50457,Courtrai-Ypres,1974,sénat
VU,1.0,29771,Courtrai-Ypres,1974,sénat
KPB/PCB,,3189,Courtrai-Ypres,1974,sénat
CVP,1.0,93350,Courtrai-Ypres,1974,sénat
PVV/PLP,,24700,Furnes-Dixmude-Ostende,1974,sénat
BSP/PSB,1.0,30370,Furnes-Dixmude-Ostende,1974,sénat
VU,,27377,Furnes-Dixmude-Ostende,1974,sénat
KPB/PCB,,2072,Furnes-Dixmude-Ostende,1974,sénat
CVP,1.0,36508,Furnes-Dixmude-Ostende,1974,sénat
PVV/PLP,2.0,69592,Gand-Eeklo,1974,sénat
BSP/PSB,1.0,60855,Gand-Eeklo,1974,sénat
VU,1.0,50664,Gand-Eeklo,1974,sénat
KPB/PCB,,6240,Gand-Eeklo,1974,sénat
CVP,2.0,124243,Gand-Eeklo,1974,sénat
AMADA,,2648,Gand-Eeklo,1974,sénat
PVV/PLP,1.0,39306,Hasselt,1974,sénat
BSP/PSB,1.0,61147,Hasselt,1974,sénat
VU,1.0,43299,Hasselt,1974,sénat
KPB/PCB,,2787,Hasselt,1974,sénat
CVP,4.0,155090,Hasselt,1974,sénat
AMADA,,1901,Hasselt,1974,sénat
ZWARTBERG,,2149,Hasselt,1974,sénat
PVV/PLP,,10930,Huy-Waremme,1974,sénat
BSP/PSB,1.0,41775,Huy-Waremme,1974,sénat
KPB/PCB,,4115,Huy-Waremme,1974,sénat
PSC,1.0,20720,Huy-Waremme,1974,sénat
