Parti,Nombre de sièges,Nombre de voix,canton,date,election
PVV/PLP,,8672,Aarschot,1974,sénat
VU,,2389,Aarschot,1974,sénat
KPB/PCB,,355,Aarschot,1974,sénat
CVP,,8928,Aarschot,1974,sénat
FDFRW-PLDP,,122,Aarschot,1974,sénat
BSP RODE LEEUWEN,,3316,Aarschot,1974,sénat
PMO/URB,,72,Aarschot,1974,sénat
PVV/PLP,,13434,Alost,1974,sénat
BSP/PSB,,13404,Alost,1974,sénat
VU,,12112,Alost,1974,sénat
KPB/PCB,,1893,Alost,1974,sénat
CVP,,18884,Alost,1974,sénat
IEPENDAEL,,605,Alost,1974,sénat
PVV/PLP,,2017,Andenne,1974,sénat
BSP/PSB,,4115,Andenne,1974,sénat
PSC,,2167,Andenne,1974,sénat
FDFRW-PLDP,,2050,Andenne,1974,sénat
UDP,,262,Andenne,1974,sénat
PVV/PLP,,4024,Anderlecht,1974,sénat
BSP/PSB,,21852,Anderlecht,1974,sénat
VU,,8397,Anderlecht,1974,sénat
KPB/PCB,,3875,Anderlecht,1974,sénat
CVP,,10941,Anderlecht,1974,sénat
VFP,,641,Anderlecht,1974,sénat
PSC,,5252,Anderlecht,1974,sénat
FDFRW-PLDP,,24415,Anderlecht,1974,sénat
BSP RODE LEEUWEN,,2176,Anderlecht,1974,sénat
PLP,,1879,Anderlecht,1974,sénat
PVV/PLP,,1697,Antoing,1974,sénat
BSP/PSB,,5774,Antoing,1974,sénat
PSC,,2270,Antoing,1974,sénat
FDFRW-PLDP,,1334,Antoing,1974,sénat
UDP,,1730,Antoing,1974,sénat
PVV/PLP,,21888,Anvers,1974,sénat
BSP/PSB,,52079,Anvers,1974,sénat
VU,,27978,Anvers,1974,sénat
KPB/PCB,,5900,Anvers,1974,sénat
CVP,,40618,Anvers,1974,sénat
PMO,,997,Anvers,1974,sénat
AMADA,,5349,Anvers,1974,sénat
KAGANOVEMUS,,579,Anvers,1974,sénat
VFP,,2192,Anvers,1974,sénat
PVV/PLP,,1211,Ardooie,1974,sénat
BSP/PSB,,1184,Ardooie,1974,sénat
VU,,1314,Ardooie,1974,sénat
CVP,,4181,Ardooie,1974,sénat
PVV/PLP,,1138,Arendonk,1974,sénat
BSP/PSB,,2581,Arendonk,1974,sénat
VU,,2686,Arendonk,1974,sénat
KPB/PCB,,250,Arendonk,1974,sénat
CVP,,9375,Arendonk,1974,sénat
PMO,,252,Arendonk,1974,sénat
PVV/PLP,,3425,Arlon,1974,sénat
BSP/PSB,,3563,Arlon,1974,sénat
PSC,,5303,Arlon,1974,sénat
FDFRW-PLDP,,1819,Arlon,1974,sénat
PVV/PLP,,7347,Asse,1974,sénat
BSP/PSB,,780,Asse,1974,sénat
VU,,8004,Asse,1974,sénat
KPB/PCB,,424,Asse,1974,sénat
CVP,,16224,Asse,1974,sénat
VFP,,98,Asse,1974,sénat
PSC,,290,Asse,1974,sénat
FDFRW-PLDP,,350,Asse,1974,sénat
BSP RODE LEEUWEN,,4107,Asse,1974,sénat
PLP,,130,Asse,1974,sénat
PVV/PLP,,1826,Assenede,1974,sénat
BSP/PSB,,4521,Assenede,1974,sénat
VU,,2027,Assenede,1974,sénat
KPB/PCB,,181,Assenede,1974,sénat
CVP,,6468,Assenede,1974,sénat
AMADA,,59,Assenede,1974,sénat
VFP,,57,Assenede,1974,sénat
PVV/PLP,,3223,Ath,1974,sénat
BSP/PSB,,4239,Ath,1974,sénat
PSC,,1508,Ath,1974,sénat
FDFRW-PLDP,,2030,Ath,1974,sénat
UDP,,467,Ath,1974,sénat
PVV/PLP,,1223,Aubel,1974,sénat
BSP/PSB,,2036,Aubel,1974,sénat
KPB/PCB,,94,Aubel,1974,sénat
PSC,,4611,Aubel,1974,sénat
FDFRW-PLDP,,731,Aubel,1974,sénat
PLW,,59,Aubel,1974,sénat
PDB,,177,Aubel,1974,sénat
PVV/PLP,,5416,Audenarde,1974,sénat
BSP/PSB,,5006,Audenarde,1974,sénat
VU,,2388,Audenarde,1974,sénat
KPB/PCB,,152,Audenarde,1974,sénat
CVP,,8552,Audenarde,1974,sénat
IEPENDAEL,,245,Audenarde,1974,sénat
PVV/PLP,,1902,Avelgem,1974,sénat
BSP/PSB,,2851,Avelgem,1974,sénat
VU,,800,Avelgem,1974,sénat
KPB/PCB,,147,Avelgem,1974,sénat
CVP,,4930,Avelgem,1974,sénat
PVV/PLP,,2347,Bastogne,1974,sénat
BSP/PSB,,736,Bastogne,1974,sénat
PSC,,2559,Bastogne,1974,sénat
FDFRW-PLDP,,842,Bastogne,1974,sénat
PVV/PLP,,1594,Beaumont,1974,sénat
BSP/PSB,,1473,Beaumont,1974,sénat
PSC,,1536,Beaumont,1974,sénat
FDFRW-PLDP,,1227,Beaumont,1974,sénat
UDP,,170,Beaumont,1974,sénat
PLW,,36,Beaumont,1974,sénat
PVV/PLP,,1461,Beauraing,1974,sénat
BSP/PSB,,2058,Beauraing,1974,sénat
PSC,,2248,Beauraing,1974,sénat
FDFRW-PLDP,,1157,Beauraing,1974,sénat
UDP,,30,Beauraing,1974,sénat
PVV/PLP,,10187,Berchem,1974,sénat
BSP/PSB,,13867,Berchem,1974,sénat
VU,,17352,Berchem,1974,sénat
KPB/PCB,,1594,Berchem,1974,sénat
CVP,,24254,Berchem,1974,sénat
PMO,,354,Berchem,1974,sénat
AMADA,,1583,Berchem,1974,sénat
KAGANOVEMUS,,264,Berchem,1974,sénat
VFP,,1065,Berchem,1974,sénat
PVV/PLP,,6136,Beringen,1974,sénat
BSP/PSB,,7789,Beringen,1974,sénat
VU,,5680,Beringen,1974,sénat
KPB/PCB,,336,Beringen,1974,sénat
CVP,,17293,Beringen,1974,sénat
AMADA,,316,Beringen,1974,sénat
ZWARTBERG,,267,Beringen,1974,sénat
PVV/PLP,,996,Beveren,1974,sénat
BSP/PSB,,2211,Beveren,1974,sénat
VU,,4394,Beveren,1974,sénat
KPB/PCB,,313,Beveren,1974,sénat
CVP,,10086,Beveren,1974,sénat
PVV/PLP,,1362,Bilzen,1974,sénat
BSP/PSB,,1671,Bilzen,1974,sénat
VU,,3817,Bilzen,1974,sénat
KPB/PCB,,164,Bilzen,1974,sénat
CVP,,11219,Bilzen,1974,sénat
AMADA,,63,Bilzen,1974,sénat
ZWARTBERG,,59,Bilzen,1974,sénat
PVV/PLP,,3685,Binche,1974,sénat
BSP/PSB,,14801,Binche,1974,sénat
PSC,,5621,Binche,1974,sénat
FDFRW-PLDP,,6409,Binche,1974,sénat
UDP,,2538,Binche,1974,sénat
PLW,,229,Binche,1974,sénat
PVV/PLP,,4053,Boom,1974,sénat
BSP/PSB,,12606,Boom,1974,sénat
VU,,3043,Boom,1974,sénat
KPB/PCB,,530,Boom,1974,sénat
CVP,,11525,Boom,1974,sénat
PMO,,141,Boom,1974,sénat
AMADA,,550,Boom,1974,sénat
KAGANOVEMUS,,37,Boom,1974,sénat
VFP,,122,Boom,1974,sénat
PVV/PLP,,10814,Borgerhout,1974,sénat
BSP/PSB,,31044,Borgerhout,1974,sénat
VU,,23343,Borgerhout,1974,sénat
KPB/PCB,,3249,Borgerhout,1974,sénat
CVP,,28116,Borgerhout,1974,sénat
PMO,,793,Borgerhout,1974,sénat
AMADA,,2192,Borgerhout,1974,sénat
KAGANOVEMUS,,510,Borgerhout,1974,sénat
VFP,,1286,Borgerhout,1974,sénat
PVV/PLP,,831,Bouillon,1974,sénat
BSP/PSB,,824,Bouillon,1974,sénat
PSC,,1330,Bouillon,1974,sénat
FDFRW-PLDP,,665,Bouillon,1974,sénat
PVV/PLP,,2878,Boussu,1974,sénat
BSP/PSB,,17697,Boussu,1974,sénat
PSC,,4039,Boussu,1974,sénat
FDFRW-PLDP,,3735,Boussu,1974,sénat
UDP,,5204,Boussu,1974,sénat
PLW,,470,Boussu,1974,sénat
PVV/PLP,,3697,Brakel,1974,sénat
BSP/PSB,,2481,Brakel,1974,sénat
VU,,674,Brakel,1974,sénat
KPB/PCB,,84,Brakel,1974,sénat
CVP,,4631,Brakel,1974,sénat
IEPENDAEL,,243,Brakel,1974,sénat
PVV/PLP,,2506,Brecht,1974,sénat
BSP/PSB,,3796,Brecht,1974,sénat
VU,,3748,Brecht,1974,sénat
KPB/PCB,,444,Brecht,1974,sénat
CVP,,16375,Brecht,1974,sénat
PMO,,126,Brecht,1974,sénat
AMADA,,307,Brecht,1974,sénat
KAGANOVEMUS,,88,Brecht,1974,sénat
VFP,,154,Brecht,1974,sénat
PVV/PLP,,1059,Bree,1974,sénat
BSP/PSB,,1640,Bree,1974,sénat
VU,,2370,Bree,1974,sénat
KPB/PCB,,131,Bree,1974,sénat
CVP,,7802,Bree,1974,sénat
AMADA,,78,Bree,1974,sénat
ZWARTBERG,,93,Bree,1974,sénat
PVV/PLP,,16269,Bruges,1974,sénat
BSP/PSB,,29282,Bruges,1974,sénat
VU,,21369,Bruges,1974,sénat
KPB/PCB,,1730,Bruges,1974,sénat
CVP,,49313,Bruges,1974,sénat
A74,,911,Bruges,1974,sénat
PVV/PLP,,2658,Bruxelles,1974,sénat
BSP/PSB,,14107,Bruxelles,1974,sénat
VU,,5465,Bruxelles,1974,sénat
KPB/PCB,,3503,Bruxelles,1974,sénat
CVP,,5329,Bruxelles,1974,sénat
VFP,,642,Bruxelles,1974,sénat
PSC,,8982,Bruxelles,1974,sénat
FDFRW-PLDP,,31107,Bruxelles,1974,sénat
BSP RODE LEEUWEN,,1695,Bruxelles,1974,sénat
PLP,,3912,Bruxelles,1974,sénat
PVV/PLP,,2004,Celles,1974,sénat
BSP/PSB,,2427,Celles,1974,sénat
PSC,,1735,Celles,1974,sénat
FDFRW-PLDP,,498,Celles,1974,sénat
UDP,,430,Celles,1974,sénat
PVV/PLP,,2326,Châtelet,1974,sénat
BSP/PSB,,15944,Châtelet,1974,sénat
PSC,,5589,Châtelet,1974,sénat
FDFRW-PLDP,,7146,Châtelet,1974,sénat
UDP,,1603,Châtelet,1974,sénat
PLW,,508,Châtelet,1974,sénat
PVV/PLP,,6010,Charleroi,1974,sénat
BSP/PSB,,31726,Charleroi,1974,sénat
PSC,,10675,Charleroi,1974,sénat
FDFRW-PLDP,,20461,Charleroi,1974,sénat
UDP,,3695,Charleroi,1974,sénat
PLW,,1100,Charleroi,1974,sénat
PVV/PLP,,3162,Chièvres,1974,sénat
BSP/PSB,,3355,Chièvres,1974,sénat
PSC,,1122,Chièvres,1974,sénat
FDFRW-PLDP,,1086,Chièvres,1974,sénat
UDP,,360,Chièvres,1974,sénat
PVV/PLP,,1728,Chimay,1974,sénat
BSP/PSB,,1682,Chimay,1974,sénat
PSC,,2455,Chimay,1974,sénat
FDFRW-PLDP,,1101,Chimay,1974,sénat
UDP,,140,Chimay,1974,sénat
PLW,,29,Chimay,1974,sénat
PVV/PLP,,2645,Ciney,1974,sénat
BSP/PSB,,3376,Ciney,1974,sénat
PSC,,3678,Ciney,1974,sénat
FDFRW-PLDP,,2580,Ciney,1974,sénat
UDP,,90,Ciney,1974,sénat
PVV/PLP,,2529,Comines,1974,sénat
BSP/PSB,,1992,Comines,1974,sénat
PSC,,2807,Comines,1974,sénat
FDFRW-PLDP,,809,Comines,1974,sénat
UDP,,296,Comines,1974,sénat
PVV/PLP,,9166,Courtrai,1974,sénat
BSP/PSB,,13225,Courtrai,1974,sénat
VU,,9798,Courtrai,1974,sénat
KPB/PCB,,1152,Courtrai,1974,sénat
CVP,,29612,Courtrai,1974,sénat
PVV/PLP,,1875,Couvin,1974,sénat
BSP/PSB,,2624,Couvin,1974,sénat
PSC,,2768,Couvin,1974,sénat
FDFRW-PLDP,,1532,Couvin,1974,sénat
UDP,,129,Couvin,1974,sénat
PVV/PLP,,1636,Dalhem,1974,sénat
BSP/PSB,,3473,Dalhem,1974,sénat
