Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Cath/Kath,2.0,33659,Alost-Audenarde,1919,sénat
Liberal/Liberaal,2.0,28248,Alost-Audenarde,1919,sénat
Cath/Kath,3.0,51714,Anvers,1919,sénat
Socialist,2.0,47833,Anvers,1919,sénat
Liberal/Liberaal,2.0,26775,Anvers,1919,sénat
rennaissance nationale,,3068,Anvers,1919,sénat
Cath/Kath,1.0,1,Bruges,1919,sénat
Liberal/Liberaal,1.0,1,Bruges,1919,sénat
Cath/Kath,4.0,70156,Bruxelles,1919,sénat
Socialist,5.0,74805,Bruxelles,1919,sénat
Liberal/Liberaal,4.0,68189,Bruxelles,1919,sénat
Middenstand,,10601,Bruxelles,1919,sénat
Cath/Kath,2.0,29817,Charleroi-Thuin,1919,sénat
Socialist,4.0,87589,Charleroi-Thuin,1919,sénat
Liberal/Liberaal,1.0,21519,Charleroi-Thuin,1919,sénat
Cath/Kath,2.0,36484,Courtrai-Ypres,1919,sénat
Liberal/Liberaal,2.0,20379,Courtrai-Ypres,1919,sénat
Cath/Kath,1.0,17110,Furnes-Dixmude-Ostende,1919,sénat
Liberal/Liberaal,1.0,12911,Furnes-Dixmude-Ostende,1919,sénat
Cath/Kath,3.0,51633,Gand-Eeklo,1919,sénat
Socialist,2.0,34716,Gand-Eeklo,1919,sénat
Liberal/Liberaal,1.0,20662,Gand-Eeklo,1919,sénat
Cath/Kath,1.0,15153,Huy-Waremme,1919,sénat
Liberal/Liberaal,1.0,22515,Huy-Waremme,1919,sénat
Cath/Kath,1.0,27923,Liège,1919,sénat
Socialist,4.0,74062,Liège,1919,sénat
Liberal/Liberaal,2.0,26980,Liège,1919,sénat
Cath/Kath,2.0,29843,Louvain,1919,sénat
Liberal/Liberaal,1.0,19292,Louvain,1919,sénat
Union Nationale,,5245,Louvain,1919,sénat
Cath/Kath,4.0,52825,Malines-Turnhout,1919,sénat
Liberal/Liberaal,1.0,20054,Malines-Turnhout,1919,sénat
Cath/Kath,1.0,25743,Mons-Soignies,1919,sénat
Socialist,3.0,69006,Mons-Soignies,1919,sénat
Liberal/Liberaal,1.0,17261,Mons-Soignies,1919,sénat
Cath/Kath,1.0,14484,Nivelles,1919,sénat
Liberal/Liberaal,1.0,26582,Nivelles,1919,sénat
Cath/Kath,3.0,29903,Roulers-Tielt,1919,sénat
Liberal/Liberaal,,4515,Roulers-Tielt,1919,sénat
Cath/Kath,3.0,45192,Termonde-Saint-Nicolas,1919,sénat
Liberal/Liberaal,1.0,17515,Termonde-Saint-Nicolas,1919,sénat
Cath/Kath,1.0,26939,Tournai-Ath,1919,sénat
Liberal/Liberaal,2.0,28699,Tournai-Ath,1919,sénat
Cath/Kath,1.0,17511,Verviers,1919,sénat
Liberal/Liberaal,1.0,21091,Verviers,1919,sénat
