Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
PVV/PLP,1.0,40727,Alost,1974,chambre-des-représentants
BSP/PSB,1.0,35990,Alost,1974,chambre-des-représentants
VU,2.0,24500,Alost,1974,chambre-des-représentants
KPB/PCB,,3218,Alost,1974,chambre-des-représentants
CVP,2.0,50232,Alost,1974,chambre-des-représentants
PMO,,1500,Alost,1974,chambre-des-représentants
AMADA/tpo,,650,Alost,1974,chambre-des-représentants
DIEPENDALE,,933,Alost,1974,chambre-des-représentants
PVV/PLP,3.0,66965,Anvers,1974,chambre-des-représentants
BSP/PSB,5.0,131974,Anvers,1974,chambre-des-représentants
VU,4.0,101032,Anvers,1974,chambre-des-représentants
KPB/PCB,,13307,Anvers,1974,chambre-des-représentants
CVP,8.0,188964,Anvers,1974,chambre-des-représentants
PMO,,2587,Anvers,1974,chambre-des-représentants
AMADA/tpo,,14925,Anvers,1974,chambre-des-représentants
Kaganov,,1678,Anvers,1974,chambre-des-représentants
VFP-PFU,,4891,Anvers,1974,chambre-des-représentants
PVV/PLP,1.0,16653,Arlon-Marche-Bastogne,1974,chambre-des-représentants
BSP/PSB,1.0,16052,Arlon-Marche-Bastogne,1974,chambre-des-représentants
PSC,1.0,24778,Arlon-Marche-Bastogne,1974,chambre-des-représentants
RW,,8621,Arlon-Marche-Bastogne,1974,chambre-des-représentants
PVV/PLP,1.0,21907,Audenarde,1974,chambre-des-représentants
BSP/PSB,1.0,15689,Audenarde,1974,chambre-des-représentants
VU,,4856,Audenarde,1974,chambre-des-représentants
CVP,1.0,24562,Audenarde,1974,chambre-des-représentants
DIEPENDALE,,296,Audenarde,1974,chambre-des-représentants
SAP,,1445,Audenarde,1974,chambre-des-représentants
PVV/PLP,1.0,18232,Bruges,1974,chambre-des-représentants
BSP/PSB,2.0,39169,Bruges,1974,chambre-des-représentants
VU,,22823,Bruges,1974,chambre-des-représentants
KPB/PCB,,1406,Bruges,1974,chambre-des-représentants
CVP,2.0,52933,Bruges,1974,chambre-des-représentants
VFP-PFU,,1098,Bruges,1974,chambre-des-représentants
A74,,979,Bruges,1974,chambre-des-représentants
PVV/PLP,2.0,46335,Bruxelles,1974,chambre-des-représentants
VU,3.0,73777,Bruxelles,1974,chambre-des-représentants
KPB/PCB,1.0,29626,Bruxelles,1974,chambre-des-représentants
CVP,5.0,119138,Bruxelles,1974,chambre-des-représentants
VFP-PFU,,4930,Bruxelles,1974,chambre-des-représentants
PSC,4.0,102526,Bruxelles,1974,chambre-des-représentants
FDF-PLDP,12.0,262694,Bruxelles,1974,chambre-des-représentants
PSB,6.0,124698,Bruxelles,1974,chambre-des-représentants
BSP RODE LEEUWEN,1.0,35102,Bruxelles,1974,chambre-des-représentants
PRS,,905,Bruxelles,1974,chambre-des-représentants
Rex Fr.,,2764,Bruxelles,1974,chambre-des-représentants
PLP,,20886,Bruxelles,1974,chambre-des-représentants
PVV/PLP,1.0,20029,Charleroi,1974,chambre-des-représentants
BSP/PSB,4.0,97524,Charleroi,1974,chambre-des-représentants
UDP,,13027,Charleroi,1974,chambre-des-représentants
VFP-PFU,,1841,Charleroi,1974,chambre-des-représentants
PSC,2.0,38431,Charleroi,1974,chambre-des-représentants
RW,3.0,51783,Charleroi,1974,chambre-des-représentants
PLW,,1699,Charleroi,1974,chambre-des-représentants
Trotskyst,,645,Charleroi,1974,chambre-des-représentants
PVV/PLP,1.0,19066,Courtrai,1974,chambre-des-représentants
BSP/PSB,1.0,38937,Courtrai,1974,chambre-des-représentants
VU,1.0,23040,Courtrai,1974,chambre-des-représentants
KPB/PCB,,2836,Courtrai,1974,chambre-des-représentants
CVP,3.0,67406,Courtrai,1974,chambre-des-représentants
PVV/PLP,,17901,Dinant-Philippeville,1974,chambre-des-représentants
BSP/PSB,1.0,20286,Dinant-Philippeville,1974,chambre-des-représentants
PSC,1.0,22626,Dinant-Philippeville,1974,chambre-des-représentants
RW,1.0,16869,Dinant-Philippeville,1974,chambre-des-représentants
UDP-DN,,862,Dinant-Philippeville,1974,chambre-des-représentants
PVV/PLP,1.0,26029,Furnes-Dixmude-Ostende,1974,chambre-des-représentants
BSP/PSB,1.0,26442,Furnes-Dixmude-Ostende,1974,chambre-des-représentants
VU,2.0,26246,Furnes-Dixmude-Ostende,1974,chambre-des-représentants
KPB/PCB,,2017,Furnes-Dixmude-Ostende,1974,chambre-des-représentants
CVP,1.0,40445,Furnes-Dixmude-Ostende,1974,chambre-des-représentants
VFP-PFU,,1171,Furnes-Dixmude-Ostende,1974,chambre-des-représentants
PVV/PLP,4.0,89016,Gand-Eeklo,1974,chambre-des-représentants
BSP/PSB,2.0,58487,Gand-Eeklo,1974,chambre-des-représentants
VU,2.0,49031,Gand-Eeklo,1974,chambre-des-représentants
KPB/PCB,,5928,Gand-Eeklo,1974,chambre-des-représentants
CVP,4.0,118118,Gand-Eeklo,1974,chambre-des-représentants
AMADA/tpo,,2843,Gand-Eeklo,1974,chambre-des-représentants
VFP-PFU,,2161,Gand-Eeklo,1974,chambre-des-représentants
PVV/PLP,1.0,18031,Hasselt,1974,chambre-des-représentants
BSP/PSB,2.0,46496,Hasselt,1974,chambre-des-représentants
VU,1.0,19449,Hasselt,1974,chambre-des-représentants
KPB/PCB,,928,Hasselt,1974,chambre-des-représentants
CVP,3.0,68400,Hasselt,1974,chambre-des-représentants
AMADA/tpo,,1376,Hasselt,1974,chambre-des-représentants
ZWARTBERG,,665,Hasselt,1974,chambre-des-représentants
PVV/PLP,,11343,Huy-Waremme,1974,chambre-des-représentants
BSP/PSB,2.0,43762,Huy-Waremme,1974,chambre-des-représentants
KPB/PCB,,3697,Huy-Waremme,1974,chambre-des-représentants
PSC,,22168,Huy-Waremme,1974,chambre-des-représentants
RW,1.0,9074,Huy-Waremme,1974,chambre-des-représentants
PVV/PLP,1.0,38345,Liège,1974,chambre-des-représentants
