Parti,Nombre de sièges,Nombre de voix,canton,date,election
CVP,,10694,Aarschot,1977,conseils-provinciaux
BSP,,4426,Aarschot,1977,conseils-provinciaux
PVV,,5682,Aarschot,1977,conseils-provinciaux
VU,,3009,Aarschot,1977,conseils-provinciaux
FDF,,36,Aarschot,1977,conseils-provinciaux
KPB,,406,Aarschot,1977,conseils-provinciaux
AMADA,,93,Aarschot,1977,conseils-provinciaux
PSB,,8268,Andenne,1977,conseils-provinciaux
PSC,,3834,Andenne,1977,conseils-provinciaux
PRLW,,2710,Andenne,1977,conseils-provinciaux
PCB,,357,Andenne,1977,conseils-provinciaux
RW,,1237,Andenne,1977,conseils-provinciaux
CVP,,13167,Anderlecht,1977,conseils-provinciaux
BSP,,2781,Anderlecht,1977,conseils-provinciaux
PVV,,2535,Anderlecht,1977,conseils-provinciaux
VU,,9102,Anderlecht,1977,conseils-provinciaux
PSC,,6075,Anderlecht,1977,conseils-provinciaux
PSB,,21044,Anderlecht,1977,conseils-provinciaux
PL,,8407,Anderlecht,1977,conseils-provinciaux
FDF,,20862,Anderlecht,1977,conseils-provinciaux
KPB/PCB,,3041,Anderlecht,1977,conseils-provinciaux
PSB,,5908,Antoing,1977,conseils-provinciaux
PSC,,3391,Antoing,1977,conseils-provinciaux
PRLW,,1050,Antoing,1977,conseils-provinciaux
RW,,517,Antoing,1977,conseils-provinciaux
PCB/UDP,,1277,Antoing,1977,conseils-provinciaux
CVP,,47913,Anvers,1977,conseils-provinciaux
BSP,,52694,Anvers,1977,conseils-provinciaux
PVV,,17695,Anvers,1977,conseils-provinciaux
AGALEV,,982,Anvers,1977,conseils-provinciaux
VU,,26492,Anvers,1977,conseils-provinciaux
KPB,,5066,Anvers,1977,conseils-provinciaux
AMADA,,3783,Anvers,1977,conseils-provinciaux
KAGANO,,506,Anvers,1977,conseils-provinciaux
CVP,,10879,Arendonk,1977,conseils-provinciaux
BSP,,3049,Arendonk,1977,conseils-provinciaux
PVV,,1683,Arendonk,1977,conseils-provinciaux
VU,,3269,Arendonk,1977,conseils-provinciaux
AMADA,,97,Arendonk,1977,conseils-provinciaux
PSC,,6564,Arlon,1977,conseils-provinciaux
PRLW,,3406,Arlon,1977,conseils-provinciaux
PSB-RW,,5095,Arlon,1977,conseils-provinciaux
CVP,,20563,Asse,1977,conseils-provinciaux
BSP,,6125,Asse,1977,conseils-provinciaux
PVV,,6193,Asse,1977,conseils-provinciaux
VU,,10680,Asse,1977,conseils-provinciaux
PSC,,590,Asse,1977,conseils-provinciaux
PSB,,317,Asse,1977,conseils-provinciaux
PL,,207,Asse,1977,conseils-provinciaux
FDF,,344,Asse,1977,conseils-provinciaux
KPB,,517,Asse,1977,conseils-provinciaux
PSB,,6892,Ath,1977,conseils-provinciaux
PSC,,2512,Ath,1977,conseils-provinciaux
PRLW,,3959,Ath,1977,conseils-provinciaux
RW,,1065,Ath,1977,conseils-provinciaux
PCB/UDP,,602,Ath,1977,conseils-provinciaux
PSB,,1396,Aubel,1977,conseils-provinciaux
PSC,,3699,Aubel,1977,conseils-provinciaux
PRLW,,605,Aubel,1977,conseils-provinciaux
PCB,,75,Aubel,1977,conseils-provinciaux
RW,,146,Aubel,1977,conseils-provinciaux
PSB,,7046,Aywaille,1977,conseils-provinciaux
PSC,,4256,Aywaille,1977,conseils-provinciaux
PRLW,,5869,Aywaille,1977,conseils-provinciaux
PCB,,1446,Aywaille,1977,conseils-provinciaux
RW,,1301,Aywaille,1977,conseils-provinciaux
PSB,,8143,Bassenge,1977,conseils-provinciaux
PSC,,6035,Bassenge,1977,conseils-provinciaux
PRLW,,3437,Bassenge,1977,conseils-provinciaux
PCB,,947,Bassenge,1977,conseils-provinciaux
RW,,1736,Bassenge,1977,conseils-provinciaux
PSC,,3716,Bastogne,1977,conseils-provinciaux
PRLW,,2839,Bastogne,1977,conseils-provinciaux
PSB-RW,,805,Bastogne,1977,conseils-provinciaux
PSB,,1748,Beaumont,1977,conseils-provinciaux
PSC,,2173,Beaumont,1977,conseils-provinciaux
PRLW,,1456,Beaumont,1977,conseils-provinciaux
PCB,,158,Beaumont,1977,conseils-provinciaux
RW,,1372,Beaumont,1977,conseils-provinciaux
ECOLO,,163,Beaumont,1977,conseils-provinciaux
PSB,,2059,Beauraing,1977,conseils-provinciaux
PSC,,2410,Beauraing,1977,conseils-provinciaux
PRLW,,1678,Beauraing,1977,conseils-provinciaux
RW,,528,Beauraing,1977,conseils-provinciaux
PSB,,7278,Beloeil,1977,conseils-provinciaux
PSC,,1602,Beloeil,1977,conseils-provinciaux
PRLW,,3318,Beloeil,1977,conseils-provinciaux
RW,,679,Beloeil,1977,conseils-provinciaux
PCB/UDP,,1125,Beloeil,1977,conseils-provinciaux
CVP,,29129,Berchem,1977,conseils-provinciaux
BSP,,14656,Berchem,1977,conseils-provinciaux
PVV,,9341,Berchem,1977,conseils-provinciaux
AGALEV,,594,Berchem,1977,conseils-provinciaux
VU,,17494,Berchem,1977,conseils-provinciaux
KPB,,1441,Berchem,1977,conseils-provinciaux
AMADA,,1080,Berchem,1977,conseils-provinciaux
KAGANO,,224,Berchem,1977,conseils-provinciaux
CVP,,20337,Beringen,1977,conseils-provinciaux
BSP,,10043,Beringen,1977,conseils-provinciaux
PVV,,5986,Beringen,1977,conseils-provinciaux
VU,,6286,Beringen,1977,conseils-provinciaux
AMADA,,351,Beringen,1977,conseils-provinciaux
CD,,3086,Beringen,1977,conseils-provinciaux
CVP,,8742,Bilzen,1977,conseils-provinciaux
BSP,,2820,Bilzen,1977,conseils-provinciaux
PVV,,2160,Bilzen,1977,conseils-provinciaux
VU,,4840,Bilzen,1977,conseils-provinciaux
PSB,,15718,Binche,1977,conseils-provinciaux
PSC,,6129,Binche,1977,conseils-provinciaux
PRLW,,3213,Binche,1977,conseils-provinciaux
PCB,,2309,Binche,1977,conseils-provinciaux
