Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Vl. National.Fl,2.0,12407,Alost,1929,chambre-des-représentants
Cath/Kath,2.0,20749,Alost,1929,chambre-des-représentants
Social,1.0,17099,Alost,1929,chambre-des-représentants
Liberal/Liberaal,,7001,Alost,1929,chambre-des-représentants
Comm,,280,Alost,1929,chambre-des-représentants
Neutr.,,2847,Alost,1929,chambre-des-représentants
Vl. National.Fl,1.0,16524,Anvers,1929,chambre-des-représentants
Cath/Kath,5.0,64882,Anvers,1929,chambre-des-représentants
Social,6.0,63647,Anvers,1929,chambre-des-représentants
Liberal/Liberaal,3.0,35335,Anvers,1929,chambre-des-représentants
Comm,,2004,Anvers,1929,chambre-des-représentants
Links Diss. Gauche,,1047,Anvers,1929,chambre-des-représentants
Neutr.,,2455,Anvers,1929,chambre-des-représentants
Cath/Kath,2.0,18139,Arlon-Marche-Bastogne,1929,chambre-des-représentants
Social,,8883,Arlon-Marche-Bastogne,1929,chambre-des-représentants
Liberal/Liberaal,1.0,7752,Arlon-Marche-Bastogne,1929,chambre-des-représentants
Vl. National.Fl,1.0,8086,Audenarde,1929,chambre-des-représentants
Cath/Kath,,7651,Audenarde,1929,chambre-des-représentants
Social,1.0,8446,Audenarde,1929,chambre-des-représentants
Liberal/Liberaal,1.0,8196,Audenarde,1929,chambre-des-représentants
Comm,,171,Audenarde,1929,chambre-des-représentants
Vl. National.Fl,,1757,Bruges,1929,chambre-des-représentants
Cath/Kath,2.0,18982,Bruges,1929,chambre-des-représentants
Social,1.0,10941,Bruges,1929,chambre-des-représentants
Liberal/Liberaal,,5377,Bruges,1929,chambre-des-représentants
Comm,,285,Bruges,1929,chambre-des-représentants
Lijst De Lille,,7543,Bruges,1929,chambre-des-représentants
Vl. National.Fl,1.0,15183,Bruxelles,1929,chambre-des-représentants
Cath/Kath,9.0,117043,Bruxelles,1929,chambre-des-représentants
Social,8.0,96519,Bruxelles,1929,chambre-des-représentants
Liberal/Liberaal,7.0,74305,Bruxelles,1929,chambre-des-représentants
Comm,1.0,10437,Bruxelles,1929,chambre-des-représentants
Rad. Social.,,402,Bruxelles,1929,chambre-des-représentants
Oppos. Comm.,,502,Bruxelles,1929,chambre-des-représentants
Classe moy/Middenklasse,,1114,Bruxelles,1929,chambre-des-représentants
Parti National Wallon,,1883,Bruxelles,1929,chambre-des-représentants
Vlaamse Liberale Demokra,,1034,Bruxelles,1929,chambre-des-représentants
Union Catholique Démocra,,274,Bruxelles,1929,chambre-des-représentants
Cath/Kath,2.0,30784,Charleroi,1929,chambre-des-représentants
Social,7.0,76734,Charleroi,1929,chambre-des-représentants
Liberal/Liberaal,2.0,19635,Charleroi,1929,chambre-des-représentants
Comm,,5140,Charleroi,1929,chambre-des-représentants
Oppos. Comm.,,2951,Charleroi,1929,chambre-des-représentants
Vl. National.Fl,,4493,Courtrai,1929,chambre-des-représentants
Cath/Kath,1.0,13414,Courtrai,1929,chambre-des-représentants
Social,3.0,22070,Courtrai,1929,chambre-des-représentants
Liberal/Liberaal,,6304,Courtrai,1929,chambre-des-représentants
Comm,,1144,Courtrai,1929,chambre-des-représentants
Christ. Werklieden/Ouvri,,19665,Courtrai,1929,chambre-des-représentants
Cath/Kath,2.0,22430,Dinant-Philippeville,1929,chambre-des-représentants
Social,2.0,14207,Dinant-Philippeville,1929,chambre-des-représentants
Liberal/Liberaal,,6662,Dinant-Philippeville,1929,chambre-des-représentants
Vl. National.Fl,1.0,7076,Furnes-Dixmude-Ostende,1929,chambre-des-représentants
Cath/Kath,2.0,18243,Furnes-Dixmude-Ostende,1929,chambre-des-représentants
Social,,8218,Furnes-Dixmude-Ostende,1929,chambre-des-représentants
Liberal/Liberaal,2.0,12990,Furnes-Dixmude-Ostende,1929,chambre-des-représentants
Vl. National.Fl,,5875,Gand-Eeklo,1929,chambre-des-représentants
Cath/Kath,6.0,64656,Gand-Eeklo,1929,chambre-des-représentants
Social,4.0,45550,Gand-Eeklo,1929,chambre-des-représentants
Liberal/Liberaal,2.0,17071,Gand-Eeklo,1929,chambre-des-représentants
Comm,,2788,Gand-Eeklo,1929,chambre-des-représentants
Oppos. Comm.,,1347,Gand-Eeklo,1929,chambre-des-représentants
Vl. National.Fl,,5676,Hasselt,1929,chambre-des-représentants
Cath/Kath,3.0,21695,Hasselt,1929,chambre-des-représentants
Social,,5625,Hasselt,1929,chambre-des-représentants
Liberal/Liberaal,,4026,Hasselt,1929,chambre-des-représentants
Cath/Kath,1.0,13646,Huy-Waremme,1929,chambre-des-représentants
Social,2.0,26272,Huy-Waremme,1929,chambre-des-représentants
Liberal/Liberaal,1.0,13045,Huy-Waremme,1929,chambre-des-représentants
Comm,,1021,Huy-Waremme,1929,chambre-des-représentants
Cath/Kath,3.0,44994,Liège,1929,chambre-des-représentants
Social,8.0,89441,Liège,1929,chambre-des-représentants
Liberal/Liberaal,2.0,22742,Liège,1929,chambre-des-représentants
Comm,,6660,Liège,1929,chambre-des-représentants
Oppos. Comm.,,1390,Liège,1929,chambre-des-représentants
Vl. National.Fl,,5032,Louvain,1929,chambre-des-représentants
Cath/Kath,4.0,35711,Louvain,1929,chambre-des-représentants
Social,2.0,21826,Louvain,1929,chambre-des-représentants
Liberal/Liberaal,,14899,Louvain,1929,chambre-des-représentants
Comm,,1370,Louvain,1929,chambre-des-représentants
Neutr.,,307,Louvain,1929,chambre-des-représentants
Vl. National.Fl,1.0,7082,Malines,1929,chambre-des-représentants
Cath/Kath,3.0,28284,Malines,1929,chambre-des-représentants
Social,1.0,20941,Malines,1929,chambre-des-représentants
Liberal/Liberaal,,6948,Malines,1929,chambre-des-représentants
Cath/Kath,2.0,19273,Mons,1929,chambre-des-représentants
Social,4.0,50548,Mons,1929,chambre-des-représentants
Liberal/Liberaal,1.0,9113,Mons,1929,chambre-des-représentants
Comm,,2886,Mons,1929,chambre-des-représentants
Cath/Kath,2.0,24461,Namur,1929,chambre-des-représentants
Social,2.0,25178,Namur,1929,chambre-des-représentants
Liberal/Liberaal,1.0,11599,Namur,1929,chambre-des-représentants
Comm,,1219,Namur,1929,chambre-des-représentants
Cath/Kath,1.0,14674,Neufchâteau-Virton,1929,chambre-des-représentants
Social,2.0,7831,Neufchâteau-Virton,1929,chambre-des-représentants
Liberal/Liberaal,,5714,Neufchâteau-Virton,1929,chambre-des-représentants
Vl. National.Fl,,606,Nivelles,1929,chambre-des-représentants
Cath/Kath,2.0,16942,Nivelles,1929,chambre-des-représentants
Social,2.0,25991,Nivelles,1929,chambre-des-représentants
Liberal/Liberaal,1.0,11162,Nivelles,1929,chambre-des-représentants
Comm,,591,Nivelles,1929,chambre-des-représentants
Vl. National.Fl,,6242,Roulers-Tielt,1929,chambre-des-représentants
Social,1.0,9023,Roulers-Tielt,1929,chambre-des-représentants
Liberal/Liberaal,,724,Roulers-Tielt,1929,chambre-des-représentants
Neutr.,,421,Roulers-Tielt,1929,chambre-des-représentants
Lijst De Lille,,5362,Roulers-Tielt,1929,chambre-des-représentants
Christ. Werklieden/Ouvri,,27184,Roulers-Tielt,1929,chambre-des-représentants
Vl. National.Fl,,4667,Saint-Nicolas,1929,chambre-des-représentants
Cath/Kath,3.0,25952,Saint-Nicolas,1929,chambre-des-représentants
Social,1.0,12255,Saint-Nicolas,1929,chambre-des-représentants
Liberal/Liberaal,,3791,Saint-Nicolas,1929,chambre-des-représentants
Comm,,323,Saint-Nicolas,1929,chambre-des-représentants
Cath/Kath,1.0,12371,Soignies,1929,chambre-des-représentants
Social,3.0,30663,Soignies,1929,chambre-des-représentants
Liberal/Liberaal,,9026,Soignies,1929,chambre-des-représentants
Comm,,1354,Soignies,1929,chambre-des-représentants
Vl. National.Fl,,2194,Termonde,1929,chambre-des-représentants
Cath/Kath,2.0,20609,Termonde,1929,chambre-des-représentants
Social,2.0,13122,Termonde,1929,chambre-des-représentants
Liberal/Liberaal,,5277,Termonde,1929,chambre-des-représentants
Comm,,279,Termonde,1929,chambre-des-représentants
Cath/Kath,1.0,11607,Thuin,1929,chambre-des-représentants
Social,2.0,19726,Thuin,1929,chambre-des-représentants
Liberal/Liberaal,,9131,Thuin,1929,chambre-des-représentants
Comm,,963,Thuin,1929,chambre-des-représentants
Vl. National.Fl,1.0,8196,Tongres-Maaseik,1929,chambre-des-représentants
Cath/Kath,2.0,22971,Tongres-Maaseik,1929,chambre-des-représentants
Social,,5390,Tongres-Maaseik,1929,chambre-des-représentants
Liberal/Liberaal,1.0,9433,Tongres-Maaseik,1929,chambre-des-représentants
Lijst Martin (Diss Kath.,,954,Tongres-Maaseik,1929,chambre-des-représentants
Lijst Lambreghs (Diss Ka,,366,Tongres-Maaseik,1929,chambre-des-représentants
Cath/Kath,2.0,24248,Tournai-Ath,1929,chambre-des-représentants
Social,2.0,30355,Tournai-Ath,1929,chambre-des-représentants
Liberal/Liberaal,2.0,16527,Tournai-Ath,1929,chambre-des-représentants
Comm,,1687,Tournai-Ath,1929,chambre-des-représentants
Vl. National.Fl,1.0,11979,Turnhout,1929,chambre-des-représentants
Cath/Kath,2.0,25492,Turnhout,1929,chambre-des-représentants
Social,1.0,7794,Turnhout,1929,chambre-des-représentants
Liberal/Liberaal,,2155,Turnhout,1929,chambre-des-représentants
Cath/Kath,3.0,21786,Verviers,1929,chambre-des-représentants
Social,2.0,23981,Verviers,1929,chambre-des-représentants
Liberal/Liberaal,1.0,10346,Verviers,1929,chambre-des-représentants
Comm,,1946,Verviers,1929,chambre-des-représentants
Parti populaire chrétien,,8049,Verviers,1929,chambre-des-représentants
Vl. National.Fl,2.0,9492,Ypres,1929,chambre-des-représentants
Cath/Kath,1.0,7225,Ypres,1929,chambre-des-représentants
Social,,5071,Ypres,1929,chambre-des-représentants
Liberal/Liberaal,,2828,Ypres,1929,chambre-des-représentants
Comm,,689,Ypres,1929,chambre-des-représentants
Christ. Werklieden/Ouvri,,5793,Ypres,1929,chambre-des-représentants
